CE11	XIN_ENG_20030513.0002-CE1
EM37	XIN_ENG_20030513.0002-E14-23
EM38	XIN_ENG_20030513.0002-E13-24
EM39	XIN_ENG_20030513.0002-E23-25
EM40	XIN_ENG_20030513.0002-E23-26
EM41	XIN_ENG_20030513.0002-E14-27
EM50	XIN_ENG_20030513.0002-E15-28
EM51	XIN_ENG_20030513.0002-E23-29
EM52	XIN_ENG_20030513.0002-E16-30
EM53	XIN_ENG_20030513.0002-E17-31
EM27	XIN_ENG_20030513.0002-E5-32
EM46	XIN_ENG_20030513.0002-E20-33
EM47	XIN_ENG_20030513.0002-E19-34
EM44	XIN_ENG_20030513.0002-E23-35
EM20	XIN_ENG_20030513.0002-E21-36
EM2	XIN_ENG_20030513.0002-E22-37
EM3	XIN_ENG_20030513.0002-E23-38
EM5	XIN_ENG_20030513.0002-E24-39
EM4	XIN_ENG_20030513.0002-E23-40
EM6	XIN_ENG_20030513.0002-E23-41
EM7	XIN_ENG_20030513.0002-E25-42
EM8	XIN_ENG_20030513.0002-E26-43
EM42	XIN_ENG_20030513.0002-E27-44
EM10	XIN_ENG_20030513.0002-E23-45
EM11	XIN_ENG_20030513.0002-E23-46
EM43	XIN_ENG_20030513.0002-E2-47
EM12	XIN_ENG_20030513.0002-E28-48
EM13	XIN_ENG_20030513.0002-E29-49
EM14	XIN_ENG_20030513.0002-E30-50
EM15	XIN_ENG_20030513.0002-E23-51
EM45	XIN_ENG_20030513.0002-E23-52
EM16	XIN_ENG_20030513.0002-E1-53
R1	XIN_ENG_20030513.0002-R1
R2	XIN_ENG_20030513.0002-R2
R3	XIN_ENG_20030513.0002-R3
R4	XIN_ENG_20030513.0002-R4
RM1	XIN_ENG_20030513.0002-R1-1
RM2	XIN_ENG_20030513.0002-R2-1
RM3	XIN_ENG_20030513.0002-R3-1
RM4	XIN_ENG_20030513.0002-R4-1
V1	XIN_ENG_20030513.0002-EV1
V3	XIN_ENG_20030513.0002-EV2
V4	XIN_ENG_20030513.0002-EV3
V5	XIN_ENG_20030513.0002-EV4
V2	XIN_ENG_20030513.0002-EV5
VM1	XIN_ENG_20030513.0002-EV1-1
VM5	XIN_ENG_20030513.0002-EV2-1
VM6	XIN_ENG_20030513.0002-EV3-1
VM7	XIN_ENG_20030513.0002-EV4-1
VM2	XIN_ENG_20030513.0002-EV5-1
VM4	XIN_ENG_20030513.0002-EV5-2
VM3	XIN_ENG_20030513.0002-EV1-2
Q1	XIN_ENG_20030513.0002-T1
Q2	XIN_ENG_20030513.0002-T2
Q3	XIN_ENG_20030513.0002-T3
Q4	XIN_ENG_20030513.0002-T4
Q5	XIN_ENG_20030513.0002-T5
