CE11	DIGRESSING_20050102.0130-CE1
EM45	DIGRESSING_20050102.0130-E10-24
EM86	DIGRESSING_20050102.0130-E11-25
EM47	DIGRESSING_20050102.0130-E12-26
EM48	DIGRESSING_20050102.0130-E13-27
EM49	DIGRESSING_20050102.0130-E14-28
EM50	DIGRESSING_20050102.0130-E14-29
EM51	DIGRESSING_20050102.0130-E15-30
EM52	DIGRESSING_20050102.0130-E16-31
EM53	DIGRESSING_20050102.0130-E13-32
EM54	DIGRESSING_20050102.0130-E8-33
EM55	DIGRESSING_20050102.0130-E8-34
EM56	DIGRESSING_20050102.0130-E8-35
EM57	DIGRESSING_20050102.0130-E8-36
EM58	DIGRESSING_20050102.0130-E42-37
EM59	DIGRESSING_20050102.0130-E8-38
EM60	DIGRESSING_20050102.0130-E42-39
EM61	DIGRESSING_20050102.0130-E41-40
EM62	DIGRESSING_20050102.0130-E17-41
EM64	DIGRESSING_20050102.0130-E18-42
EM65	DIGRESSING_20050102.0130-E18-43
EM66	DIGRESSING_20050102.0130-E20-44
EM67	DIGRESSING_20050102.0130-E20-45
EM69	DIGRESSING_20050102.0130-E21-46
EM70	DIGRESSING_20050102.0130-E21-47
EM71	DIGRESSING_20050102.0130-E41-48
EM72	DIGRESSING_20050102.0130-E22-49
EM73	DIGRESSING_20050102.0130-E22-50
EM74	DIGRESSING_20050102.0130-E20-51
EM75	DIGRESSING_20050102.0130-E22-52
EM78	DIGRESSING_20050102.0130-E21-53
EM79	DIGRESSING_20050102.0130-E23-54
EM80	DIGRESSING_20050102.0130-E23-55
EM81	DIGRESSING_20050102.0130-E23-56
EM87	DIGRESSING_20050102.0130-E24-57
EM88	DIGRESSING_20050102.0130-E24-58
EM89	DIGRESSING_20050102.0130-E24-59
EM90	DIGRESSING_20050102.0130-E11-60
EM91	DIGRESSING_20050102.0130-E25-61
EM92	DIGRESSING_20050102.0130-E24-62
EM93	DIGRESSING_20050102.0130-E47-63
EM94	DIGRESSING_20050102.0130-E26-64
EM95	DIGRESSING_20050102.0130-E26-65
EM96	DIGRESSING_20050102.0130-E47-66
EM97	DIGRESSING_20050102.0130-E47-67
EM98	DIGRESSING_20050102.0130-E27-68
EM99	DIGRESSING_20050102.0130-E26-69
EM100	DIGRESSING_20050102.0130-E28-70
EM101	DIGRESSING_20050102.0130-E27-71
EM102	DIGRESSING_20050102.0130-E27-72
EM103	DIGRESSING_20050102.0130-E29-73
EM104	DIGRESSING_20050102.0130-E28-74
EM105	DIGRESSING_20050102.0130-E24-75
EM107	DIGRESSING_20050102.0130-E27-76
EM108	DIGRESSING_20050102.0130-E30-77
EM109	DIGRESSING_20050102.0130-E27-78
EM110	DIGRESSING_20050102.0130-E18-79
EM116	DIGRESSING_20050102.0130-E32-80
EM117	DIGRESSING_20050102.0130-E32-81
EM112	DIGRESSING_20050102.0130-E31-82
EM113	DIGRESSING_20050102.0130-E32-83
EM111	DIGRESSING_20050102.0130-E31-84
EM118	DIGRESSING_20050102.0130-E32-85
EM119	DIGRESSING_20050102.0130-E32-86
EM2	DIGRESSING_20050102.0130-E39-87
EM120	DIGRESSING_20050102.0130-E32-88
EM121	DIGRESSING_20050102.0130-E32-89
EM122	DIGRESSING_20050102.0130-E32-90
EM124	DIGRESSING_20050102.0130-E18-91
EM125	DIGRESSING_20050102.0130-E18-92
EM126	DIGRESSING_20050102.0130-E18-93
EM127	DIGRESSING_20050102.0130-E33-94
EM128	DIGRESSING_20050102.0130-E34-95
EM129	DIGRESSING_20050102.0130-E33-96
EM123	DIGRESSING_20050102.0130-E34-97
EM133	DIGRESSING_20050102.0130-E35-98
EM134	DIGRESSING_20050102.0130-E36-99
EM135	DIGRESSING_20050102.0130-E37-100
EM136	DIGRESSING_20050102.0130-E37-101
EM131	DIGRESSING_20050102.0130-E31-102
EM132	DIGRESSING_20050102.0130-E31-103
EM76	DIGRESSING_20050102.0130-E37-104
EM130	DIGRESSING_20050102.0130-E8-105
EM137	DIGRESSING_20050102.0130-E38-106
EM3	DIGRESSING_20050102.0130-E40-107
EM4	DIGRESSING_20050102.0130-E6-108
EM5	DIGRESSING_20050102.0130-E42-109
EM6	DIGRESSING_20050102.0130-E42-110
EM7	DIGRESSING_20050102.0130-E42-111
EM8	DIGRESSING_20050102.0130-E42-112
EM9	DIGRESSING_20050102.0130-E42-113
EM10	DIGRESSING_20050102.0130-E43-114
EM11	DIGRESSING_20050102.0130-E43-115
EM12	DIGRESSING_20050102.0130-E43-116
EM13	DIGRESSING_20050102.0130-E42-117
EM83	DIGRESSING_20050102.0130-E23-118
EM84	DIGRESSING_20050102.0130-E44-119
EM16	DIGRESSING_20050102.0130-E45-120
EM17	DIGRESSING_20050102.0130-E42-121
EM18	DIGRESSING_20050102.0130-E42-122
EM19	DIGRESSING_20050102.0130-E46-123
EM85	DIGRESSING_20050102.0130-E47-124
R1	DIGRESSING_20050102.0130-R1
R2	DIGRESSING_20050102.0130-R2
R3	DIGRESSING_20050102.0130-R3
R4	DIGRESSING_20050102.0130-R4
R5	DIGRESSING_20050102.0130-R5
RM1	DIGRESSING_20050102.0130-R1-1
RM2	DIGRESSING_20050102.0130-R2-1
RM3	DIGRESSING_20050102.0130-R3-1
RM4	DIGRESSING_20050102.0130-R4-1
RM5	DIGRESSING_20050102.0130-R5-1
Q1	DIGRESSING_20050102.0130-T1
Q2	DIGRESSING_20050102.0130-T2
Q3	DIGRESSING_20050102.0130-T3
Q4	DIGRESSING_20050102.0130-T4
Q5	DIGRESSING_20050102.0130-T5
Q6	DIGRESSING_20050102.0130-T6
Q7	DIGRESSING_20050102.0130-T7
Q8	DIGRESSING_20050102.0130-T8
Q9	DIGRESSING_20050102.0130-T9
