CE3	DIGRESSING_20041115.1932-CE1
EM41	DIGRESSING_20041115.1932-E2-14
EM42	DIGRESSING_20041115.1932-E2-15
EM43	DIGRESSING_20041115.1932-E2-16
EM44	DIGRESSING_20041115.1932-E2-17
EM45	DIGRESSING_20041115.1932-E2-18
EM46	DIGRESSING_20041115.1932-E2-19
EM47	DIGRESSING_20041115.1932-E2-20
EM48	DIGRESSING_20041115.1932-E4-21
EM49	DIGRESSING_20041115.1932-E4-22
EM50	DIGRESSING_20041115.1932-E5-23
EM51	DIGRESSING_20041115.1932-E4-24
EM52	DIGRESSING_20041115.1932-E4-25
EM53	DIGRESSING_20041115.1932-E4-26
EM54	DIGRESSING_20041115.1932-E6-27
EM55	DIGRESSING_20041115.1932-E7-28
EM56	DIGRESSING_20041115.1932-E8-29
EM57	DIGRESSING_20041115.1932-E9-30
EM58	DIGRESSING_20041115.1932-E9-31
EM59	DIGRESSING_20041115.1932-E7-32
EM60	DIGRESSING_20041115.1932-E9-33
EM61	DIGRESSING_20041115.1932-E9-34
EM62	DIGRESSING_20041115.1932-E9-35
EM63	DIGRESSING_20041115.1932-E10-36
EM64	DIGRESSING_20041115.1932-E4-37
EM65	DIGRESSING_20041115.1932-E2-38
EM66	DIGRESSING_20041115.1932-E11-39
EM67	DIGRESSING_20041115.1932-E12-40
EM96	DIGRESSING_20041115.1932-E21-41
EM70	DIGRESSING_20041115.1932-E13-42
EM71	DIGRESSING_20041115.1932-E13-43
EM72	DIGRESSING_20041115.1932-E13-44
EM73	DIGRESSING_20041115.1932-E14-45
EM74	DIGRESSING_20041115.1932-E16-46
EM75	DIGRESSING_20041115.1932-E21-47
EM76	DIGRESSING_20041115.1932-E11-48
EM77	DIGRESSING_20041115.1932-E11-49
EM78	DIGRESSING_20041115.1932-E11-50
EM79	DIGRESSING_20041115.1932-E11-51
EM80	DIGRESSING_20041115.1932-E11-52
EM81	DIGRESSING_20041115.1932-E11-53
EM82	DIGRESSING_20041115.1932-E11-54
EM97	DIGRESSING_20041115.1932-E18-55
EM84	DIGRESSING_20041115.1932-E11-56
EM85	DIGRESSING_20041115.1932-E11-57
EM86	DIGRESSING_20041115.1932-E17-58
EM87	DIGRESSING_20041115.1932-E11-59
EM88	DIGRESSING_20041115.1932-E11-60
EM89	DIGRESSING_20041115.1932-E11-61
EM90	DIGRESSING_20041115.1932-E11-62
EM91	DIGRESSING_20041115.1932-E21-63
EM92	DIGRESSING_20041115.1932-E19-64
EM93	DIGRESSING_20041115.1932-E19-65
EM94	DIGRESSING_20041115.1932-E19-66
EM95	DIGRESSING_20041115.1932-E20-67
EM2	DIGRESSING_20041115.1932-E21-68
EM3	DIGRESSING_20041115.1932-E21-69
EM4	DIGRESSING_20041115.1932-E21-70
EM5	DIGRESSING_20041115.1932-E21-71
EM6	DIGRESSING_20041115.1932-E21-72
EM7	DIGRESSING_20041115.1932-E21-73
EM8	DIGRESSING_20041115.1932-E21-74
EM9	DIGRESSING_20041115.1932-E21-75
EM10	DIGRESSING_20041115.1932-E21-76
EM11	DIGRESSING_20041115.1932-E21-77
EM12	DIGRESSING_20041115.1932-E21-78
EM13	DIGRESSING_20041115.1932-E21-79
EM14	DIGRESSING_20041115.1932-E21-80
EM15	DIGRESSING_20041115.1932-E21-81
EM16	DIGRESSING_20041115.1932-E21-82
EM17	DIGRESSING_20041115.1932-E21-83
EM18	DIGRESSING_20041115.1932-E21-84
EM19	DIGRESSING_20041115.1932-E21-85
EM20	DIGRESSING_20041115.1932-E21-86
EM21	DIGRESSING_20041115.1932-E21-87
EM22	DIGRESSING_20041115.1932-E21-88
EM23	DIGRESSING_20041115.1932-E21-89
EM24	DIGRESSING_20041115.1932-E21-90
EM25	DIGRESSING_20041115.1932-E21-91
EM26	DIGRESSING_20041115.1932-E21-92
EM27	DIGRESSING_20041115.1932-E21-93
EM28	DIGRESSING_20041115.1932-E21-94
R1	DIGRESSING_20041115.1932-R1
R2	DIGRESSING_20041115.1932-R2
R3	DIGRESSING_20041115.1932-R3
R4	DIGRESSING_20041115.1932-R4
R5	DIGRESSING_20041115.1932-R5
RM1	DIGRESSING_20041115.1932-R1-1
RM2	DIGRESSING_20041115.1932-R2-1
RM3	DIGRESSING_20041115.1932-R3-1
RM4	DIGRESSING_20041115.1932-R4-1
RM6	DIGRESSING_20041115.1932-R5-1
Q3	DIGRESSING_20041115.1932-T1
Q1	DIGRESSING_20041115.1932-T2
Q2	DIGRESSING_20041115.1932-T3
