CE12	DIGRESSING_20050217.1534-CE1
E57	DIGRESSING_20050217.1534-E42
E58	DIGRESSING_20050217.1534-E43
E59	DIGRESSING_20050217.1534-E44
E60	DIGRESSING_20050217.1534-E45
E61	DIGRESSING_20050217.1534-E46
E62	DIGRESSING_20050217.1534-E47
E63	DIGRESSING_20050217.1534-E48
E64	DIGRESSING_20050217.1534-E49
E65	DIGRESSING_20050217.1534-E50
E66	DIGRESSING_20050217.1534-E51
E67	DIGRESSING_20050217.1534-E52
E68	DIGRESSING_20050217.1534-E53
E69	DIGRESSING_20050217.1534-E54
E70	DIGRESSING_20050217.1534-E55
E2	DIGRESSING_20050217.1534-E56
E3	DIGRESSING_20050217.1534-E57
E4	DIGRESSING_20050217.1534-E58
E5	DIGRESSING_20050217.1534-E59
E6	DIGRESSING_20050217.1534-E60
E8	DIGRESSING_20050217.1534-E61
E9	DIGRESSING_20050217.1534-E62
E10	DIGRESSING_20050217.1534-E63
E11	DIGRESSING_20050217.1534-E64
E12	DIGRESSING_20050217.1534-E65
E13	DIGRESSING_20050217.1534-E66
EM1	DIGRESSING_20050217.1534-E25-1
EM20	DIGRESSING_20050217.1534-E2-2
EM21	DIGRESSING_20050217.1534-E2-3
EM22	DIGRESSING_20050217.1534-E2-4
EM24	DIGRESSING_20050217.1534-E4-5
EM25	DIGRESSING_20050217.1534-E3-6
EM26	DIGRESSING_20050217.1534-E5-7
EM27	DIGRESSING_20050217.1534-E5-8
EM28	DIGRESSING_20050217.1534-E6-9
EM29	DIGRESSING_20050217.1534-E7-10
EM30	DIGRESSING_20050217.1534-E8-11
EM31	DIGRESSING_20050217.1534-E5-12
EM32	DIGRESSING_20050217.1534-E5-13
EM33	DIGRESSING_20050217.1534-E9-14
EM35	DIGRESSING_20050217.1534-E11-15
EM36	DIGRESSING_20050217.1534-E12-16
EM37	DIGRESSING_20050217.1534-E13-17
EM38	DIGRESSING_20050217.1534-E14-18
EM39	DIGRESSING_20050217.1534-E58-19
EM40	DIGRESSING_20050217.1534-E15-20
EM98	DIGRESSING_20050217.1534-E33-21
EM99	DIGRESSING_20050217.1534-E33-22
EM41	DIGRESSING_20050217.1534-E14-23
EM42	DIGRESSING_20050217.1534-E16-24
EM43	DIGRESSING_20050217.1534-E14-25
EM44	DIGRESSING_20050217.1534-E58-26
EM45	DIGRESSING_20050217.1534-E14-27
EM46	DIGRESSING_20050217.1534-E17-28
EM47	DIGRESSING_20050217.1534-E17-29
EM48	DIGRESSING_20050217.1534-E18-30
EM49	DIGRESSING_20050217.1534-E19-31
EM50	DIGRESSING_20050217.1534-E20-32
EM51	DIGRESSING_20050217.1534-E21-33
EM52	DIGRESSING_20050217.1534-E21-34
EM53	DIGRESSING_20050217.1534-E13-35
EM54	DIGRESSING_20050217.1534-E22-36
EM55	DIGRESSING_20050217.1534-E13-37
EM56	DIGRESSING_20050217.1534-E13-38
EM57	DIGRESSING_20050217.1534-E23-39
EM58	DIGRESSING_20050217.1534-E58-40
EM59	DIGRESSING_20050217.1534-E24-41
EM60	DIGRESSING_20050217.1534-E23-42
EM61	DIGRESSING_20050217.1534-E11-43
EM62	DIGRESSING_20050217.1534-E11-44
EM63	DIGRESSING_20050217.1534-E11-45
EM64	DIGRESSING_20050217.1534-E11-46
EM65	DIGRESSING_20050217.1534-E26-47
EM66	DIGRESSING_20050217.1534-E27-48
EM68	DIGRESSING_20050217.1534-E60-49
EM69	DIGRESSING_20050217.1534-E58-50
EM70	DIGRESSING_20050217.1534-E58-51
EM100	DIGRESSING_20050217.1534-E28-52
EM73	DIGRESSING_20050217.1534-E58-53
EM74	DIGRESSING_20050217.1534-E60-54
EM75	DIGRESSING_20050217.1534-E58-55
EM76	DIGRESSING_20050217.1534-E60-56
EM77	DIGRESSING_20050217.1534-E60-57
EM78	DIGRESSING_20050217.1534-E60-58
EM79	DIGRESSING_20050217.1534-E29-59
EM80	DIGRESSING_20050217.1534-E29-60
EM81	DIGRESSING_20050217.1534-E30-61
EM82	DIGRESSING_20050217.1534-E8-62
EM83	DIGRESSING_20050217.1534-E31-63
EM84	DIGRESSING_20050217.1534-E58-64
EM149	DIGRESSING_20050217.1534-E32-65
EM87	DIGRESSING_20050217.1534-E60-66
EM88	DIGRESSING_20050217.1534-E58-67
EM90	DIGRESSING_20050217.1534-E30-68
EM91	DIGRESSING_20050217.1534-E30-69
EM92	DIGRESSING_20050217.1534-E60-70
EM93	DIGRESSING_20050217.1534-E60-71
EM94	DIGRESSING_20050217.1534-E33-72
EM101	DIGRESSING_20050217.1534-E33-73
EM102	DIGRESSING_20050217.1534-E34-74
EM103	DIGRESSING_20050217.1534-E33-75
EM104	DIGRESSING_20050217.1534-E35-76
EM105	DIGRESSING_20050217.1534-E33-77
EM106	DIGRESSING_20050217.1534-E36-78
EM107	DIGRESSING_20050217.1534-E37-79
EM108	DIGRESSING_20050217.1534-E38-80
EM109	DIGRESSING_20050217.1534-E39-81
EM110	DIGRESSING_20050217.1534-E40-82
EM111	DIGRESSING_20050217.1534-E39-83
EM112	DIGRESSING_20050217.1534-E41-84
EM113	DIGRESSING_20050217.1534-E39-85
EM2	DIGRESSING_20050217.1534-E56-86
EM115	DIGRESSING_20050217.1534-E39-87
EM116	DIGRESSING_20050217.1534-E39-88
EM117	DIGRESSING_20050217.1534-E39-89
EM118	DIGRESSING_20050217.1534-E42-90
EM119	DIGRESSING_20050217.1534-E43-91
EM120	DIGRESSING_20050217.1534-E43-92
EM121	DIGRESSING_20050217.1534-E44-93
EM122	DIGRESSING_20050217.1534-E3-94
EM123	DIGRESSING_20050217.1534-E3-95
EM124	DIGRESSING_20050217.1534-E45-96
EM125	DIGRESSING_20050217.1534-E46-97
EM126	DIGRESSING_20050217.1534-E3-98
EM127	DIGRESSING_20050217.1534-E39-99
EM128	DIGRESSING_20050217.1534-E39-100
EM129	DIGRESSING_20050217.1534-E47-101
EM130	DIGRESSING_20050217.1534-E48-102
EM131	DIGRESSING_20050217.1534-E49-103
EM132	DIGRESSING_20050217.1534-E50-104
EM133	DIGRESSING_20050217.1534-E60-105
EM134	DIGRESSING_20050217.1534-E58-106
EM135	DIGRESSING_20050217.1534-E60-107
EM136	DIGRESSING_20050217.1534-E60-108
EM137	DIGRESSING_20050217.1534-E51-109
EM138	DIGRESSING_20050217.1534-E52-110
EM139	DIGRESSING_20050217.1534-E52-111
EM140	DIGRESSING_20050217.1534-E52-112
EM141	DIGRESSING_20050217.1534-E52-113
EM142	DIGRESSING_20050217.1534-E52-114
EM143	DIGRESSING_20050217.1534-E53-115
EM144	DIGRESSING_20050217.1534-E60-116
EM145	DIGRESSING_20050217.1534-E60-117
EM146	DIGRESSING_20050217.1534-E54-118
EM147	DIGRESSING_20050217.1534-E55-119
EM150	DIGRESSING_20050217.1534-E11-120
EM152	DIGRESSING_20050217.1534-E16-121
EM155	DIGRESSING_20050217.1534-E16-122
EM148	DIGRESSING_20050217.1534-E11-123
EM156	DIGRESSING_20050217.1534-E32-124
EM157	DIGRESSING_20050217.1534-E29-125
EM3	DIGRESSING_20050217.1534-E57-126
EM4	DIGRESSING_20050217.1534-E59-127
EM5	DIGRESSING_20050217.1534-E60-128
EM6	DIGRESSING_20050217.1534-E58-129
EM95	DIGRESSING_20050217.1534-E33-130
EM96	DIGRESSING_20050217.1534-E33-131
EM8	DIGRESSING_20050217.1534-E61-132
EM10	DIGRESSING_20050217.1534-E62-133
EM11	DIGRESSING_20050217.1534-E62-134
EM12	DIGRESSING_20050217.1534-E63-135
EM13	DIGRESSING_20050217.1534-E64-136
EM14	DIGRESSING_20050217.1534-E62-137
EM97	DIGRESSING_20050217.1534-E10-138
EM16	DIGRESSING_20050217.1534-E65-139
EM17	DIGRESSING_20050217.1534-E65-140
EM18	DIGRESSING_20050217.1534-E66-141
EM19	DIGRESSING_20050217.1534-E1-142
R1	DIGRESSING_20050217.1534-R1
R2	DIGRESSING_20050217.1534-R2
R3	DIGRESSING_20050217.1534-R3
RM4	DIGRESSING_20050217.1534-R3-1
RM1	DIGRESSING_20050217.1534-R1-1
RM2	DIGRESSING_20050217.1534-R2-1
Q1	DIGRESSING_20050217.1534-T1
Q2	DIGRESSING_20050217.1534-T2
Q3	DIGRESSING_20050217.1534-T3
Q4	DIGRESSING_20050217.1534-T4
Q5	DIGRESSING_20050217.1534-T5
Q6	DIGRESSING_20050217.1534-T6
Q7	DIGRESSING_20050217.1534-T7
Q8	DIGRESSING_20050217.1534-T8
Q9	DIGRESSING_20050217.1534-T9
Q10	DIGRESSING_20050217.1534-T10
Q11	DIGRESSING_20050217.1534-T11
Q12	DIGRESSING_20050217.1534-T12
Q13	DIGRESSING_20050217.1534-T13
Q14	DIGRESSING_20050217.1534-T14
Q15	DIGRESSING_20050217.1534-T15
Q16	DIGRESSING_20050217.1534-T16
