CE7	ALFILFILM_20050201.1339-CE1
EM72	ALFILFILM_20050201.1339-E20-47
EM73	ALFILFILM_20050201.1339-E45-48
EM74	ALFILFILM_20050201.1339-E45-49
EM75	ALFILFILM_20050201.1339-E45-50
EM76	ALFILFILM_20050201.1339-E45-51
EM77	ALFILFILM_20050201.1339-E2-52
EM78	ALFILFILM_20050201.1339-E21-53
EM30	ALFILFILM_20050201.1339-E2-54
EM79	ALFILFILM_20050201.1339-E22-55
EM80	ALFILFILM_20050201.1339-E45-56
EM81	ALFILFILM_20050201.1339-E23-57
EM82	ALFILFILM_20050201.1339-E45-58
EM83	ALFILFILM_20050201.1339-E24-59
EM85	ALFILFILM_20050201.1339-E25-60
EM87	ALFILFILM_20050201.1339-E26-61
EM88	ALFILFILM_20050201.1339-E26-62
EM89	ALFILFILM_20050201.1339-E27-63
EM90	ALFILFILM_20050201.1339-E28-64
EM91	ALFILFILM_20050201.1339-E29-65
EM92	ALFILFILM_20050201.1339-E26-66
EM93	ALFILFILM_20050201.1339-E30-67
EM94	ALFILFILM_20050201.1339-E25-68
EM95	ALFILFILM_20050201.1339-E31-69
EM96	ALFILFILM_20050201.1339-E32-70
EM97	ALFILFILM_20050201.1339-E33-71
EM98	ALFILFILM_20050201.1339-E34-72
EM99	ALFILFILM_20050201.1339-E45-73
EM100	ALFILFILM_20050201.1339-E45-74
EM101	ALFILFILM_20050201.1339-E42-75
EM102	ALFILFILM_20050201.1339-E45-76
EM103	ALFILFILM_20050201.1339-E45-77
EM104	ALFILFILM_20050201.1339-E2-78
EM105	ALFILFILM_20050201.1339-E28-79
EM106	ALFILFILM_20050201.1339-E35-80
EM107	ALFILFILM_20050201.1339-E36-81
EM108	ALFILFILM_20050201.1339-E42-82
EM109	ALFILFILM_20050201.1339-E45-83
EM2	ALFILFILM_20050201.1339-E18-84
EM110	ALFILFILM_20050201.1339-E45-85
EM111	ALFILFILM_20050201.1339-E45-86
EM112	ALFILFILM_20050201.1339-E45-87
EM113	ALFILFILM_20050201.1339-E42-88
EM114	ALFILFILM_20050201.1339-E37-89
EM115	ALFILFILM_20050201.1339-E37-90
EM116	ALFILFILM_20050201.1339-E45-91
EM117	ALFILFILM_20050201.1339-E38-92
EM118	ALFILFILM_20050201.1339-E42-93
EM119	ALFILFILM_20050201.1339-E38-94
EM120	ALFILFILM_20050201.1339-E39-95
EM121	ALFILFILM_20050201.1339-E45-96
EM3	ALFILFILM_20050201.1339-E40-97
EM4	ALFILFILM_20050201.1339-E41-98
EM5	ALFILFILM_20050201.1339-E43-99
EM6	ALFILFILM_20050201.1339-E41-100
EM7	ALFILFILM_20050201.1339-E41-101
EM8	ALFILFILM_20050201.1339-E41-102
EM9	ALFILFILM_20050201.1339-E44-103
EM10	ALFILFILM_20050201.1339-E44-104
EM11	ALFILFILM_20050201.1339-E18-105
EM12	ALFILFILM_20050201.1339-E41-106
EM13	ALFILFILM_20050201.1339-E41-107
EM14	ALFILFILM_20050201.1339-E45-108
EM15	ALFILFILM_20050201.1339-E45-109
EM16	ALFILFILM_20050201.1339-E46-110
EM17	ALFILFILM_20050201.1339-E45-111
EM18	ALFILFILM_20050201.1339-E45-112
EM19	ALFILFILM_20050201.1339-E45-113
EM20	ALFILFILM_20050201.1339-E45-114
EM21	ALFILFILM_20050201.1339-E45-115
EM22	ALFILFILM_20050201.1339-E45-116
EM23	ALFILFILM_20050201.1339-E40-117
Q1	ALFILFILM_20050201.1339-T1
Q2	ALFILFILM_20050201.1339-T2
