CE11	ALFILFILM_20050202.0740-CE1
EM95	ALFILFILM_20050202.0740-E31-74
EM96	ALFILFILM_20050202.0740-E31-75
EM97	ALFILFILM_20050202.0740-E35-76
EM98	ALFILFILM_20050202.0740-E31-77
EM99	ALFILFILM_20050202.0740-E31-78
EM100	ALFILFILM_20050202.0740-E31-79
EM101	ALFILFILM_20050202.0740-E31-80
EM102	ALFILFILM_20050202.0740-E31-81
EM103	ALFILFILM_20050202.0740-E36-82
EM104	ALFILFILM_20050202.0740-E23-83
EM105	ALFILFILM_20050202.0740-E31-84
EM106	ALFILFILM_20050202.0740-E37-85
EM107	ALFILFILM_20050202.0740-E31-86
EM108	ALFILFILM_20050202.0740-E38-87
EM2	ALFILFILM_20050202.0740-E48-88
EM109	ALFILFILM_20050202.0740-E39-89
EM110	ALFILFILM_20050202.0740-E31-90
EM111	ALFILFILM_20050202.0740-E31-91
EM112	ALFILFILM_20050202.0740-E36-92
EM113	ALFILFILM_20050202.0740-E37-93
EM114	ALFILFILM_20050202.0740-E40-94
EM115	ALFILFILM_20050202.0740-E41-95
EM116	ALFILFILM_20050202.0740-E51-96
EM117	ALFILFILM_20050202.0740-E42-97
EM118	ALFILFILM_20050202.0740-E43-98
EM119	ALFILFILM_20050202.0740-E44-99
EM120	ALFILFILM_20050202.0740-E45-100
EM121	ALFILFILM_20050202.0740-E46-101
EM122	ALFILFILM_20050202.0740-E47-102
EM129	ALFILFILM_20050202.0740-E25-103
EM130	ALFILFILM_20050202.0740-E40-104
EM131	ALFILFILM_20050202.0740-E1-105
EM3	ALFILFILM_20050202.0740-E50-106
EM4	ALFILFILM_20050202.0740-E52-107
EM5	ALFILFILM_20050202.0740-E49-108
EM6	ALFILFILM_20050202.0740-E53-109
EM7	ALFILFILM_20050202.0740-E53-110
EM8	ALFILFILM_20050202.0740-E53-111
EM9	ALFILFILM_20050202.0740-E54-112
EM10	ALFILFILM_20050202.0740-E54-113
EM11	ALFILFILM_20050202.0740-E55-114
EM12	ALFILFILM_20050202.0740-E56-115
EM123	ALFILFILM_20050202.0740-E17-116
EM14	ALFILFILM_20050202.0740-E54-117
EM15	ALFILFILM_20050202.0740-E54-118
EM13	ALFILFILM_20050202.0740-E54-119
EM16	ALFILFILM_20050202.0740-E54-120
EM17	ALFILFILM_20050202.0740-E57-121
EM124	ALFILFILM_20050202.0740-E1-122
R1	ALFILFILM_20050202.0740-R1
R2	ALFILFILM_20050202.0740-R2
R3	ALFILFILM_20050202.0740-R3
R4	ALFILFILM_20050202.0740-R4
R5	ALFILFILM_20050202.0740-R5
R6	ALFILFILM_20050202.0740-R6
R7	ALFILFILM_20050202.0740-R7
R8	ALFILFILM_20050202.0740-R8
R9	ALFILFILM_20050202.0740-R9
R10	ALFILFILM_20050202.0740-R10
R11	ALFILFILM_20050202.0740-R11
RM1	ALFILFILM_20050202.0740-R1-1
RM2	ALFILFILM_20050202.0740-R2-1
RM3	ALFILFILM_20050202.0740-R3-1
RM4	ALFILFILM_20050202.0740-R4-1
RM5	ALFILFILM_20050202.0740-R5-1
RM6	ALFILFILM_20050202.0740-R6-1
RM7	ALFILFILM_20050202.0740-R7-1
RM8	ALFILFILM_20050202.0740-R8-1
RM9	ALFILFILM_20050202.0740-R9-1
RM10	ALFILFILM_20050202.0740-R10-1
RM11	ALFILFILM_20050202.0740-R11-1
Q1	ALFILFILM_20050202.0740-T1
Q2	ALFILFILM_20050202.0740-T2
Q3	ALFILFILM_20050202.0740-T3
Q4	ALFILFILM_20050202.0740-T4
Q5	ALFILFILM_20050202.0740-T5
Q6	ALFILFILM_20050202.0740-T6
