CE9	DIGRESSING_20041107.0106-CE1
EM7	DIGRESSING_20041107.0106-E85-204
EM8	DIGRESSING_20041107.0106-E22-205
EM9	DIGRESSING_20041107.0106-E87-206
EM10	DIGRESSING_20041107.0106-E22-207
EM11	DIGRESSING_20041107.0106-E22-208
EM12	DIGRESSING_20041107.0106-E88-209
EM13	DIGRESSING_20041107.0106-E86-210
EM14	DIGRESSING_20041107.0106-E89-211
EM16	DIGRESSING_20041107.0106-E22-212
EM17	DIGRESSING_20041107.0106-E22-213
EM20	DIGRESSING_20041107.0106-E90-214
EM5	DIGRESSING_20041107.0106-E22-215
EM232	DIGRESSING_20041107.0106-E14-216
EM22	DIGRESSING_20041107.0106-E1-217
R1	DIGRESSING_20041107.0106-R1
R2	DIGRESSING_20041107.0106-R2
R3	DIGRESSING_20041107.0106-R3
R4	DIGRESSING_20041107.0106-R4
R5	DIGRESSING_20041107.0106-R5
R6	DIGRESSING_20041107.0106-R6
R7	DIGRESSING_20041107.0106-R7
R8	DIGRESSING_20041107.0106-R8
R10	DIGRESSING_20041107.0106-R9
R13	DIGRESSING_20041107.0106-R10
R14	DIGRESSING_20041107.0106-R11
RM1	DIGRESSING_20041107.0106-R1-1
RM2	DIGRESSING_20041107.0106-R2-1
RM3	DIGRESSING_20041107.0106-R3-1
RM4	DIGRESSING_20041107.0106-R4-1
RM5	DIGRESSING_20041107.0106-R5-1
RM6	DIGRESSING_20041107.0106-R6-1
RM7	DIGRESSING_20041107.0106-R2-2
RM8	DIGRESSING_20041107.0106-R8-1
RM11	DIGRESSING_20041107.0106-R9-1
RM14	DIGRESSING_20041107.0106-R10-1
RM15	DIGRESSING_20041107.0106-R11-1
Q17	DIGRESSING_20041107.0106-T1
Q1	DIGRESSING_20041107.0106-T2
Q2	DIGRESSING_20041107.0106-T3
Q3	DIGRESSING_20041107.0106-T4
Q4	DIGRESSING_20041107.0106-T5
Q5	DIGRESSING_20041107.0106-T6
Q6	DIGRESSING_20041107.0106-T7
Q7	DIGRESSING_20041107.0106-T8
Q8	DIGRESSING_20041107.0106-T9
Q9	DIGRESSING_20041107.0106-T10
Q11	DIGRESSING_20041107.0106-T11
Q12	DIGRESSING_20041107.0106-T12
Q13	DIGRESSING_20041107.0106-T13
Q14	DIGRESSING_20041107.0106-T14
Q15	DIGRESSING_20041107.0106-T15
Q16	DIGRESSING_20041107.0106-T16
