CE6	ALFILFILM_20050205.0832-CE1
EM62	ALFILFILM_20050205.0832-E7-38
EM63	ALFILFILM_20050205.0832-E8-39
EM64	ALFILFILM_20050205.0832-E17-40
EM65	ALFILFILM_20050205.0832-E9-41
EM66	ALFILFILM_20050205.0832-E9-42
EM67	ALFILFILM_20050205.0832-E9-43
EM68	ALFILFILM_20050205.0832-E9-44
EM69	ALFILFILM_20050205.0832-E13-45
EM76	ALFILFILM_20050205.0832-E11-46
EM71	ALFILFILM_20050205.0832-E9-47
EM72	ALFILFILM_20050205.0832-E9-48
EM73	ALFILFILM_20050205.0832-E9-49
EM74	ALFILFILM_20050205.0832-E9-50
EM75	ALFILFILM_20050205.0832-E9-51
EM2	ALFILFILM_20050205.0832-E12-52
EM3	ALFILFILM_20050205.0832-E10-53
EM4	ALFILFILM_20050205.0832-E13-54
EM5	ALFILFILM_20050205.0832-E15-55
EM6	ALFILFILM_20050205.0832-E13-56
EM7	ALFILFILM_20050205.0832-E16-57
EM8	ALFILFILM_20050205.0832-E16-58
EM9	ALFILFILM_20050205.0832-E17-59
EM10	ALFILFILM_20050205.0832-E16-60
EM11	ALFILFILM_20050205.0832-E18-61
EM12	ALFILFILM_20050205.0832-E17-62
EM13	ALFILFILM_20050205.0832-E17-63
EM14	ALFILFILM_20050205.0832-E17-64
EM15	ALFILFILM_20050205.0832-E17-65
EM16	ALFILFILM_20050205.0832-E13-66
EM17	ALFILFILM_20050205.0832-E13-67
EM18	ALFILFILM_20050205.0832-E13-68
EM19	ALFILFILM_20050205.0832-E13-69
EM20	ALFILFILM_20050205.0832-E16-70
EM21	ALFILFILM_20050205.0832-E16-71
EM22	ALFILFILM_20050205.0832-E19-72
EM23	ALFILFILM_20050205.0832-E14-73
R1	ALFILFILM_20050205.0832-R1
R2	ALFILFILM_20050205.0832-R2
R3	ALFILFILM_20050205.0832-R3
R4	ALFILFILM_20050205.0832-R4
RM1	ALFILFILM_20050205.0832-R1-1
RM2	ALFILFILM_20050205.0832-R2-1
RM3	ALFILFILM_20050205.0832-R3-1
RM4	ALFILFILM_20050205.0832-R4-1
V1	ALFILFILM_20050205.0832-EV1
V2	ALFILFILM_20050205.0832-EV2
V3	ALFILFILM_20050205.0832-EV3
V4	ALFILFILM_20050205.0832-EV4
V5	ALFILFILM_20050205.0832-EV5
VM1	ALFILFILM_20050205.0832-EV1-1
VM2	ALFILFILM_20050205.0832-EV2-1
VM3	ALFILFILM_20050205.0832-EV3-1
VM4	ALFILFILM_20050205.0832-EV4-1
VM5	ALFILFILM_20050205.0832-EV5-1
Q4	ALFILFILM_20050205.0832-T1
Q1	ALFILFILM_20050205.0832-T2
Q2	ALFILFILM_20050205.0832-V1
Q3	ALFILFILM_20050205.0832-T3
QM2	ALFILFILM_20050205.0832-V1-1
