CE9	ANN20001107.0900.0039-CE1
E21	ANN20001107.0900.0039-E11
E22	ANN20001107.0900.0039-E12
E23	ANN20001107.0900.0039-E13
E24	ANN20001107.0900.0039-E14
E25	ANN20001107.0900.0039-E15
E26	ANN20001107.0900.0039-E16
E27	ANN20001107.0900.0039-E17
E28	ANN20001107.0900.0039-E18
E29	ANN20001107.0900.0039-E19
E30	ANN20001107.0900.0039-E20
E31	ANN20001107.0900.0039-E21
E32	ANN20001107.0900.0039-E22
E33	ANN20001107.0900.0039-E23
E34	ANN20001107.0900.0039-E24
E35	ANN20001107.0900.0039-E25
E36	ANN20001107.0900.0039-E26
E38	ANN20001107.0900.0039-E27
E39	ANN20001107.0900.0039-E28
E40	ANN20001107.0900.0039-E29
E41	ANN20001107.0900.0039-E30
E42	ANN20001107.0900.0039-E31
E43	ANN20001107.0900.0039-E32
E44	ANN20001107.0900.0039-E33
E46	ANN20001107.0900.0039-E34
E47	ANN20001107.0900.0039-E35
E49	ANN20001107.0900.0039-E36
E50	ANN20001107.0900.0039-E37
E51	ANN20001107.0900.0039-E38
E52	ANN20001107.0900.0039-E39
E53	ANN20001107.0900.0039-E40
E54	ANN20001107.0900.0039-E41
E56	ANN20001107.0900.0039-E42
E57	ANN20001107.0900.0039-E43
E58	ANN20001107.0900.0039-E44
E59	ANN20001107.0900.0039-E45
E62	ANN20001107.0900.0039-E46
E63	ANN20001107.0900.0039-E47
E64	ANN20001107.0900.0039-E48
E1	ANN20001107.0900.0039-E49
E2	ANN20001107.0900.0039-E50
E3	ANN20001107.0900.0039-E51
E4	ANN20001107.0900.0039-E52
E5	ANN20001107.0900.0039-E53
E6	ANN20001107.0900.0039-E54
E7	ANN20001107.0900.0039-E55
E9	ANN20001107.0900.0039-E56
EM12	ANN20001107.0900.0039-E1-1
EM15	ANN20001107.0900.0039-E51-2
EM17	ANN20001107.0900.0039-E2-3
EM16	ANN20001107.0900.0039-E2-4
EM18	ANN20001107.0900.0039-E3-5
EM20	ANN20001107.0900.0039-E4-6
EM19	ANN20001107.0900.0039-E4-7
EM21	ANN20001107.0900.0039-E4-8
EM23	ANN20001107.0900.0039-E5-9
EM22	ANN20001107.0900.0039-E6-10
EM24	ANN20001107.0900.0039-E7-11
EM25	ANN20001107.0900.0039-E4-12
EM26	ANN20001107.0900.0039-E4-13
EM27	ANN20001107.0900.0039-E49-14
EM28	ANN20001107.0900.0039-E8-15
EM29	ANN20001107.0900.0039-E8-16
EM30	ANN20001107.0900.0039-E9-17
EM31	ANN20001107.0900.0039-E49-18
EM32	ANN20001107.0900.0039-E10-19
EM33	ANN20001107.0900.0039-E8-20
EM34	ANN20001107.0900.0039-E11-21
EM35	ANN20001107.0900.0039-E12-22
EM36	ANN20001107.0900.0039-E10-23
EM37	ANN20001107.0900.0039-E13-24
EM39	ANN20001107.0900.0039-E14-25
EM40	ANN20001107.0900.0039-E15-26
EM41	ANN20001107.0900.0039-E16-27
EM42	ANN20001107.0900.0039-E14-28
EM43	ANN20001107.0900.0039-E14-29
EM44	ANN20001107.0900.0039-E12-30
EM45	ANN20001107.0900.0039-E17-31
EM46	ANN20001107.0900.0039-E17-32
EM47	ANN20001107.0900.0039-E17-33
EM50	ANN20001107.0900.0039-E17-34
EM51	ANN20001107.0900.0039-E17-35
EM53	ANN20001107.0900.0039-E17-36
EM55	ANN20001107.0900.0039-E17-37
EM56	ANN20001107.0900.0039-E17-38
EM54	ANN20001107.0900.0039-E17-39
EM48	ANN20001107.0900.0039-E18-40
EM49	ANN20001107.0900.0039-E54-41
EM52	ANN20001107.0900.0039-E19-42
EM57	ANN20001107.0900.0039-E20-43
EM58	ANN20001107.0900.0039-E21-44
EM60	ANN20001107.0900.0039-E22-45
EM59	ANN20001107.0900.0039-E22-46
EM62	ANN20001107.0900.0039-E3-47
EM63	ANN20001107.0900.0039-E23-48
EM64	ANN20001107.0900.0039-E23-49
EM65	ANN20001107.0900.0039-E24-50
EM66	ANN20001107.0900.0039-E26-51
EM61	ANN20001107.0900.0039-E3-52
EM67	ANN20001107.0900.0039-E22-53
EM69	ANN20001107.0900.0039-E27-54
EM73	ANN20001107.0900.0039-E29-55
EM74	ANN20001107.0900.0039-E30-56
EM75	ANN20001107.0900.0039-E31-57
EM76	ANN20001107.0900.0039-E28-58
EM77	ANN20001107.0900.0039-E28-59
EM78	ANN20001107.0900.0039-E28-60
EM79	ANN20001107.0900.0039-E29-61
EM81	ANN20001107.0900.0039-E32-62
EM80	ANN20001107.0900.0039-E32-63
EM85	ANN20001107.0900.0039-E32-64
EM86	ANN20001107.0900.0039-E32-65
EM88	ANN20001107.0900.0039-E32-66
EM82	ANN20001107.0900.0039-E33-67
EM83	ANN20001107.0900.0039-E34-68
EM84	ANN20001107.0900.0039-E35-69
EM87	ANN20001107.0900.0039-E36-70
EM89	ANN20001107.0900.0039-E37-71
EM94	ANN20001107.0900.0039-E37-72
EM96	ANN20001107.0900.0039-E37-73
EM90	ANN20001107.0900.0039-E38-74
EM91	ANN20001107.0900.0039-E39-75
EM92	ANN20001107.0900.0039-E40-76
EM93	ANN20001107.0900.0039-E41-77
EM98	ANN20001107.0900.0039-E36-78
EM99	ANN20001107.0900.0039-E42-79
EM97	ANN20001107.0900.0039-E42-80
EM100	ANN20001107.0900.0039-E43-81
EM101	ANN20001107.0900.0039-E42-82
EM102	ANN20001107.0900.0039-E42-83
EM104	ANN20001107.0900.0039-E44-84
EM103	ANN20001107.0900.0039-E44-85
EM105	ANN20001107.0900.0039-E44-86
EM106	ANN20001107.0900.0039-E44-87
EM107	ANN20001107.0900.0039-E45-88
EM108	ANN20001107.0900.0039-E44-89
EM109	ANN20001107.0900.0039-E44-90
EM110	ANN20001107.0900.0039-E46-91
EM72	ANN20001107.0900.0039-E29-92
EM1	ANN20001107.0900.0039-E47-93
EM38	ANN20001107.0900.0039-E10-94
EM68	ANN20001107.0900.0039-E25-95
EM71	ANN20001107.0900.0039-E25-96
EM70	ANN20001107.0900.0039-E48-97
EM95	ANN20001107.0900.0039-E42-98
EM2	ANN20001107.0900.0039-E50-99
EM3	ANN20001107.0900.0039-E51-100
EM5	ANN20001107.0900.0039-E52-101
EM4	ANN20001107.0900.0039-E52-102
EM6	ANN20001107.0900.0039-E52-103
EM8	ANN20001107.0900.0039-E53-104
EM9	ANN20001107.0900.0039-E52-105
EM7	ANN20001107.0900.0039-E54-106
EM10	ANN20001107.0900.0039-E55-107
EM11	ANN20001107.0900.0039-E55-108
EM13	ANN20001107.0900.0039-E56-109
EM14	ANN20001107.0900.0039-E55-110
R6	ANN20001107.0900.0039-R1
R15	ANN20001107.0900.0039-R2
R1	ANN20001107.0900.0039-R3
R2	ANN20001107.0900.0039-R4
R3	ANN20001107.0900.0039-R5
R5	ANN20001107.0900.0039-R6
R7	ANN20001107.0900.0039-R7
R8	ANN20001107.0900.0039-R8
R9	ANN20001107.0900.0039-R9
R10	ANN20001107.0900.0039-R10
R11	ANN20001107.0900.0039-R11
R12	ANN20001107.0900.0039-R12
R13	ANN20001107.0900.0039-R13
R14	ANN20001107.0900.0039-R14
R16	ANN20001107.0900.0039-R15
R17	ANN20001107.0900.0039-R16
R4	ANN20001107.0900.0039-R17
RM4	ANN20001107.0900.0039-R17-1
RM6	ANN20001107.0900.0039-R1-1
RM15	ANN20001107.0900.0039-R2-1
RM1	ANN20001107.0900.0039-R3-1
RM2	ANN20001107.0900.0039-R4-1
RM3	ANN20001107.0900.0039-R5-1
RM5	ANN20001107.0900.0039-R6-1
RM7	ANN20001107.0900.0039-R7-1
RM8	ANN20001107.0900.0039-R8-1
RM9	ANN20001107.0900.0039-R9-1
RM10	ANN20001107.0900.0039-R10-1
RM11	ANN20001107.0900.0039-R11-1
RM12	ANN20001107.0900.0039-R12-1
RM13	ANN20001107.0900.0039-R13-1
RM14	ANN20001107.0900.0039-R14-1
RM16	ANN20001107.0900.0039-R15-1
RM17	ANN20001107.0900.0039-R16-1
V1	ANN20001107.0900.0039-EV1
V2	ANN20001107.0900.0039-EV2
V4	ANN20001107.0900.0039-EV3
V3	ANN20001107.0900.0039-EV4
VM2	ANN20001107.0900.0039-EV2-1
VM1	ANN20001107.0900.0039-EV1-1
VM4	ANN20001107.0900.0039-EV3-1
VM3	ANN20001107.0900.0039-EV4-1
Q1	ANN20001107.0900.0039-T1
Q3	ANN20001107.0900.0039-T2
Q4	ANN20001107.0900.0039-T3
Q5	ANN20001107.0900.0039-T4
Q6	ANN20001107.0900.0039-T5
Q7	ANN20001107.0900.0039-T6
Q2	ANN20001107.0900.0039-T7
