CE8	ANN20001118.1500.0101-CE1
E6	ANN20001118.1500.0101-E59
E7	ANN20001118.1500.0101-E60
E8	ANN20001118.1500.0101-E61
E9	ANN20001118.1500.0101-E62
E10	ANN20001118.1500.0101-E63
E11	ANN20001118.1500.0101-E64
E77	ANN20001118.1500.0101-E65
EM15	ANN20001118.1500.0101-E64-1
EM16	ANN20001118.1500.0101-E1-2
EM17	ANN20001118.1500.0101-E59-3
EM18	ANN20001118.1500.0101-E2-4
EM20	ANN20001118.1500.0101-E59-5
EM21	ANN20001118.1500.0101-E3-6
EM22	ANN20001118.1500.0101-E4-7
EM23	ANN20001118.1500.0101-E5-8
EM24	ANN20001118.1500.0101-E6-9
EM25	ANN20001118.1500.0101-E62-10
EM28	ANN20001118.1500.0101-E62-11
EM26	ANN20001118.1500.0101-E7-12
EM139	ANN20001118.1500.0101-E9-13
EM27	ANN20001118.1500.0101-E7-14
EM29	ANN20001118.1500.0101-E8-15
EM31	ANN20001118.1500.0101-E10-16
EM35	ANN20001118.1500.0101-E11-17
EM32	ANN20001118.1500.0101-E10-18
EM34	ANN20001118.1500.0101-E61-19
EM33	ANN20001118.1500.0101-E61-20
EM37	ANN20001118.1500.0101-E12-21
EM148	ANN20001118.1500.0101-E41-22
EM40	ANN20001118.1500.0101-E13-23
EM39	ANN20001118.1500.0101-E64-24
EM42	ANN20001118.1500.0101-E55-25
EM170	ANN20001118.1500.0101-E62-26
EM36	ANN20001118.1500.0101-E10-27
EM43	ANN20001118.1500.0101-E15-28
EM44	ANN20001118.1500.0101-E14-29
EM45	ANN20001118.1500.0101-E14-30
EM46	ANN20001118.1500.0101-E16-31
EM47	ANN20001118.1500.0101-E57-32
EM48	ANN20001118.1500.0101-E14-33
EM49	ANN20001118.1500.0101-E17-34
EM50	ANN20001118.1500.0101-E18-35
EM51	ANN20001118.1500.0101-E14-36
EM52	ANN20001118.1500.0101-E14-37
EM53	ANN20001118.1500.0101-E19-38
EM55	ANN20001118.1500.0101-E18-39
EM57	ANN20001118.1500.0101-E14-40
EM115	ANN20001118.1500.0101-E54-41
EM56	ANN20001118.1500.0101-E19-42
EM58	ANN20001118.1500.0101-E14-43
EM59	ANN20001118.1500.0101-E14-44
EM60	ANN20001118.1500.0101-E14-45
EM30	ANN20001118.1500.0101-E7-46
EM189	ANN20001118.1500.0101-E50-47
EM12	ANN20001118.1500.0101-E64-48
EM61	ANN20001118.1500.0101-E16-49
EM62	ANN20001118.1500.0101-E14-50
EM63	ANN20001118.1500.0101-E20-51
EM64	ANN20001118.1500.0101-E59-52
EM65	ANN20001118.1500.0101-E14-53
EM66	ANN20001118.1500.0101-E14-54
EM67	ANN20001118.1500.0101-E21-55
EM38	ANN20001118.1500.0101-E12-56
EM68	ANN20001118.1500.0101-E19-57
EM70	ANN20001118.1500.0101-E14-58
EM69	ANN20001118.1500.0101-E19-59
EM71	ANN20001118.1500.0101-E21-60
EM72	ANN20001118.1500.0101-E14-61
EM73	ANN20001118.1500.0101-E20-62
EM165	ANN20001118.1500.0101-E22-63
EM75	ANN20001118.1500.0101-E24-64
EM76	ANN20001118.1500.0101-E18-65
EM77	ANN20001118.1500.0101-E12-66
EM80	ANN20001118.1500.0101-E25-67
EM78	ANN20001118.1500.0101-E12-68
EM41	ANN20001118.1500.0101-E12-69
EM82	ANN20001118.1500.0101-E28-70
EM81	ANN20001118.1500.0101-E27-71
EM83	ANN20001118.1500.0101-E26-72
EM130	ANN20001118.1500.0101-E40-73
EM84	ANN20001118.1500.0101-E26-74
EM85	ANN20001118.1500.0101-E26-75
EM86	ANN20001118.1500.0101-E59-76
EM87	ANN20001118.1500.0101-E64-77
EM88	ANN20001118.1500.0101-E29-78
EM89	ANN20001118.1500.0101-E57-79
EM13	ANN20001118.1500.0101-E64-80
EM90	ANN20001118.1500.0101-E12-81
EM91	ANN20001118.1500.0101-E55-82
EM92	ANN20001118.1500.0101-E26-83
EM93	ANN20001118.1500.0101-E20-84
EM94	ANN20001118.1500.0101-E12-85
EM95	ANN20001118.1500.0101-E26-86
EM96	ANN20001118.1500.0101-E26-87
EM97	ANN20001118.1500.0101-E64-88
EM79	ANN20001118.1500.0101-E64-89
EM98	ANN20001118.1500.0101-E17-90
EM99	ANN20001118.1500.0101-E30-91
EM100	ANN20001118.1500.0101-E18-92
EM102	ANN20001118.1500.0101-E64-93
EM103	ANN20001118.1500.0101-E6-94
EM104	ANN20001118.1500.0101-E6-95
EM106	ANN20001118.1500.0101-E31-96
EM107	ANN20001118.1500.0101-E32-97
EM105	ANN20001118.1500.0101-E59-98
EM108	ANN20001118.1500.0101-E33-99
EM109	ANN20001118.1500.0101-E34-100
EM110	ANN20001118.1500.0101-E64-101
EM111	ANN20001118.1500.0101-E20-102
EM74	ANN20001118.1500.0101-E35-103
EM101	ANN20001118.1500.0101-E64-104
EM112	ANN20001118.1500.0101-E6-105
EM113	ANN20001118.1500.0101-E6-106
EM114	ANN20001118.1500.0101-E64-107
EM116	ANN20001118.1500.0101-E36-108
EM117	ANN20001118.1500.0101-E37-109
EM118	ANN20001118.1500.0101-E62-110
EM119	ANN20001118.1500.0101-E62-111
EM120	ANN20001118.1500.0101-E64-112
EM121	ANN20001118.1500.0101-E64-113
EM122	ANN20001118.1500.0101-E64-114
EM123	ANN20001118.1500.0101-E38-115
EM124	ANN20001118.1500.0101-E59-116
EM125	ANN20001118.1500.0101-E26-117
EM126	ANN20001118.1500.0101-E18-118
EM127	ANN20001118.1500.0101-E39-119
EM128	ANN20001118.1500.0101-E18-120
EM129	ANN20001118.1500.0101-E26-121
EM143	ANN20001118.1500.0101-E64-122
EM131	ANN20001118.1500.0101-E40-123
EM132	ANN20001118.1500.0101-E64-124
EM133	ANN20001118.1500.0101-E64-125
EM134	ANN20001118.1500.0101-E64-126
EM135	ANN20001118.1500.0101-E62-127
EM136	ANN20001118.1500.0101-E62-128
EM137	ANN20001118.1500.0101-E41-129
EM138	ANN20001118.1500.0101-E42-130
EM140	ANN20001118.1500.0101-E41-131
EM141	ANN20001118.1500.0101-E41-132
EM14	ANN20001118.1500.0101-E46-133
EM142	ANN20001118.1500.0101-E64-134
EM144	ANN20001118.1500.0101-E64-135
EM145	ANN20001118.1500.0101-E41-136
EM147	ANN20001118.1500.0101-E41-137
EM149	ANN20001118.1500.0101-E43-138
EM150	ANN20001118.1500.0101-E18-139
EM152	ANN20001118.1500.0101-E18-140
EM151	ANN20001118.1500.0101-E41-141
EM153	ANN20001118.1500.0101-E44-142
EM154	ANN20001118.1500.0101-E45-143
EM156	ANN20001118.1500.0101-E44-144
EM157	ANN20001118.1500.0101-E44-145
EM158	ANN20001118.1500.0101-E18-146
EM159	ANN20001118.1500.0101-E44-147
EM160	ANN20001118.1500.0101-E64-148
EM161	ANN20001118.1500.0101-E64-149
EM162	ANN20001118.1500.0101-E64-150
EM163	ANN20001118.1500.0101-E17-151
EM164	ANN20001118.1500.0101-E62-152
EM166	ANN20001118.1500.0101-E44-153
EM167	ANN20001118.1500.0101-E62-154
EM168	ANN20001118.1500.0101-E64-155
EM169	ANN20001118.1500.0101-E62-156
EM171	ANN20001118.1500.0101-E62-157
EM199	ANN20001118.1500.0101-E1-158
EM172	ANN20001118.1500.0101-E48-159
EM173	ANN20001118.1500.0101-E47-160
EM174	ANN20001118.1500.0101-E47-161
EM175	ANN20001118.1500.0101-E47-162
EM176	ANN20001118.1500.0101-E49-163
EM177	ANN20001118.1500.0101-E55-164
EM178	ANN20001118.1500.0101-E51-165
EM179	ANN20001118.1500.0101-E50-166
EM182	ANN20001118.1500.0101-E50-167
EM180	ANN20001118.1500.0101-E2-168
EM181	ANN20001118.1500.0101-E59-169
EM183	ANN20001118.1500.0101-E52-170
EM184	ANN20001118.1500.0101-E4-171
EM185	ANN20001118.1500.0101-E50-172
EM186	ANN20001118.1500.0101-E50-173
EM188	ANN20001118.1500.0101-E64-174
EM190	ANN20001118.1500.0101-E50-175
EM191	ANN20001118.1500.0101-E59-176
EM192	ANN20001118.1500.0101-E59-177
EM193	ANN20001118.1500.0101-E12-178
EM194	ANN20001118.1500.0101-E64-179
EM195	ANN20001118.1500.0101-E50-180
EM196	ANN20001118.1500.0101-E50-181
EM197	ANN20001118.1500.0101-E53-182
EM198	ANN20001118.1500.0101-E64-183
EM187	ANN20001118.1500.0101-E50-184
EM19	ANN20001118.1500.0101-E2-185
EM1	ANN20001118.1500.0101-E55-186
EM146	ANN20001118.1500.0101-E41-187
EM2	ANN20001118.1500.0101-E55-188
EM4	ANN20001118.1500.0101-E56-189
EM3	ANN20001118.1500.0101-E57-190
EM5	ANN20001118.1500.0101-E58-191
EM6	ANN20001118.1500.0101-E59-192
EM9	ANN20001118.1500.0101-E60-193
EM7	ANN20001118.1500.0101-E59-194
EM8	ANN20001118.1500.0101-E61-195
EM10	ANN20001118.1500.0101-E63-196
EM11	ANN20001118.1500.0101-E62-197
EM155	ANN20001118.1500.0101-E23-198
EM54	ANN20001118.1500.0101-E65-199
R1	ANN20001118.1500.0101-R1
R2	ANN20001118.1500.0101-R2
R4	ANN20001118.1500.0101-R3
R5	ANN20001118.1500.0101-R4
R8	ANN20001118.1500.0101-R5
R3	ANN20001118.1500.0101-R6
R7	ANN20001118.1500.0101-R7
R9	ANN20001118.1500.0101-R8
R6	ANN20001118.1500.0101-R9
R10	ANN20001118.1500.0101-R10
R11	ANN20001118.1500.0101-R11
R14	ANN20001118.1500.0101-R12
R15	ANN20001118.1500.0101-R13
R12	ANN20001118.1500.0101-R14
R13	ANN20001118.1500.0101-R15
R16	ANN20001118.1500.0101-R16
R17	ANN20001118.1500.0101-R17
RM7	ANN20001118.1500.0101-R7-1
RM1	ANN20001118.1500.0101-R1-1
RM2	ANN20001118.1500.0101-R2-1
RM4	ANN20001118.1500.0101-R3-1
RM5	ANN20001118.1500.0101-R4-1
RM8	ANN20001118.1500.0101-R5-1
RM3	ANN20001118.1500.0101-R6-1
RM9	ANN20001118.1500.0101-R8-1
RM6	ANN20001118.1500.0101-R8-2
RM11	ANN20001118.1500.0101-R11-1
RM10	ANN20001118.1500.0101-R10-1
RM14	ANN20001118.1500.0101-R12-1
RM15	ANN20001118.1500.0101-R13-1
RM12	ANN20001118.1500.0101-R14-1
RM13	ANN20001118.1500.0101-R15-1
RM16	ANN20001118.1500.0101-R16-1
RM17	ANN20001118.1500.0101-R17-1
V5	ANN20001118.1500.0101-EV1
V2	ANN20001118.1500.0101-EV2
V3	ANN20001118.1500.0101-EV3
V7	ANN20001118.1500.0101-EV4
V8	ANN20001118.1500.0101-EV5
VM5	ANN20001118.1500.0101-EV1-1
VM2	ANN20001118.1500.0101-EV2-1
VM3	ANN20001118.1500.0101-EV3-1
VM7	ANN20001118.1500.0101-EV4-1
VM8	ANN20001118.1500.0101-EV5-1
Q5	ANN20001118.1500.0101-T1
Q6	ANN20001118.1500.0101-V1
Q1	ANN20001118.1500.0101-T2
Q2	ANN20001118.1500.0101-T3
Q3	ANN20001118.1500.0101-T4
Q4	ANN20001118.1500.0101-T5
Q7	ANN20001118.1500.0101-T6
Q8	ANN20001118.1500.0101-T7
QM6	ANN20001118.1500.0101-V1-1
