CE10	ANN20001120.1500.0090-CE1
EM17	ANN20001120.1500.0090-E1-2
EM18	ANN20001120.1500.0090-E2-3
EM19	ANN20001120.1500.0090-E3-4
EM20	ANN20001120.1500.0090-E3-5
EM21	ANN20001120.1500.0090-E4-6
EM22	ANN20001120.1500.0090-E31-7
EM23	ANN20001120.1500.0090-E5-8
EM24	ANN20001120.1500.0090-E6-9
EM25	ANN20001120.1500.0090-E7-10
EM26	ANN20001120.1500.0090-E33-11
EM27	ANN20001120.1500.0090-E7-12
EM30	ANN20001120.1500.0090-E25-13
EM29	ANN20001120.1500.0090-E8-14
EM31	ANN20001120.1500.0090-E9-15
EM33	ANN20001120.1500.0090-E3-16
EM35	ANN20001120.1500.0090-E11-17
EM36	ANN20001120.1500.0090-E10-18
EM37	ANN20001120.1500.0090-E12-19
EM38	ANN20001120.1500.0090-E31-20
EM40	ANN20001120.1500.0090-E31-21
EM41	ANN20001120.1500.0090-E31-22
EM42	ANN20001120.1500.0090-E13-23
EM43	ANN20001120.1500.0090-E14-24
EM48	ANN20001120.1500.0090-E15-25
EM50	ANN20001120.1500.0090-E15-26
EM53	ANN20001120.1500.0090-E16-27
EM54	ANN20001120.1500.0090-E17-28
EM56	ANN20001120.1500.0090-E17-29
EM55	ANN20001120.1500.0090-E18-30
EM57	ANN20001120.1500.0090-E19-31
EM58	ANN20001120.1500.0090-E33-32
EM60	ANN20001120.1500.0090-E18-33
EM61	ANN20001120.1500.0090-E17-34
EM62	ANN20001120.1500.0090-E20-35
EM63	ANN20001120.1500.0090-E21-36
EM46	ANN20001120.1500.0090-E22-37
EM45	ANN20001120.1500.0090-E23-38
EM52	ANN20001120.1500.0090-E24-39
EM59	ANN20001120.1500.0090-E28-40
EM3	ANN20001120.1500.0090-E28-41
EM39	ANN20001120.1500.0090-E31-42
EM49	ANN20001120.1500.0090-E30-43
EM64	ANN20001120.1500.0090-E30-44
EM47	ANN20001120.1500.0090-E23-45
EM51	ANN20001120.1500.0090-E23-46
EM34	ANN20001120.1500.0090-E3-47
EM32	ANN20001120.1500.0090-E9-48
EM44	ANN20001120.1500.0090-E14-49
EM28	ANN20001120.1500.0090-E25-50
EM1	ANN20001120.1500.0090-E26-51
EM2	ANN20001120.1500.0090-E27-52
EM4	ANN20001120.1500.0090-E29-53
EM5	ANN20001120.1500.0090-E28-54
EM6	ANN20001120.1500.0090-E30-55
EM7	ANN20001120.1500.0090-E31-56
EM8	ANN20001120.1500.0090-E32-57
EM9	ANN20001120.1500.0090-E34-58
EM10	ANN20001120.1500.0090-E33-59
EM11	ANN20001120.1500.0090-E26-60
EM12	ANN20001120.1500.0090-E35-61
EM13	ANN20001120.1500.0090-E33-62
EM14	ANN20001120.1500.0090-E36-63
EM15	ANN20001120.1500.0090-E37-64
R5	ANN20001120.1500.0090-R1
R9	ANN20001120.1500.0090-R2
R11	ANN20001120.1500.0090-R3
R1	ANN20001120.1500.0090-R4
R2	ANN20001120.1500.0090-R5
R3	ANN20001120.1500.0090-R6
R4	ANN20001120.1500.0090-R7
R7	ANN20001120.1500.0090-R8
R8	ANN20001120.1500.0090-R9
R10	ANN20001120.1500.0090-R10
R12	ANN20001120.1500.0090-R11
RM5	ANN20001120.1500.0090-R1-1
RM9	ANN20001120.1500.0090-R2-1
RM11	ANN20001120.1500.0090-R3-1
RM1	ANN20001120.1500.0090-R4-1
RM2	ANN20001120.1500.0090-R5-1
RM3	ANN20001120.1500.0090-R6-1
RM4	ANN20001120.1500.0090-R7-1
RM7	ANN20001120.1500.0090-R8-1
RM8	ANN20001120.1500.0090-R9-1
RM10	ANN20001120.1500.0090-R10-1
RM12	ANN20001120.1500.0090-R3-2
V1	ANN20001120.1500.0090-EV1
V5	ANN20001120.1500.0090-EV2
V6	ANN20001120.1500.0090-EV3
V3	ANN20001120.1500.0090-EV4
V4	ANN20001120.1500.0090-EV5
V7	ANN20001120.1500.0090-EV6
VM1	ANN20001120.1500.0090-EV1-1
VM5	ANN20001120.1500.0090-EV2-1
VM6	ANN20001120.1500.0090-EV3-1
VM3	ANN20001120.1500.0090-EV4-1
VM4	ANN20001120.1500.0090-EV5-1
VM7	ANN20001120.1500.0090-EV6-1
Q3	ANN20001120.1500.0090-V1
Q2	ANN20001120.1500.0090-T1
Q6	ANN20001120.1500.0090-T2
Q7	ANN20001120.1500.0090-T3
Q8	ANN20001120.1500.0090-T4
Q4	ANN20001120.1500.0090-V2
Q1	ANN20001120.1500.0090-T5
QM3	ANN20001120.1500.0090-V1-1
QM4	ANN20001120.1500.0090-V2-1
