CE8	ANN20001124.1500.0090-CE1
EM4	ANN20001124.1500.0090-E20-52
EM5	ANN20001124.1500.0090-E20-53
EM7	ANN20001124.1500.0090-E21-54
EM1	ANN20001124.1500.0090-E13-55
EM9	ANN20001124.1500.0090-E22-56
EM10	ANN20001124.1500.0090-E20-57
EM11	ANN20001124.1500.0090-E20-58
EM12	ANN20001124.1500.0090-E23-59
EM14	ANN20001124.1500.0090-E13-60
EM15	ANN20001124.1500.0090-E13-61
EM16	ANN20001124.1500.0090-E13-62
EM17	ANN20001124.1500.0090-E13-63
EM18	ANN20001124.1500.0090-E24-64
EM19	ANN20001124.1500.0090-E13-65
EM20	ANN20001124.1500.0090-E1-66
R11	ANN20001124.1500.0090-R1
R1	ANN20001124.1500.0090-R2
R2	ANN20001124.1500.0090-R3
R3	ANN20001124.1500.0090-R4
R5	ANN20001124.1500.0090-R5
R6	ANN20001124.1500.0090-R6
R7	ANN20001124.1500.0090-R7
R9	ANN20001124.1500.0090-R8
R10	ANN20001124.1500.0090-R9
R4	ANN20001124.1500.0090-R10
R8	ANN20001124.1500.0090-R11
RM11	ANN20001124.1500.0090-R1-1
RM1	ANN20001124.1500.0090-R2-1
RM2	ANN20001124.1500.0090-R3-1
RM3	ANN20001124.1500.0090-R4-1
RM5	ANN20001124.1500.0090-R2-2
RM6	ANN20001124.1500.0090-R6-1
RM7	ANN20001124.1500.0090-R7-1
RM9	ANN20001124.1500.0090-R8-1
RM10	ANN20001124.1500.0090-R6-2
RM12	ANN20001124.1500.0090-R2-3
RM4	ANN20001124.1500.0090-R10-1
V3	ANN20001124.1500.0090-EV1
V1	ANN20001124.1500.0090-EV2
V2	ANN20001124.1500.0090-EV3
V4	ANN20001124.1500.0090-EV4
V6	ANN20001124.1500.0090-EV5
V7	ANN20001124.1500.0090-EV6
V8	ANN20001124.1500.0090-EV7
V9	ANN20001124.1500.0090-EV8
V11	ANN20001124.1500.0090-EV9
V10	ANN20001124.1500.0090-EV10
V12	ANN20001124.1500.0090-EV11
VM3	ANN20001124.1500.0090-EV1-1
VM4	ANN20001124.1500.0090-EV4-1
VM1	ANN20001124.1500.0090-EV2-1
VM2	ANN20001124.1500.0090-EV3-1
VM6	ANN20001124.1500.0090-EV5-1
VM7	ANN20001124.1500.0090-EV6-1
VM8	ANN20001124.1500.0090-EV7-1
VM13	ANN20001124.1500.0090-EV11-1
VM9	ANN20001124.1500.0090-EV8-1
VM10	ANN20001124.1500.0090-EV10-1
VM11	ANN20001124.1500.0090-EV9-1
Q1	ANN20001124.1500.0090-T1
