CE9	ANN20001212.0900.0071-CE1
EM53	ANN20001212.0900.0071-E14-35
EM54	ANN20001212.0900.0071-E14-36
EM55	ANN20001212.0900.0071-E14-37
EM56	ANN20001212.0900.0071-E16-38
EM57	ANN20001212.0900.0071-E14-39
EM58	ANN20001212.0900.0071-E17-40
EM36	ANN20001212.0900.0071-E10-41
EM1	ANN20001212.0900.0071-E19-42
EM2	ANN20001212.0900.0071-E20-43
EM4	ANN20001212.0900.0071-E21-44
EM3	ANN20001212.0900.0071-E21-45
EM5	ANN20001212.0900.0071-E19-46
EM6	ANN20001212.0900.0071-E22-47
EM16	ANN20001212.0900.0071-E25-48
EM7	ANN20001212.0900.0071-E22-49
EM9	ANN20001212.0900.0071-E23-50
EM10	ANN20001212.0900.0071-E22-51
EM8	ANN20001212.0900.0071-E24-52
EM17	ANN20001212.0900.0071-E25-53
EM48	ANN20001212.0900.0071-E5-54
EM13	ANN20001212.0900.0071-E22-55
EM14	ANN20001212.0900.0071-E26-56
EM15	ANN20001212.0900.0071-E26-57
EM18	ANN20001212.0900.0071-E22-58
R1	ANN20001212.0900.0071-R1
R2	ANN20001212.0900.0071-R2
R3	ANN20001212.0900.0071-R3
R5	ANN20001212.0900.0071-R4
R8	ANN20001212.0900.0071-R5
R10	ANN20001212.0900.0071-R6
R11	ANN20001212.0900.0071-R7
R4	ANN20001212.0900.0071-R8
R6	ANN20001212.0900.0071-R9
R7	ANN20001212.0900.0071-R10
R9	ANN20001212.0900.0071-R11
RM1	ANN20001212.0900.0071-R1-1
RM2	ANN20001212.0900.0071-R2-1
RM3	ANN20001212.0900.0071-R3-1
RM5	ANN20001212.0900.0071-R4-1
RM8	ANN20001212.0900.0071-R5-1
RM10	ANN20001212.0900.0071-R6-1
RM11	ANN20001212.0900.0071-R7-1
RM4	ANN20001212.0900.0071-R8-1
RM6	ANN20001212.0900.0071-R9-1
RM7	ANN20001212.0900.0071-R10-1
RM9	ANN20001212.0900.0071-R11-1
V2	ANN20001212.0900.0071-EV1
V3	ANN20001212.0900.0071-EV2
V1	ANN20001212.0900.0071-EV3
V4	ANN20001212.0900.0071-EV4
VM2	ANN20001212.0900.0071-EV1-1
VM3	ANN20001212.0900.0071-EV2-1
VM1	ANN20001212.0900.0071-EV3-1
VM4	ANN20001212.0900.0071-EV4-1
Q1	ANN20001212.0900.0071-T1
Q2	ANN20001212.0900.0071-T2
Q3	ANN20001212.0900.0071-T3
Q4	ANN20001212.0900.0071-T4
Q5	ANN20001212.0900.0071-T5
