CE13	ANN20001223.0900.0102-CE1
EM58	ANN20001223.0900.0102-E11-36
EM57	ANN20001223.0900.0102-E11-37
EM60	ANN20001223.0900.0102-E11-38
EM61	ANN20001223.0900.0102-E11-39
EM32	ANN20001223.0900.0102-E35-40
EM62	ANN20001223.0900.0102-E35-41
EM63	ANN20001223.0900.0102-E12-42
EM64	ANN20001223.0900.0102-E13-43
EM65	ANN20001223.0900.0102-E14-44
EM59	ANN20001223.0900.0102-E11-45
EM66	ANN20001223.0900.0102-E11-46
EM67	ANN20001223.0900.0102-E11-47
EM68	ANN20001223.0900.0102-E11-48
EM70	ANN20001223.0900.0102-E11-49
EM71	ANN20001223.0900.0102-E11-50
EM72	ANN20001223.0900.0102-E15-51
EM69	ANN20001223.0900.0102-E10-52
EM73	ANN20001223.0900.0102-E1-53
EM75	ANN20001223.0900.0102-E31-54
EM19	ANN20001223.0900.0102-E31-55
EM74	ANN20001223.0900.0102-E1-56
EM76	ANN20001223.0900.0102-E16-57
EM77	ANN20001223.0900.0102-E1-58
EM40	ANN20001223.0900.0102-E31-59
EM80	ANN20001223.0900.0102-E33-60
EM81	ANN20001223.0900.0102-E33-61
EM82	ANN20001223.0900.0102-E37-62
EM83	ANN20001223.0900.0102-E17-63
EM84	ANN20001223.0900.0102-E17-64
EM86	ANN20001223.0900.0102-E18-65
EM87	ANN20001223.0900.0102-E17-66
EM85	ANN20001223.0900.0102-E33-67
EM92	ANN20001223.0900.0102-E3-68
EM90	ANN20001223.0900.0102-E6-69
EM94	ANN20001223.0900.0102-E3-70
EM93	ANN20001223.0900.0102-E31-71
EM97	ANN20001223.0900.0102-E20-72
EM98	ANN20001223.0900.0102-E19-73
EM99	ANN20001223.0900.0102-E19-74
EM101	ANN20001223.0900.0102-E21-75
EM102	ANN20001223.0900.0102-E1-76
EM103	ANN20001223.0900.0102-E1-77
EM104	ANN20001223.0900.0102-E1-78
EM105	ANN20001223.0900.0102-E19-79
EM106	ANN20001223.0900.0102-E19-80
EM108	ANN20001223.0900.0102-E19-81
EM107	ANN20001223.0900.0102-E22-82
EM109	ANN20001223.0900.0102-E19-83
EM110	ANN20001223.0900.0102-E23-84
EM111	ANN20001223.0900.0102-E19-85
EM112	ANN20001223.0900.0102-E24-86
EM113	ANN20001223.0900.0102-E28-87
EM114	ANN20001223.0900.0102-E19-88
EM117	ANN20001223.0900.0102-E19-89
EM118	ANN20001223.0900.0102-E19-90
EM119	ANN20001223.0900.0102-E19-91
EM115	ANN20001223.0900.0102-E1-92
EM22	ANN20001223.0900.0102-E25-93
EM78	ANN20001223.0900.0102-E4-94
EM79	ANN20001223.0900.0102-E4-95
EM88	ANN20001223.0900.0102-E4-96
EM89	ANN20001223.0900.0102-E4-97
EM91	ANN20001223.0900.0102-E4-98
EM120	ANN20001223.0900.0102-E27-99
EM121	ANN20001223.0900.0102-E26-100
EM95	ANN20001223.0900.0102-E3-101
EM96	ANN20001223.0900.0102-E3-102
EM100	ANN20001223.0900.0102-E19-103
EM116	ANN20001223.0900.0102-E31-104
EM8	ANN20001223.0900.0102-E32-105
EM1	ANN20001223.0900.0102-E28-106
EM2	ANN20001223.0900.0102-E28-107
EM55	ANN20001223.0900.0102-E11-108
EM4	ANN20001223.0900.0102-E29-109
EM3	ANN20001223.0900.0102-E30-110
EM5	ANN20001223.0900.0102-E31-111
EM9	ANN20001223.0900.0102-E33-112
EM10	ANN20001223.0900.0102-E33-113
EM12	ANN20001223.0900.0102-E34-114
EM13	ANN20001223.0900.0102-E36-115
EM14	ANN20001223.0900.0102-E35-116
EM11	ANN20001223.0900.0102-E37-117
EM15	ANN20001223.0900.0102-E32-118
EM16	ANN20001223.0900.0102-E38-119
EM17	ANN20001223.0900.0102-E32-120
EM18	ANN20001223.0900.0102-E1-121
R1	ANN20001223.0900.0102-R1
R3	ANN20001223.0900.0102-R2
R4	ANN20001223.0900.0102-R3
R5	ANN20001223.0900.0102-R4
R6	ANN20001223.0900.0102-R5
R9	ANN20001223.0900.0102-R6
R10	ANN20001223.0900.0102-R7
R11	ANN20001223.0900.0102-R8
R2	ANN20001223.0900.0102-R9
R7	ANN20001223.0900.0102-R10
R8	ANN20001223.0900.0102-R11
R12	ANN20001223.0900.0102-R12
R13	ANN20001223.0900.0102-R13
RM1	ANN20001223.0900.0102-R1-1
RM3	ANN20001223.0900.0102-R2-1
RM4	ANN20001223.0900.0102-R3-1
RM5	ANN20001223.0900.0102-R4-1
RM6	ANN20001223.0900.0102-R5-1
RM9	ANN20001223.0900.0102-R6-1
RM10	ANN20001223.0900.0102-R7-1
RM11	ANN20001223.0900.0102-R4-2
RM2	ANN20001223.0900.0102-R9-1
RM7	ANN20001223.0900.0102-R10-1
RM8	ANN20001223.0900.0102-R11-1
RM12	ANN20001223.0900.0102-R12-1
RM13	ANN20001223.0900.0102-R4-3
V1	ANN20001223.0900.0102-EV1
V3	ANN20001223.0900.0102-EV2
V5	ANN20001223.0900.0102-EV3
V6	ANN20001223.0900.0102-EV4
V8	ANN20001223.0900.0102-EV5
V9	ANN20001223.0900.0102-EV6
V2	ANN20001223.0900.0102-EV7
V4	ANN20001223.0900.0102-EV8
V7	ANN20001223.0900.0102-EV9
V10	ANN20001223.0900.0102-EV10
VM1	ANN20001223.0900.0102-EV1-1
VM3	ANN20001223.0900.0102-EV2-1
VM5	ANN20001223.0900.0102-EV3-1
VM6	ANN20001223.0900.0102-EV4-1
VM8	ANN20001223.0900.0102-EV5-1
VM9	ANN20001223.0900.0102-EV6-1
VM2	ANN20001223.0900.0102-EV7-1
VM4	ANN20001223.0900.0102-EV8-1
VM7	ANN20001223.0900.0102-EV9-1
VM10	ANN20001223.0900.0102-EV10-1
Q1	ANN20001223.0900.0102-T1
Q4	ANN20001223.0900.0102-T2
Q2	ANN20001223.0900.0102-V1
Q3	ANN20001223.0900.0102-V2
Q5	ANN20001223.0900.0102-T3
QM2	ANN20001223.0900.0102-V1-1
QM3	ANN20001223.0900.0102-V2-1
