CE12	ANN20001130.1500.0072-CE1
EM92	ANN20001130.1500.0072-E57-70
EM94	ANN20001130.1500.0072-E57-71
EM95	ANN20001130.1500.0072-E32-72
EM97	ANN20001130.1500.0072-E57-73
EM98	ANN20001130.1500.0072-E33-74
EM99	ANN20001130.1500.0072-E33-75
EM101	ANN20001130.1500.0072-E19-76
EM116	ANN20001130.1500.0072-E36-77
EM104	ANN20001130.1500.0072-E57-78
EM105	ANN20001130.1500.0072-E7-79
EM2	ANN20001130.1500.0072-E51-80
EM102	ANN20001130.1500.0072-E8-81
EM107	ANN20001130.1500.0072-E35-82
EM108	ANN20001130.1500.0072-E33-83
EM109	ANN20001130.1500.0072-E33-84
EM111	ANN20001130.1500.0072-E33-85
EM110	ANN20001130.1500.0072-E37-86
EM113	ANN20001130.1500.0072-E33-87
EM112	ANN20001130.1500.0072-E38-88
EM117	ANN20001130.1500.0072-E40-89
EM114	ANN20001130.1500.0072-E39-90
EM118	ANN20001130.1500.0072-E41-91
EM119	ANN20001130.1500.0072-E42-92
EM120	ANN20001130.1500.0072-E42-93
EM121	ANN20001130.1500.0072-E34-94
EM122	ANN20001130.1500.0072-E43-95
EM123	ANN20001130.1500.0072-E43-96
EM126	ANN20001130.1500.0072-E43-97
EM127	ANN20001130.1500.0072-E43-98
EM128	ANN20001130.1500.0072-E43-99
EM129	ANN20001130.1500.0072-E43-100
EM130	ANN20001130.1500.0072-E45-101
EM132	ANN20001130.1500.0072-E45-102
EM131	ANN20001130.1500.0072-E46-103
EM133	ANN20001130.1500.0072-E47-104
EM135	ANN20001130.1500.0072-E48-105
EM136	ANN20001130.1500.0072-E48-106
EM137	ANN20001130.1500.0072-E48-107
EM138	ANN20001130.1500.0072-E48-108
EM139	ANN20001130.1500.0072-E49-109
EM140	ANN20001130.1500.0072-E49-110
EM141	ANN20001130.1500.0072-E50-111
EM142	ANN20001130.1500.0072-E48-112
EM143	ANN20001130.1500.0072-E31-113
EM146	ANN20001130.1500.0072-E31-114
EM147	ANN20001130.1500.0072-E31-115
EM144	ANN20001130.1500.0072-E52-116
EM148	ANN20001130.1500.0072-E50-117
EM149	ANN20001130.1500.0072-E57-118
EM150	ANN20001130.1500.0072-E19-119
EM151	ANN20001130.1500.0072-E8-120
EM152	ANN20001130.1500.0072-E53-121
EM153	ANN20001130.1500.0072-E53-122
EM154	ANN20001130.1500.0072-E53-123
EM156	ANN20001130.1500.0072-E64-124
EM155	ANN20001130.1500.0072-E54-125
EM157	ANN20001130.1500.0072-E53-126
EM158	ANN20001130.1500.0072-E53-127
EM159	ANN20001130.1500.0072-E53-128
EM161	ANN20001130.1500.0072-E45-129
EM162	ANN20001130.1500.0072-E55-130
EM163	ANN20001130.1500.0072-E55-131
EM164	ANN20001130.1500.0072-E55-132
EM165	ANN20001130.1500.0072-E10-133
EM166	ANN20001130.1500.0072-E8-134
EM167	ANN20001130.1500.0072-E55-135
EM168	ANN20001130.1500.0072-E55-136
EM169	ANN20001130.1500.0072-E55-137
EM170	ANN20001130.1500.0072-E55-138
EM172	ANN20001130.1500.0072-E55-139
EM173	ANN20001130.1500.0072-E46-140
EM174	ANN20001130.1500.0072-E45-141
EM171	ANN20001130.1500.0072-E46-142
EM176	ANN20001130.1500.0072-E8-143
EM175	ANN20001130.1500.0072-E56-144
EM177	ANN20001130.1500.0072-E56-145
EM178	ANN20001130.1500.0072-E56-146
EM180	ANN20001130.1500.0072-E56-147
EM179	ANN20001130.1500.0072-E8-148
EM3	ANN20001130.1500.0072-E57-149
EM103	ANN20001130.1500.0072-E66-150
EM53	ANN20001130.1500.0072-E8-151
EM59	ANN20001130.1500.0072-E58-152
EM78	ANN20001130.1500.0072-E70-153
EM125	ANN20001130.1500.0072-E44-154
EM134	ANN20001130.1500.0072-E59-155
EM145	ANN20001130.1500.0072-E59-156
EM160	ANN20001130.1500.0072-E53-157
EM96	ANN20001130.1500.0072-E60-158
EM124	ANN20001130.1500.0072-E61-159
EM106	ANN20001130.1500.0072-E62-160
EM100	ANN20001130.1500.0072-E63-161
EM35	ANN20001130.1500.0072-E8-162
EM38	ANN20001130.1500.0072-E8-163
EM43	ANN20001130.1500.0072-E8-164
EM33	ANN20001130.1500.0072-E16-165
EM76	ANN20001130.1500.0072-E69-166
EM5	ANN20001130.1500.0072-E64-167
EM4	ANN20001130.1500.0072-E65-168
EM6	ANN20001130.1500.0072-E66-169
EM7	ANN20001130.1500.0072-E57-170
EM8	ANN20001130.1500.0072-E67-171
EM9	ANN20001130.1500.0072-E57-172
EM10	ANN20001130.1500.0072-E68-173
EM11	ANN20001130.1500.0072-E57-174
EM12	ANN20001130.1500.0072-E70-175
EM13	ANN20001130.1500.0072-E71-176
EM14	ANN20001130.1500.0072-E72-177
EM15	ANN20001130.1500.0072-E73-178
EM77	ANN20001130.1500.0072-E70-179
EM16	ANN20001130.1500.0072-E73-180
R8	ANN20001130.1500.0072-R1
R10	ANN20001130.1500.0072-R2
R15	ANN20001130.1500.0072-R3
R16	ANN20001130.1500.0072-R4
R17	ANN20001130.1500.0072-R5
R19	ANN20001130.1500.0072-R6
R20	ANN20001130.1500.0072-R7
R25	ANN20001130.1500.0072-R8
R1	ANN20001130.1500.0072-R9
R2	ANN20001130.1500.0072-R10
R3	ANN20001130.1500.0072-R11
R4	ANN20001130.1500.0072-R12
R5	ANN20001130.1500.0072-R13
R6	ANN20001130.1500.0072-R14
R7	ANN20001130.1500.0072-R15
R9	ANN20001130.1500.0072-R16
R11	ANN20001130.1500.0072-R17
R12	ANN20001130.1500.0072-R18
R13	ANN20001130.1500.0072-R19
R14	ANN20001130.1500.0072-R20
R18	ANN20001130.1500.0072-R21
R21	ANN20001130.1500.0072-R22
R22	ANN20001130.1500.0072-R23
R23	ANN20001130.1500.0072-R24
R24	ANN20001130.1500.0072-R25
RM8	ANN20001130.1500.0072-R1-1
RM10	ANN20001130.1500.0072-R2-1
RM15	ANN20001130.1500.0072-R3-1
RM16	ANN20001130.1500.0072-R4-1
RM17	ANN20001130.1500.0072-R5-1
RM19	ANN20001130.1500.0072-R6-1
RM20	ANN20001130.1500.0072-R7-1
RM25	ANN20001130.1500.0072-R8-1
RM1	ANN20001130.1500.0072-R9-1
RM2	ANN20001130.1500.0072-R10-1
RM3	ANN20001130.1500.0072-R11-1
RM4	ANN20001130.1500.0072-R12-1
RM5	ANN20001130.1500.0072-R13-1
RM6	ANN20001130.1500.0072-R14-1
RM7	ANN20001130.1500.0072-R15-1
RM9	ANN20001130.1500.0072-R16-1
RM11	ANN20001130.1500.0072-R17-1
RM12	ANN20001130.1500.0072-R18-1
RM13	ANN20001130.1500.0072-R15-2
RM14	ANN20001130.1500.0072-R20-1
RM18	ANN20001130.1500.0072-R21-1
RM21	ANN20001130.1500.0072-R13-2
RM22	ANN20001130.1500.0072-R21-2
RM23	ANN20001130.1500.0072-R24-1
RM24	ANN20001130.1500.0072-R24-2
V1	ANN20001130.1500.0072-EV1
V12	ANN20001130.1500.0072-EV2
V14	ANN20001130.1500.0072-EV3
V2	ANN20001130.1500.0072-EV4
V3	ANN20001130.1500.0072-EV5
V4	ANN20001130.1500.0072-EV6
V5	ANN20001130.1500.0072-EV7
V6	ANN20001130.1500.0072-EV8
V7	ANN20001130.1500.0072-EV9
V8	ANN20001130.1500.0072-EV10
V9	ANN20001130.1500.0072-EV11
V10	ANN20001130.1500.0072-EV12
V11	ANN20001130.1500.0072-EV13
V13	ANN20001130.1500.0072-EV14
V15	ANN20001130.1500.0072-EV15
V16	ANN20001130.1500.0072-EV16
V17	ANN20001130.1500.0072-EV17
V18	ANN20001130.1500.0072-EV18
V19	ANN20001130.1500.0072-EV19
V20	ANN20001130.1500.0072-EV20
V21	ANN20001130.1500.0072-EV21
V22	ANN20001130.1500.0072-EV22
V23	ANN20001130.1500.0072-EV23
V24	ANN20001130.1500.0072-EV24
VM1	ANN20001130.1500.0072-EV1-1
VM12	ANN20001130.1500.0072-EV2-1
VM14	ANN20001130.1500.0072-EV3-1
VM2	ANN20001130.1500.0072-EV4-1
VM3	ANN20001130.1500.0072-EV5-1
VM4	ANN20001130.1500.0072-EV6-1
VM5	ANN20001130.1500.0072-EV7-1
VM6	ANN20001130.1500.0072-EV8-1
VM7	ANN20001130.1500.0072-EV9-1
VM8	ANN20001130.1500.0072-EV10-1
VM9	ANN20001130.1500.0072-EV11-1
VM10	ANN20001130.1500.0072-EV12-1
VM11	ANN20001130.1500.0072-EV13-1
VM13	ANN20001130.1500.0072-EV14-1
VM15	ANN20001130.1500.0072-EV15-1
VM16	ANN20001130.1500.0072-EV16-1
VM17	ANN20001130.1500.0072-EV17-1
VM18	ANN20001130.1500.0072-EV18-1
VM19	ANN20001130.1500.0072-EV19-1
VM20	ANN20001130.1500.0072-EV20-1
VM21	ANN20001130.1500.0072-EV21-1
VM22	ANN20001130.1500.0072-EV22-1
VM23	ANN20001130.1500.0072-EV23-1
VM24	ANN20001130.1500.0072-EV24-1
Q1	ANN20001130.1500.0072-T1
Q2	ANN20001130.1500.0072-V1
Q4	ANN20001130.1500.0072-T2
Q7	ANN20001130.1500.0072-T3
Q3	ANN20001130.1500.0072-V2
Q5	ANN20001130.1500.0072-V3
Q6	ANN20001130.1500.0072-V4
QM2	ANN20001130.1500.0072-V1-1
QM3	ANN20001130.1500.0072-V2-1
QM5	ANN20001130.1500.0072-V3-1
QM6	ANN20001130.1500.0072-V4-1
