CE16	ANN20001128.0900.0064-CE1
E32	ANN20001128.0900.0064-E17
E33	ANN20001128.0900.0064-E18
E83	ANN20001128.0900.0064-E19
E35	ANN20001128.0900.0064-E20
E36	ANN20001128.0900.0064-E21
E38	ANN20001128.0900.0064-E22
E39	ANN20001128.0900.0064-E23
E41	ANN20001128.0900.0064-E24
E43	ANN20001128.0900.0064-E25
E1	ANN20001128.0900.0064-E26
E45	ANN20001128.0900.0064-E27
E47	ANN20001128.0900.0064-E28
E49	ANN20001128.0900.0064-E29
E50	ANN20001128.0900.0064-E30
E51	ANN20001128.0900.0064-E31
E52	ANN20001128.0900.0064-E32
E53	ANN20001128.0900.0064-E33
E54	ANN20001128.0900.0064-E34
E55	ANN20001128.0900.0064-E35
E56	ANN20001128.0900.0064-E36
E57	ANN20001128.0900.0064-E37
E58	ANN20001128.0900.0064-E38
E59	ANN20001128.0900.0064-E39
E60	ANN20001128.0900.0064-E40
E62	ANN20001128.0900.0064-E41
E63	ANN20001128.0900.0064-E42
E67	ANN20001128.0900.0064-E43
E69	ANN20001128.0900.0064-E44
E70	ANN20001128.0900.0064-E45
E71	ANN20001128.0900.0064-E46
E89	ANN20001128.0900.0064-E47
E93	ANN20001128.0900.0064-E48
E72	ANN20001128.0900.0064-E49
E73	ANN20001128.0900.0064-E50
E74	ANN20001128.0900.0064-E51
E75	ANN20001128.0900.0064-E52
E76	ANN20001128.0900.0064-E53
E77	ANN20001128.0900.0064-E54
E78	ANN20001128.0900.0064-E55
E79	ANN20001128.0900.0064-E56
E80	ANN20001128.0900.0064-E57
E82	ANN20001128.0900.0064-E58
E2	ANN20001128.0900.0064-E59
E96	ANN20001128.0900.0064-E60
E98	ANN20001128.0900.0064-E61
E99	ANN20001128.0900.0064-E62
E100	ANN20001128.0900.0064-E63
E3	ANN20001128.0900.0064-E64
E4	ANN20001128.0900.0064-E65
E5	ANN20001128.0900.0064-E66
E6	ANN20001128.0900.0064-E67
E7	ANN20001128.0900.0064-E68
E8	ANN20001128.0900.0064-E69
E10	ANN20001128.0900.0064-E70
E11	ANN20001128.0900.0064-E71
E12	ANN20001128.0900.0064-E72
E13	ANN20001128.0900.0064-E73
EM109	ANN20001128.0900.0064-E26-1
EM20	ANN20001128.0900.0064-E1-2
EM21	ANN20001128.0900.0064-E2-3
EM22	ANN20001128.0900.0064-E2-4
EM23	ANN20001128.0900.0064-E2-5
EM25	ANN20001128.0900.0064-E3-6
EM26	ANN20001128.0900.0064-E4-7
EM27	ANN20001128.0900.0064-E5-8
EM28	ANN20001128.0900.0064-E5-9
EM30	ANN20001128.0900.0064-E6-10
EM29	ANN20001128.0900.0064-E7-11
EM10	ANN20001128.0900.0064-E47-12
EM31	ANN20001128.0900.0064-E8-13
EM32	ANN20001128.0900.0064-E9-14
EM33	ANN20001128.0900.0064-E10-15
EM34	ANN20001128.0900.0064-E59-16
EM35	ANN20001128.0900.0064-E11-17
EM36	ANN20001128.0900.0064-E12-18
EM37	ANN20001128.0900.0064-E13-19
EM38	ANN20001128.0900.0064-E59-20
EM40	ANN20001128.0900.0064-E14-21
EM41	ANN20001128.0900.0064-E15-22
EM42	ANN20001128.0900.0064-E16-23
EM43	ANN20001128.0900.0064-E16-24
EM45	ANN20001128.0900.0064-E17-25
EM44	ANN20001128.0900.0064-E18-26
EM48	ANN20001128.0900.0064-E19-27
EM46	ANN20001128.0900.0064-E20-28
EM47	ANN20001128.0900.0064-E21-29
EM84	ANN20001128.0900.0064-E50-30
EM98	ANN20001128.0900.0064-E60-31
EM49	ANN20001128.0900.0064-E22-32
EM50	ANN20001128.0900.0064-E23-33
EM86	ANN20001128.0900.0064-E50-34
EM51	ANN20001128.0900.0064-E24-35
EM52	ANN20001128.0900.0064-E25-36
EM53	ANN20001128.0900.0064-E27-37
EM102	ANN20001128.0900.0064-E50-38
EM54	ANN20001128.0900.0064-E28-39
EM55	ANN20001128.0900.0064-E29-40
EM101	ANN20001128.0900.0064-E50-41
EM56	ANN20001128.0900.0064-E22-42
EM57	ANN20001128.0900.0064-E22-43
EM60	ANN20001128.0900.0064-E30-44
EM61	ANN20001128.0900.0064-E31-45
EM63	ANN20001128.0900.0064-E69-46
EM64	ANN20001128.0900.0064-E69-47
EM66	ANN20001128.0900.0064-E32-48
EM67	ANN20001128.0900.0064-E33-49
EM65	ANN20001128.0900.0064-E34-50
EM68	ANN20001128.0900.0064-E5-51
EM85	ANN20001128.0900.0064-E50-52
EM69	ANN20001128.0900.0064-E5-53
EM71	ANN20001128.0900.0064-E35-54
EM70	ANN20001128.0900.0064-E36-55
EM72	ANN20001128.0900.0064-E37-56
EM73	ANN20001128.0900.0064-E38-57
EM74	ANN20001128.0900.0064-E39-58
EM75	ANN20001128.0900.0064-E38-59
EM76	ANN20001128.0900.0064-E40-60
EM88	ANN20001128.0900.0064-E31-61
EM89	ANN20001128.0900.0064-E31-62
EM77	ANN20001128.0900.0064-E41-63
EM78	ANN20001128.0900.0064-E42-64
EM3	ANN20001128.0900.0064-E66-65
EM39	ANN20001128.0900.0064-E11-66
EM103	ANN20001128.0900.0064-E43-67
EM104	ANN20001128.0900.0064-E69-68
EM105	ANN20001128.0900.0064-E69-69
EM7	ANN20001128.0900.0064-E47-70
EM106	ANN20001128.0900.0064-E44-71
EM107	ANN20001128.0900.0064-E45-72
EM108	ANN20001128.0900.0064-E46-73
EM1	ANN20001128.0900.0064-E64-74
EM99	ANN20001128.0900.0064-E48-75
EM59	ANN20001128.0900.0064-E49-76
EM58	ANN20001128.0900.0064-E49-77
EM62	ANN20001128.0900.0064-E50-78
EM80	ANN20001128.0900.0064-E51-79
EM82	ANN20001128.0900.0064-E52-80
EM83	ANN20001128.0900.0064-E53-81
EM87	ANN20001128.0900.0064-E31-82
EM90	ANN20001128.0900.0064-E54-83
EM92	ANN20001128.0900.0064-E5-84
EM91	ANN20001128.0900.0064-E55-85
EM93	ANN20001128.0900.0064-E41-86
EM94	ANN20001128.0900.0064-E56-87
EM95	ANN20001128.0900.0064-E57-88
EM96	ANN20001128.0900.0064-E50-89
EM100	ANN20001128.0900.0064-E58-90
EM97	ANN20001128.0900.0064-E60-91
EM24	ANN20001128.0900.0064-E61-92
EM79	ANN20001128.0900.0064-E62-93
EM81	ANN20001128.0900.0064-E63-94
EM2	ANN20001128.0900.0064-E65-95
EM4	ANN20001128.0900.0064-E66-96
EM5	ANN20001128.0900.0064-E66-97
EM6	ANN20001128.0900.0064-E66-98
EM8	ANN20001128.0900.0064-E66-99
EM9	ANN20001128.0900.0064-E66-100
EM11	ANN20001128.0900.0064-E67-101
EM12	ANN20001128.0900.0064-E67-102
EM13	ANN20001128.0900.0064-E68-103
EM14	ANN20001128.0900.0064-E69-104
EM15	ANN20001128.0900.0064-E69-105
EM16	ANN20001128.0900.0064-E70-106
EM17	ANN20001128.0900.0064-E71-107
EM18	ANN20001128.0900.0064-E72-108
EM19	ANN20001128.0900.0064-E73-109
R3	ANN20001128.0900.0064-R1
R1	ANN20001128.0900.0064-R2
R2	ANN20001128.0900.0064-R3
R4	ANN20001128.0900.0064-R4
R5	ANN20001128.0900.0064-R5
R6	ANN20001128.0900.0064-R6
R7	ANN20001128.0900.0064-R7
R8	ANN20001128.0900.0064-R8
R10	ANN20001128.0900.0064-R9
R9	ANN20001128.0900.0064-R10
R11	ANN20001128.0900.0064-R11
R12	ANN20001128.0900.0064-R12
R13	ANN20001128.0900.0064-R13
R14	ANN20001128.0900.0064-R14
RM3	ANN20001128.0900.0064-R1-1
RM1	ANN20001128.0900.0064-R2-1
RM2	ANN20001128.0900.0064-R3-1
RM4	ANN20001128.0900.0064-R4-1
RM5	ANN20001128.0900.0064-R5-1
RM6	ANN20001128.0900.0064-R6-1
RM7	ANN20001128.0900.0064-R7-1
RM8	ANN20001128.0900.0064-R8-1
RM10	ANN20001128.0900.0064-R9-1
RM9	ANN20001128.0900.0064-R10-1
RM11	ANN20001128.0900.0064-R11-1
RM12	ANN20001128.0900.0064-R12-1
RM13	ANN20001128.0900.0064-R13-1
RM14	ANN20001128.0900.0064-R14-1
V1	ANN20001128.0900.0064-EV1
V2	ANN20001128.0900.0064-EV2
VM1	ANN20001128.0900.0064-EV1-1
VM2	ANN20001128.0900.0064-EV2-1
Q2	ANN20001128.0900.0064-T1
Q4	ANN20001128.0900.0064-V1
Q12	ANN20001128.0900.0064-V2
Q16	ANN20001128.0900.0064-V3
Q22	ANN20001128.0900.0064-V4
Q41	ANN20001128.0900.0064-V5
Q1	ANN20001128.0900.0064-T2
Q3	ANN20001128.0900.0064-V6
Q5	ANN20001128.0900.0064-V7
Q6	ANN20001128.0900.0064-T3
Q7	ANN20001128.0900.0064-V8
Q38	ANN20001128.0900.0064-V9
Q9	ANN20001128.0900.0064-V10
Q11	ANN20001128.0900.0064-V11
Q13	ANN20001128.0900.0064-V12
Q17	ANN20001128.0900.0064-V13
Q18	ANN20001128.0900.0064-T4
Q19	ANN20001128.0900.0064-V14
Q21	ANN20001128.0900.0064-T5
Q23	ANN20001128.0900.0064-V15
Q24	ANN20001128.0900.0064-V16
Q26	ANN20001128.0900.0064-V17
Q28	ANN20001128.0900.0064-V18
Q30	ANN20001128.0900.0064-V19
Q32	ANN20001128.0900.0064-V20
Q34	ANN20001128.0900.0064-V21
Q8	ANN20001128.0900.0064-V22
Q10	ANN20001128.0900.0064-V23
Q14	ANN20001128.0900.0064-V24
Q15	ANN20001128.0900.0064-T6
Q20	ANN20001128.0900.0064-V25
Q25	ANN20001128.0900.0064-V26
Q27	ANN20001128.0900.0064-V27
Q29	ANN20001128.0900.0064-V28
Q31	ANN20001128.0900.0064-V29
Q33	ANN20001128.0900.0064-V30
Q35	ANN20001128.0900.0064-V31
Q36	ANN20001128.0900.0064-V32
Q37	ANN20001128.0900.0064-T7
Q39	ANN20001128.0900.0064-V33
Q40	ANN20001128.0900.0064-T8
Q42	ANN20001128.0900.0064-V34
Q43	ANN20001128.0900.0064-V35
Q44	ANN20001128.0900.0064-V36
Q45	ANN20001128.0900.0064-T9
Q46	ANN20001128.0900.0064-T10
Q47	ANN20001128.0900.0064-V37
Q49	ANN20001128.0900.0064-T11
Q48	ANN20001128.0900.0064-T12
Q50	ANN20001128.0900.0064-T13
Q51	ANN20001128.0900.0064-T14
QM4	ANN20001128.0900.0064-V1-1
QM12	ANN20001128.0900.0064-V2-1
QM16	ANN20001128.0900.0064-V3-1
QM22	ANN20001128.0900.0064-V4-1
QM41	ANN20001128.0900.0064-V5-1
QM3	ANN20001128.0900.0064-V6-1
QM5	ANN20001128.0900.0064-V7-1
QM7	ANN20001128.0900.0064-V8-1
QM38	ANN20001128.0900.0064-V9-1
QM9	ANN20001128.0900.0064-V10-1
QM11	ANN20001128.0900.0064-V11-1
QM13	ANN20001128.0900.0064-V12-1
QM17	ANN20001128.0900.0064-V13-1
QM19	ANN20001128.0900.0064-V14-1
QM23	ANN20001128.0900.0064-V15-1
QM24	ANN20001128.0900.0064-V16-1
QM26	ANN20001128.0900.0064-V17-1
QM28	ANN20001128.0900.0064-V18-1
QM30	ANN20001128.0900.0064-V19-1
QM32	ANN20001128.0900.0064-V20-1
QM34	ANN20001128.0900.0064-V21-1
QM8	ANN20001128.0900.0064-V22-1
QM10	ANN20001128.0900.0064-V23-1
QM14	ANN20001128.0900.0064-V24-1
QM20	ANN20001128.0900.0064-V25-1
QM25	ANN20001128.0900.0064-V26-1
QM27	ANN20001128.0900.0064-V27-1
QM29	ANN20001128.0900.0064-V28-1
QM31	ANN20001128.0900.0064-V29-1
QM33	ANN20001128.0900.0064-V30-1
QM35	ANN20001128.0900.0064-V31-1
QM36	ANN20001128.0900.0064-V32-1
QM39	ANN20001128.0900.0064-V33-1
QM42	ANN20001128.0900.0064-V34-1
QM43	ANN20001128.0900.0064-V35-1
QM44	ANN20001128.0900.0064-V36-1
QM47	ANN20001128.0900.0064-V37-1
