CE24	ANN20001201.1500.0092-CE1
EM69	ANN20001201.1500.0092-E31-61
EM75	ANN20001201.1500.0092-E27-62
EM76	ANN20001201.1500.0092-E33-63
EM77	ANN20001201.1500.0092-E31-64
EM78	ANN20001201.1500.0092-E27-65
EM79	ANN20001201.1500.0092-E29-66
EM81	ANN20001201.1500.0092-E31-67
EM80	ANN20001201.1500.0092-E31-68
EM82	ANN20001201.1500.0092-E33-69
EM83	ANN20001201.1500.0092-E27-70
EM84	ANN20001201.1500.0092-E27-71
EM85	ANN20001201.1500.0092-E31-72
EM86	ANN20001201.1500.0092-E31-73
EM88	ANN20001201.1500.0092-E31-74
EM89	ANN20001201.1500.0092-E31-75
EM87	ANN20001201.1500.0092-E27-76
EM90	ANN20001201.1500.0092-E29-77
EM91	ANN20001201.1500.0092-E29-78
EM153	ANN20001201.1500.0092-E27-79
EM92	ANN20001201.1500.0092-E17-80
EM93	ANN20001201.1500.0092-E27-81
EM95	ANN20001201.1500.0092-E29-82
EM94	ANN20001201.1500.0092-E31-83
EM96	ANN20001201.1500.0092-E31-84
EM98	ANN20001201.1500.0092-E29-85
EM99	ANN20001201.1500.0092-E29-86
EM100	ANN20001201.1500.0092-E31-87
EM101	ANN20001201.1500.0092-E29-88
EM102	ANN20001201.1500.0092-E31-89
EM103	ANN20001201.1500.0092-E9-90
EM104	ANN20001201.1500.0092-E27-91
EM105	ANN20001201.1500.0092-E31-92
EM106	ANN20001201.1500.0092-E31-93
EM107	ANN20001201.1500.0092-E29-94
EM108	ANN20001201.1500.0092-E29-95
EM109	ANN20001201.1500.0092-E29-96
EM110	ANN20001201.1500.0092-E29-97
EM111	ANN20001201.1500.0092-E31-98
EM112	ANN20001201.1500.0092-E29-99
EM113	ANN20001201.1500.0092-E29-100
EM114	ANN20001201.1500.0092-E29-101
EM115	ANN20001201.1500.0092-E31-102
EM116	ANN20001201.1500.0092-E31-103
EM117	ANN20001201.1500.0092-E29-104
EM118	ANN20001201.1500.0092-E31-105
EM119	ANN20001201.1500.0092-E9-106
EM120	ANN20001201.1500.0092-E29-107
EM121	ANN20001201.1500.0092-E18-108
EM122	ANN20001201.1500.0092-E30-109
EM123	ANN20001201.1500.0092-E19-110
EM124	ANN20001201.1500.0092-E20-111
EM125	ANN20001201.1500.0092-E20-112
EM126	ANN20001201.1500.0092-E31-113
EM127	ANN20001201.1500.0092-E31-114
EM128	ANN20001201.1500.0092-E31-115
EM130	ANN20001201.1500.0092-E31-116
EM131	ANN20001201.1500.0092-E31-117
EM132	ANN20001201.1500.0092-E31-118
EM134	ANN20001201.1500.0092-E31-119
EM136	ANN20001201.1500.0092-E31-120
EM137	ANN20001201.1500.0092-E31-121
EM129	ANN20001201.1500.0092-E29-122
EM135	ANN20001201.1500.0092-E29-123
EM138	ANN20001201.1500.0092-E27-124
EM139	ANN20001201.1500.0092-E21-125
EM140	ANN20001201.1500.0092-E27-126
EM141	ANN20001201.1500.0092-E29-127
EM142	ANN20001201.1500.0092-E33-128
EM143	ANN20001201.1500.0092-E29-129
EM144	ANN20001201.1500.0092-E27-130
EM145	ANN20001201.1500.0092-E14-131
EM147	ANN20001201.1500.0092-E27-132
EM148	ANN20001201.1500.0092-E9-133
EM149	ANN20001201.1500.0092-E27-134
EM150	ANN20001201.1500.0092-E14-135
EM151	ANN20001201.1500.0092-E8-136
EM154	ANN20001201.1500.0092-E22-137
EM155	ANN20001201.1500.0092-E27-138
EM156	ANN20001201.1500.0092-E4-139
EM158	ANN20001201.1500.0092-E29-140
EM159	ANN20001201.1500.0092-E30-141
EM157	ANN20001201.1500.0092-E24-142
EM5	ANN20001201.1500.0092-E23-143
EM17	ANN20001201.1500.0092-E33-144
EM133	ANN20001201.1500.0092-E31-145
EM1	ANN20001201.1500.0092-E24-146
EM2	ANN20001201.1500.0092-E24-147
EM4	ANN20001201.1500.0092-E25-148
EM3	ANN20001201.1500.0092-E26-149
EM97	ANN20001201.1500.0092-E28-150
EM6	ANN20001201.1500.0092-E29-151
EM7	ANN20001201.1500.0092-E30-152
EM8	ANN20001201.1500.0092-E27-153
EM9	ANN20001201.1500.0092-E32-154
EM10	ANN20001201.1500.0092-E31-155
EM12	ANN20001201.1500.0092-E31-156
EM11	ANN20001201.1500.0092-E33-157
EM13	ANN20001201.1500.0092-E34-158
EM14	ANN20001201.1500.0092-E31-159
R1	ANN20001201.1500.0092-R1
R2	ANN20001201.1500.0092-R2
R3	ANN20001201.1500.0092-R3
R4	ANN20001201.1500.0092-R4
R6	ANN20001201.1500.0092-R5
R8	ANN20001201.1500.0092-R6
R9	ANN20001201.1500.0092-R7
R10	ANN20001201.1500.0092-R8
R11	ANN20001201.1500.0092-R9
R7	ANN20001201.1500.0092-R10
R12	ANN20001201.1500.0092-R11
R13	ANN20001201.1500.0092-R12
R14	ANN20001201.1500.0092-R13
R5	ANN20001201.1500.0092-R14
RM1	ANN20001201.1500.0092-R1-1
RM2	ANN20001201.1500.0092-R2-1
RM3	ANN20001201.1500.0092-R3-1
RM4	ANN20001201.1500.0092-R4-1
RM6	ANN20001201.1500.0092-R4-2
RM8	ANN20001201.1500.0092-R6-1
RM9	ANN20001201.1500.0092-R7-1
RM10	ANN20001201.1500.0092-R8-1
RM11	ANN20001201.1500.0092-R9-1
RM7	ANN20001201.1500.0092-R10-1
RM12	ANN20001201.1500.0092-R10-2
RM13	ANN20001201.1500.0092-R10-3
RM14	ANN20001201.1500.0092-R13-1
RM5	ANN20001201.1500.0092-R10-4
V1	ANN20001201.1500.0092-EV1
V3	ANN20001201.1500.0092-EV2
V5	ANN20001201.1500.0092-EV3
V8	ANN20001201.1500.0092-EV4
V10	ANN20001201.1500.0092-EV5
V11	ANN20001201.1500.0092-EV6
V13	ANN20001201.1500.0092-EV7
V15	ANN20001201.1500.0092-EV8
V16	ANN20001201.1500.0092-EV9
V18	ANN20001201.1500.0092-EV10
V2	ANN20001201.1500.0092-EV11
V4	ANN20001201.1500.0092-EV12
V6	ANN20001201.1500.0092-EV13
V7	ANN20001201.1500.0092-EV14
V12	ANN20001201.1500.0092-EV15
V14	ANN20001201.1500.0092-EV16
V17	ANN20001201.1500.0092-EV17
V19	ANN20001201.1500.0092-EV18
VM1	ANN20001201.1500.0092-EV1-1
VM3	ANN20001201.1500.0092-EV2-1
VM5	ANN20001201.1500.0092-EV3-1
VM8	ANN20001201.1500.0092-EV4-1
VM10	ANN20001201.1500.0092-EV5-1
VM11	ANN20001201.1500.0092-EV6-1
VM13	ANN20001201.1500.0092-EV7-1
VM15	ANN20001201.1500.0092-EV8-1
VM16	ANN20001201.1500.0092-EV9-1
VM18	ANN20001201.1500.0092-EV10-1
VM2	ANN20001201.1500.0092-EV11-1
VM4	ANN20001201.1500.0092-EV12-1
VM6	ANN20001201.1500.0092-EV13-1
VM7	ANN20001201.1500.0092-EV14-1
VM12	ANN20001201.1500.0092-EV15-1
VM14	ANN20001201.1500.0092-EV16-1
VM17	ANN20001201.1500.0092-EV17-1
VM19	ANN20001201.1500.0092-EV18-1
Q1	ANN20001201.1500.0092-T1
Q2	ANN20001201.1500.0092-T2
Q4	ANN20001201.1500.0092-V1
Q3	ANN20001201.1500.0092-T3
Q7	ANN20001201.1500.0092-V2
Q5	ANN20001201.1500.0092-T4
Q6	ANN20001201.1500.0092-T5
QM4	ANN20001201.1500.0092-V1-1
QM7	ANN20001201.1500.0092-V2-1
