CE6	ANN20001213.0900.0063-CE1
VM13	ANN20001213.0900.0063-EV13-1
VM14	ANN20001213.0900.0063-EV14-1
VM15	ANN20001213.0900.0063-EV15-1
VM16	ANN20001213.0900.0063-EV16-1
VM17	ANN20001213.0900.0063-EV17-1
VM18	ANN20001213.0900.0063-EV18-1
VM19	ANN20001213.0900.0063-EV19-1
VM20	ANN20001213.0900.0063-EV20-1
Q1	ANN20001213.0900.0063-T1
Q2	ANN20001213.0900.0063-T2
Q3	ANN20001213.0900.0063-T3
Q4	ANN20001213.0900.0063-T4
Q6	ANN20001213.0900.0063-T5
Q7	ANN20001213.0900.0063-V1
Q8	ANN20001213.0900.0063-T6
Q9	ANN20001213.0900.0063-T7
Q10	ANN20001213.0900.0063-T8
Q11	ANN20001213.0900.0063-V2
Q5	ANN20001213.0900.0063-V3
QM7	ANN20001213.0900.0063-V1-1
QM11	ANN20001213.0900.0063-V2-1
QM5	ANN20001213.0900.0063-V3-1
