CE10	CNN_CF_20030303.1900.05-CE1
CE1	CNN_CF_20030303.1900.05-CE49
CE60	CNN_CF_20030303.1900.05-CE50
CE61	CNN_CF_20030303.1900.05-CE51
CE62	CNN_CF_20030303.1900.05-CE52
CE63	CNN_CF_20030303.1900.05-CE53
CE64	CNN_CF_20030303.1900.05-CE54
CE65	CNN_CF_20030303.1900.05-CE55
CE2	CNN_CF_20030303.1900.05-CE56
CE66	CNN_CF_20030303.1900.05-CE57
CE67	CNN_CF_20030303.1900.05-CE58
CE68	CNN_CF_20030303.1900.05-CE59
CE69	CNN_CF_20030303.1900.05-CE60
CE71	CNN_CF_20030303.1900.05-CE61
CE9	CNN_CF_20030303.1900.05-CE62
CE32	CNN_CF_20030303.1900.05-CE63
CE53	CNN_CF_20030303.1900.05-CE64
CE70	CNN_CF_20030303.1900.05-CE65
CE52	CNN_CF_20030303.1900.05-CE66
CE36	CNN_CF_20030303.1900.05-CE67
CE7	CNN_CF_20030303.1900.05-CE68
CE5	CNN_CF_20030303.1900.05-CE69
CE6	CNN_CF_20030303.1900.05-CE70
CE3	CNN_CF_20030303.1900.05-CE71
E13	CNN_CF_20030303.1900.05-E1
E14	CNN_CF_20030303.1900.05-E2
E15	CNN_CF_20030303.1900.05-E3
E17	CNN_CF_20030303.1900.05-E4
E19	CNN_CF_20030303.1900.05-E5
E20	CNN_CF_20030303.1900.05-E6
E21	CNN_CF_20030303.1900.05-E7
E22	CNN_CF_20030303.1900.05-E8
E23	CNN_CF_20030303.1900.05-E9
E24	CNN_CF_20030303.1900.05-E10
E1	CNN_CF_20030303.1900.05-E11
E25	CNN_CF_20030303.1900.05-E12
E26	CNN_CF_20030303.1900.05-E13
E28	CNN_CF_20030303.1900.05-E14
E29	CNN_CF_20030303.1900.05-E15
E30	CNN_CF_20030303.1900.05-E16
E31	CNN_CF_20030303.1900.05-E17
E32	CNN_CF_20030303.1900.05-E18
E33	CNN_CF_20030303.1900.05-E19
E35	CNN_CF_20030303.1900.05-E20
E36	CNN_CF_20030303.1900.05-E21
E37	CNN_CF_20030303.1900.05-E22
E42	CNN_CF_20030303.1900.05-E23
E43	CNN_CF_20030303.1900.05-E24
E44	CNN_CF_20030303.1900.05-E25
E111	CNN_CF_20030303.1900.05-E26
E47	CNN_CF_20030303.1900.05-E27
E48	CNN_CF_20030303.1900.05-E28
E49	CNN_CF_20030303.1900.05-E29
E50	CNN_CF_20030303.1900.05-E30
E51	CNN_CF_20030303.1900.05-E31
E52	CNN_CF_20030303.1900.05-E32
E53	CNN_CF_20030303.1900.05-E33
E54	CNN_CF_20030303.1900.05-E34
E55	CNN_CF_20030303.1900.05-E35
E56	CNN_CF_20030303.1900.05-E36
E57	CNN_CF_20030303.1900.05-E37
E58	CNN_CF_20030303.1900.05-E38
E59	CNN_CF_20030303.1900.05-E39
E60	CNN_CF_20030303.1900.05-E40
E61	CNN_CF_20030303.1900.05-E41
E63	CNN_CF_20030303.1900.05-E42
E64	CNN_CF_20030303.1900.05-E43
E65	CNN_CF_20030303.1900.05-E44
E66	CNN_CF_20030303.1900.05-E45
E67	CNN_CF_20030303.1900.05-E46
E69	CNN_CF_20030303.1900.05-E47
E70	CNN_CF_20030303.1900.05-E48
E72	CNN_CF_20030303.1900.05-E49
E73	CNN_CF_20030303.1900.05-E50
E74	CNN_CF_20030303.1900.05-E51
E75	CNN_CF_20030303.1900.05-E52
E76	CNN_CF_20030303.1900.05-E53
E77	CNN_CF_20030303.1900.05-E54
E78	CNN_CF_20030303.1900.05-E55
E79	CNN_CF_20030303.1900.05-E56
E80	CNN_CF_20030303.1900.05-E57
E81	CNN_CF_20030303.1900.05-E58
E82	CNN_CF_20030303.1900.05-E59
E83	CNN_CF_20030303.1900.05-E60
E84	CNN_CF_20030303.1900.05-E61
E86	CNN_CF_20030303.1900.05-E62
E88	CNN_CF_20030303.1900.05-E63
E89	CNN_CF_20030303.1900.05-E64
E90	CNN_CF_20030303.1900.05-E65
E91	CNN_CF_20030303.1900.05-E66
E92	CNN_CF_20030303.1900.05-E67
E93	CNN_CF_20030303.1900.05-E68
E94	CNN_CF_20030303.1900.05-E69
E96	CNN_CF_20030303.1900.05-E70
E97	CNN_CF_20030303.1900.05-E71
E98	CNN_CF_20030303.1900.05-E72
E99	CNN_CF_20030303.1900.05-E73
E100	CNN_CF_20030303.1900.05-E74
E101	CNN_CF_20030303.1900.05-E75
E102	CNN_CF_20030303.1900.05-E76
E103	CNN_CF_20030303.1900.05-E77
E104	CNN_CF_20030303.1900.05-E78
E105	CNN_CF_20030303.1900.05-E79
E106	CNN_CF_20030303.1900.05-E80
E107	CNN_CF_20030303.1900.05-E81
E108	CNN_CF_20030303.1900.05-E82
E109	CNN_CF_20030303.1900.05-E83
E4	CNN_CF_20030303.1900.05-E84
E113	CNN_CF_20030303.1900.05-E85
E110	CNN_CF_20030303.1900.05-E86
E114	CNN_CF_20030303.1900.05-E87
E115	CNN_CF_20030303.1900.05-E88
E117	CNN_CF_20030303.1900.05-E89
E118	CNN_CF_20030303.1900.05-E90
E119	CNN_CF_20030303.1900.05-E91
E120	CNN_CF_20030303.1900.05-E92
E122	CNN_CF_20030303.1900.05-E93
E7	CNN_CF_20030303.1900.05-E94
E8	CNN_CF_20030303.1900.05-E95
E9	CNN_CF_20030303.1900.05-E96
E10	CNN_CF_20030303.1900.05-E97
E12	CNN_CF_20030303.1900.05-E98
EM1	CNN_CF_20030303.1900.05-E11-1
EM54	CNN_CF_20030303.1900.05-E11-2
EM58	CNN_CF_20030303.1900.05-E11-3
EM59	CNN_CF_20030303.1900.05-E11-4
EM61	CNN_CF_20030303.1900.05-E11-5
EM62	CNN_CF_20030303.1900.05-E11-6
EM73	CNN_CF_20030303.1900.05-E11-7
EM81	CNN_CF_20030303.1900.05-E11-8
EM98	CNN_CF_20030303.1900.05-E11-9
EM105	CNN_CF_20030303.1900.05-E11-10
EM127	CNN_CF_20030303.1900.05-E11-11
EM129	CNN_CF_20030303.1900.05-E11-12
EM132	CNN_CF_20030303.1900.05-E11-13
EM148	CNN_CF_20030303.1900.05-E11-14
EM182	CNN_CF_20030303.1900.05-E11-15
EM187	CNN_CF_20030303.1900.05-E11-16
EM191	CNN_CF_20030303.1900.05-E11-17
EM195	CNN_CF_20030303.1900.05-E11-18
EM235	CNN_CF_20030303.1900.05-E11-19
EM224	CNN_CF_20030303.1900.05-E11-20
EM228	CNN_CF_20030303.1900.05-E11-21
EM134	CNN_CF_20030303.1900.05-E11-22
EM201	CNN_CF_20030303.1900.05-E11-23
EM204	CNN_CF_20030303.1900.05-E11-24
EM210	CNN_CF_20030303.1900.05-E11-25
EM212	CNN_CF_20030303.1900.05-E11-26
EM214	CNN_CF_20030303.1900.05-E11-27
EM216	CNN_CF_20030303.1900.05-E11-28
EM218	CNN_CF_20030303.1900.05-E11-29
EM15	CNN_CF_20030303.1900.05-E2-30
EM16	CNN_CF_20030303.1900.05-E3-31
EM18	CNN_CF_20030303.1900.05-E1-32
EM19	CNN_CF_20030303.1900.05-E2-33
EM245	CNN_CF_20030303.1900.05-E15-34
EM20	CNN_CF_20030303.1900.05-E4-35
EM22	CNN_CF_20030303.1900.05-E95-36
EM23	CNN_CF_20030303.1900.05-E2-37
EM24	CNN_CF_20030303.1900.05-E5-38
EM26	CNN_CF_20030303.1900.05-E2-39
EM27	CNN_CF_20030303.1900.05-E6-40
EM28	CNN_CF_20030303.1900.05-E7-41
EM29	CNN_CF_20030303.1900.05-E2-42
EM30	CNN_CF_20030303.1900.05-E2-43
EM31	CNN_CF_20030303.1900.05-E2-44
EM32	CNN_CF_20030303.1900.05-E8-45
EM33	CNN_CF_20030303.1900.05-E8-46
EM34	CNN_CF_20030303.1900.05-E95-47
EM35	CNN_CF_20030303.1900.05-E9-48
EM36	CNN_CF_20030303.1900.05-E10-49
EM37	CNN_CF_20030303.1900.05-E10-50
EM38	CNN_CF_20030303.1900.05-E12-51
EM39	CNN_CF_20030303.1900.05-E13-52
EM40	CNN_CF_20030303.1900.05-E2-53
EM41	CNN_CF_20030303.1900.05-E2-54
EM44	CNN_CF_20030303.1900.05-E2-55
EM46	CNN_CF_20030303.1900.05-E2-56
EM45	CNN_CF_20030303.1900.05-E14-57
EM47	CNN_CF_20030303.1900.05-E1-58
EM48	CNN_CF_20030303.1900.05-E15-59
EM49	CNN_CF_20030303.1900.05-E16-60
EM50	CNN_CF_20030303.1900.05-E17-61
EM53	CNN_CF_20030303.1900.05-E15-62
EM55	CNN_CF_20030303.1900.05-E11-63
EM57	CNN_CF_20030303.1900.05-E18-64
EM60	CNN_CF_20030303.1900.05-E19-65
EM246	CNN_CF_20030303.1900.05-E15-66
EM63	CNN_CF_20030303.1900.05-E20-67
EM64	CNN_CF_20030303.1900.05-E21-68
EM65	CNN_CF_20030303.1900.05-E21-69
EM66	CNN_CF_20030303.1900.05-E21-70
EM67	CNN_CF_20030303.1900.05-E21-71
EM68	CNN_CF_20030303.1900.05-E21-72
EM69	CNN_CF_20030303.1900.05-E95-73
EM71	CNN_CF_20030303.1900.05-E22-74
EM74	CNN_CF_20030303.1900.05-E11-75
EM75	CNN_CF_20030303.1900.05-E11-76
EM76	CNN_CF_20030303.1900.05-E11-77
EM72	CNN_CF_20030303.1900.05-E18-78
EM77	CNN_CF_20030303.1900.05-E15-79
EM78	CNN_CF_20030303.1900.05-E1-80
EM80	CNN_CF_20030303.1900.05-E1-81
EM82	CNN_CF_20030303.1900.05-E1-82
EM94	CNN_CF_20030303.1900.05-E1-83
EM226	CNN_CF_20030303.1900.05-E1-84
EM233	CNN_CF_20030303.1900.05-E1-85
EM234	CNN_CF_20030303.1900.05-E1-86
EM232	CNN_CF_20030303.1900.05-E11-87
EM83	CNN_CF_20030303.1900.05-E11-88
EM247	CNN_CF_20030303.1900.05-E15-89
EM85	CNN_CF_20030303.1900.05-E95-90
EM84	CNN_CF_20030303.1900.05-E95-91
EM248	CNN_CF_20030303.1900.05-E15-92
EM249	CNN_CF_20030303.1900.05-E1-93
EM250	CNN_CF_20030303.1900.05-E1-94
EM251	CNN_CF_20030303.1900.05-E1-95
EM89	CNN_CF_20030303.1900.05-E23-96
EM91	CNN_CF_20030303.1900.05-E23-97
EM90	CNN_CF_20030303.1900.05-E24-98
EM92	CNN_CF_20030303.1900.05-E25-99
EM93	CNN_CF_20030303.1900.05-E26-100
EM88	CNN_CF_20030303.1900.05-E27-101
EM86	CNN_CF_20030303.1900.05-E29-102
EM96	CNN_CF_20030303.1900.05-E29-103
EM97	CNN_CF_20030303.1900.05-E28-104
EM87	CNN_CF_20030303.1900.05-E28-105
EM99	CNN_CF_20030303.1900.05-E27-106
EM100	CNN_CF_20030303.1900.05-E27-107
EM102	CNN_CF_20030303.1900.05-E27-108
EM103	CNN_CF_20030303.1900.05-E27-109
EM101	CNN_CF_20030303.1900.05-E30-110
EM104	CNN_CF_20030303.1900.05-E15-111
EM109	CNN_CF_20030303.1900.05-E15-112
EM122	CNN_CF_20030303.1900.05-E15-113
EM126	CNN_CF_20030303.1900.05-E15-114
EM128	CNN_CF_20030303.1900.05-E15-115
EM107	CNN_CF_20030303.1900.05-E31-116
EM110	CNN_CF_20030303.1900.05-E32-117
EM111	CNN_CF_20030303.1900.05-E33-118
EM112	CNN_CF_20030303.1900.05-E34-119
EM114	CNN_CF_20030303.1900.05-E35-120
EM115	CNN_CF_20030303.1900.05-E36-121
EM116	CNN_CF_20030303.1900.05-E37-122
EM117	CNN_CF_20030303.1900.05-E38-123
EM118	CNN_CF_20030303.1900.05-E39-124
EM119	CNN_CF_20030303.1900.05-E40-125
EM120	CNN_CF_20030303.1900.05-E41-126
EM123	CNN_CF_20030303.1900.05-E42-127
EM124	CNN_CF_20030303.1900.05-E11-128
EM125	CNN_CF_20030303.1900.05-E18-129
EM130	CNN_CF_20030303.1900.05-E15-130
EM131	CNN_CF_20030303.1900.05-E15-131
EM133	CNN_CF_20030303.1900.05-E15-132
EM135	CNN_CF_20030303.1900.05-E43-133
EM136	CNN_CF_20030303.1900.05-E45-134
EM138	CNN_CF_20030303.1900.05-E46-135
EM252	CNN_CF_20030303.1900.05-E1-136
EM137	CNN_CF_20030303.1900.05-E47-137
EM139	CNN_CF_20030303.1900.05-E48-138
EM140	CNN_CF_20030303.1900.05-E49-139
EM141	CNN_CF_20030303.1900.05-E50-140
EM143	CNN_CF_20030303.1900.05-E43-141
EM144	CNN_CF_20030303.1900.05-E51-142
EM145	CNN_CF_20030303.1900.05-E9-143
EM146	CNN_CF_20030303.1900.05-E44-144
EM3	CNN_CF_20030303.1900.05-E84-145
EM150	CNN_CF_20030303.1900.05-E44-146
EM149	CNN_CF_20030303.1900.05-E52-147
EM151	CNN_CF_20030303.1900.05-E17-148
EM194	CNN_CF_20030303.1900.05-E17-149
EM175	CNN_CF_20030303.1900.05-E17-150
EM147	CNN_CF_20030303.1900.05-E15-151
EM155	CNN_CF_20030303.1900.05-E52-152
EM157	CNN_CF_20030303.1900.05-E52-153
EM159	CNN_CF_20030303.1900.05-E52-154
EM163	CNN_CF_20030303.1900.05-E44-155
EM158	CNN_CF_20030303.1900.05-E53-156
EM169	CNN_CF_20030303.1900.05-E52-157
EM166	CNN_CF_20030303.1900.05-E54-158
EM173	CNN_CF_20030303.1900.05-E10-159
EM177	CNN_CF_20030303.1900.05-E10-160
EM180	CNN_CF_20030303.1900.05-E9-161
EM181	CNN_CF_20030303.1900.05-E9-162
EM189	CNN_CF_20030303.1900.05-E9-163
EM153	CNN_CF_20030303.1900.05-E55-164
EM154	CNN_CF_20030303.1900.05-E56-165
EM160	CNN_CF_20030303.1900.05-E55-166
EM161	CNN_CF_20030303.1900.05-E57-167
EM162	CNN_CF_20030303.1900.05-E58-168
EM165	CNN_CF_20030303.1900.05-E34-169
EM167	CNN_CF_20030303.1900.05-E59-170
EM170	CNN_CF_20030303.1900.05-E60-171
EM171	CNN_CF_20030303.1900.05-E61-172
EM172	CNN_CF_20030303.1900.05-E61-173
EM174	CNN_CF_20030303.1900.05-E28-174
EM176	CNN_CF_20030303.1900.05-E28-175
EM178	CNN_CF_20030303.1900.05-E10-176
EM179	CNN_CF_20030303.1900.05-E10-177
EM184	CNN_CF_20030303.1900.05-E52-178
EM185	CNN_CF_20030303.1900.05-E44-179
EM186	CNN_CF_20030303.1900.05-E52-180
EM188	CNN_CF_20030303.1900.05-E62-181
EM190	CNN_CF_20030303.1900.05-E95-182
EM253	CNN_CF_20030303.1900.05-E1-183
EM196	CNN_CF_20030303.1900.05-E63-184
EM198	CNN_CF_20030303.1900.05-E11-185
EM199	CNN_CF_20030303.1900.05-E64-186
EM200	CNN_CF_20030303.1900.05-E65-187
EM202	CNN_CF_20030303.1900.05-E66-188
EM203	CNN_CF_20030303.1900.05-E67-189
EM205	CNN_CF_20030303.1900.05-E68-190
EM206	CNN_CF_20030303.1900.05-E69-191
EM207	CNN_CF_20030303.1900.05-E70-192
EM254	CNN_CF_20030303.1900.05-E1-193
EM208	CNN_CF_20030303.1900.05-E11-194
EM209	CNN_CF_20030303.1900.05-E71-195
EM211	CNN_CF_20030303.1900.05-E95-196
EM215	CNN_CF_20030303.1900.05-E95-197
EM213	CNN_CF_20030303.1900.05-E72-198
EM217	CNN_CF_20030303.1900.05-E73-199
EM219	CNN_CF_20030303.1900.05-E95-200
EM221	CNN_CF_20030303.1900.05-E95-201
EM220	CNN_CF_20030303.1900.05-E74-202
EM222	CNN_CF_20030303.1900.05-E75-203
EM223	CNN_CF_20030303.1900.05-E76-204
EM225	CNN_CF_20030303.1900.05-E77-205
EM227	CNN_CF_20030303.1900.05-E78-206
EM229	CNN_CF_20030303.1900.05-E77-207
EM230	CNN_CF_20030303.1900.05-E79-208
EM231	CNN_CF_20030303.1900.05-E80-209
EM236	CNN_CF_20030303.1900.05-E1-210
EM237	CNN_CF_20030303.1900.05-E97-211
EM239	CNN_CF_20030303.1900.05-E97-212
EM238	CNN_CF_20030303.1900.05-E81-213
EM241	CNN_CF_20030303.1900.05-E95-214
EM242	CNN_CF_20030303.1900.05-E82-215
EM17	CNN_CF_20030303.1900.05-E83-216
EM79	CNN_CF_20030303.1900.05-E15-217
EM255	CNN_CF_20030303.1900.05-E11-218
EM256	CNN_CF_20030303.1900.05-E11-219
EM106	CNN_CF_20030303.1900.05-E86-220
EM257	CNN_CF_20030303.1900.05-E11-221
EM258	CNN_CF_20030303.1900.05-E11-222
EM259	CNN_CF_20030303.1900.05-E11-223
EM243	CNN_CF_20030303.1900.05-E15-224
EM197	CNN_CF_20030303.1900.05-E87-225
EM260	CNN_CF_20030303.1900.05-E11-226
EM240	CNN_CF_20030303.1900.05-E88-227
EM156	CNN_CF_20030303.1900.05-E44-228
EM261	CNN_CF_20030303.1900.05-E11-229
EM2	CNN_CF_20030303.1900.05-E89-230
EM193	CNN_CF_20030303.1900.05-E90-231
EM192	CNN_CF_20030303.1900.05-E90-232
EM95	CNN_CF_20030303.1900.05-E95-233
EM108	CNN_CF_20030303.1900.05-E85-234
EM168	CNN_CF_20030303.1900.05-E91-235
EM113	CNN_CF_20030303.1900.05-E92-236
EM70	CNN_CF_20030303.1900.05-E21-237
EM121	CNN_CF_20030303.1900.05-E40-238
EM183	CNN_CF_20030303.1900.05-E9-239
EM164	CNN_CF_20030303.1900.05-E52-240
EM152	CNN_CF_20030303.1900.05-E52-241
EM11	CNN_CF_20030303.1900.05-E93-242
EM142	CNN_CF_20030303.1900.05-E43-243
EM262	CNN_CF_20030303.1900.05-E11-244
EM244	CNN_CF_20030303.1900.05-E15-245
EM4	CNN_CF_20030303.1900.05-E94-246
EM5	CNN_CF_20030303.1900.05-E96-247
EM6	CNN_CF_20030303.1900.05-E11-248
EM9	CNN_CF_20030303.1900.05-E11-249
EM8	CNN_CF_20030303.1900.05-E97-250
EM7	CNN_CF_20030303.1900.05-E98-251
EM10	CNN_CF_20030303.1900.05-E11-252
EM12	CNN_CF_20030303.1900.05-E11-253
EM13	CNN_CF_20030303.1900.05-E11-254
EM14	CNN_CF_20030303.1900.05-E11-255
EM21	CNN_CF_20030303.1900.05-E11-256
EM25	CNN_CF_20030303.1900.05-E11-257
EM42	CNN_CF_20030303.1900.05-E11-258
EM43	CNN_CF_20030303.1900.05-E11-259
EM51	CNN_CF_20030303.1900.05-E11-260
EM52	CNN_CF_20030303.1900.05-E11-261
EM56	CNN_CF_20030303.1900.05-E11-262
R8	CNN_CF_20030303.1900.05-R1
R10	CNN_CF_20030303.1900.05-R2
R11	CNN_CF_20030303.1900.05-R3
R12	CNN_CF_20030303.1900.05-R4
R1	CNN_CF_20030303.1900.05-R5
R2	CNN_CF_20030303.1900.05-R6
R3	CNN_CF_20030303.1900.05-R7
R4	CNN_CF_20030303.1900.05-R8
R5	CNN_CF_20030303.1900.05-R9
R6	CNN_CF_20030303.1900.05-R10
R7	CNN_CF_20030303.1900.05-R11
R9	CNN_CF_20030303.1900.05-R12
R14	CNN_CF_20030303.1900.05-R13
R15	CNN_CF_20030303.1900.05-R14
R20	CNN_CF_20030303.1900.05-R15
R21	CNN_CF_20030303.1900.05-R16
R22	CNN_CF_20030303.1900.05-R17
R26	CNN_CF_20030303.1900.05-R18
R25	CNN_CF_20030303.1900.05-R19
R29	CNN_CF_20030303.1900.05-R20
R32	CNN_CF_20030303.1900.05-R21
R33	CNN_CF_20030303.1900.05-R22
R30	CNN_CF_20030303.1900.05-R23
R31	CNN_CF_20030303.1900.05-R24
R34	CNN_CF_20030303.1900.05-R25
R36	CNN_CF_20030303.1900.05-R26
R17	CNN_CF_20030303.1900.05-R27
R23	CNN_CF_20030303.1900.05-R28
R24	CNN_CF_20030303.1900.05-R29
R27	CNN_CF_20030303.1900.05-R30
R28	CNN_CF_20030303.1900.05-R31
R35	CNN_CF_20030303.1900.05-R32
RM8	CNN_CF_20030303.1900.05-R1-1
RM10	CNN_CF_20030303.1900.05-R2-1
RM11	CNN_CF_20030303.1900.05-R2-2
RM12	CNN_CF_20030303.1900.05-R4-1
RM1	CNN_CF_20030303.1900.05-R5-1
RM20	CNN_CF_20030303.1900.05-R15-1
RM2	CNN_CF_20030303.1900.05-R6-1
RM3	CNN_CF_20030303.1900.05-R7-1
RM4	CNN_CF_20030303.1900.05-R8-1
RM5	CNN_CF_20030303.1900.05-R9-1
RM6	CNN_CF_20030303.1900.05-R10-1
RM7	CNN_CF_20030303.1900.05-R15-2
RM9	CNN_CF_20030303.1900.05-R12-1
RM15	CNN_CF_20030303.1900.05-R13-1
RM16	CNN_CF_20030303.1900.05-R14-1
RM21	CNN_CF_20030303.1900.05-R16-1
RM22	CNN_CF_20030303.1900.05-R17-1
RM26	CNN_CF_20030303.1900.05-R18-1
RM25	CNN_CF_20030303.1900.05-R19-1
RM29	CNN_CF_20030303.1900.05-R18-2
RM32	CNN_CF_20030303.1900.05-R21-1
RM33	CNN_CF_20030303.1900.05-R22-1
RM30	CNN_CF_20030303.1900.05-R23-1
RM31	CNN_CF_20030303.1900.05-R24-1
RM34	CNN_CF_20030303.1900.05-R25-1
RM36	CNN_CF_20030303.1900.05-R26-1
RM17	CNN_CF_20030303.1900.05-R27-1
RM23	CNN_CF_20030303.1900.05-R28-1
RM24	CNN_CF_20030303.1900.05-R29-1
RM27	CNN_CF_20030303.1900.05-R30-1
RM28	CNN_CF_20030303.1900.05-R31-1
RM35	CNN_CF_20030303.1900.05-R32-1
V1	CNN_CF_20030303.1900.05-EV1
V2	CNN_CF_20030303.1900.05-EV2
V3	CNN_CF_20030303.1900.05-EV3
V5	CNN_CF_20030303.1900.05-EV4
V7	CNN_CF_20030303.1900.05-EV5
V8	CNN_CF_20030303.1900.05-EV6
V9	CNN_CF_20030303.1900.05-EV7
V4	CNN_CF_20030303.1900.05-EV8
V6	CNN_CF_20030303.1900.05-EV9
VM1	CNN_CF_20030303.1900.05-EV1-1
VM2	CNN_CF_20030303.1900.05-EV2-1
VM3	CNN_CF_20030303.1900.05-EV3-1
VM5	CNN_CF_20030303.1900.05-EV4-1
VM7	CNN_CF_20030303.1900.05-EV5-1
VM8	CNN_CF_20030303.1900.05-EV6-1
VM9	CNN_CF_20030303.1900.05-EV6-2
VM10	CNN_CF_20030303.1900.05-EV7-1
VM4	CNN_CF_20030303.1900.05-EV8-1
VM6	CNN_CF_20030303.1900.05-EV9-1
Q2	CNN_CF_20030303.1900.05-T1
Q5	CNN_CF_20030303.1900.05-T2
Q6	CNN_CF_20030303.1900.05-T3
Q10	CNN_CF_20030303.1900.05-T4
Q13	CNN_CF_20030303.1900.05-T5
Q20	CNN_CF_20030303.1900.05-T6
Q21	CNN_CF_20030303.1900.05-T7
Q26	CNN_CF_20030303.1900.05-T8
Q17	CNN_CF_20030303.1900.05-V1
Q27	CNN_CF_20030303.1900.05-T9
Q1	CNN_CF_20030303.1900.05-T10
Q9	CNN_CF_20030303.1900.05-T11
Q11	CNN_CF_20030303.1900.05-T12
Q12	CNN_CF_20030303.1900.05-T13
Q14	CNN_CF_20030303.1900.05-T14
Q15	CNN_CF_20030303.1900.05-T15
Q16	CNN_CF_20030303.1900.05-T16
Q18	CNN_CF_20030303.1900.05-T17
Q19	CNN_CF_20030303.1900.05-T18
Q22	CNN_CF_20030303.1900.05-T19
Q23	CNN_CF_20030303.1900.05-T20
Q24	CNN_CF_20030303.1900.05-T21
Q3	CNN_CF_20030303.1900.05-V2
Q4	CNN_CF_20030303.1900.05-V3
Q7	CNN_CF_20030303.1900.05-V4
Q8	CNN_CF_20030303.1900.05-V5
QM17	CNN_CF_20030303.1900.05-V1-1
QM3	CNN_CF_20030303.1900.05-V2-1
QM4	CNN_CF_20030303.1900.05-V3-1
QM7	CNN_CF_20030303.1900.05-V4-1
QM8	CNN_CF_20030303.1900.05-V5-1
