CE14	CNN_CF_20030305.1900.06-2-CE1
E39	CNN_CF_20030305.1900.06-2-E23
E40	CNN_CF_20030305.1900.06-2-E24
E44	CNN_CF_20030305.1900.06-2-E25
E3	CNN_CF_20030305.1900.06-2-E26
E4	CNN_CF_20030305.1900.06-2-E27
E5	CNN_CF_20030305.1900.06-2-E28
E6	CNN_CF_20030305.1900.06-2-E29
E7	CNN_CF_20030305.1900.06-2-E30
E8	CNN_CF_20030305.1900.06-2-E31
E10	CNN_CF_20030305.1900.06-2-E32
E11	CNN_CF_20030305.1900.06-2-E33
E12	CNN_CF_20030305.1900.06-2-E34
E13	CNN_CF_20030305.1900.06-2-E35
EM2	CNN_CF_20030305.1900.06-2-E19-1
EM21	CNN_CF_20030305.1900.06-2-E1-2
EM22	CNN_CF_20030305.1900.06-2-E1-3
EM23	CNN_CF_20030305.1900.06-2-E1-4
EM24	CNN_CF_20030305.1900.06-2-E2-5
EM26	CNN_CF_20030305.1900.06-2-E2-6
EM28	CNN_CF_20030305.1900.06-2-E2-7
EM27	CNN_CF_20030305.1900.06-2-E3-8
EM29	CNN_CF_20030305.1900.06-2-E3-9
EM30	CNN_CF_20030305.1900.06-2-E31-10
EM25	CNN_CF_20030305.1900.06-2-E31-11
EM31	CNN_CF_20030305.1900.06-2-E4-12
EM32	CNN_CF_20030305.1900.06-2-E4-13
EM33	CNN_CF_20030305.1900.06-2-E5-14
EM34	CNN_CF_20030305.1900.06-2-E6-15
EM36	CNN_CF_20030305.1900.06-2-E7-16
EM37	CNN_CF_20030305.1900.06-2-E8-17
EM38	CNN_CF_20030305.1900.06-2-E9-18
EM39	CNN_CF_20030305.1900.06-2-E6-19
EM40	CNN_CF_20030305.1900.06-2-E10-20
EM41	CNN_CF_20030305.1900.06-2-E1-21
EM74	CNN_CF_20030305.1900.06-2-E3-22
EM45	CNN_CF_20030305.1900.06-2-E12-23
EM47	CNN_CF_20030305.1900.06-2-E1-24
EM48	CNN_CF_20030305.1900.06-2-E8-25
EM49	CNN_CF_20030305.1900.06-2-E6-26
EM50	CNN_CF_20030305.1900.06-2-E13-27
EM51	CNN_CF_20030305.1900.06-2-E13-28
EM46	CNN_CF_20030305.1900.06-2-E15-29
EM52	CNN_CF_20030305.1900.06-2-E14-30
EM53	CNN_CF_20030305.1900.06-2-E16-31
EM55	CNN_CF_20030305.1900.06-2-E16-32
EM57	CNN_CF_20030305.1900.06-2-E16-33
EM58	CNN_CF_20030305.1900.06-2-E3-34
EM67	CNN_CF_20030305.1900.06-2-E3-35
EM59	CNN_CF_20030305.1900.06-2-E17-36
EM75	CNN_CF_20030305.1900.06-2-E34-37
EM76	CNN_CF_20030305.1900.06-2-E34-38
EM63	CNN_CF_20030305.1900.06-2-E1-39
EM66	CNN_CF_20030305.1900.06-2-E1-40
EM43	CNN_CF_20030305.1900.06-2-E18-41
EM60	CNN_CF_20030305.1900.06-2-E20-42
EM62	CNN_CF_20030305.1900.06-2-E21-43
EM68	CNN_CF_20030305.1900.06-2-E3-44
EM70	CNN_CF_20030305.1900.06-2-E34-45
EM69	CNN_CF_20030305.1900.06-2-E34-46
EM77	CNN_CF_20030305.1900.06-2-E34-47
EM71	CNN_CF_20030305.1900.06-2-E28-48
EM14	CNN_CF_20030305.1900.06-2-E22-49
EM15	CNN_CF_20030305.1900.06-2-E23-50
EM54	CNN_CF_20030305.1900.06-2-E1-51
EM56	CNN_CF_20030305.1900.06-2-E3-52
EM78	CNN_CF_20030305.1900.06-2-E34-53
EM11	CNN_CF_20030305.1900.06-2-E30-54
EM65	CNN_CF_20030305.1900.06-2-E16-55
EM42	CNN_CF_20030305.1900.06-2-E14-56
EM64	CNN_CF_20030305.1900.06-2-E24-57
EM79	CNN_CF_20030305.1900.06-2-E34-58
EM80	CNN_CF_20030305.1900.06-2-E19-59
EM81	CNN_CF_20030305.1900.06-2-E4-60
EM44	CNN_CF_20030305.1900.06-2-E25-61
EM35	CNN_CF_20030305.1900.06-2-E4-62
EM61	CNN_CF_20030305.1900.06-2-E17-63
EM1	CNN_CF_20030305.1900.06-2-E19-64
EM3	CNN_CF_20030305.1900.06-2-E19-65
EM10	CNN_CF_20030305.1900.06-2-E11-66
EM72	CNN_CF_20030305.1900.06-2-E3-67
EM4	CNN_CF_20030305.1900.06-2-E26-68
EM5	CNN_CF_20030305.1900.06-2-E27-69
EM6	CNN_CF_20030305.1900.06-2-E19-70
EM7	CNN_CF_20030305.1900.06-2-E28-71
EM8	CNN_CF_20030305.1900.06-2-E29-72
EM9	CNN_CF_20030305.1900.06-2-E30-73
EM73	CNN_CF_20030305.1900.06-2-E3-74
EM12	CNN_CF_20030305.1900.06-2-E32-75
EM13	CNN_CF_20030305.1900.06-2-E33-76
EM16	CNN_CF_20030305.1900.06-2-E34-77
EM17	CNN_CF_20030305.1900.06-2-E31-78
EM18	CNN_CF_20030305.1900.06-2-E31-79
EM19	CNN_CF_20030305.1900.06-2-E35-80
EM20	CNN_CF_20030305.1900.06-2-E35-81
R1	CNN_CF_20030305.1900.06-2-R1
R2	CNN_CF_20030305.1900.06-2-R2
R9	CNN_CF_20030305.1900.06-2-R3
R10	CNN_CF_20030305.1900.06-2-R4
R11	CNN_CF_20030305.1900.06-2-R5
R12	CNN_CF_20030305.1900.06-2-R6
R13	CNN_CF_20030305.1900.06-2-R7
R15	CNN_CF_20030305.1900.06-2-R8
R16	CNN_CF_20030305.1900.06-2-R9
R6	CNN_CF_20030305.1900.06-2-R10
R7	CNN_CF_20030305.1900.06-2-R11
R8	CNN_CF_20030305.1900.06-2-R12
R14	CNN_CF_20030305.1900.06-2-R13
RM1	CNN_CF_20030305.1900.06-2-R1-1
RM2	CNN_CF_20030305.1900.06-2-R2-1
RM9	CNN_CF_20030305.1900.06-2-R3-1
RM10	CNN_CF_20030305.1900.06-2-R4-1
RM11	CNN_CF_20030305.1900.06-2-R5-1
RM12	CNN_CF_20030305.1900.06-2-R6-1
RM13	CNN_CF_20030305.1900.06-2-R7-1
RM15	CNN_CF_20030305.1900.06-2-R8-1
RM16	CNN_CF_20030305.1900.06-2-R9-1
RM6	CNN_CF_20030305.1900.06-2-R10-1
RM7	CNN_CF_20030305.1900.06-2-R11-1
RM8	CNN_CF_20030305.1900.06-2-R12-1
RM14	CNN_CF_20030305.1900.06-2-R13-1
V5	CNN_CF_20030305.1900.06-2-EV1
V1	CNN_CF_20030305.1900.06-2-EV2
V3	CNN_CF_20030305.1900.06-2-EV3
V4	CNN_CF_20030305.1900.06-2-EV4
VM5	CNN_CF_20030305.1900.06-2-EV1-1
VM1	CNN_CF_20030305.1900.06-2-EV2-1
VM3	CNN_CF_20030305.1900.06-2-EV3-1
VM4	CNN_CF_20030305.1900.06-2-EV4-1
Q1	CNN_CF_20030305.1900.06-2-T1
Q2	CNN_CF_20030305.1900.06-2-T2
Q3	CNN_CF_20030305.1900.06-2-T3
