CE15	CNN_CF_20030304.1900.04-CE1
E39	CNN_CF_20030304.1900.04-E24
E43	CNN_CF_20030304.1900.04-E25
E44	CNN_CF_20030304.1900.04-E26
E45	CNN_CF_20030304.1900.04-E27
E46	CNN_CF_20030304.1900.04-E28
E48	CNN_CF_20030304.1900.04-E29
E49	CNN_CF_20030304.1900.04-E30
E50	CNN_CF_20030304.1900.04-E31
E51	CNN_CF_20030304.1900.04-E32
E52	CNN_CF_20030304.1900.04-E33
E53	CNN_CF_20030304.1900.04-E34
E55	CNN_CF_20030304.1900.04-E35
E56	CNN_CF_20030304.1900.04-E36
E57	CNN_CF_20030304.1900.04-E37
E58	CNN_CF_20030304.1900.04-E38
E59	CNN_CF_20030304.1900.04-E39
E92	CNN_CF_20030304.1900.04-E40
E60	CNN_CF_20030304.1900.04-E41
E61	CNN_CF_20030304.1900.04-E42
E62	CNN_CF_20030304.1900.04-E43
E63	CNN_CF_20030304.1900.04-E44
E64	CNN_CF_20030304.1900.04-E45
E65	CNN_CF_20030304.1900.04-E46
E66	CNN_CF_20030304.1900.04-E47
E67	CNN_CF_20030304.1900.04-E48
E2	CNN_CF_20030304.1900.04-E49
E68	CNN_CF_20030304.1900.04-E50
E70	CNN_CF_20030304.1900.04-E51
E71	CNN_CF_20030304.1900.04-E52
E72	CNN_CF_20030304.1900.04-E53
E73	CNN_CF_20030304.1900.04-E54
E76	CNN_CF_20030304.1900.04-E55
E77	CNN_CF_20030304.1900.04-E56
E78	CNN_CF_20030304.1900.04-E57
E79	CNN_CF_20030304.1900.04-E58
E80	CNN_CF_20030304.1900.04-E59
E81	CNN_CF_20030304.1900.04-E60
E82	CNN_CF_20030304.1900.04-E61
E83	CNN_CF_20030304.1900.04-E62
E85	CNN_CF_20030304.1900.04-E63
E86	CNN_CF_20030304.1900.04-E64
E87	CNN_CF_20030304.1900.04-E65
E3	CNN_CF_20030304.1900.04-E66
E88	CNN_CF_20030304.1900.04-E67
E89	CNN_CF_20030304.1900.04-E68
E95	CNN_CF_20030304.1900.04-E69
E96	CNN_CF_20030304.1900.04-E70
E4	CNN_CF_20030304.1900.04-E71
E5	CNN_CF_20030304.1900.04-E72
E6	CNN_CF_20030304.1900.04-E73
E7	CNN_CF_20030304.1900.04-E74
E9	CNN_CF_20030304.1900.04-E75
E11	CNN_CF_20030304.1900.04-E76
E12	CNN_CF_20030304.1900.04-E77
E13	CNN_CF_20030304.1900.04-E78
E14	CNN_CF_20030304.1900.04-E79
E15	CNN_CF_20030304.1900.04-E80
E16	CNN_CF_20030304.1900.04-E81
EM1	CNN_CF_20030304.1900.04-E22-1
EM17	CNN_CF_20030304.1900.04-E79-2
EM18	CNN_CF_20030304.1900.04-E79-3
EM19	CNN_CF_20030304.1900.04-E1-4
EM20	CNN_CF_20030304.1900.04-E2-5
EM21	CNN_CF_20030304.1900.04-E2-6
EM22	CNN_CF_20030304.1900.04-E3-7
EM23	CNN_CF_20030304.1900.04-E3-8
EM24	CNN_CF_20030304.1900.04-E4-9
EM25	CNN_CF_20030304.1900.04-E5-10
EM26	CNN_CF_20030304.1900.04-E6-11
EM27	CNN_CF_20030304.1900.04-E6-12
EM28	CNN_CF_20030304.1900.04-E7-13
EM29	CNN_CF_20030304.1900.04-E8-14
EM30	CNN_CF_20030304.1900.04-E6-15
EM31	CNN_CF_20030304.1900.04-E9-16
EM32	CNN_CF_20030304.1900.04-E6-17
EM33	CNN_CF_20030304.1900.04-E10-18
EM34	CNN_CF_20030304.1900.04-E10-19
EM35	CNN_CF_20030304.1900.04-E10-20
EM36	CNN_CF_20030304.1900.04-E6-21
EM37	CNN_CF_20030304.1900.04-E11-22
EM62	CNN_CF_20030304.1900.04-E23-23
EM40	CNN_CF_20030304.1900.04-E13-24
EM41	CNN_CF_20030304.1900.04-E6-25
EM42	CNN_CF_20030304.1900.04-E6-26
EM43	CNN_CF_20030304.1900.04-E14-27
EM44	CNN_CF_20030304.1900.04-E15-28
EM45	CNN_CF_20030304.1900.04-E10-29
EM46	CNN_CF_20030304.1900.04-E16-30
EM47	CNN_CF_20030304.1900.04-E17-31
EM48	CNN_CF_20030304.1900.04-E18-32
EM49	CNN_CF_20030304.1900.04-E19-33
EM50	CNN_CF_20030304.1900.04-E20-34
EM51	CNN_CF_20030304.1900.04-E12-35
EM52	CNN_CF_20030304.1900.04-E12-36
EM53	CNN_CF_20030304.1900.04-E15-37
EM54	CNN_CF_20030304.1900.04-E21-38
EM55	CNN_CF_20030304.1900.04-E6-39
EM56	CNN_CF_20030304.1900.04-E8-40
EM57	CNN_CF_20030304.1900.04-E12-41
EM58	CNN_CF_20030304.1900.04-E15-42
EM59	CNN_CF_20030304.1900.04-E12-43
EM60	CNN_CF_20030304.1900.04-E6-44
EM61	CNN_CF_20030304.1900.04-E15-45
EM63	CNN_CF_20030304.1900.04-E6-46
EM64	CNN_CF_20030304.1900.04-E24-47
EM65	CNN_CF_20030304.1900.04-E1-48
EM66	CNN_CF_20030304.1900.04-E79-49
EM67	CNN_CF_20030304.1900.04-E12-50
EM69	CNN_CF_20030304.1900.04-E25-51
EM70	CNN_CF_20030304.1900.04-E10-52
EM71	CNN_CF_20030304.1900.04-E6-53
EM72	CNN_CF_20030304.1900.04-E6-54
EM73	CNN_CF_20030304.1900.04-E10-55
EM74	CNN_CF_20030304.1900.04-E25-56
EM75	CNN_CF_20030304.1900.04-E26-57
EM76	CNN_CF_20030304.1900.04-E25-58
EM77	CNN_CF_20030304.1900.04-E79-59
EM78	CNN_CF_20030304.1900.04-E12-60
EM79	CNN_CF_20030304.1900.04-E27-61
EM80	CNN_CF_20030304.1900.04-E6-62
EM81	CNN_CF_20030304.1900.04-E3-63
EM82	CNN_CF_20030304.1900.04-E28-64
EM154	CNN_CF_20030304.1900.04-E40-65
EM83	CNN_CF_20030304.1900.04-E29-66
EM84	CNN_CF_20030304.1900.04-E3-67
EM86	CNN_CF_20030304.1900.04-E3-68
EM85	CNN_CF_20030304.1900.04-E29-69
EM87	CNN_CF_20030304.1900.04-E30-70
EM88	CNN_CF_20030304.1900.04-E31-71
EM89	CNN_CF_20030304.1900.04-E32-72
EM90	CNN_CF_20030304.1900.04-E33-73
EM91	CNN_CF_20030304.1900.04-E34-74
EM92	CNN_CF_20030304.1900.04-E29-75
EM93	CNN_CF_20030304.1900.04-E30-76
EM94	CNN_CF_20030304.1900.04-E3-77
EM95	CNN_CF_20030304.1900.04-E3-78
EM96	CNN_CF_20030304.1900.04-E30-79
EM97	CNN_CF_20030304.1900.04-E30-80
EM98	CNN_CF_20030304.1900.04-E35-81
EM99	CNN_CF_20030304.1900.04-E36-82
EM100	CNN_CF_20030304.1900.04-E29-83
EM101	CNN_CF_20030304.1900.04-E37-84
EM102	CNN_CF_20030304.1900.04-E38-85
EM2	CNN_CF_20030304.1900.04-E49-86
EM103	CNN_CF_20030304.1900.04-E39-87
EM104	CNN_CF_20030304.1900.04-E30-88
EM105	CNN_CF_20030304.1900.04-E34-89
EM106	CNN_CF_20030304.1900.04-E3-90
EM108	CNN_CF_20030304.1900.04-E3-91
EM109	CNN_CF_20030304.1900.04-E29-92
EM110	CNN_CF_20030304.1900.04-E3-93
EM111	CNN_CF_20030304.1900.04-E3-94
EM112	CNN_CF_20030304.1900.04-E3-95
EM113	CNN_CF_20030304.1900.04-E29-96
EM114	CNN_CF_20030304.1900.04-E29-97
EM115	CNN_CF_20030304.1900.04-E29-98
EM116	CNN_CF_20030304.1900.04-E3-99
EM117	CNN_CF_20030304.1900.04-E41-100
EM118	CNN_CF_20030304.1900.04-E41-101
EM119	CNN_CF_20030304.1900.04-E41-102
EM120	CNN_CF_20030304.1900.04-E79-103
EM121	CNN_CF_20030304.1900.04-E42-104
EM122	CNN_CF_20030304.1900.04-E42-105
EM123	CNN_CF_20030304.1900.04-E3-106
EM124	CNN_CF_20030304.1900.04-E39-107
EM125	CNN_CF_20030304.1900.04-E37-108
EM126	CNN_CF_20030304.1900.04-E30-109
EM127	CNN_CF_20030304.1900.04-E3-110
EM128	CNN_CF_20030304.1900.04-E30-111
EM130	CNN_CF_20030304.1900.04-E30-112
EM129	CNN_CF_20030304.1900.04-E43-113
EM131	CNN_CF_20030304.1900.04-E41-114
EM132	CNN_CF_20030304.1900.04-E3-115
EM133	CNN_CF_20030304.1900.04-E30-116
EM134	CNN_CF_20030304.1900.04-E44-117
EM135	CNN_CF_20030304.1900.04-E37-118
EM136	CNN_CF_20030304.1900.04-E3-119
EM137	CNN_CF_20030304.1900.04-E3-120
EM138	CNN_CF_20030304.1900.04-E30-121
EM139	CNN_CF_20030304.1900.04-E12-122
EM140	CNN_CF_20030304.1900.04-E30-123
EM141	CNN_CF_20030304.1900.04-E45-124
EM142	CNN_CF_20030304.1900.04-E45-125
EM143	CNN_CF_20030304.1900.04-E46-126
EM144	CNN_CF_20030304.1900.04-E46-127
EM145	CNN_CF_20030304.1900.04-E1-128
EM146	CNN_CF_20030304.1900.04-E1-129
EM147	CNN_CF_20030304.1900.04-E45-130
EM150	CNN_CF_20030304.1900.04-E47-131
EM148	CNN_CF_20030304.1900.04-E48-132
EM151	CNN_CF_20030304.1900.04-E47-133
EM152	CNN_CF_20030304.1900.04-E50-134
EM153	CNN_CF_20030304.1900.04-E48-135
EM155	CNN_CF_20030304.1900.04-E50-136
EM156	CNN_CF_20030304.1900.04-E12-137
EM157	CNN_CF_20030304.1900.04-E12-138
EM158	CNN_CF_20030304.1900.04-E10-139
EM164	CNN_CF_20030304.1900.04-E10-140
EM222	CNN_CF_20030304.1900.04-E29-141
EM159	CNN_CF_20030304.1900.04-E47-142
EM160	CNN_CF_20030304.1900.04-E50-143
EM161	CNN_CF_20030304.1900.04-E50-144
EM162	CNN_CF_20030304.1900.04-E47-145
EM163	CNN_CF_20030304.1900.04-E12-146
EM165	CNN_CF_20030304.1900.04-E12-147
EM166	CNN_CF_20030304.1900.04-E50-148
EM167	CNN_CF_20030304.1900.04-E45-149
EM168	CNN_CF_20030304.1900.04-E51-150
EM169	CNN_CF_20030304.1900.04-E52-151
EM170	CNN_CF_20030304.1900.04-E10-152
EM171	CNN_CF_20030304.1900.04-E6-153
EM172	CNN_CF_20030304.1900.04-E52-154
EM173	CNN_CF_20030304.1900.04-E50-155
EM174	CNN_CF_20030304.1900.04-E47-156
EM175	CNN_CF_20030304.1900.04-E6-157
EM182	CNN_CF_20030304.1900.04-E6-158
EM176	CNN_CF_20030304.1900.04-E47-159
EM177	CNN_CF_20030304.1900.04-E12-160
EM178	CNN_CF_20030304.1900.04-E50-161
EM223	CNN_CF_20030304.1900.04-E29-162
EM179	CNN_CF_20030304.1900.04-E50-163
EM180	CNN_CF_20030304.1900.04-E53-164
EM181	CNN_CF_20030304.1900.04-E45-165
EM183	CNN_CF_20030304.1900.04-E48-166
EM184	CNN_CF_20030304.1900.04-E6-167
EM185	CNN_CF_20030304.1900.04-E12-168
EM186	CNN_CF_20030304.1900.04-E6-169
EM187	CNN_CF_20030304.1900.04-E6-170
EM188	CNN_CF_20030304.1900.04-E3-171
EM189	CNN_CF_20030304.1900.04-E3-172
EM190	CNN_CF_20030304.1900.04-E12-173
EM191	CNN_CF_20030304.1900.04-E54-174
EM224	CNN_CF_20030304.1900.04-E29-175
EM225	CNN_CF_20030304.1900.04-E29-176
EM193	CNN_CF_20030304.1900.04-E55-177
EM194	CNN_CF_20030304.1900.04-E56-178
EM195	CNN_CF_20030304.1900.04-E41-179
EM196	CNN_CF_20030304.1900.04-E6-180
EM197	CNN_CF_20030304.1900.04-E57-181
EM198	CNN_CF_20030304.1900.04-E6-182
EM226	CNN_CF_20030304.1900.04-E29-183
EM199	CNN_CF_20030304.1900.04-E6-184
EM200	CNN_CF_20030304.1900.04-E58-185
EM201	CNN_CF_20030304.1900.04-E8-186
EM202	CNN_CF_20030304.1900.04-E6-187
EM204	CNN_CF_20030304.1900.04-E3-188
EM4	CNN_CF_20030304.1900.04-E66-189
EM205	CNN_CF_20030304.1900.04-E3-190
EM206	CNN_CF_20030304.1900.04-E59-191
EM207	CNN_CF_20030304.1900.04-E5-192
EM208	CNN_CF_20030304.1900.04-E2-193
EM227	CNN_CF_20030304.1900.04-E29-194
EM209	CNN_CF_20030304.1900.04-E1-195
EM210	CNN_CF_20030304.1900.04-E29-196
EM211	CNN_CF_20030304.1900.04-E60-197
EM212	CNN_CF_20030304.1900.04-E61-198
EM213	CNN_CF_20030304.1900.04-E1-199
EM214	CNN_CF_20030304.1900.04-E62-200
EM215	CNN_CF_20030304.1900.04-E63-201
EM228	CNN_CF_20030304.1900.04-E29-202
EM216	CNN_CF_20030304.1900.04-E1-203
EM217	CNN_CF_20030304.1900.04-E3-204
EM218	CNN_CF_20030304.1900.04-E64-205
EM219	CNN_CF_20030304.1900.04-E10-206
EM220	CNN_CF_20030304.1900.04-E65-207
EM221	CNN_CF_20030304.1900.04-E48-208
EM229	CNN_CF_20030304.1900.04-E29-209
EM230	CNN_CF_20030304.1900.04-E29-210
EM231	CNN_CF_20030304.1900.04-E10-211
EM232	CNN_CF_20030304.1900.04-E10-212
EM233	CNN_CF_20030304.1900.04-E10-213
EM234	CNN_CF_20030304.1900.04-E10-214
EM235	CNN_CF_20030304.1900.04-E10-215
EM236	CNN_CF_20030304.1900.04-E10-216
EM237	CNN_CF_20030304.1900.04-E10-217
EM38	CNN_CF_20030304.1900.04-E67-218
EM39	CNN_CF_20030304.1900.04-E68-219
EM238	CNN_CF_20030304.1900.04-E3-220
EM239	CNN_CF_20030304.1900.04-E3-221
EM240	CNN_CF_20030304.1900.04-E3-222
EM241	CNN_CF_20030304.1900.04-E3-223
EM242	CNN_CF_20030304.1900.04-E3-224
EM243	CNN_CF_20030304.1900.04-E3-225
EM244	CNN_CF_20030304.1900.04-E3-226
EM245	CNN_CF_20030304.1900.04-E3-227
EM246	CNN_CF_20030304.1900.04-E3-228
EM247	CNN_CF_20030304.1900.04-E3-229
EM248	CNN_CF_20030304.1900.04-E3-230
EM249	CNN_CF_20030304.1900.04-E6-231
EM250	CNN_CF_20030304.1900.04-E6-232
EM251	CNN_CF_20030304.1900.04-E6-233
EM252	CNN_CF_20030304.1900.04-E6-234
EM253	CNN_CF_20030304.1900.04-E6-235
EM254	CNN_CF_20030304.1900.04-E6-236
EM255	CNN_CF_20030304.1900.04-E6-237
EM256	CNN_CF_20030304.1900.04-E6-238
EM5	CNN_CF_20030304.1900.04-E71-239
EM257	CNN_CF_20030304.1900.04-E6-240
EM107	CNN_CF_20030304.1900.04-E30-241
EM149	CNN_CF_20030304.1900.04-E69-242
EM68	CNN_CF_20030304.1900.04-E70-243
EM192	CNN_CF_20030304.1900.04-E45-244
EM258	CNN_CF_20030304.1900.04-E6-245
EM259	CNN_CF_20030304.1900.04-E6-246
EM260	CNN_CF_20030304.1900.04-E6-247
EM261	CNN_CF_20030304.1900.04-E6-248
EM6	CNN_CF_20030304.1900.04-E72-249
EM7	CNN_CF_20030304.1900.04-E73-250
EM8	CNN_CF_20030304.1900.04-E74-251
EM9	CNN_CF_20030304.1900.04-E49-252
EM10	CNN_CF_20030304.1900.04-E75-253
EM11	CNN_CF_20030304.1900.04-E76-254
EM3	CNN_CF_20030304.1900.04-E77-255
EM12	CNN_CF_20030304.1900.04-E78-256
EM13	CNN_CF_20030304.1900.04-E78-257
EM14	CNN_CF_20030304.1900.04-E79-258
EM15	CNN_CF_20030304.1900.04-E80-259
EM16	CNN_CF_20030304.1900.04-E81-260
R1	CNN_CF_20030304.1900.04-R1
R2	CNN_CF_20030304.1900.04-R2
R3	CNN_CF_20030304.1900.04-R3
R4	CNN_CF_20030304.1900.04-R4
R5	CNN_CF_20030304.1900.04-R5
R6	CNN_CF_20030304.1900.04-R6
R10	CNN_CF_20030304.1900.04-R7
R11	CNN_CF_20030304.1900.04-R8
R12	CNN_CF_20030304.1900.04-R9
R13	CNN_CF_20030304.1900.04-R10
R14	CNN_CF_20030304.1900.04-R11
R16	CNN_CF_20030304.1900.04-R12
R17	CNN_CF_20030304.1900.04-R13
R18	CNN_CF_20030304.1900.04-R14
R19	CNN_CF_20030304.1900.04-R15
R20	CNN_CF_20030304.1900.04-R16
R21	CNN_CF_20030304.1900.04-R17
R22	CNN_CF_20030304.1900.04-R18
R7	CNN_CF_20030304.1900.04-R19
R8	CNN_CF_20030304.1900.04-R20
R9	CNN_CF_20030304.1900.04-R21
R15	CNN_CF_20030304.1900.04-R22
R16	CNN_CF_20030304.1900.04-R23
R19	CNN_CF_20030304.1900.04-R24
R6	CNN_CF_20030304.1900.04-R25
R5	CNN_CF_20030304.1900.04-R26
RM1	CNN_CF_20030304.1900.04-R1-1
RM2	CNN_CF_20030304.1900.04-R2-1
RM3	CNN_CF_20030304.1900.04-R3-1
RM4	CNN_CF_20030304.1900.04-R4-1
RM5	CNN_CF_20030304.1900.04-R5-1
RM6	CNN_CF_20030304.1900.04-R6-1
RM10	CNN_CF_20030304.1900.04-R7-1
RM11	CNN_CF_20030304.1900.04-R8-1
RM12	CNN_CF_20030304.1900.04-R9-1
RM13	CNN_CF_20030304.1900.04-R10-1
RM14	CNN_CF_20030304.1900.04-R11-1
RM16	CNN_CF_20030304.1900.04-R12-1
RM17	CNN_CF_20030304.1900.04-R13-1
RM18	CNN_CF_20030304.1900.04-R14-1
RM19	CNN_CF_20030304.1900.04-R23-1
RM20	CNN_CF_20030304.1900.04-R15-1
RM21	CNN_CF_20030304.1900.04-R24-1
RM22	CNN_CF_20030304.1900.04-R16-1
RM23	CNN_CF_20030304.1900.04-R17-1
RM24	CNN_CF_20030304.1900.04-R25-1
RM25	CNN_CF_20030304.1900.04-R26-1
RM26	CNN_CF_20030304.1900.04-R18-1
RM7	CNN_CF_20030304.1900.04-R19-1
RM8	CNN_CF_20030304.1900.04-R20-1
RM9	CNN_CF_20030304.1900.04-R21-1
RM15	CNN_CF_20030304.1900.04-R22-1
V1	CNN_CF_20030304.1900.04-EV1
V3	CNN_CF_20030304.1900.04-EV2
V4	CNN_CF_20030304.1900.04-EV3
V5	CNN_CF_20030304.1900.04-EV4
V6	CNN_CF_20030304.1900.04-EV5
V7	CNN_CF_20030304.1900.04-EV6
V8	CNN_CF_20030304.1900.04-EV7
V10	CNN_CF_20030304.1900.04-EV8
V11	CNN_CF_20030304.1900.04-EV9
V12	CNN_CF_20030304.1900.04-EV10
V13	CNN_CF_20030304.1900.04-EV11
V21	CNN_CF_20030304.1900.04-EV12
V22	CNN_CF_20030304.1900.04-EV13
V2	CNN_CF_20030304.1900.04-EV14
V9	CNN_CF_20030304.1900.04-EV15
V14	CNN_CF_20030304.1900.04-EV16
V15	CNN_CF_20030304.1900.04-EV17
V16	CNN_CF_20030304.1900.04-EV18
V17	CNN_CF_20030304.1900.04-EV19
V18	CNN_CF_20030304.1900.04-EV20
V19	CNN_CF_20030304.1900.04-EV21
V20	CNN_CF_20030304.1900.04-EV22
VM1	CNN_CF_20030304.1900.04-EV1-1
VM2	CNN_CF_20030304.1900.04-EV1-2
VM4	CNN_CF_20030304.1900.04-EV2-1
VM5	CNN_CF_20030304.1900.04-EV3-1
VM6	CNN_CF_20030304.1900.04-EV4-1
VM7	CNN_CF_20030304.1900.04-EV5-1
VM8	CNN_CF_20030304.1900.04-EV6-1
VM9	CNN_CF_20030304.1900.04-EV7-1
VM11	CNN_CF_20030304.1900.04-EV8-1
VM12	CNN_CF_20030304.1900.04-EV9-1
VM13	CNN_CF_20030304.1900.04-EV10-1
VM14	CNN_CF_20030304.1900.04-EV11-1
VM22	CNN_CF_20030304.1900.04-EV12-1
VM23	CNN_CF_20030304.1900.04-EV13-1
VM3	CNN_CF_20030304.1900.04-EV14-1
VM10	CNN_CF_20030304.1900.04-EV15-1
VM15	CNN_CF_20030304.1900.04-EV16-1
VM16	CNN_CF_20030304.1900.04-EV17-1
VM17	CNN_CF_20030304.1900.04-EV18-1
VM18	CNN_CF_20030304.1900.04-EV19-1
VM19	CNN_CF_20030304.1900.04-EV20-1
VM20	CNN_CF_20030304.1900.04-EV21-1
VM21	CNN_CF_20030304.1900.04-EV22-1
Q1	CNN_CF_20030304.1900.04-T1
Q13	CNN_CF_20030304.1900.04-T2
Q3	CNN_CF_20030304.1900.04-T3
Q4	CNN_CF_20030304.1900.04-T4
Q5	CNN_CF_20030304.1900.04-T5
Q7	CNN_CF_20030304.1900.04-V1
Q12	CNN_CF_20030304.1900.04-T6
Q2	CNN_CF_20030304.1900.04-T7
Q6	CNN_CF_20030304.1900.04-T8
Q9	CNN_CF_20030304.1900.04-V2
Q10	CNN_CF_20030304.1900.04-V3
Q11	CNN_CF_20030304.1900.04-V4
QM7	CNN_CF_20030304.1900.04-V1-1
QM9	CNN_CF_20030304.1900.04-V2-1
QM10	CNN_CF_20030304.1900.04-V3-1
QM11	CNN_CF_20030304.1900.04-V4-1
