CE14	CNN_CF_20030304.1900.02-CE1
EM33	CNN_CF_20030304.1900.02-E8-16
EM34	CNN_CF_20030304.1900.02-E8-17
EM35	CNN_CF_20030304.1900.02-E9-18
EM32	CNN_CF_20030304.1900.02-E4-19
EM36	CNN_CF_20030304.1900.02-E57-20
EM37	CNN_CF_20030304.1900.02-E102-21
EM38	CNN_CF_20030304.1900.02-E57-22
EM2	CNN_CF_20030304.1900.02-E85-23
EM3	CNN_CF_20030304.1900.02-E10-24
EM39	CNN_CF_20030304.1900.02-E11-25
EM40	CNN_CF_20030304.1900.02-E8-26
EM41	CNN_CF_20030304.1900.02-E12-27
EM42	CNN_CF_20030304.1900.02-E13-28
EM43	CNN_CF_20030304.1900.02-E13-29
EM44	CNN_CF_20030304.1900.02-E14-30
EM45	CNN_CF_20030304.1900.02-E15-31
EM47	CNN_CF_20030304.1900.02-E16-32
EM48	CNN_CF_20030304.1900.02-E16-33
EM49	CNN_CF_20030304.1900.02-E17-34
EM50	CNN_CF_20030304.1900.02-E16-35
EM51	CNN_CF_20030304.1900.02-E13-36
EM52	CNN_CF_20030304.1900.02-E18-37
EM53	CNN_CF_20030304.1900.02-E18-38
EM54	CNN_CF_20030304.1900.02-E18-39
EM56	CNN_CF_20030304.1900.02-E18-40
EM57	CNN_CF_20030304.1900.02-E19-41
EM58	CNN_CF_20030304.1900.02-E13-42
EM59	CNN_CF_20030304.1900.02-E20-43
EM60	CNN_CF_20030304.1900.02-E21-44
EM61	CNN_CF_20030304.1900.02-E23-45
EM62	CNN_CF_20030304.1900.02-E24-46
EM63	CNN_CF_20030304.1900.02-E57-47
EM64	CNN_CF_20030304.1900.02-E25-48
EM65	CNN_CF_20030304.1900.02-E23-49
EM66	CNN_CF_20030304.1900.02-E4-50
EM67	CNN_CF_20030304.1900.02-E24-51
EM68	CNN_CF_20030304.1900.02-E26-52
EM69	CNN_CF_20030304.1900.02-E27-53
EM70	CNN_CF_20030304.1900.02-E22-54
EM71	CNN_CF_20030304.1900.02-E28-55
EM72	CNN_CF_20030304.1900.02-E22-56
EM73	CNN_CF_20030304.1900.02-E28-57
EM74	CNN_CF_20030304.1900.02-E28-58
EM75	CNN_CF_20030304.1900.02-E29-59
EM76	CNN_CF_20030304.1900.02-E30-60
EM77	CNN_CF_20030304.1900.02-E30-61
EM78	CNN_CF_20030304.1900.02-E31-62
EM79	CNN_CF_20030304.1900.02-E32-63
EM80	CNN_CF_20030304.1900.02-E24-64
EM81	CNN_CF_20030304.1900.02-E33-65
EM82	CNN_CF_20030304.1900.02-E95-66
EM83	CNN_CF_20030304.1900.02-E95-67
EM84	CNN_CF_20030304.1900.02-E24-68
EM85	CNN_CF_20030304.1900.02-E31-69
EM86	CNN_CF_20030304.1900.02-E31-70
EM87	CNN_CF_20030304.1900.02-E34-71
EM88	CNN_CF_20030304.1900.02-E35-72
EM89	CNN_CF_20030304.1900.02-E36-73
EM90	CNN_CF_20030304.1900.02-E37-74
EM91	CNN_CF_20030304.1900.02-E38-75
EM92	CNN_CF_20030304.1900.02-E24-76
EM93	CNN_CF_20030304.1900.02-E39-77
EM94	CNN_CF_20030304.1900.02-E39-78
EM95	CNN_CF_20030304.1900.02-E39-79
EM96	CNN_CF_20030304.1900.02-E40-80
EM97	CNN_CF_20030304.1900.02-E40-81
EM98	CNN_CF_20030304.1900.02-E24-82
EM99	CNN_CF_20030304.1900.02-E41-83
EM100	CNN_CF_20030304.1900.02-E24-84
EM101	CNN_CF_20030304.1900.02-E42-85
EM102	CNN_CF_20030304.1900.02-E43-86
EM103	CNN_CF_20030304.1900.02-E42-87
EM104	CNN_CF_20030304.1900.02-E42-88
EM105	CNN_CF_20030304.1900.02-E44-89
EM106	CNN_CF_20030304.1900.02-E97-90
EM107	CNN_CF_20030304.1900.02-E44-91
EM108	CNN_CF_20030304.1900.02-E102-92
EM109	CNN_CF_20030304.1900.02-E102-93
EM110	CNN_CF_20030304.1900.02-E44-94
EM147	CNN_CF_20030304.1900.02-E71-95
EM111	CNN_CF_20030304.1900.02-E44-96
EM112	CNN_CF_20030304.1900.02-E97-97
EM113	CNN_CF_20030304.1900.02-E44-98
EM114	CNN_CF_20030304.1900.02-E102-99
EM115	CNN_CF_20030304.1900.02-E102-100
EM116	CNN_CF_20030304.1900.02-E30-101
EM117	CNN_CF_20030304.1900.02-E24-102
EM118	CNN_CF_20030304.1900.02-E24-103
EM119	CNN_CF_20030304.1900.02-E46-104
EM120	CNN_CF_20030304.1900.02-E44-105
EM121	CNN_CF_20030304.1900.02-E47-106
EM122	CNN_CF_20030304.1900.02-E48-107
EM123	CNN_CF_20030304.1900.02-E102-108
EM124	CNN_CF_20030304.1900.02-E49-109
EM126	CNN_CF_20030304.1900.02-E50-110
EM129	CNN_CF_20030304.1900.02-E50-111
EM130	CNN_CF_20030304.1900.02-E51-112
EM131	CNN_CF_20030304.1900.02-E52-113
EM132	CNN_CF_20030304.1900.02-E53-114
EM134	CNN_CF_20030304.1900.02-E28-115
EM136	CNN_CF_20030304.1900.02-E22-116
EM137	CNN_CF_20030304.1900.02-E55-117
EM138	CNN_CF_20030304.1900.02-E56-118
EM139	CNN_CF_20030304.1900.02-E95-119
EM140	CNN_CF_20030304.1900.02-E56-120
EM141	CNN_CF_20030304.1900.02-E58-121
EM142	CNN_CF_20030304.1900.02-E56-122
EM143	CNN_CF_20030304.1900.02-E24-123
EM144	CNN_CF_20030304.1900.02-E57-124
EM145	CNN_CF_20030304.1900.02-E59-125
EM146	CNN_CF_20030304.1900.02-E59-126
EM148	CNN_CF_20030304.1900.02-E24-127
EM149	CNN_CF_20030304.1900.02-E57-128
EM150	CNN_CF_20030304.1900.02-E22-129
EM152	CNN_CF_20030304.1900.02-E59-130
EM153	CNN_CF_20030304.1900.02-E59-131
EM154	CNN_CF_20030304.1900.02-E59-132
EM155	CNN_CF_20030304.1900.02-E60-133
EM157	CNN_CF_20030304.1900.02-E61-134
EM158	CNN_CF_20030304.1900.02-E61-135
EM159	CNN_CF_20030304.1900.02-E62-136
EM160	CNN_CF_20030304.1900.02-E62-137
EM161	CNN_CF_20030304.1900.02-E62-138
EM162	CNN_CF_20030304.1900.02-E62-139
EM163	CNN_CF_20030304.1900.02-E62-140
EM164	CNN_CF_20030304.1900.02-E63-141
EM165	CNN_CF_20030304.1900.02-E64-142
EM166	CNN_CF_20030304.1900.02-E100-143
EM167	CNN_CF_20030304.1900.02-E65-144
EM168	CNN_CF_20030304.1900.02-E66-145
EM170	CNN_CF_20030304.1900.02-E67-146
EM173	CNN_CF_20030304.1900.02-E67-147
EM171	CNN_CF_20030304.1900.02-E100-148
EM172	CNN_CF_20030304.1900.02-E68-149
EM175	CNN_CF_20030304.1900.02-E102-150
EM176	CNN_CF_20030304.1900.02-E69-151
EM177	CNN_CF_20030304.1900.02-E102-152
EM178	CNN_CF_20030304.1900.02-E67-153
EM179	CNN_CF_20030304.1900.02-E67-154
EM239	CNN_CF_20030304.1900.02-E90-155
EM240	CNN_CF_20030304.1900.02-E90-156
EM181	CNN_CF_20030304.1900.02-E54-157
EM182	CNN_CF_20030304.1900.02-E67-158
EM184	CNN_CF_20030304.1900.02-E100-159
EM185	CNN_CF_20030304.1900.02-E70-160
EM186	CNN_CF_20030304.1900.02-E98-161
EM187	CNN_CF_20030304.1900.02-E72-162
EM188	CNN_CF_20030304.1900.02-E72-163
EM189	CNN_CF_20030304.1900.02-E73-164
EM190	CNN_CF_20030304.1900.02-E72-165
EM191	CNN_CF_20030304.1900.02-E100-166
EM193	CNN_CF_20030304.1900.02-E100-167
EM194	CNN_CF_20030304.1900.02-E100-168
EM195	CNN_CF_20030304.1900.02-E100-169
EM196	CNN_CF_20030304.1900.02-E100-170
EM197	CNN_CF_20030304.1900.02-E74-171
EM198	CNN_CF_20030304.1900.02-E74-172
EM199	CNN_CF_20030304.1900.02-E75-173
EM200	CNN_CF_20030304.1900.02-E76-174
EM203	CNN_CF_20030304.1900.02-E77-175
EM205	CNN_CF_20030304.1900.02-E78-176
EM206	CNN_CF_20030304.1900.02-E79-177
EM151	CNN_CF_20030304.1900.02-E71-178
EM204	CNN_CF_20030304.1900.02-E74-179
EM207	CNN_CF_20030304.1900.02-E74-180
EM210	CNN_CF_20030304.1900.02-E80-181
EM209	CNN_CF_20030304.1900.02-E74-182
EM211	CNN_CF_20030304.1900.02-E74-183
EM212	CNN_CF_20030304.1900.02-E74-184
EM213	CNN_CF_20030304.1900.02-E81-185
EM214	CNN_CF_20030304.1900.02-E82-186
EM215	CNN_CF_20030304.1900.02-E100-187
EM216	CNN_CF_20030304.1900.02-E24-188
EM217	CNN_CF_20030304.1900.02-E83-189
EM219	CNN_CF_20030304.1900.02-E44-190
EM220	CNN_CF_20030304.1900.02-E24-191
EM221	CNN_CF_20030304.1900.02-E24-192
EM222	CNN_CF_20030304.1900.02-E102-193
EM223	CNN_CF_20030304.1900.02-E28-194
EM224	CNN_CF_20030304.1900.02-E22-195
EM225	CNN_CF_20030304.1900.02-E84-196
EM226	CNN_CF_20030304.1900.02-E84-197
EM228	CNN_CF_20030304.1900.02-E102-198
EM230	CNN_CF_20030304.1900.02-E102-199
EM231	CNN_CF_20030304.1900.02-E22-200
EM229	CNN_CF_20030304.1900.02-E28-201
EM232	CNN_CF_20030304.1900.02-E22-202
EM233	CNN_CF_20030304.1900.02-E28-203
EM234	CNN_CF_20030304.1900.02-E102-204
EM235	CNN_CF_20030304.1900.02-E22-205
EM236	CNN_CF_20030304.1900.02-E98-206
EM238	CNN_CF_20030304.1900.02-E98-207
EM241	CNN_CF_20030304.1900.02-E90-208
EM242	CNN_CF_20030304.1900.02-E90-209
EM243	CNN_CF_20030304.1900.02-E90-210
EM244	CNN_CF_20030304.1900.02-E4-211
EM4	CNN_CF_20030304.1900.02-E93-212
EM245	CNN_CF_20030304.1900.02-E4-213
EM246	CNN_CF_20030304.1900.02-E4-214
EM247	CNN_CF_20030304.1900.02-E4-215
EM248	CNN_CF_20030304.1900.02-E4-216
EM249	CNN_CF_20030304.1900.02-E100-217
EM46	CNN_CF_20030304.1900.02-E86-218
EM55	CNN_CF_20030304.1900.02-E87-219
EM202	CNN_CF_20030304.1900.02-E88-220
EM237	CNN_CF_20030304.1900.02-E89-221
EM250	CNN_CF_20030304.1900.02-E100-222
EM135	CNN_CF_20030304.1900.02-E102-223
EM169	CNN_CF_20030304.1900.02-E102-224
EM174	CNN_CF_20030304.1900.02-E102-225
EM208	CNN_CF_20030304.1900.02-E102-226
EM156	CNN_CF_20030304.1900.02-E90-227
EM183	CNN_CF_20030304.1900.02-E90-228
EM192	CNN_CF_20030304.1900.02-E90-229
EM133	CNN_CF_20030304.1900.02-E54-230
EM18	CNN_CF_20030304.1900.02-E91-231
EM180	CNN_CF_20030304.1900.02-E67-232
EM125	CNN_CF_20030304.1900.02-E49-233
EM251	CNN_CF_20030304.1900.02-E100-234
EM127	CNN_CF_20030304.1900.02-E49-235
EM128	CNN_CF_20030304.1900.02-E49-236
EM201	CNN_CF_20030304.1900.02-E92-237
EM252	CNN_CF_20030304.1900.02-E100-238
EM253	CNN_CF_20030304.1900.02-E100-239
EM254	CNN_CF_20030304.1900.02-E100-240
EM255	CNN_CF_20030304.1900.02-E100-241
EM256	CNN_CF_20030304.1900.02-E100-242
EM257	CNN_CF_20030304.1900.02-E100-243
EM258	CNN_CF_20030304.1900.02-E100-244
EM259	CNN_CF_20030304.1900.02-E100-245
EM260	CNN_CF_20030304.1900.02-E100-246
EM261	CNN_CF_20030304.1900.02-E100-247
EM262	CNN_CF_20030304.1900.02-E100-248
EM263	CNN_CF_20030304.1900.02-E100-249
EM264	CNN_CF_20030304.1900.02-E100-250
EM265	CNN_CF_20030304.1900.02-E57-251
EM266	CNN_CF_20030304.1900.02-E102-252
EM267	CNN_CF_20030304.1900.02-E102-253
EM268	CNN_CF_20030304.1900.02-E102-254
EM269	CNN_CF_20030304.1900.02-E102-255
EM270	CNN_CF_20030304.1900.02-E102-256
EM271	CNN_CF_20030304.1900.02-E102-257
EM272	CNN_CF_20030304.1900.02-E102-258
EM273	CNN_CF_20030304.1900.02-E102-259
EM274	CNN_CF_20030304.1900.02-E102-260
EM275	CNN_CF_20030304.1900.02-E102-261
EM276	CNN_CF_20030304.1900.02-E102-262
EM277	CNN_CF_20030304.1900.02-E102-263
EM278	CNN_CF_20030304.1900.02-E102-264
EM279	CNN_CF_20030304.1900.02-E102-265
EM280	CNN_CF_20030304.1900.02-E102-266
EM281	CNN_CF_20030304.1900.02-E102-267
EM282	CNN_CF_20030304.1900.02-E102-268
EM283	CNN_CF_20030304.1900.02-E102-269
EM5	CNN_CF_20030304.1900.02-E94-270
EM6	CNN_CF_20030304.1900.02-E94-271
EM218	CNN_CF_20030304.1900.02-E83-272
EM227	CNN_CF_20030304.1900.02-E45-273
EM7	CNN_CF_20030304.1900.02-E95-274
EM8	CNN_CF_20030304.1900.02-E57-275
EM9	CNN_CF_20030304.1900.02-E96-276
EM10	CNN_CF_20030304.1900.02-E97-277
EM11	CNN_CF_20030304.1900.02-E98-278
EM12	CNN_CF_20030304.1900.02-E99-279
EM13	CNN_CF_20030304.1900.02-E100-280
EM14	CNN_CF_20030304.1900.02-E101-281
EM17	CNN_CF_20030304.1900.02-E102-282
R1	CNN_CF_20030304.1900.02-R1
R7	CNN_CF_20030304.1900.02-R2
R19	CNN_CF_20030304.1900.02-R3
R22	CNN_CF_20030304.1900.02-R4
R2	CNN_CF_20030304.1900.02-R5
R4	CNN_CF_20030304.1900.02-R6
R5	CNN_CF_20030304.1900.02-R7
R3	CNN_CF_20030304.1900.02-R8
R6	CNN_CF_20030304.1900.02-R9
R8	CNN_CF_20030304.1900.02-R10
R9	CNN_CF_20030304.1900.02-R11
R10	CNN_CF_20030304.1900.02-R12
R11	CNN_CF_20030304.1900.02-R13
R12	CNN_CF_20030304.1900.02-R14
R13	CNN_CF_20030304.1900.02-R15
R14	CNN_CF_20030304.1900.02-R16
R15	CNN_CF_20030304.1900.02-R17
R16	CNN_CF_20030304.1900.02-R18
R18	CNN_CF_20030304.1900.02-R19
R20	CNN_CF_20030304.1900.02-R20
R21	CNN_CF_20030304.1900.02-R21
R23	CNN_CF_20030304.1900.02-R22
R24	CNN_CF_20030304.1900.02-R23
R25	CNN_CF_20030304.1900.02-R24
R26	CNN_CF_20030304.1900.02-R25
RM1	CNN_CF_20030304.1900.02-R1-1
RM7	CNN_CF_20030304.1900.02-R2-1
RM19	CNN_CF_20030304.1900.02-R3-1
RM22	CNN_CF_20030304.1900.02-R4-1
RM2	CNN_CF_20030304.1900.02-R5-1
RM4	CNN_CF_20030304.1900.02-R6-1
RM5	CNN_CF_20030304.1900.02-R7-1
RM3	CNN_CF_20030304.1900.02-R8-1
RM6	CNN_CF_20030304.1900.02-R9-1
RM8	CNN_CF_20030304.1900.02-R10-1
RM9	CNN_CF_20030304.1900.02-R11-1
RM10	CNN_CF_20030304.1900.02-R12-1
RM11	CNN_CF_20030304.1900.02-R13-1
RM12	CNN_CF_20030304.1900.02-R14-1
RM13	CNN_CF_20030304.1900.02-R15-1
RM14	CNN_CF_20030304.1900.02-R16-1
RM16	CNN_CF_20030304.1900.02-R17-1
RM15	CNN_CF_20030304.1900.02-R18-1
RM18	CNN_CF_20030304.1900.02-R19-1
RM20	CNN_CF_20030304.1900.02-R20-1
RM21	CNN_CF_20030304.1900.02-R21-1
RM23	CNN_CF_20030304.1900.02-R22-1
RM24	CNN_CF_20030304.1900.02-R23-1
RM25	CNN_CF_20030304.1900.02-R24-1
RM26	CNN_CF_20030304.1900.02-R25-1
V16	CNN_CF_20030304.1900.02-EV1
V3	CNN_CF_20030304.1900.02-EV2
V12	CNN_CF_20030304.1900.02-EV3
V14	CNN_CF_20030304.1900.02-EV4
V1	CNN_CF_20030304.1900.02-EV5
V2	CNN_CF_20030304.1900.02-EV6
V18	CNN_CF_20030304.1900.02-EV7
V4	CNN_CF_20030304.1900.02-EV8
V17	CNN_CF_20030304.1900.02-EV9
V19	CNN_CF_20030304.1900.02-EV10
V6	CNN_CF_20030304.1900.02-EV11
V10	CNN_CF_20030304.1900.02-EV12
V11	CNN_CF_20030304.1900.02-EV13
V5	CNN_CF_20030304.1900.02-EV14
V7	CNN_CF_20030304.1900.02-EV15
V8	CNN_CF_20030304.1900.02-EV16
V13	CNN_CF_20030304.1900.02-EV17
V15	CNN_CF_20030304.1900.02-EV18
V20	CNN_CF_20030304.1900.02-EV19
V9	CNN_CF_20030304.1900.02-EV20
VM17	CNN_CF_20030304.1900.02-EV1-1
VM12	CNN_CF_20030304.1900.02-EV3-1
VM19	CNN_CF_20030304.1900.02-EV7-1
VM3	CNN_CF_20030304.1900.02-EV2-1
VM15	CNN_CF_20030304.1900.02-EV4-1
VM18	CNN_CF_20030304.1900.02-EV9-1
VM1	CNN_CF_20030304.1900.02-EV5-1
VM2	CNN_CF_20030304.1900.02-EV6-1
VM13	CNN_CF_20030304.1900.02-EV3-2
VM4	CNN_CF_20030304.1900.02-EV8-1
VM20	CNN_CF_20030304.1900.02-EV10-1
VM21	CNN_CF_20030304.1900.02-EV19-1
VM6	CNN_CF_20030304.1900.02-EV11-1
VM5	CNN_CF_20030304.1900.02-EV14-1
VM10	CNN_CF_20030304.1900.02-EV12-1
VM11	CNN_CF_20030304.1900.02-EV13-1
VM7	CNN_CF_20030304.1900.02-EV15-1
VM8	CNN_CF_20030304.1900.02-EV16-1
VM14	CNN_CF_20030304.1900.02-EV17-1
VM16	CNN_CF_20030304.1900.02-EV18-1
VM9	CNN_CF_20030304.1900.02-EV20-1
Q5	CNN_CF_20030304.1900.02-V1
Q7	CNN_CF_20030304.1900.02-T1
Q9	CNN_CF_20030304.1900.02-T2
Q12	CNN_CF_20030304.1900.02-V2
Q2	CNN_CF_20030304.1900.02-T3
Q13	CNN_CF_20030304.1900.02-V3
Q11	CNN_CF_20030304.1900.02-V4
Q20	CNN_CF_20030304.1900.02-T4
Q24	CNN_CF_20030304.1900.02-T5
Q14	CNN_CF_20030304.1900.02-V5
Q16	CNN_CF_20030304.1900.02-V6
Q17	CNN_CF_20030304.1900.02-T6
Q18	CNN_CF_20030304.1900.02-V7
Q19	CNN_CF_20030304.1900.02-T7
Q3	CNN_CF_20030304.1900.02-T8
Q22	CNN_CF_20030304.1900.02-V8
Q23	CNN_CF_20030304.1900.02-V9
Q25	CNN_CF_20030304.1900.02-V10
Q26	CNN_CF_20030304.1900.02-T9
Q27	CNN_CF_20030304.1900.02-V11
Q28	CNN_CF_20030304.1900.02-V12
Q29	CNN_CF_20030304.1900.02-V13
Q30	CNN_CF_20030304.1900.02-V14
Q31	CNN_CF_20030304.1900.02-T10
Q32	CNN_CF_20030304.1900.02-V15
Q34	CNN_CF_20030304.1900.02-T11
Q35	CNN_CF_20030304.1900.02-T12
Q4	CNN_CF_20030304.1900.02-V16
Q6	CNN_CF_20030304.1900.02-V17
Q8	CNN_CF_20030304.1900.02-V18
