CE13	CNN_CF_20030305.1900.06-1-CE1
E9	CNN_CF_20030305.1900.06-1-E33
E10	CNN_CF_20030305.1900.06-1-E34
E11	CNN_CF_20030305.1900.06-1-E35
EM1	CNN_CF_20030305.1900.06-1-E17-1
EM21	CNN_CF_20030305.1900.06-1-E2-2
EM22	CNN_CF_20030305.1900.06-1-E3-3
EM23	CNN_CF_20030305.1900.06-1-E34-4
EM24	CNN_CF_20030305.1900.06-1-E34-5
EM25	CNN_CF_20030305.1900.06-1-E4-6
EM26	CNN_CF_20030305.1900.06-1-E34-7
EM27	CNN_CF_20030305.1900.06-1-E5-8
EM28	CNN_CF_20030305.1900.06-1-E6-9
EM29	CNN_CF_20030305.1900.06-1-E5-10
EM30	CNN_CF_20030305.1900.06-1-E34-11
EM31	CNN_CF_20030305.1900.06-1-E34-12
EM32	CNN_CF_20030305.1900.06-1-E2-13
EM33	CNN_CF_20030305.1900.06-1-E5-14
EM92	CNN_CF_20030305.1900.06-1-E17-15
EM35	CNN_CF_20030305.1900.06-1-E35-16
EM36	CNN_CF_20030305.1900.06-1-E2-17
EM37	CNN_CF_20030305.1900.06-1-E8-18
EM38	CNN_CF_20030305.1900.06-1-E2-19
EM93	CNN_CF_20030305.1900.06-1-E17-20
EM94	CNN_CF_20030305.1900.06-1-E17-21
EM40	CNN_CF_20030305.1900.06-1-E5-22
EM41	CNN_CF_20030305.1900.06-1-E9-23
EM42	CNN_CF_20030305.1900.06-1-E2-24
EM43	CNN_CF_20030305.1900.06-1-E17-25
EM44	CNN_CF_20030305.1900.06-1-E2-26
EM45	CNN_CF_20030305.1900.06-1-E17-27
EM95	CNN_CF_20030305.1900.06-1-E17-28
EM46	CNN_CF_20030305.1900.06-1-E2-29
EM47	CNN_CF_20030305.1900.06-1-E17-30
EM96	CNN_CF_20030305.1900.06-1-E17-31
EM49	CNN_CF_20030305.1900.06-1-E35-32
EM50	CNN_CF_20030305.1900.06-1-E5-33
EM51	CNN_CF_20030305.1900.06-1-E10-34
EM52	CNN_CF_20030305.1900.06-1-E5-35
EM53	CNN_CF_20030305.1900.06-1-E11-36
EM97	CNN_CF_20030305.1900.06-1-E17-37
EM98	CNN_CF_20030305.1900.06-1-E26-38
EM55	CNN_CF_20030305.1900.06-1-E2-39
EM56	CNN_CF_20030305.1900.06-1-E5-40
EM99	CNN_CF_20030305.1900.06-1-E26-41
EM100	CNN_CF_20030305.1900.06-1-E26-42
EM58	CNN_CF_20030305.1900.06-1-E12-43
EM59	CNN_CF_20030305.1900.06-1-E13-44
EM60	CNN_CF_20030305.1900.06-1-E14-45
EM61	CNN_CF_20030305.1900.06-1-E15-46
EM62	CNN_CF_20030305.1900.06-1-E16-47
EM63	CNN_CF_20030305.1900.06-1-E5-48
EM64	CNN_CF_20030305.1900.06-1-E35-49
EM65	CNN_CF_20030305.1900.06-1-E7-50
EM66	CNN_CF_20030305.1900.06-1-E18-51
EM67	CNN_CF_20030305.1900.06-1-E35-52
EM101	CNN_CF_20030305.1900.06-1-E26-53
EM69	CNN_CF_20030305.1900.06-1-E19-54
EM70	CNN_CF_20030305.1900.06-1-E20-55
EM71	CNN_CF_20030305.1900.06-1-E21-56
EM72	CNN_CF_20030305.1900.06-1-E21-57
EM73	CNN_CF_20030305.1900.06-1-E22-58
EM102	CNN_CF_20030305.1900.06-1-E26-59
EM103	CNN_CF_20030305.1900.06-1-E26-60
EM76	CNN_CF_20030305.1900.06-1-E17-61
EM77	CNN_CF_20030305.1900.06-1-E17-62
EM78	CNN_CF_20030305.1900.06-1-E17-63
EM79	CNN_CF_20030305.1900.06-1-E17-64
EM80	CNN_CF_20030305.1900.06-1-E17-65
EM81	CNN_CF_20030305.1900.06-1-E14-66
EM82	CNN_CF_20030305.1900.06-1-E15-67
EM83	CNN_CF_20030305.1900.06-1-E16-68
EM84	CNN_CF_20030305.1900.06-1-E18-69
EM85	CNN_CF_20030305.1900.06-1-E18-70
EM86	CNN_CF_20030305.1900.06-1-E23-71
EM87	CNN_CF_20030305.1900.06-1-E18-72
EM88	CNN_CF_20030305.1900.06-1-E23-73
EM104	CNN_CF_20030305.1900.06-1-E26-74
EM90	CNN_CF_20030305.1900.06-1-E21-75
EM91	CNN_CF_20030305.1900.06-1-E17-76
EM5	CNN_CF_20030305.1900.06-1-E24-77
EM2	CNN_CF_20030305.1900.06-1-E17-78
EM18	CNN_CF_20030305.1900.06-1-E25-79
EM57	CNN_CF_20030305.1900.06-1-E7-80
EM68	CNN_CF_20030305.1900.06-1-E7-81
EM74	CNN_CF_20030305.1900.06-1-E31-82
EM17	CNN_CF_20030305.1900.06-1-E31-83
EM48	CNN_CF_20030305.1900.06-1-E21-84
EM39	CNN_CF_20030305.1900.06-1-E21-85
EM89	CNN_CF_20030305.1900.06-1-E18-86
EM75	CNN_CF_20030305.1900.06-1-E26-87
EM34	CNN_CF_20030305.1900.06-1-E26-88
EM54	CNN_CF_20030305.1900.06-1-E19-89
EM3	CNN_CF_20030305.1900.06-1-E27-90
EM4	CNN_CF_20030305.1900.06-1-E27-91
EM6	CNN_CF_20030305.1900.06-1-E28-92
EM7	CNN_CF_20030305.1900.06-1-E29-93
EM8	CNN_CF_20030305.1900.06-1-E30-94
EM9	CNN_CF_20030305.1900.06-1-E31-95
EM10	CNN_CF_20030305.1900.06-1-E32-96
EM11	CNN_CF_20030305.1900.06-1-E33-97
EM12	CNN_CF_20030305.1900.06-1-E17-98
EM13	CNN_CF_20030305.1900.06-1-E17-99
EM14	CNN_CF_20030305.1900.06-1-E34-100
EM15	CNN_CF_20030305.1900.06-1-E35-101
EM16	CNN_CF_20030305.1900.06-1-E17-102
EM19	CNN_CF_20030305.1900.06-1-E35-103
EM20	CNN_CF_20030305.1900.06-1-E1-104
R1	CNN_CF_20030305.1900.06-1-R1
R2	CNN_CF_20030305.1900.06-1-R2
R4	CNN_CF_20030305.1900.06-1-R3
R8	CNN_CF_20030305.1900.06-1-R4
R9	CNN_CF_20030305.1900.06-1-R5
R3	CNN_CF_20030305.1900.06-1-R6
R5	CNN_CF_20030305.1900.06-1-R7
R6	CNN_CF_20030305.1900.06-1-R8
R7	CNN_CF_20030305.1900.06-1-R9
RM1	CNN_CF_20030305.1900.06-1-R1-1
RM2	CNN_CF_20030305.1900.06-1-R2-1
RM4	CNN_CF_20030305.1900.06-1-R3-1
RM8	CNN_CF_20030305.1900.06-1-R4-1
RM9	CNN_CF_20030305.1900.06-1-R5-1
RM3	CNN_CF_20030305.1900.06-1-R6-1
RM5	CNN_CF_20030305.1900.06-1-R7-1
RM6	CNN_CF_20030305.1900.06-1-R8-1
RM7	CNN_CF_20030305.1900.06-1-R9-1
V5	CNN_CF_20030305.1900.06-1-EV1
V6	CNN_CF_20030305.1900.06-1-EV2
V7	CNN_CF_20030305.1900.06-1-EV3
V1	CNN_CF_20030305.1900.06-1-EV4
V2	CNN_CF_20030305.1900.06-1-EV5
V4	CNN_CF_20030305.1900.06-1-EV6
V3	CNN_CF_20030305.1900.06-1-EV7
VM5	CNN_CF_20030305.1900.06-1-EV7-1
VM7	CNN_CF_20030305.1900.06-1-EV7-2
VM8	CNN_CF_20030305.1900.06-1-EV1-1
VM9	CNN_CF_20030305.1900.06-1-EV7-3
VM10	CNN_CF_20030305.1900.06-1-EV7-4
VM11	CNN_CF_20030305.1900.06-1-EV2-1
VM12	CNN_CF_20030305.1900.06-1-EV7-5
VM13	CNN_CF_20030305.1900.06-1-EV3-1
VM1	CNN_CF_20030305.1900.06-1-EV4-1
VM2	CNN_CF_20030305.1900.06-1-EV5-1
VM6	CNN_CF_20030305.1900.06-1-EV6-1
VM4	CNN_CF_20030305.1900.06-1-EV7-6
VM3	CNN_CF_20030305.1900.06-1-EV7-7
Q3	CNN_CF_20030305.1900.06-1-T1
Q4	CNN_CF_20030305.1900.06-1-T2
Q5	CNN_CF_20030305.1900.06-1-V1
Q1	CNN_CF_20030305.1900.06-1-T3
Q2	CNN_CF_20030305.1900.06-1-T4
QM5	CNN_CF_20030305.1900.06-1-V1-1
