CE16	CNN_IP_20030329.1600.02-CE1
EM69	CNN_IP_20030329.1600.02-E32-56
EM219	CNN_IP_20030329.1600.02-E43-57
EM70	CNN_IP_20030329.1600.02-E74-58
EM71	CNN_IP_20030329.1600.02-E75-59
EM72	CNN_IP_20030329.1600.02-E72-60
EM73	CNN_IP_20030329.1600.02-E24-61
EM74	CNN_IP_20030329.1600.02-E33-62
EM77	CNN_IP_20030329.1600.02-E34-63
EM78	CNN_IP_20030329.1600.02-E35-64
EM79	CNN_IP_20030329.1600.02-E34-65
EM80	CNN_IP_20030329.1600.02-E36-66
EM82	CNN_IP_20030329.1600.02-E37-67
EM83	CNN_IP_20030329.1600.02-E36-68
EM86	CNN_IP_20030329.1600.02-E75-69
EM87	CNN_IP_20030329.1600.02-E34-70
EM88	CNN_IP_20030329.1600.02-E38-71
EM89	CNN_IP_20030329.1600.02-E39-72
EM90	CNN_IP_20030329.1600.02-E35-73
EM220	CNN_IP_20030329.1600.02-E43-74
EM93	CNN_IP_20030329.1600.02-E40-75
EM91	CNN_IP_20030329.1600.02-E35-76
EM92	CNN_IP_20030329.1600.02-E34-77
EM94	CNN_IP_20030329.1600.02-E41-78
EM95	CNN_IP_20030329.1600.02-E42-79
EM96	CNN_IP_20030329.1600.02-E35-80
EM97	CNN_IP_20030329.1600.02-E43-81
EM98	CNN_IP_20030329.1600.02-E35-82
EM99	CNN_IP_20030329.1600.02-E34-83
EM100	CNN_IP_20030329.1600.02-E35-84
EM2	CNN_IP_20030329.1600.02-E52-85
EM101	CNN_IP_20030329.1600.02-E34-86
EM102	CNN_IP_20030329.1600.02-E35-87
EM103	CNN_IP_20030329.1600.02-E43-88
EM104	CNN_IP_20030329.1600.02-E43-89
EM106	CNN_IP_20030329.1600.02-E43-90
EM107	CNN_IP_20030329.1600.02-E43-91
EM221	CNN_IP_20030329.1600.02-E43-92
EM108	CNN_IP_20030329.1600.02-E35-93
EM109	CNN_IP_20030329.1600.02-E43-94
EM110	CNN_IP_20030329.1600.02-E35-95
EM111	CNN_IP_20030329.1600.02-E43-96
EM112	CNN_IP_20030329.1600.02-E44-97
EM113	CNN_IP_20030329.1600.02-E45-98
EM222	CNN_IP_20030329.1600.02-E43-99
EM114	CNN_IP_20030329.1600.02-E45-100
EM223	CNN_IP_20030329.1600.02-E43-101
EM224	CNN_IP_20030329.1600.02-E43-102
EM116	CNN_IP_20030329.1600.02-E34-103
EM117	CNN_IP_20030329.1600.02-E46-104
EM118	CNN_IP_20030329.1600.02-E47-105
EM225	CNN_IP_20030329.1600.02-E43-106
EM119	CNN_IP_20030329.1600.02-E44-107
EM120	CNN_IP_20030329.1600.02-E34-108
EM121	CNN_IP_20030329.1600.02-E35-109
EM122	CNN_IP_20030329.1600.02-E44-110
EM226	CNN_IP_20030329.1600.02-E16-111
EM227	CNN_IP_20030329.1600.02-E35-112
EM125	CNN_IP_20030329.1600.02-E34-113
EM228	CNN_IP_20030329.1600.02-E34-114
EM124	CNN_IP_20030329.1600.02-E35-115
EM123	CNN_IP_20030329.1600.02-E35-116
EM126	CNN_IP_20030329.1600.02-E34-117
EM127	CNN_IP_20030329.1600.02-E34-118
EM128	CNN_IP_20030329.1600.02-E35-119
EM129	CNN_IP_20030329.1600.02-E34-120
EM130	CNN_IP_20030329.1600.02-E34-121
EM131	CNN_IP_20030329.1600.02-E34-122
EM132	CNN_IP_20030329.1600.02-E35-123
EM133	CNN_IP_20030329.1600.02-E34-124
EM134	CNN_IP_20030329.1600.02-E34-125
EM135	CNN_IP_20030329.1600.02-E34-126
EM136	CNN_IP_20030329.1600.02-E43-127
EM137	CNN_IP_20030329.1600.02-E34-128
EM138	CNN_IP_20030329.1600.02-E34-129
EM139	CNN_IP_20030329.1600.02-E48-130
EM140	CNN_IP_20030329.1600.02-E49-131
EM141	CNN_IP_20030329.1600.02-E50-132
EM142	CNN_IP_20030329.1600.02-E51-133
EM144	CNN_IP_20030329.1600.02-E48-134
EM145	CNN_IP_20030329.1600.02-E34-135
EM146	CNN_IP_20030329.1600.02-E34-136
EM147	CNN_IP_20030329.1600.02-E48-137
EM148	CNN_IP_20030329.1600.02-E34-138
EM149	CNN_IP_20030329.1600.02-E53-139
EM150	CNN_IP_20030329.1600.02-E43-140
EM151	CNN_IP_20030329.1600.02-E34-141
EM152	CNN_IP_20030329.1600.02-E35-142
EM153	CNN_IP_20030329.1600.02-E34-143
EM154	CNN_IP_20030329.1600.02-E35-144
EM155	CNN_IP_20030329.1600.02-E34-145
EM156	CNN_IP_20030329.1600.02-E34-146
EM157	CNN_IP_20030329.1600.02-E54-147
EM158	CNN_IP_20030329.1600.02-E34-148
EM159	CNN_IP_20030329.1600.02-E35-149
EM160	CNN_IP_20030329.1600.02-E34-150
EM161	CNN_IP_20030329.1600.02-E35-151
EM162	CNN_IP_20030329.1600.02-E34-152
EM163	CNN_IP_20030329.1600.02-E55-153
EM164	CNN_IP_20030329.1600.02-E55-154
EM165	CNN_IP_20030329.1600.02-E43-155
EM166	CNN_IP_20030329.1600.02-E44-156
EM167	CNN_IP_20030329.1600.02-E43-157
EM168	CNN_IP_20030329.1600.02-E34-158
EM169	CNN_IP_20030329.1600.02-E34-159
EM170	CNN_IP_20030329.1600.02-E56-160
EM171	CNN_IP_20030329.1600.02-E34-161
EM172	CNN_IP_20030329.1600.02-E35-162
EM173	CNN_IP_20030329.1600.02-E34-163
EM175	CNN_IP_20030329.1600.02-E34-164
EM176	CNN_IP_20030329.1600.02-E35-165
EM177	CNN_IP_20030329.1600.02-E34-166
EM229	CNN_IP_20030329.1600.02-E43-167
EM178	CNN_IP_20030329.1600.02-E35-168
EM179	CNN_IP_20030329.1600.02-E35-169
EM180	CNN_IP_20030329.1600.02-E35-170
EM181	CNN_IP_20030329.1600.02-E34-171
EM182	CNN_IP_20030329.1600.02-E35-172
EM183	CNN_IP_20030329.1600.02-E34-173
EM184	CNN_IP_20030329.1600.02-E57-174
EM185	CNN_IP_20030329.1600.02-E34-175
EM186	CNN_IP_20030329.1600.02-E35-176
EM187	CNN_IP_20030329.1600.02-E34-177
EM188	CNN_IP_20030329.1600.02-E34-178
EM189	CNN_IP_20030329.1600.02-E58-179
EM190	CNN_IP_20030329.1600.02-E42-180
EM191	CNN_IP_20030329.1600.02-E35-181
EM192	CNN_IP_20030329.1600.02-E35-182
EM193	CNN_IP_20030329.1600.02-E34-183
EM230	CNN_IP_20030329.1600.02-E43-184
EM231	CNN_IP_20030329.1600.02-E43-185
EM196	CNN_IP_20030329.1600.02-E35-186
EM195	CNN_IP_20030329.1600.02-E34-187
EM232	CNN_IP_20030329.1600.02-E43-188
EM233	CNN_IP_20030329.1600.02-E34-189
EM198	CNN_IP_20030329.1600.02-E59-190
EM199	CNN_IP_20030329.1600.02-E60-191
EM234	CNN_IP_20030329.1600.02-E34-192
EM235	CNN_IP_20030329.1600.02-E34-193
EM236	CNN_IP_20030329.1600.02-E34-194
EM237	CNN_IP_20030329.1600.02-E34-195
EM202	CNN_IP_20030329.1600.02-E58-196
EM203	CNN_IP_20030329.1600.02-E42-197
EM204	CNN_IP_20030329.1600.02-E61-198
EM238	CNN_IP_20030329.1600.02-E34-199
EM239	CNN_IP_20030329.1600.02-E34-200
EM240	CNN_IP_20030329.1600.02-E34-201
EM241	CNN_IP_20030329.1600.02-E34-202
EM242	CNN_IP_20030329.1600.02-E34-203
EM243	CNN_IP_20030329.1600.02-E34-204
EM207	CNN_IP_20030329.1600.02-E62-205
EM208	CNN_IP_20030329.1600.02-E63-206
EM76	CNN_IP_20030329.1600.02-E64-207
EM81	CNN_IP_20030329.1600.02-E65-208
EM3	CNN_IP_20030329.1600.02-E66-209
EM67	CNN_IP_20030329.1600.02-E67-210
EM143	CNN_IP_20030329.1600.02-E68-211
EM23	CNN_IP_20030329.1600.02-E78-212
EM18	CNN_IP_20030329.1600.02-E9-213
EM5	CNN_IP_20030329.1600.02-E14-214
EM37	CNN_IP_20030329.1600.02-E9-215
EM39	CNN_IP_20030329.1600.02-E9-216
EM38	CNN_IP_20030329.1600.02-E16-217
EM8	CNN_IP_20030329.1600.02-E28-218
EM9	CNN_IP_20030329.1600.02-E9-219
EM4	CNN_IP_20030329.1600.02-E32-220
EM75	CNN_IP_20030329.1600.02-E64-221
EM84	CNN_IP_20030329.1600.02-E64-222
EM85	CNN_IP_20030329.1600.02-E64-223
EM205	CNN_IP_20030329.1600.02-E43-224
EM206	CNN_IP_20030329.1600.02-E69-225
EM200	CNN_IP_20030329.1600.02-E55-226
EM201	CNN_IP_20030329.1600.02-E55-227
EM115	CNN_IP_20030329.1600.02-E60-228
EM105	CNN_IP_20030329.1600.02-E44-229
EM174	CNN_IP_20030329.1600.02-E48-230
EM194	CNN_IP_20030329.1600.02-E48-231
EM197	CNN_IP_20030329.1600.02-E45-232
EM6	CNN_IP_20030329.1600.02-E71-233
EM7	CNN_IP_20030329.1600.02-E72-234
EM209	CNN_IP_20030329.1600.02-E35-235
EM10	CNN_IP_20030329.1600.02-E73-236
EM210	CNN_IP_20030329.1600.02-E35-237
EM11	CNN_IP_20030329.1600.02-E74-238
EM12	CNN_IP_20030329.1600.02-E75-239
EM13	CNN_IP_20030329.1600.02-E24-240
EM15	CNN_IP_20030329.1600.02-E77-241
EM14	CNN_IP_20030329.1600.02-E76-242
EM16	CNN_IP_20030329.1600.02-E78-243
R3	CNN_IP_20030329.1600.02-R1
R4	CNN_IP_20030329.1600.02-R2
R6	CNN_IP_20030329.1600.02-R3
R5	CNN_IP_20030329.1600.02-R4
R7	CNN_IP_20030329.1600.02-R5
R8	CNN_IP_20030329.1600.02-R6
R6	CNN_IP_20030329.1600.02-R7
R23	CNN_IP_20030329.1600.02-R8
R23	CNN_IP_20030329.1600.02-R9
R7	CNN_IP_20030329.1600.02-R10
R23	CNN_IP_20030329.1600.02-R11
R23	CNN_IP_20030329.1600.02-R12
R8	CNN_IP_20030329.1600.02-R13
R9	CNN_IP_20030329.1600.02-R14
R10	CNN_IP_20030329.1600.02-R15
R25	CNN_IP_20030329.1600.02-R16
R32	CNN_IP_20030329.1600.02-R17
R6	CNN_IP_20030329.1600.02-R18
R13	CNN_IP_20030329.1600.02-R19
R14	CNN_IP_20030329.1600.02-R20
R12	CNN_IP_20030329.1600.02-R21
R15	CNN_IP_20030329.1600.02-R22
R16	CNN_IP_20030329.1600.02-R23
R17	CNN_IP_20030329.1600.02-R24
R18	CNN_IP_20030329.1600.02-R25
R19	CNN_IP_20030329.1600.02-R26
R20	CNN_IP_20030329.1600.02-R27
R22	CNN_IP_20030329.1600.02-R28
R23	CNN_IP_20030329.1600.02-R29
R25	CNN_IP_20030329.1600.02-R30
R27	CNN_IP_20030329.1600.02-R31
R28	CNN_IP_20030329.1600.02-R32
R29	CNN_IP_20030329.1600.02-R33
R30	CNN_IP_20030329.1600.02-R34
R31	CNN_IP_20030329.1600.02-R35
R32	CNN_IP_20030329.1600.02-R36
R33	CNN_IP_20030329.1600.02-R37
R34	CNN_IP_20030329.1600.02-R38
R1	CNN_IP_20030329.1600.02-R39
R2	CNN_IP_20030329.1600.02-R40
R11	CNN_IP_20030329.1600.02-R41
R21	CNN_IP_20030329.1600.02-R42
R24	CNN_IP_20030329.1600.02-R43
R26	CNN_IP_20030329.1600.02-R44
RM3	CNN_IP_20030329.1600.02-R1-1
RM4	CNN_IP_20030329.1600.02-R2-1
RM5	CNN_IP_20030329.1600.02-R4-1
RM6	CNN_IP_20030329.1600.02-R7-1
RM7	CNN_IP_20030329.1600.02-R10-1
RM8	CNN_IP_20030329.1600.02-R13-1
RM9	CNN_IP_20030329.1600.02-R14-1
RM10	CNN_IP_20030329.1600.02-R15-1
RM14	CNN_IP_20030329.1600.02-R19-1
RM15	CNN_IP_20030329.1600.02-R20-1
RM16	CNN_IP_20030329.1600.02-R3-1
RM13	CNN_IP_20030329.1600.02-R21-1
RM17	CNN_IP_20030329.1600.02-R22-1
RM18	CNN_IP_20030329.1600.02-R23-1
RM19	CNN_IP_20030329.1600.02-R24-1
RM20	CNN_IP_20030329.1600.02-R25-1
RM21	CNN_IP_20030329.1600.02-R4-2
RM22	CNN_IP_20030329.1600.02-R27-1
RM24	CNN_IP_20030329.1600.02-R10-2
RM25	CNN_IP_20030329.1600.02-R6-1
RM26	CNN_IP_20030329.1600.02-R28-1
RM27	CNN_IP_20030329.1600.02-R29-1
RM30	CNN_IP_20030329.1600.02-R30-1
RM31	CNN_IP_20030329.1600.02-R31-1
RM32	CNN_IP_20030329.1600.02-R29-2
RM33	CNN_IP_20030329.1600.02-R32-1
RM34	CNN_IP_20030329.1600.02-R33-1
RM35	CNN_IP_20030329.1600.02-R34-1
RM36	CNN_IP_20030329.1600.02-R29-3
RM37	CNN_IP_20030329.1600.02-R29-4
RM38	CNN_IP_20030329.1600.02-R35-1
RM39	CNN_IP_20030329.1600.02-R29-5
RM40	CNN_IP_20030329.1600.02-R36-1
RM41	CNN_IP_20030329.1600.02-R16-1
RM42	CNN_IP_20030329.1600.02-R36-2
RM43	CNN_IP_20030329.1600.02-R37-1
RM44	CNN_IP_20030329.1600.02-R38-1
RM1	CNN_IP_20030329.1600.02-R39-1
RM2	CNN_IP_20030329.1600.02-R40-1
RM12	CNN_IP_20030329.1600.02-R41-1
RM23	CNN_IP_20030329.1600.02-R42-1
RM28	CNN_IP_20030329.1600.02-R43-1
RM29	CNN_IP_20030329.1600.02-R44-1
RM11	CNN_IP_20030329.1600.02-R18-1
V1	CNN_IP_20030329.1600.02-EV1
V3	CNN_IP_20030329.1600.02-EV2
V4	CNN_IP_20030329.1600.02-EV3
V5	CNN_IP_20030329.1600.02-EV4
V6	CNN_IP_20030329.1600.02-EV5
V8	CNN_IP_20030329.1600.02-EV6
V9	CNN_IP_20030329.1600.02-EV7
V10	CNN_IP_20030329.1600.02-EV8
V11	CNN_IP_20030329.1600.02-EV9
V12	CNN_IP_20030329.1600.02-EV10
V2	CNN_IP_20030329.1600.02-EV11
VM1	CNN_IP_20030329.1600.02-EV1-1
VM3	CNN_IP_20030329.1600.02-EV2-1
VM4	CNN_IP_20030329.1600.02-EV3-1
VM5	CNN_IP_20030329.1600.02-EV4-1
VM6	CNN_IP_20030329.1600.02-EV4-2
VM7	CNN_IP_20030329.1600.02-EV5-1
VM9	CNN_IP_20030329.1600.02-EV4-3
VM10	CNN_IP_20030329.1600.02-EV4-4
VM11	CNN_IP_20030329.1600.02-EV6-1
VM12	CNN_IP_20030329.1600.02-EV7-1
VM13	CNN_IP_20030329.1600.02-EV8-1
VM14	CNN_IP_20030329.1600.02-EV9-1
VM15	CNN_IP_20030329.1600.02-EV10-1
VM2	CNN_IP_20030329.1600.02-EV11-1
Q1	CNN_IP_20030329.1600.02-T1
Q2	CNN_IP_20030329.1600.02-T2
Q3	CNN_IP_20030329.1600.02-T3
Q4	CNN_IP_20030329.1600.02-T4
Q7	CNN_IP_20030329.1600.02-T5
Q8	CNN_IP_20030329.1600.02-T6
Q9	CNN_IP_20030329.1600.02-T7
Q10	CNN_IP_20030329.1600.02-T8
Q11	CNN_IP_20030329.1600.02-T9
Q12	CNN_IP_20030329.1600.02-T10
Q13	CNN_IP_20030329.1600.02-T11
Q14	CNN_IP_20030329.1600.02-T12
Q15	CNN_IP_20030329.1600.02-T13
Q16	CNN_IP_20030329.1600.02-T14
Q5	CNN_IP_20030329.1600.02-T15
