CE12	CNN_CF_20030304.1900.06-2-CE1
EM69	CNN_CF_20030304.1900.06-2-E13-49
EM28	CNN_CF_20030304.1900.06-2-E1-50
EM70	CNN_CF_20030304.1900.06-2-E13-51
EM64	CNN_CF_20030304.1900.06-2-E13-52
EM65	CNN_CF_20030304.1900.06-2-E19-53
EM71	CNN_CF_20030304.1900.06-2-E13-54
EM72	CNN_CF_20030304.1900.06-2-E13-55
EM73	CNN_CF_20030304.1900.06-2-E29-56
EM74	CNN_CF_20030304.1900.06-2-E29-57
EM75	CNN_CF_20030304.1900.06-2-E29-58
EM76	CNN_CF_20030304.1900.06-2-E4-59
EM77	CNN_CF_20030304.1900.06-2-E17-60
EM2	CNN_CF_20030304.1900.06-2-E20-61
EM3	CNN_CF_20030304.1900.06-2-E21-62
EM4	CNN_CF_20030304.1900.06-2-E22-63
EM5	CNN_CF_20030304.1900.06-2-E17-64
EM6	CNN_CF_20030304.1900.06-2-E23-65
EM7	CNN_CF_20030304.1900.06-2-E24-66
EM8	CNN_CF_20030304.1900.06-2-E25-67
EM9	CNN_CF_20030304.1900.06-2-E26-68
EM10	CNN_CF_20030304.1900.06-2-E27-69
EM11	CNN_CF_20030304.1900.06-2-E28-70
EM12	CNN_CF_20030304.1900.06-2-E24-71
EM13	CNN_CF_20030304.1900.06-2-E29-72
EM14	CNN_CF_20030304.1900.06-2-E17-73
EM15	CNN_CF_20030304.1900.06-2-E30-74
EM16	CNN_CF_20030304.1900.06-2-E26-75
EM17	CNN_CF_20030304.1900.06-2-E31-76
EM18	CNN_CF_20030304.1900.06-2-E30-77
R1	CNN_CF_20030304.1900.06-2-R1
R2	CNN_CF_20030304.1900.06-2-R2
R3	CNN_CF_20030304.1900.06-2-R3
R4	CNN_CF_20030304.1900.06-2-R4
R5	CNN_CF_20030304.1900.06-2-R5
RM1	CNN_CF_20030304.1900.06-2-R1-1
RM2	CNN_CF_20030304.1900.06-2-R2-1
RM3	CNN_CF_20030304.1900.06-2-R3-1
RM4	CNN_CF_20030304.1900.06-2-R4-1
RM5	CNN_CF_20030304.1900.06-2-R5-1
V1	CNN_CF_20030304.1900.06-2-EV1
V2	CNN_CF_20030304.1900.06-2-EV2
V3	CNN_CF_20030304.1900.06-2-EV3
VM2	CNN_CF_20030304.1900.06-2-EV1-1
VM3	CNN_CF_20030304.1900.06-2-EV1-2
VM1	CNN_CF_20030304.1900.06-2-EV1-3
VM4	CNN_CF_20030304.1900.06-2-EV1-4
VM5	CNN_CF_20030304.1900.06-2-EV1-5
VM6	CNN_CF_20030304.1900.06-2-EV2-1
VM7	CNN_CF_20030304.1900.06-2-EV3-1
Q1	CNN_CF_20030304.1900.06-2-T1
Q6	CNN_CF_20030304.1900.06-2-T2
Q4	CNN_CF_20030304.1900.06-2-T3
Q5	CNN_CF_20030304.1900.06-2-T4
