CE16	CNN_IP_20030412.1600.05-CE1
EM61	CNN_IP_20030412.1600.05-E35-45
EM62	CNN_IP_20030412.1600.05-E30-46
EM63	CNN_IP_20030412.1600.05-E38-47
EM64	CNN_IP_20030412.1600.05-E40-48
EM65	CNN_IP_20030412.1600.05-E41-49
EM66	CNN_IP_20030412.1600.05-E23-50
EM67	CNN_IP_20030412.1600.05-E31-51
EM2	CNN_IP_20030412.1600.05-E33-52
EM33	CNN_IP_20030412.1600.05-E32-53
EM9	CNN_IP_20030412.1600.05-E40-54
EM3	CNN_IP_20030412.1600.05-E34-55
EM4	CNN_IP_20030412.1600.05-E35-56
EM5	CNN_IP_20030412.1600.05-E36-57
EM7	CNN_IP_20030412.1600.05-E37-58
EM6	CNN_IP_20030412.1600.05-E39-59
EM8	CNN_IP_20030412.1600.05-E40-60
EM10	CNN_IP_20030412.1600.05-E41-61
EM11	CNN_IP_20030412.1600.05-E42-62
EM12	CNN_IP_20030412.1600.05-E43-63
EM13	CNN_IP_20030412.1600.05-E43-64
EM14	CNN_IP_20030412.1600.05-E44-65
EM15	CNN_IP_20030412.1600.05-E40-66
EM16	CNN_IP_20030412.1600.05-E40-67
R1	CNN_IP_20030412.1600.05-R1
R2	CNN_IP_20030412.1600.05-R2
R3	CNN_IP_20030412.1600.05-R3
R6	CNN_IP_20030412.1600.05-R4
R7	CNN_IP_20030412.1600.05-R5
R8	CNN_IP_20030412.1600.05-R6
R15	CNN_IP_20030412.1600.05-R7
R16	CNN_IP_20030412.1600.05-R8
R2	CNN_IP_20030412.1600.05-R9
R18	CNN_IP_20030412.1600.05-R10
R19	CNN_IP_20030412.1600.05-R11
R21	CNN_IP_20030412.1600.05-R12
R5	CNN_IP_20030412.1600.05-R13
R11	CNN_IP_20030412.1600.05-R14
R9	CNN_IP_20030412.1600.05-R15
R12	CNN_IP_20030412.1600.05-R16
R13	CNN_IP_20030412.1600.05-R17
R14	CNN_IP_20030412.1600.05-R18
R22	CNN_IP_20030412.1600.05-R19
RM1	CNN_IP_20030412.1600.05-R1-1
RM3	CNN_IP_20030412.1600.05-R2-1
RM2	CNN_IP_20030412.1600.05-R3-1
RM6	CNN_IP_20030412.1600.05-R4-1
RM7	CNN_IP_20030412.1600.05-R5-1
RM9	CNN_IP_20030412.1600.05-R6-1
RM15	CNN_IP_20030412.1600.05-R7-1
RM16	CNN_IP_20030412.1600.05-R8-1
RM18	CNN_IP_20030412.1600.05-R10-1
RM19	CNN_IP_20030412.1600.05-R11-1
RM21	CNN_IP_20030412.1600.05-R12-1
RM5	CNN_IP_20030412.1600.05-R13-1
RM11	CNN_IP_20030412.1600.05-R14-1
RM8	CNN_IP_20030412.1600.05-R15-1
RM12	CNN_IP_20030412.1600.05-R16-1
RM13	CNN_IP_20030412.1600.05-R17-1
RM14	CNN_IP_20030412.1600.05-R18-1
RM22	CNN_IP_20030412.1600.05-R9-1
RM23	CNN_IP_20030412.1600.05-R3-2
V1	CNN_IP_20030412.1600.05-EV1
V2	CNN_IP_20030412.1600.05-EV2
V3	CNN_IP_20030412.1600.05-EV3
V4	CNN_IP_20030412.1600.05-EV4
V5	CNN_IP_20030412.1600.05-EV5
V6	CNN_IP_20030412.1600.05-EV6
V7	CNN_IP_20030412.1600.05-EV7
V8	CNN_IP_20030412.1600.05-EV8
V9	CNN_IP_20030412.1600.05-EV9
VM2	CNN_IP_20030412.1600.05-EV2-1
VM3	CNN_IP_20030412.1600.05-EV3-1
VM4	CNN_IP_20030412.1600.05-EV4-1
VM5	CNN_IP_20030412.1600.05-EV5-1
VM6	CNN_IP_20030412.1600.05-EV6-1
VM7	CNN_IP_20030412.1600.05-EV7-1
VM8	CNN_IP_20030412.1600.05-EV8-1
VM9	CNN_IP_20030412.1600.05-EV9-1
VM1	CNN_IP_20030412.1600.05-EV1-1
Q2	CNN_IP_20030412.1600.05-T1
Q3	CNN_IP_20030412.1600.05-T2
Q4	CNN_IP_20030412.1600.05-T3
Q1	CNN_IP_20030412.1600.05-T4
