CE16	CNN_CF_20030305.1900.02-CE1
E71	CNN_CF_20030305.1900.02-E55
E72	CNN_CF_20030305.1900.02-E56
E73	CNN_CF_20030305.1900.02-E57
E74	CNN_CF_20030305.1900.02-E58
E75	CNN_CF_20030305.1900.02-E59
E76	CNN_CF_20030305.1900.02-E60
E77	CNN_CF_20030305.1900.02-E61
E78	CNN_CF_20030305.1900.02-E62
E79	CNN_CF_20030305.1900.02-E63
E80	CNN_CF_20030305.1900.02-E64
E111	CNN_CF_20030305.1900.02-E65
E112	CNN_CF_20030305.1900.02-E66
E81	CNN_CF_20030305.1900.02-E67
E113	CNN_CF_20030305.1900.02-E68
E85	CNN_CF_20030305.1900.02-E69
E86	CNN_CF_20030305.1900.02-E70
E87	CNN_CF_20030305.1900.02-E71
E88	CNN_CF_20030305.1900.02-E72
E3	CNN_CF_20030305.1900.02-E73
E90	CNN_CF_20030305.1900.02-E74
E93	CNN_CF_20030305.1900.02-E75
E94	CNN_CF_20030305.1900.02-E76
E98	CNN_CF_20030305.1900.02-E77
E103	CNN_CF_20030305.1900.02-E78
E104	CNN_CF_20030305.1900.02-E79
E105	CNN_CF_20030305.1900.02-E80
E4	CNN_CF_20030305.1900.02-E81
E5	CNN_CF_20030305.1900.02-E82
E6	CNN_CF_20030305.1900.02-E83
E7	CNN_CF_20030305.1900.02-E84
E8	CNN_CF_20030305.1900.02-E85
E9	CNN_CF_20030305.1900.02-E86
E10	CNN_CF_20030305.1900.02-E87
E11	CNN_CF_20030305.1900.02-E88
E12	CNN_CF_20030305.1900.02-E89
E13	CNN_CF_20030305.1900.02-E90
E14	CNN_CF_20030305.1900.02-E91
EM1	CNN_CF_20030305.1900.02-E20-1
EM16	CNN_CF_20030305.1900.02-E1-2
EM19	CNN_CF_20030305.1900.02-E2-3
EM20	CNN_CF_20030305.1900.02-E4-4
EM130	CNN_CF_20030305.1900.02-E21-5
EM21	CNN_CF_20030305.1900.02-E91-6
EM22	CNN_CF_20030305.1900.02-E5-7
EM24	CNN_CF_20030305.1900.02-E6-8
EM23	CNN_CF_20030305.1900.02-E5-9
EM25	CNN_CF_20030305.1900.02-E7-10
EM35	CNN_CF_20030305.1900.02-E8-11
EM27	CNN_CF_20030305.1900.02-E5-12
EM28	CNN_CF_20030305.1900.02-E9-13
EM29	CNN_CF_20030305.1900.02-E89-14
EM30	CNN_CF_20030305.1900.02-E89-15
EM31	CNN_CF_20030305.1900.02-E5-16
EM32	CNN_CF_20030305.1900.02-E91-17
EM33	CNN_CF_20030305.1900.02-E10-18
EM34	CNN_CF_20030305.1900.02-E11-19
EM193	CNN_CF_20030305.1900.02-E89-20
EM36	CNN_CF_20030305.1900.02-E5-21
EM37	CNN_CF_20030305.1900.02-E5-22
EM38	CNN_CF_20030305.1900.02-E12-23
EM39	CNN_CF_20030305.1900.02-E13-24
EM47	CNN_CF_20030305.1900.02-E91-25
EM124	CNN_CF_20030305.1900.02-E91-26
EM40	CNN_CF_20030305.1900.02-E5-27
EM42	CNN_CF_20030305.1900.02-E14-28
EM43	CNN_CF_20030305.1900.02-E5-29
EM44	CNN_CF_20030305.1900.02-E5-30
EM45	CNN_CF_20030305.1900.02-E15-31
EM46	CNN_CF_20030305.1900.02-E5-32
EM197	CNN_CF_20030305.1900.02-E23-33
EM48	CNN_CF_20030305.1900.02-E91-34
EM49	CNN_CF_20030305.1900.02-E16-35
EM50	CNN_CF_20030305.1900.02-E17-36
EM51	CNN_CF_20030305.1900.02-E14-37
EM52	CNN_CF_20030305.1900.02-E18-38
EM53	CNN_CF_20030305.1900.02-E19-39
EM54	CNN_CF_20030305.1900.02-E5-40
EM55	CNN_CF_20030305.1900.02-E5-41
EM56	CNN_CF_20030305.1900.02-E19-42
EM57	CNN_CF_20030305.1900.02-E5-43
EM58	CNN_CF_20030305.1900.02-E91-44
EM59	CNN_CF_20030305.1900.02-E5-45
EM60	CNN_CF_20030305.1900.02-E14-46
EM62	CNN_CF_20030305.1900.02-E14-47
EM61	CNN_CF_20030305.1900.02-E19-48
EM63	CNN_CF_20030305.1900.02-E91-49
EM64	CNN_CF_20030305.1900.02-E22-50
EM65	CNN_CF_20030305.1900.02-E25-51
EM131	CNN_CF_20030305.1900.02-E14-52
EM132	CNN_CF_20030305.1900.02-E85-53
EM67	CNN_CF_20030305.1900.02-E14-54
EM68	CNN_CF_20030305.1900.02-E14-55
EM69	CNN_CF_20030305.1900.02-E26-56
EM70	CNN_CF_20030305.1900.02-E27-57
EM71	CNN_CF_20030305.1900.02-E28-58
EM72	CNN_CF_20030305.1900.02-E28-59
EM73	CNN_CF_20030305.1900.02-E29-60
EM74	CNN_CF_20030305.1900.02-E26-61
EM75	CNN_CF_20030305.1900.02-E30-62
EM76	CNN_CF_20030305.1900.02-E31-63
EM77	CNN_CF_20030305.1900.02-E32-64
EM78	CNN_CF_20030305.1900.02-E33-65
EM79	CNN_CF_20030305.1900.02-E24-66
EM80	CNN_CF_20030305.1900.02-E34-67
EM194	CNN_CF_20030305.1900.02-E63-68
EM66	CNN_CF_20030305.1900.02-E24-69
EM82	CNN_CF_20030305.1900.02-E35-70
EM83	CNN_CF_20030305.1900.02-E35-71
EM84	CNN_CF_20030305.1900.02-E35-72
EM85	CNN_CF_20030305.1900.02-E35-73
EM86	CNN_CF_20030305.1900.02-E91-74
EM87	CNN_CF_20030305.1900.02-E91-75
EM88	CNN_CF_20030305.1900.02-E35-76
EM89	CNN_CF_20030305.1900.02-E35-77
EM90	CNN_CF_20030305.1900.02-E35-78
EM91	CNN_CF_20030305.1900.02-E36-79
EM92	CNN_CF_20030305.1900.02-E37-80
EM93	CNN_CF_20030305.1900.02-E91-81
EM94	CNN_CF_20030305.1900.02-E38-82
EM95	CNN_CF_20030305.1900.02-E39-83
EM96	CNN_CF_20030305.1900.02-E11-84
EM119	CNN_CF_20030305.1900.02-E40-85
EM98	CNN_CF_20030305.1900.02-E11-86
EM99	CNN_CF_20030305.1900.02-E28-87
EM100	CNN_CF_20030305.1900.02-E28-88
EM101	CNN_CF_20030305.1900.02-E41-89
EM2	CNN_CF_20030305.1900.02-E52-90
EM102	CNN_CF_20030305.1900.02-E28-91
EM103	CNN_CF_20030305.1900.02-E42-92
EM104	CNN_CF_20030305.1900.02-E43-93
EM105	CNN_CF_20030305.1900.02-E41-94
EM107	CNN_CF_20030305.1900.02-E26-95
EM108	CNN_CF_20030305.1900.02-E91-96
EM109	CNN_CF_20030305.1900.02-E41-97
EM110	CNN_CF_20030305.1900.02-E11-98
EM112	CNN_CF_20030305.1900.02-E11-99
EM114	CNN_CF_20030305.1900.02-E11-100
EM111	CNN_CF_20030305.1900.02-E44-101
EM115	CNN_CF_20030305.1900.02-E91-102
EM117	CNN_CF_20030305.1900.02-E28-103
EM116	CNN_CF_20030305.1900.02-E45-104
EM118	CNN_CF_20030305.1900.02-E41-105
EM26	CNN_CF_20030305.1900.02-E48-106
EM120	CNN_CF_20030305.1900.02-E28-107
EM121	CNN_CF_20030305.1900.02-E46-108
EM122	CNN_CF_20030305.1900.02-E47-109
EM133	CNN_CF_20030305.1900.02-E14-110
EM123	CNN_CF_20030305.1900.02-E26-111
EM200	CNN_CF_20030305.1900.02-E71-112
EM113	CNN_CF_20030305.1900.02-E54-113
EM125	CNN_CF_20030305.1900.02-E14-114
EM126	CNN_CF_20030305.1900.02-E49-115
EM127	CNN_CF_20030305.1900.02-E91-116
EM128	CNN_CF_20030305.1900.02-E14-117
EM129	CNN_CF_20030305.1900.02-E14-118
EM134	CNN_CF_20030305.1900.02-E14-119
EM135	CNN_CF_20030305.1900.02-E90-120
EM136	CNN_CF_20030305.1900.02-E90-121
EM137	CNN_CF_20030305.1900.02-E90-122
EM138	CNN_CF_20030305.1900.02-E50-123
EM140	CNN_CF_20030305.1900.02-E90-124
EM141	CNN_CF_20030305.1900.02-E90-125
EM142	CNN_CF_20030305.1900.02-E50-126
EM143	CNN_CF_20030305.1900.02-E14-127
EM144	CNN_CF_20030305.1900.02-E90-128
EM145	CNN_CF_20030305.1900.02-E51-129
EM148	CNN_CF_20030305.1900.02-E91-130
EM149	CNN_CF_20030305.1900.02-E41-131
EM150	CNN_CF_20030305.1900.02-E90-132
EM151	CNN_CF_20030305.1900.02-E51-133
EM152	CNN_CF_20030305.1900.02-E14-134
EM153	CNN_CF_20030305.1900.02-E90-135
EM154	CNN_CF_20030305.1900.02-E51-136
EM155	CNN_CF_20030305.1900.02-E90-137
EM156	CNN_CF_20030305.1900.02-E53-138
EM157	CNN_CF_20030305.1900.02-E14-139
EM158	CNN_CF_20030305.1900.02-E90-140
EM159	CNN_CF_20030305.1900.02-E90-141
EM160	CNN_CF_20030305.1900.02-E90-142
EM161	CNN_CF_20030305.1900.02-E91-143
EM162	CNN_CF_20030305.1900.02-E14-144
EM163	CNN_CF_20030305.1900.02-E14-145
EM203	CNN_CF_20030305.1900.02-E65-146
EM166	CNN_CF_20030305.1900.02-E55-147
EM167	CNN_CF_20030305.1900.02-E55-148
EM168	CNN_CF_20030305.1900.02-E56-149
EM169	CNN_CF_20030305.1900.02-E91-150
EM170	CNN_CF_20030305.1900.02-E57-151
EM171	CNN_CF_20030305.1900.02-E57-152
EM172	CNN_CF_20030305.1900.02-E58-153
EM173	CNN_CF_20030305.1900.02-E59-154
EM174	CNN_CF_20030305.1900.02-E14-155
EM175	CNN_CF_20030305.1900.02-E14-156
EM177	CNN_CF_20030305.1900.02-E14-157
EM178	CNN_CF_20030305.1900.02-E91-158
EM179	CNN_CF_20030305.1900.02-E14-159
EM180	CNN_CF_20030305.1900.02-E15-160
EM181	CNN_CF_20030305.1900.02-E89-161
EM182	CNN_CF_20030305.1900.02-E15-162
EM183	CNN_CF_20030305.1900.02-E5-163
EM184	CNN_CF_20030305.1900.02-E60-164
EM185	CNN_CF_20030305.1900.02-E3-165
EM186	CNN_CF_20030305.1900.02-E91-166
EM187	CNN_CF_20030305.1900.02-E61-167
EM188	CNN_CF_20030305.1900.02-E62-168
EM189	CNN_CF_20030305.1900.02-E63-169
EM190	CNN_CF_20030305.1900.02-E64-170
EM192	CNN_CF_20030305.1900.02-E63-171
EM195	CNN_CF_20030305.1900.02-E63-172
EM165	CNN_CF_20030305.1900.02-E66-173
EM196	CNN_CF_20030305.1900.02-E67-174
EM106	CNN_CF_20030305.1900.02-E68-175
EM198	CNN_CF_20030305.1900.02-E69-176
EM199	CNN_CF_20030305.1900.02-E70-177
EM201	CNN_CF_20030305.1900.02-E71-178
EM3	CNN_CF_20030305.1900.02-E73-179
EM202	CNN_CF_20030305.1900.02-E72-180
EM204	CNN_CF_20030305.1900.02-E89-181
EM205	CNN_CF_20030305.1900.02-E15-182
EM206	CNN_CF_20030305.1900.02-E15-183
EM207	CNN_CF_20030305.1900.02-E15-184
EM208	CNN_CF_20030305.1900.02-E41-185
EM209	CNN_CF_20030305.1900.02-E41-186
EM210	CNN_CF_20030305.1900.02-E41-187
EM211	CNN_CF_20030305.1900.02-E41-188
EM212	CNN_CF_20030305.1900.02-E41-189
EM213	CNN_CF_20030305.1900.02-E41-190
EM214	CNN_CF_20030305.1900.02-E91-191
EM215	CNN_CF_20030305.1900.02-E91-192
EM216	CNN_CF_20030305.1900.02-E91-193
EM217	CNN_CF_20030305.1900.02-E91-194
EM218	CNN_CF_20030305.1900.02-E91-195
EM219	CNN_CF_20030305.1900.02-E91-196
EM220	CNN_CF_20030305.1900.02-E5-197
EM41	CNN_CF_20030305.1900.02-E74-198
EM81	CNN_CF_20030305.1900.02-E75-199
EM97	CNN_CF_20030305.1900.02-E76-200
EM176	CNN_CF_20030305.1900.02-E77-201
EM4	CNN_CF_20030305.1900.02-E81-202
EM147	CNN_CF_20030305.1900.02-E78-203
EM191	CNN_CF_20030305.1900.02-E39-204
EM164	CNN_CF_20030305.1900.02-E39-205
EM146	CNN_CF_20030305.1900.02-E79-206
EM139	CNN_CF_20030305.1900.02-E80-207
EM5	CNN_CF_20030305.1900.02-E82-208
EM6	CNN_CF_20030305.1900.02-E84-209
EM7	CNN_CF_20030305.1900.02-E82-210
EM8	CNN_CF_20030305.1900.02-E85-211
EM9	CNN_CF_20030305.1900.02-E86-212
EM10	CNN_CF_20030305.1900.02-E87-213
EM11	CNN_CF_20030305.1900.02-E88-214
EM12	CNN_CF_20030305.1900.02-E83-215
EM13	CNN_CF_20030305.1900.02-E86-216
EM14	CNN_CF_20030305.1900.02-E89-217
EM15	CNN_CF_20030305.1900.02-E90-218
EM17	CNN_CF_20030305.1900.02-E91-219
EM18	CNN_CF_20030305.1900.02-E91-220
R3	CNN_CF_20030305.1900.02-R1
R1	CNN_CF_20030305.1900.02-R2
R2	CNN_CF_20030305.1900.02-R3
R4	CNN_CF_20030305.1900.02-R4
R5	CNN_CF_20030305.1900.02-R5
R8	CNN_CF_20030305.1900.02-R6
R9	CNN_CF_20030305.1900.02-R7
R6	CNN_CF_20030305.1900.02-R8
R7	CNN_CF_20030305.1900.02-R9
R10	CNN_CF_20030305.1900.02-R10
R11	CNN_CF_20030305.1900.02-R11
R12	CNN_CF_20030305.1900.02-R12
R14	CNN_CF_20030305.1900.02-R13
R15	CNN_CF_20030305.1900.02-R14
R16	CNN_CF_20030305.1900.02-R15
R17	CNN_CF_20030305.1900.02-R16
R18	CNN_CF_20030305.1900.02-R17
R17	CNN_CF_20030305.1900.02-R18
RM3	CNN_CF_20030305.1900.02-R1-1
RM1	CNN_CF_20030305.1900.02-R2-1
RM2	CNN_CF_20030305.1900.02-R3-1
RM4	CNN_CF_20030305.1900.02-R4-1
RM5	CNN_CF_20030305.1900.02-R5-1
RM8	CNN_CF_20030305.1900.02-R6-1
RM9	CNN_CF_20030305.1900.02-R7-1
RM6	CNN_CF_20030305.1900.02-R8-1
RM7	CNN_CF_20030305.1900.02-R9-1
RM10	CNN_CF_20030305.1900.02-R10-1
RM11	CNN_CF_20030305.1900.02-R11-1
RM12	CNN_CF_20030305.1900.02-R12-1
RM14	CNN_CF_20030305.1900.02-R13-1
RM15	CNN_CF_20030305.1900.02-R14-1
RM16	CNN_CF_20030305.1900.02-R14-2
RM17	CNN_CF_20030305.1900.02-R16-1
RM18	CNN_CF_20030305.1900.02-R16-2
RM19	CNN_CF_20030305.1900.02-R17-1
V4	CNN_CF_20030305.1900.02-EV1
V11	CNN_CF_20030305.1900.02-EV2
V1	CNN_CF_20030305.1900.02-EV3
V2	CNN_CF_20030305.1900.02-EV4
V3	CNN_CF_20030305.1900.02-EV5
V5	CNN_CF_20030305.1900.02-EV6
V6	CNN_CF_20030305.1900.02-EV7
V7	CNN_CF_20030305.1900.02-EV8
V8	CNN_CF_20030305.1900.02-EV9
V9	CNN_CF_20030305.1900.02-EV10
V10	CNN_CF_20030305.1900.02-EV11
V12	CNN_CF_20030305.1900.02-EV12
V13	CNN_CF_20030305.1900.02-EV13
V14	CNN_CF_20030305.1900.02-EV14
V15	CNN_CF_20030305.1900.02-EV15
VM7	CNN_CF_20030305.1900.02-EV1-1
VM14	CNN_CF_20030305.1900.02-EV2-1
VM1	CNN_CF_20030305.1900.02-EV3-1
VM2	CNN_CF_20030305.1900.02-EV4-1
VM3	CNN_CF_20030305.1900.02-EV5-1
VM5	CNN_CF_20030305.1900.02-EV5-2
VM6	CNN_CF_20030305.1900.02-EV5-3
VM4	CNN_CF_20030305.1900.02-EV5-4
VM8	CNN_CF_20030305.1900.02-EV6-1
VM9	CNN_CF_20030305.1900.02-EV7-1
VM10	CNN_CF_20030305.1900.02-EV8-1
VM11	CNN_CF_20030305.1900.02-EV9-1
VM12	CNN_CF_20030305.1900.02-EV10-1
VM13	CNN_CF_20030305.1900.02-EV11-1
VM15	CNN_CF_20030305.1900.02-EV12-1
VM16	CNN_CF_20030305.1900.02-EV13-1
VM17	CNN_CF_20030305.1900.02-EV14-1
VM18	CNN_CF_20030305.1900.02-EV15-1
VM19	CNN_CF_20030305.1900.02-EV5-5
Q7	CNN_CF_20030305.1900.02-T1
Q11	CNN_CF_20030305.1900.02-T2
Q1	CNN_CF_20030305.1900.02-T3
Q2	CNN_CF_20030305.1900.02-T4
Q3	CNN_CF_20030305.1900.02-T5
Q4	CNN_CF_20030305.1900.02-T6
Q5	CNN_CF_20030305.1900.02-T7
Q6	CNN_CF_20030305.1900.02-T8
Q8	CNN_CF_20030305.1900.02-V1
Q9	CNN_CF_20030305.1900.02-T9
Q12	CNN_CF_20030305.1900.02-T10
QM8	CNN_CF_20030305.1900.02-V1-1
