CE16	CNN_IP_20030407.1600.05-CE1
Q1	CNN_IP_20030407.1600.05-T1
Q2	CNN_IP_20030407.1600.05-T2
Q3	CNN_IP_20030407.1600.05-T3
Q13	CNN_IP_20030407.1600.05-T4
Q5	CNN_IP_20030407.1600.05-T5
Q6	CNN_IP_20030407.1600.05-T6
Q7	CNN_IP_20030407.1600.05-T7
Q14	CNN_IP_20030407.1600.05-T8
Q9	CNN_IP_20030407.1600.05-T9
Q10	CNN_IP_20030407.1600.05-T10
Q11	CNN_IP_20030407.1600.05-T11
Q12	CNN_IP_20030407.1600.05-T12
Q15	CNN_IP_20030407.1600.05-T13
