CE14	CNN_CF_20030303.1900.06-2-CE1
EM3	CNN_CF_20030303.1900.06-2-E14-34
EM4	CNN_CF_20030303.1900.06-2-E15-35
EM5	CNN_CF_20030303.1900.06-2-E16-36
EM6	CNN_CF_20030303.1900.06-2-E13-37
EM7	CNN_CF_20030303.1900.06-2-E17-38
EM8	CNN_CF_20030303.1900.06-2-E18-39
EM9	CNN_CF_20030303.1900.06-2-E19-40
EM10	CNN_CF_20030303.1900.06-2-E20-41
EM11	CNN_CF_20030303.1900.06-2-E21-42
EM12	CNN_CF_20030303.1900.06-2-E22-43
EM13	CNN_CF_20030303.1900.06-2-E23-44
EM14	CNN_CF_20030303.1900.06-2-E19-45
EM15	CNN_CF_20030303.1900.06-2-E24-46
EM16	CNN_CF_20030303.1900.06-2-E25-47
R1	CNN_CF_20030303.1900.06-2-R1
R2	CNN_CF_20030303.1900.06-2-R2
R3	CNN_CF_20030303.1900.06-2-R3
RM1	CNN_CF_20030303.1900.06-2-R1-1
RM2	CNN_CF_20030303.1900.06-2-R2-1
RM3	CNN_CF_20030303.1900.06-2-R3-1
V2	CNN_CF_20030303.1900.06-2-EV1
V3	CNN_CF_20030303.1900.06-2-EV2
V4	CNN_CF_20030303.1900.06-2-EV3
VM2	CNN_CF_20030303.1900.06-2-EV1-1
VM3	CNN_CF_20030303.1900.06-2-EV2-1
VM4	CNN_CF_20030303.1900.06-2-EV1-2
VM5	CNN_CF_20030303.1900.06-2-EV3-1
VM6	CNN_CF_20030303.1900.06-2-EV1-3
VM7	CNN_CF_20030303.1900.06-2-EV2-2
Q1	CNN_CF_20030303.1900.06-2-T1
Q2	CNN_CF_20030303.1900.06-2-T2
