CE13	CNN_CF_20030305.1900.06-2-CE1
E38	CNN_CF_20030305.1900.06-2-E23
E39	CNN_CF_20030305.1900.06-2-E24
E40	CNN_CF_20030305.1900.06-2-E25
E3	CNN_CF_20030305.1900.06-2-E26
E4	CNN_CF_20030305.1900.06-2-E27
E5	CNN_CF_20030305.1900.06-2-E28
E6	CNN_CF_20030305.1900.06-2-E29
E7	CNN_CF_20030305.1900.06-2-E30
E8	CNN_CF_20030305.1900.06-2-E31
E9	CNN_CF_20030305.1900.06-2-E32
E10	CNN_CF_20030305.1900.06-2-E33
E11	CNN_CF_20030305.1900.06-2-E34
E12	CNN_CF_20030305.1900.06-2-E35
E13	CNN_CF_20030305.1900.06-2-E36
EM1	CNN_CF_20030305.1900.06-2-E20-1
EM19	CNN_CF_20030305.1900.06-2-E1-2
EM20	CNN_CF_20030305.1900.06-2-E1-3
EM21	CNN_CF_20030305.1900.06-2-E1-4
EM22	CNN_CF_20030305.1900.06-2-E2-5
EM23	CNN_CF_20030305.1900.06-2-E2-6
EM24	CNN_CF_20030305.1900.06-2-E2-7
EM25	CNN_CF_20030305.1900.06-2-E3-8
EM26	CNN_CF_20030305.1900.06-2-E3-9
EM27	CNN_CF_20030305.1900.06-2-E31-10
EM28	CNN_CF_20030305.1900.06-2-E31-11
EM29	CNN_CF_20030305.1900.06-2-E4-12
EM30	CNN_CF_20030305.1900.06-2-E4-13
EM31	CNN_CF_20030305.1900.06-2-E5-14
EM32	CNN_CF_20030305.1900.06-2-E6-15
EM34	CNN_CF_20030305.1900.06-2-E7-16
EM35	CNN_CF_20030305.1900.06-2-E8-17
EM36	CNN_CF_20030305.1900.06-2-E9-18
EM37	CNN_CF_20030305.1900.06-2-E6-19
EM38	CNN_CF_20030305.1900.06-2-E10-20
EM39	CNN_CF_20030305.1900.06-2-E1-21
EM40	CNN_CF_20030305.1900.06-2-E11-22
EM41	CNN_CF_20030305.1900.06-2-E12-23
EM42	CNN_CF_20030305.1900.06-2-E13-24
EM43	CNN_CF_20030305.1900.06-2-E1-25
EM44	CNN_CF_20030305.1900.06-2-E8-26
EM45	CNN_CF_20030305.1900.06-2-E6-27
EM46	CNN_CF_20030305.1900.06-2-E14-28
EM47	CNN_CF_20030305.1900.06-2-E14-29
EM48	CNN_CF_20030305.1900.06-2-E16-30
EM49	CNN_CF_20030305.1900.06-2-E15-31
EM50	CNN_CF_20030305.1900.06-2-E17-32
EM51	CNN_CF_20030305.1900.06-2-E17-33
EM52	CNN_CF_20030305.1900.06-2-E17-34
EM53	CNN_CF_20030305.1900.06-2-E3-35
EM54	CNN_CF_20030305.1900.06-2-E3-36
EM55	CNN_CF_20030305.1900.06-2-E18-37
EM56	CNN_CF_20030305.1900.06-2-E19-38
EM57	CNN_CF_20030305.1900.06-2-E1-39
EM58	CNN_CF_20030305.1900.06-2-E1-40
EM60	CNN_CF_20030305.1900.06-2-E21-41
EM61	CNN_CF_20030305.1900.06-2-E22-42
EM62	CNN_CF_20030305.1900.06-2-E3-43
EM63	CNN_CF_20030305.1900.06-2-E35-44
EM64	CNN_CF_20030305.1900.06-2-E35-45
EM66	CNN_CF_20030305.1900.06-2-E28-46
EM67	CNN_CF_20030305.1900.06-2-E23-47
EM68	CNN_CF_20030305.1900.06-2-E24-48
EM69	CNN_CF_20030305.1900.06-2-E1-49
EM70	CNN_CF_20030305.1900.06-2-E3-50
EM71	CNN_CF_20030305.1900.06-2-E30-51
EM72	CNN_CF_20030305.1900.06-2-E25-52
EM2	CNN_CF_20030305.1900.06-2-E20-53
EM3	CNN_CF_20030305.1900.06-2-E20-54
EM5	CNN_CF_20030305.1900.06-2-E26-55
EM6	CNN_CF_20030305.1900.06-2-E27-56
EM7	CNN_CF_20030305.1900.06-2-E20-57
EM8	CNN_CF_20030305.1900.06-2-E28-58
EM9	CNN_CF_20030305.1900.06-2-E29-59
EM10	CNN_CF_20030305.1900.06-2-E30-60
EM11	CNN_CF_20030305.1900.06-2-E32-61
EM12	CNN_CF_20030305.1900.06-2-E33-62
EM13	CNN_CF_20030305.1900.06-2-E34-63
EM14	CNN_CF_20030305.1900.06-2-E35-64
EM15	CNN_CF_20030305.1900.06-2-E31-65
EM16	CNN_CF_20030305.1900.06-2-E31-66
EM17	CNN_CF_20030305.1900.06-2-E36-67
EM18	CNN_CF_20030305.1900.06-2-E36-68
R1	CNN_CF_20030305.1900.06-2-R1
R2	CNN_CF_20030305.1900.06-2-R2
R3	CNN_CF_20030305.1900.06-2-R3
R5	CNN_CF_20030305.1900.06-2-R4
R6	CNN_CF_20030305.1900.06-2-R5
R7	CNN_CF_20030305.1900.06-2-R6
R8	CNN_CF_20030305.1900.06-2-R7
R9	CNN_CF_20030305.1900.06-2-R8
R10	CNN_CF_20030305.1900.06-2-R9
RM1	CNN_CF_20030305.1900.06-2-R1-1
RM2	CNN_CF_20030305.1900.06-2-R2-1
RM3	CNN_CF_20030305.1900.06-2-R3-1
RM5	CNN_CF_20030305.1900.06-2-R4-1
RM6	CNN_CF_20030305.1900.06-2-R5-1
RM7	CNN_CF_20030305.1900.06-2-R6-1
RM8	CNN_CF_20030305.1900.06-2-R7-1
RM9	CNN_CF_20030305.1900.06-2-R8-1
RM10	CNN_CF_20030305.1900.06-2-R9-1
V1	CNN_CF_20030305.1900.06-2-EV1
V2	CNN_CF_20030305.1900.06-2-EV2
V3	CNN_CF_20030305.1900.06-2-EV3
V4	CNN_CF_20030305.1900.06-2-EV4
VM1	CNN_CF_20030305.1900.06-2-EV1-1
VM2	CNN_CF_20030305.1900.06-2-EV2-1
VM3	CNN_CF_20030305.1900.06-2-EV3-1
VM4	CNN_CF_20030305.1900.06-2-EV4-1
Q1	CNN_CF_20030305.1900.06-2-T1
Q2	CNN_CF_20030305.1900.06-2-T2
Q3	CNN_CF_20030305.1900.06-2-T3
