CE12	CNN_CF_20030303.1900.06-1-CE1
EM82	CNN_CF_20030303.1900.06-1-E28-57
EM2	CNN_CF_20030303.1900.06-1-E29-58
EM3	CNN_CF_20030303.1900.06-1-E30-59
EM4	CNN_CF_20030303.1900.06-1-E31-60
EM5	CNN_CF_20030303.1900.06-1-E32-61
EM6	CNN_CF_20030303.1900.06-1-E33-62
EM8	CNN_CF_20030303.1900.06-1-E29-63
EM9	CNN_CF_20030303.1900.06-1-E34-64
EM10	CNN_CF_20030303.1900.06-1-E34-65
EM7	CNN_CF_20030303.1900.06-1-E30-66
EM12	CNN_CF_20030303.1900.06-1-E30-67
EM13	CNN_CF_20030303.1900.06-1-E30-68
EM14	CNN_CF_20030303.1900.06-1-E30-69
EM15	CNN_CF_20030303.1900.06-1-E35-70
EM16	CNN_CF_20030303.1900.06-1-E36-71
EM17	CNN_CF_20030303.1900.06-1-E37-72
EM19	CNN_CF_20030303.1900.06-1-E34-73
R1	CNN_CF_20030303.1900.06-1-R1
R2	CNN_CF_20030303.1900.06-1-R2
R3	CNN_CF_20030303.1900.06-1-R3
R4	CNN_CF_20030303.1900.06-1-R4
R5	CNN_CF_20030303.1900.06-1-R5
R6	CNN_CF_20030303.1900.06-1-R6
R7	CNN_CF_20030303.1900.06-1-R7
R8	CNN_CF_20030303.1900.06-1-R8
R9	CNN_CF_20030303.1900.06-1-R9
R10	CNN_CF_20030303.1900.06-1-R10
R11	CNN_CF_20030303.1900.06-1-R11
RM1	CNN_CF_20030303.1900.06-1-R1-1
RM2	CNN_CF_20030303.1900.06-1-R2-1
RM3	CNN_CF_20030303.1900.06-1-R3-1
RM4	CNN_CF_20030303.1900.06-1-R4-1
RM5	CNN_CF_20030303.1900.06-1-R5-1
RM6	CNN_CF_20030303.1900.06-1-R6-1
RM7	CNN_CF_20030303.1900.06-1-R7-1
RM9	CNN_CF_20030303.1900.06-1-R8-1
RM10	CNN_CF_20030303.1900.06-1-R9-1
RM11	CNN_CF_20030303.1900.06-1-R10-1
RM12	CNN_CF_20030303.1900.06-1-R11-1
V1	CNN_CF_20030303.1900.06-1-EV1
V2	CNN_CF_20030303.1900.06-1-EV2
V3	CNN_CF_20030303.1900.06-1-EV3
V4	CNN_CF_20030303.1900.06-1-EV4
V5	CNN_CF_20030303.1900.06-1-EV5
V6	CNN_CF_20030303.1900.06-1-EV6
V7	CNN_CF_20030303.1900.06-1-EV7
VM1	CNN_CF_20030303.1900.06-1-EV1-1
VM2	CNN_CF_20030303.1900.06-1-EV2-1
VM3	CNN_CF_20030303.1900.06-1-EV3-1
VM4	CNN_CF_20030303.1900.06-1-EV4-1
VM5	CNN_CF_20030303.1900.06-1-EV5-1
VM6	CNN_CF_20030303.1900.06-1-EV6-1
VM7	CNN_CF_20030303.1900.06-1-EV7-1
Q1	CNN_CF_20030303.1900.06-1-T1
Q2	CNN_CF_20030303.1900.06-1-T2
Q3	CNN_CF_20030303.1900.06-1-T3
Q4	CNN_CF_20030303.1900.06-1-T4
