CE13	CNN_CF_20030303.1900.00-CE1
E36	CNN_CF_20030303.1900.00-E19
E37	CNN_CF_20030303.1900.00-E20
E38	CNN_CF_20030303.1900.00-E21
E40	CNN_CF_20030303.1900.00-E22
E41	CNN_CF_20030303.1900.00-E23
E42	CNN_CF_20030303.1900.00-E24
E43	CNN_CF_20030303.1900.00-E25
E44	CNN_CF_20030303.1900.00-E26
E46	CNN_CF_20030303.1900.00-E27
E1	CNN_CF_20030303.1900.00-E28
E47	CNN_CF_20030303.1900.00-E29
E48	CNN_CF_20030303.1900.00-E30
E49	CNN_CF_20030303.1900.00-E31
E50	CNN_CF_20030303.1900.00-E32
E51	CNN_CF_20030303.1900.00-E33
E52	CNN_CF_20030303.1900.00-E34
E53	CNN_CF_20030303.1900.00-E35
E54	CNN_CF_20030303.1900.00-E36
E55	CNN_CF_20030303.1900.00-E37
E56	CNN_CF_20030303.1900.00-E38
E57	CNN_CF_20030303.1900.00-E39
E58	CNN_CF_20030303.1900.00-E40
E59	CNN_CF_20030303.1900.00-E41
E60	CNN_CF_20030303.1900.00-E42
E61	CNN_CF_20030303.1900.00-E43
E62	CNN_CF_20030303.1900.00-E44
E64	CNN_CF_20030303.1900.00-E45
E65	CNN_CF_20030303.1900.00-E46
E66	CNN_CF_20030303.1900.00-E47
E67	CNN_CF_20030303.1900.00-E48
E68	CNN_CF_20030303.1900.00-E49
E69	CNN_CF_20030303.1900.00-E50
E70	CNN_CF_20030303.1900.00-E51
E71	CNN_CF_20030303.1900.00-E52
E72	CNN_CF_20030303.1900.00-E53
E73	CNN_CF_20030303.1900.00-E54
E74	CNN_CF_20030303.1900.00-E55
E75	CNN_CF_20030303.1900.00-E56
E76	CNN_CF_20030303.1900.00-E57
E77	CNN_CF_20030303.1900.00-E58
E79	CNN_CF_20030303.1900.00-E59
E80	CNN_CF_20030303.1900.00-E60
E81	CNN_CF_20030303.1900.00-E61
E93	CNN_CF_20030303.1900.00-E62
E84	CNN_CF_20030303.1900.00-E63
E85	CNN_CF_20030303.1900.00-E64
E86	CNN_CF_20030303.1900.00-E65
E88	CNN_CF_20030303.1900.00-E66
E94	CNN_CF_20030303.1900.00-E67
E95	CNN_CF_20030303.1900.00-E68
E96	CNN_CF_20030303.1900.00-E69
E97	CNN_CF_20030303.1900.00-E70
E2	CNN_CF_20030303.1900.00-E71
E98	CNN_CF_20030303.1900.00-E72
E99	CNN_CF_20030303.1900.00-E73
E100	CNN_CF_20030303.1900.00-E74
E101	CNN_CF_20030303.1900.00-E75
E102	CNN_CF_20030303.1900.00-E76
E103	CNN_CF_20030303.1900.00-E77
E104	CNN_CF_20030303.1900.00-E78
E105	CNN_CF_20030303.1900.00-E79
E106	CNN_CF_20030303.1900.00-E80
E107	CNN_CF_20030303.1900.00-E81
E109	CNN_CF_20030303.1900.00-E82
E110	CNN_CF_20030303.1900.00-E83
E111	CNN_CF_20030303.1900.00-E84
E113	CNN_CF_20030303.1900.00-E85
E114	CNN_CF_20030303.1900.00-E86
E115	CNN_CF_20030303.1900.00-E87
E116	CNN_CF_20030303.1900.00-E88
E3	CNN_CF_20030303.1900.00-E89
E4	CNN_CF_20030303.1900.00-E90
E5	CNN_CF_20030303.1900.00-E91
E8	CNN_CF_20030303.1900.00-E92
E10	CNN_CF_20030303.1900.00-E93
E11	CNN_CF_20030303.1900.00-E94
E12	CNN_CF_20030303.1900.00-E95
E13	CNN_CF_20030303.1900.00-E96
E39	CNN_CF_20030303.1900.00-E97
E15	CNN_CF_20030303.1900.00-E98
EM1	CNN_CF_20030303.1900.00-E28-1
EM18	CNN_CF_20030303.1900.00-E1-2
EM19	CNN_CF_20030303.1900.00-E2-3
EM20	CNN_CF_20030303.1900.00-E91-4
EM21	CNN_CF_20030303.1900.00-E3-5
EM22	CNN_CF_20030303.1900.00-E4-6
EM23	CNN_CF_20030303.1900.00-E5-7
EM24	CNN_CF_20030303.1900.00-E6-8
EM25	CNN_CF_20030303.1900.00-E7-9
EM26	CNN_CF_20030303.1900.00-E8-10
EM27	CNN_CF_20030303.1900.00-E9-11
EM28	CNN_CF_20030303.1900.00-E7-12
EM29	CNN_CF_20030303.1900.00-E10-13
EM30	CNN_CF_20030303.1900.00-E90-14
EM31	CNN_CF_20030303.1900.00-E11-15
EM33	CNN_CF_20030303.1900.00-E12-16
EM34	CNN_CF_20030303.1900.00-E13-17
EM35	CNN_CF_20030303.1900.00-E2-18
EM36	CNN_CF_20030303.1900.00-E14-19
EM37	CNN_CF_20030303.1900.00-E15-20
EM38	CNN_CF_20030303.1900.00-E16-21
EM133	CNN_CF_20030303.1900.00-E17-22
EM40	CNN_CF_20030303.1900.00-E18-23
EM41	CNN_CF_20030303.1900.00-E19-24
EM42	CNN_CF_20030303.1900.00-E20-25
EM43	CNN_CF_20030303.1900.00-E2-26
EM44	CNN_CF_20030303.1900.00-E21-27
EM45	CNN_CF_20030303.1900.00-E6-28
EM53	CNN_CF_20030303.1900.00-E22-29
EM54	CNN_CF_20030303.1900.00-E23-30
EM47	CNN_CF_20030303.1900.00-E89-31
EM49	CNN_CF_20030303.1900.00-E89-32
EM50	CNN_CF_20030303.1900.00-E89-33
EM51	CNN_CF_20030303.1900.00-E89-34
EM55	CNN_CF_20030303.1900.00-E24-35
EM56	CNN_CF_20030303.1900.00-E25-36
EM57	CNN_CF_20030303.1900.00-E25-37
EM58	CNN_CF_20030303.1900.00-E26-38
EM59	CNN_CF_20030303.1900.00-E27-39
EM134	CNN_CF_20030303.1900.00-E64-40
EM61	CNN_CF_20030303.1900.00-E29-41
EM62	CNN_CF_20030303.1900.00-E30-42
EM63	CNN_CF_20030303.1900.00-E31-43
EM65	CNN_CF_20030303.1900.00-E32-44
EM66	CNN_CF_20030303.1900.00-E33-45
EM67	CNN_CF_20030303.1900.00-E34-46
EM68	CNN_CF_20030303.1900.00-E35-47
EM69	CNN_CF_20030303.1900.00-E36-48
EM70	CNN_CF_20030303.1900.00-E37-49
EM71	CNN_CF_20030303.1900.00-E38-50
EM72	CNN_CF_20030303.1900.00-E39-51
EM73	CNN_CF_20030303.1900.00-E40-52
EM74	CNN_CF_20030303.1900.00-E41-53
EM75	CNN_CF_20030303.1900.00-E42-54
EM76	CNN_CF_20030303.1900.00-E29-55
EM78	CNN_CF_20030303.1900.00-E29-56
EM79	CNN_CF_20030303.1900.00-E43-57
EM80	CNN_CF_20030303.1900.00-E44-58
EM81	CNN_CF_20030303.1900.00-E45-59
EM82	CNN_CF_20030303.1900.00-E46-60
EM83	CNN_CF_20030303.1900.00-E46-61
EM84	CNN_CF_20030303.1900.00-E47-62
EM85	CNN_CF_20030303.1900.00-E48-63
EM86	CNN_CF_20030303.1900.00-E29-64
EM87	CNN_CF_20030303.1900.00-E91-65
EM88	CNN_CF_20030303.1900.00-E91-66
EM89	CNN_CF_20030303.1900.00-E4-67
EM90	CNN_CF_20030303.1900.00-E94-68
EM91	CNN_CF_20030303.1900.00-E95-69
EM92	CNN_CF_20030303.1900.00-E91-70
EM93	CNN_CF_20030303.1900.00-E4-71
EM95	CNN_CF_20030303.1900.00-E2-72
EM96	CNN_CF_20030303.1900.00-E91-73
EM97	CNN_CF_20030303.1900.00-E49-74
EM98	CNN_CF_20030303.1900.00-E4-75
EM99	CNN_CF_20030303.1900.00-E50-76
EM100	CNN_CF_20030303.1900.00-E6-77
EM101	CNN_CF_20030303.1900.00-E2-78
EM2	CNN_CF_20030303.1900.00-E71-79
EM102	CNN_CF_20030303.1900.00-E51-80
EM103	CNN_CF_20030303.1900.00-E52-81
EM104	CNN_CF_20030303.1900.00-E53-82
EM105	CNN_CF_20030303.1900.00-E54-83
EM106	CNN_CF_20030303.1900.00-E55-84
EM107	CNN_CF_20030303.1900.00-E34-85
EM108	CNN_CF_20030303.1900.00-E56-86
EM109	CNN_CF_20030303.1900.00-E97-87
EM110	CNN_CF_20030303.1900.00-E97-88
EM111	CNN_CF_20030303.1900.00-E57-89
EM112	CNN_CF_20030303.1900.00-E58-90
EM113	CNN_CF_20030303.1900.00-E54-91
EM114	CNN_CF_20030303.1900.00-E53-92
EM116	CNN_CF_20030303.1900.00-E52-93
EM117	CNN_CF_20030303.1900.00-E52-94
EM118	CNN_CF_20030303.1900.00-E59-95
EM119	CNN_CF_20030303.1900.00-E60-96
EM120	CNN_CF_20030303.1900.00-E34-97
EM121	CNN_CF_20030303.1900.00-E61-98
EM122	CNN_CF_20030303.1900.00-E34-99
EM137	CNN_CF_20030303.1900.00-E62-100
EM125	CNN_CF_20030303.1900.00-E7-101
EM126	CNN_CF_20030303.1900.00-E63-102
EM127	CNN_CF_20030303.1900.00-E64-103
EM128	CNN_CF_20030303.1900.00-E65-104
EM129	CNN_CF_20030303.1900.00-E64-105
EM138	CNN_CF_20030303.1900.00-E64-106
EM130	CNN_CF_20030303.1900.00-E64-107
EM131	CNN_CF_20030303.1900.00-E64-108
EM132	CNN_CF_20030303.1900.00-E66-109
EM139	CNN_CF_20030303.1900.00-E64-110
EM140	CNN_CF_20030303.1900.00-E64-111
EM141	CNN_CF_20030303.1900.00-E64-112
EM142	CNN_CF_20030303.1900.00-E67-113
EM143	CNN_CF_20030303.1900.00-E64-114
EM144	CNN_CF_20030303.1900.00-E64-115
EM145	CNN_CF_20030303.1900.00-E64-116
EM146	CNN_CF_20030303.1900.00-E68-117
EM147	CNN_CF_20030303.1900.00-E69-118
EM148	CNN_CF_20030303.1900.00-E70-119
EM149	CNN_CF_20030303.1900.00-E97-120
EM150	CNN_CF_20030303.1900.00-E90-121
EM151	CNN_CF_20030303.1900.00-E2-122
EM152	CNN_CF_20030303.1900.00-E72-123
EM153	CNN_CF_20030303.1900.00-E89-124
EM154	CNN_CF_20030303.1900.00-E89-125
EM155	CNN_CF_20030303.1900.00-E89-126
EM156	CNN_CF_20030303.1900.00-E89-127
EM157	CNN_CF_20030303.1900.00-E2-128
EM158	CNN_CF_20030303.1900.00-E73-129
EM159	CNN_CF_20030303.1900.00-E74-130
EM160	CNN_CF_20030303.1900.00-E74-131
EM161	CNN_CF_20030303.1900.00-E75-132
EM162	CNN_CF_20030303.1900.00-E76-133
EM163	CNN_CF_20030303.1900.00-E2-134
EM164	CNN_CF_20030303.1900.00-E2-135
EM165	CNN_CF_20030303.1900.00-E77-136
EM166	CNN_CF_20030303.1900.00-E2-137
EM167	CNN_CF_20030303.1900.00-E2-138
EM168	CNN_CF_20030303.1900.00-E78-139
EM169	CNN_CF_20030303.1900.00-E2-140
EM170	CNN_CF_20030303.1900.00-E2-141
EM171	CNN_CF_20030303.1900.00-E2-142
EM172	CNN_CF_20030303.1900.00-E48-143
EM173	CNN_CF_20030303.1900.00-E48-144
EM174	CNN_CF_20030303.1900.00-E91-145
EM175	CNN_CF_20030303.1900.00-E79-146
EM176	CNN_CF_20030303.1900.00-E80-147
EM177	CNN_CF_20030303.1900.00-E81-148
EM178	CNN_CF_20030303.1900.00-E91-149
EM179	CNN_CF_20030303.1900.00-E97-150
EM180	CNN_CF_20030303.1900.00-E89-151
EM181	CNN_CF_20030303.1900.00-E89-152
EM182	CNN_CF_20030303.1900.00-E89-153
EM183	CNN_CF_20030303.1900.00-E89-154
EM185	CNN_CF_20030303.1900.00-E2-155
EM186	CNN_CF_20030303.1900.00-E2-156
EM188	CNN_CF_20030303.1900.00-E29-157
EM189	CNN_CF_20030303.1900.00-E82-158
EM190	CNN_CF_20030303.1900.00-E83-159
EM191	CNN_CF_20030303.1900.00-E84-160
EM192	CNN_CF_20030303.1900.00-E85-161
EM3	CNN_CF_20030303.1900.00-E89-162
EM193	CNN_CF_20030303.1900.00-E55-163
EM194	CNN_CF_20030303.1900.00-E55-164
EM195	CNN_CF_20030303.1900.00-E55-165
EM196	CNN_CF_20030303.1900.00-E86-166
EM197	CNN_CF_20030303.1900.00-E87-167
EM198	CNN_CF_20030303.1900.00-E88-168
EM4	CNN_CF_20030303.1900.00-E89-169
EM5	CNN_CF_20030303.1900.00-E90-170
EM7	CNN_CF_20030303.1900.00-E90-171
EM52	CNN_CF_20030303.1900.00-E97-172
EM10	CNN_CF_20030303.1900.00-E92-173
EM11	CNN_CF_20030303.1900.00-E93-174
EM12	CNN_CF_20030303.1900.00-E94-175
EM13	CNN_CF_20030303.1900.00-E95-176
EM14	CNN_CF_20030303.1900.00-E96-177
EM16	CNN_CF_20030303.1900.00-E98-178
EM17	CNN_CF_20030303.1900.00-E90-179
R5	CNN_CF_20030303.1900.00-R1
R9	CNN_CF_20030303.1900.00-R2
R1	CNN_CF_20030303.1900.00-R3
R2	CNN_CF_20030303.1900.00-R4
R3	CNN_CF_20030303.1900.00-R5
R4	CNN_CF_20030303.1900.00-R6
R5	CNN_CF_20030303.1900.00-R7
R6	CNN_CF_20030303.1900.00-R8
R7	CNN_CF_20030303.1900.00-R9
R8	CNN_CF_20030303.1900.00-R10
R9	CNN_CF_20030303.1900.00-R11
R10	CNN_CF_20030303.1900.00-R12
R11	CNN_CF_20030303.1900.00-R13
R12	CNN_CF_20030303.1900.00-R14
R13	CNN_CF_20030303.1900.00-R15
R14	CNN_CF_20030303.1900.00-R16
R15	CNN_CF_20030303.1900.00-R17
RM1	CNN_CF_20030303.1900.00-R3-1
RM2	CNN_CF_20030303.1900.00-R4-1
RM3	CNN_CF_20030303.1900.00-R5-1
RM4	CNN_CF_20030303.1900.00-R6-1
RM5	CNN_CF_20030303.1900.00-R7-1
RM6	CNN_CF_20030303.1900.00-R1-1
RM7	CNN_CF_20030303.1900.00-R8-1
RM8	CNN_CF_20030303.1900.00-R9-1
RM9	CNN_CF_20030303.1900.00-R10-1
RM10	CNN_CF_20030303.1900.00-R11-1
RM11	CNN_CF_20030303.1900.00-R11-2
RM12	CNN_CF_20030303.1900.00-R12-1
RM13	CNN_CF_20030303.1900.00-R13-1
RM14	CNN_CF_20030303.1900.00-R14-1
RM15	CNN_CF_20030303.1900.00-R15-1
RM16	CNN_CF_20030303.1900.00-R16-1
RM17	CNN_CF_20030303.1900.00-R17-1
V1	CNN_CF_20030303.1900.00-EV1
V3	CNN_CF_20030303.1900.00-EV2
V4	CNN_CF_20030303.1900.00-EV3
V5	CNN_CF_20030303.1900.00-EV4
V6	CNN_CF_20030303.1900.00-EV5
V7	CNN_CF_20030303.1900.00-EV6
V8	CNN_CF_20030303.1900.00-EV7
V11	CNN_CF_20030303.1900.00-EV8
V13	CNN_CF_20030303.1900.00-EV9
VM1	CNN_CF_20030303.1900.00-EV1-1
VM3	CNN_CF_20030303.1900.00-EV2-1
VM4	CNN_CF_20030303.1900.00-EV3-1
VM5	CNN_CF_20030303.1900.00-EV1-2
VM6	CNN_CF_20030303.1900.00-EV4-1
VM7	CNN_CF_20030303.1900.00-EV5-1
VM8	CNN_CF_20030303.1900.00-EV6-1
VM9	CNN_CF_20030303.1900.00-EV7-1
VM12	CNN_CF_20030303.1900.00-EV8-1
VM14	CNN_CF_20030303.1900.00-EV9-1
Q1	CNN_CF_20030303.1900.00-T1
Q2	CNN_CF_20030303.1900.00-T2
Q3	CNN_CF_20030303.1900.00-T3
Q4	CNN_CF_20030303.1900.00-T4
Q5	CNN_CF_20030303.1900.00-T5
Q6	CNN_CF_20030303.1900.00-T6
Q7	CNN_CF_20030303.1900.00-V1
Q8	CNN_CF_20030303.1900.00-V2
Q9	CNN_CF_20030303.1900.00-T7
Q10	CNN_CF_20030303.1900.00-T8
Q11	CNN_CF_20030303.1900.00-T9
Q12	CNN_CF_20030303.1900.00-T10
Q13	CNN_CF_20030303.1900.00-T11
Q14	CNN_CF_20030303.1900.00-T12
Q15	CNN_CF_20030303.1900.00-V3
Q16	CNN_CF_20030303.1900.00-V4
Q17	CNN_CF_20030303.1900.00-V5
Q18	CNN_CF_20030303.1900.00-V6
Q19	CNN_CF_20030303.1900.00-V7
Q20	CNN_CF_20030303.1900.00-T13
Q21	CNN_CF_20030303.1900.00-V8
QM7	CNN_CF_20030303.1900.00-V1-1
QM8	CNN_CF_20030303.1900.00-V2-1
QM15	CNN_CF_20030303.1900.00-V3-1
QM16	CNN_CF_20030303.1900.00-V4-1
QM17	CNN_CF_20030303.1900.00-V5-1
QM18	CNN_CF_20030303.1900.00-V6-1
QM19	CNN_CF_20030303.1900.00-V7-1
QM21	CNN_CF_20030303.1900.00-V8-1
