CE11	CNN_IP_20030408.1600.04-CE1
CE82	CNN_IP_20030408.1600.04-CE71
CE2	CNN_IP_20030408.1600.04-CE72
CE84	CNN_IP_20030408.1600.04-CE73
CE85	CNN_IP_20030408.1600.04-CE74
CE86	CNN_IP_20030408.1600.04-CE75
CE87	CNN_IP_20030408.1600.04-CE76
CE88	CNN_IP_20030408.1600.04-CE77
CE3	CNN_IP_20030408.1600.04-CE78
CE4	CNN_IP_20030408.1600.04-CE79
CE5	CNN_IP_20030408.1600.04-CE80
CE6	CNN_IP_20030408.1600.04-CE81
CE7	CNN_IP_20030408.1600.04-CE82
CE8	CNN_IP_20030408.1600.04-CE83
CE9	CNN_IP_20030408.1600.04-CE84
CE10	CNN_IP_20030408.1600.04-CE85
E13	CNN_IP_20030408.1600.04-E1
E14	CNN_IP_20030408.1600.04-E2
E15	CNN_IP_20030408.1600.04-E3
E16	CNN_IP_20030408.1600.04-E4
E18	CNN_IP_20030408.1600.04-E5
E19	CNN_IP_20030408.1600.04-E6
E20	CNN_IP_20030408.1600.04-E7
E21	CNN_IP_20030408.1600.04-E8
E22	CNN_IP_20030408.1600.04-E9
E23	CNN_IP_20030408.1600.04-E10
E25	CNN_IP_20030408.1600.04-E11
E26	CNN_IP_20030408.1600.04-E12
E27	CNN_IP_20030408.1600.04-E13
E28	CNN_IP_20030408.1600.04-E14
E30	CNN_IP_20030408.1600.04-E15
E31	CNN_IP_20030408.1600.04-E16
E32	CNN_IP_20030408.1600.04-E17
E33	CNN_IP_20030408.1600.04-E18
E34	CNN_IP_20030408.1600.04-E19
E36	CNN_IP_20030408.1600.04-E20
E37	CNN_IP_20030408.1600.04-E21
E38	CNN_IP_20030408.1600.04-E22
E39	CNN_IP_20030408.1600.04-E23
E40	CNN_IP_20030408.1600.04-E24
E41	CNN_IP_20030408.1600.04-E25
E42	CNN_IP_20030408.1600.04-E26
E43	CNN_IP_20030408.1600.04-E27
E44	CNN_IP_20030408.1600.04-E28
E1	CNN_IP_20030408.1600.04-E29
E45	CNN_IP_20030408.1600.04-E30
E46	CNN_IP_20030408.1600.04-E31
E47	CNN_IP_20030408.1600.04-E32
E48	CNN_IP_20030408.1600.04-E33
E49	CNN_IP_20030408.1600.04-E34
E50	CNN_IP_20030408.1600.04-E35
E51	CNN_IP_20030408.1600.04-E36
E52	CNN_IP_20030408.1600.04-E37
E53	CNN_IP_20030408.1600.04-E38
E54	CNN_IP_20030408.1600.04-E39
E111	CNN_IP_20030408.1600.04-E40
E55	CNN_IP_20030408.1600.04-E41
E56	CNN_IP_20030408.1600.04-E42
E57	CNN_IP_20030408.1600.04-E43
E58	CNN_IP_20030408.1600.04-E44
E59	CNN_IP_20030408.1600.04-E45
E60	CNN_IP_20030408.1600.04-E46
E62	CNN_IP_20030408.1600.04-E47
E64	CNN_IP_20030408.1600.04-E48
E65	CNN_IP_20030408.1600.04-E49
E66	CNN_IP_20030408.1600.04-E50
E67	CNN_IP_20030408.1600.04-E51
E68	CNN_IP_20030408.1600.04-E52
E70	CNN_IP_20030408.1600.04-E53
E71	CNN_IP_20030408.1600.04-E54
E72	CNN_IP_20030408.1600.04-E55
E73	CNN_IP_20030408.1600.04-E56
E74	CNN_IP_20030408.1600.04-E57
E75	CNN_IP_20030408.1600.04-E58
E77	CNN_IP_20030408.1600.04-E59
E78	CNN_IP_20030408.1600.04-E60
E79	CNN_IP_20030408.1600.04-E61
E80	CNN_IP_20030408.1600.04-E62
E112	CNN_IP_20030408.1600.04-E63
E81	CNN_IP_20030408.1600.04-E64
E82	CNN_IP_20030408.1600.04-E65
E83	CNN_IP_20030408.1600.04-E66
E84	CNN_IP_20030408.1600.04-E67
E85	CNN_IP_20030408.1600.04-E68
E87	CNN_IP_20030408.1600.04-E69
E88	CNN_IP_20030408.1600.04-E70
E89	CNN_IP_20030408.1600.04-E71
E90	CNN_IP_20030408.1600.04-E72
E91	CNN_IP_20030408.1600.04-E73
E92	CNN_IP_20030408.1600.04-E74
E93	CNN_IP_20030408.1600.04-E75
E94	CNN_IP_20030408.1600.04-E76
E95	CNN_IP_20030408.1600.04-E77
E96	CNN_IP_20030408.1600.04-E78
E97	CNN_IP_20030408.1600.04-E79
E98	CNN_IP_20030408.1600.04-E80
E99	CNN_IP_20030408.1600.04-E81
E100	CNN_IP_20030408.1600.04-E82
E2	CNN_IP_20030408.1600.04-E83
E101	CNN_IP_20030408.1600.04-E84
E102	CNN_IP_20030408.1600.04-E85
E103	CNN_IP_20030408.1600.04-E86
E104	CNN_IP_20030408.1600.04-E87
E105	CNN_IP_20030408.1600.04-E88
E106	CNN_IP_20030408.1600.04-E89
E107	CNN_IP_20030408.1600.04-E90
E108	CNN_IP_20030408.1600.04-E91
E110	CNN_IP_20030408.1600.04-E92
E113	CNN_IP_20030408.1600.04-E93
E114	CNN_IP_20030408.1600.04-E94
E115	CNN_IP_20030408.1600.04-E95
E117	CNN_IP_20030408.1600.04-E96
E118	CNN_IP_20030408.1600.04-E97
E119	CNN_IP_20030408.1600.04-E98
E120	CNN_IP_20030408.1600.04-E99
E3	CNN_IP_20030408.1600.04-E100
E121	CNN_IP_20030408.1600.04-E101
E4	CNN_IP_20030408.1600.04-E102
E5	CNN_IP_20030408.1600.04-E103
E6	CNN_IP_20030408.1600.04-E104
E17	CNN_IP_20030408.1600.04-E105
E7	CNN_IP_20030408.1600.04-E106
E8	CNN_IP_20030408.1600.04-E107
E9	CNN_IP_20030408.1600.04-E108
E10	CNN_IP_20030408.1600.04-E109
E11	CNN_IP_20030408.1600.04-E110
E12	CNN_IP_20030408.1600.04-E111
EM1	CNN_IP_20030408.1600.04-E29-1
EM20	CNN_IP_20030408.1600.04-E3-2
EM21	CNN_IP_20030408.1600.04-E4-3
EM23	CNN_IP_20030408.1600.04-E5-4
EM24	CNN_IP_20030408.1600.04-E105-5
EM25	CNN_IP_20030408.1600.04-E6-6
EM26	CNN_IP_20030408.1600.04-E6-7
EM27	CNN_IP_20030408.1600.04-E110-8
EM28	CNN_IP_20030408.1600.04-E7-9
EM29	CNN_IP_20030408.1600.04-E8-10
EM30	CNN_IP_20030408.1600.04-E9-11
EM31	CNN_IP_20030408.1600.04-E10-12
EM141	CNN_IP_20030408.1600.04-E40-13
EM33	CNN_IP_20030408.1600.04-E11-14
EM34	CNN_IP_20030408.1600.04-E12-15
EM35	CNN_IP_20030408.1600.04-E105-16
EM36	CNN_IP_20030408.1600.04-E13-17
EM37	CNN_IP_20030408.1600.04-E14-18
EM38	CNN_IP_20030408.1600.04-E15-19
EM39	CNN_IP_20030408.1600.04-E16-20
EM40	CNN_IP_20030408.1600.04-E17-21
EM41	CNN_IP_20030408.1600.04-E17-22
EM42	CNN_IP_20030408.1600.04-E17-23
EM43	CNN_IP_20030408.1600.04-E18-24
EM44	CNN_IP_20030408.1600.04-E19-25
EM45	CNN_IP_20030408.1600.04-E20-26
EM46	CNN_IP_20030408.1600.04-E21-27
EM47	CNN_IP_20030408.1600.04-E22-28
EM48	CNN_IP_20030408.1600.04-E17-29
EM49	CNN_IP_20030408.1600.04-E23-30
EM50	CNN_IP_20030408.1600.04-E25-31
EM51	CNN_IP_20030408.1600.04-E26-32
EM52	CNN_IP_20030408.1600.04-E27-33
EM53	CNN_IP_20030408.1600.04-E28-34
EM54	CNN_IP_20030408.1600.04-E30-35
EM55	CNN_IP_20030408.1600.04-E31-36
EM56	CNN_IP_20030408.1600.04-E32-37
EM57	CNN_IP_20030408.1600.04-E33-38
EM58	CNN_IP_20030408.1600.04-E32-39
EM59	CNN_IP_20030408.1600.04-E34-40
EM60	CNN_IP_20030408.1600.04-E32-41
EM61	CNN_IP_20030408.1600.04-E35-42
EM62	CNN_IP_20030408.1600.04-E36-43
EM63	CNN_IP_20030408.1600.04-E37-44
EM64	CNN_IP_20030408.1600.04-E37-45
EM65	CNN_IP_20030408.1600.04-E38-46
EM66	CNN_IP_20030408.1600.04-E39-47
EM67	CNN_IP_20030408.1600.04-E41-48
EM68	CNN_IP_20030408.1600.04-E42-49
EM142	CNN_IP_20030408.1600.04-E63-50
EM70	CNN_IP_20030408.1600.04-E43-51
EM71	CNN_IP_20030408.1600.04-E44-52
EM72	CNN_IP_20030408.1600.04-E45-53
EM73	CNN_IP_20030408.1600.04-E46-54
EM74	CNN_IP_20030408.1600.04-E47-55
EM75	CNN_IP_20030408.1600.04-E48-56
EM76	CNN_IP_20030408.1600.04-E49-57
EM77	CNN_IP_20030408.1600.04-E50-58
EM78	CNN_IP_20030408.1600.04-E51-59
EM79	CNN_IP_20030408.1600.04-E52-60
EM80	CNN_IP_20030408.1600.04-E51-61
EM82	CNN_IP_20030408.1600.04-E53-62
EM83	CNN_IP_20030408.1600.04-E54-63
EM84	CNN_IP_20030408.1600.04-E55-64
EM85	CNN_IP_20030408.1600.04-E24-65
EM87	CNN_IP_20030408.1600.04-E56-66
EM88	CNN_IP_20030408.1600.04-E54-67
EM2	CNN_IP_20030408.1600.04-E83-68
EM89	CNN_IP_20030408.1600.04-E54-69
EM90	CNN_IP_20030408.1600.04-E54-70
EM91	CNN_IP_20030408.1600.04-E56-71
EM92	CNN_IP_20030408.1600.04-E57-72
EM93	CNN_IP_20030408.1600.04-E58-73
EM94	CNN_IP_20030408.1600.04-E59-74
EM95	CNN_IP_20030408.1600.04-E57-75
EM96	CNN_IP_20030408.1600.04-E60-76
EM97	CNN_IP_20030408.1600.04-E61-77
EM98	CNN_IP_20030408.1600.04-E62-78
EM100	CNN_IP_20030408.1600.04-E64-79
EM101	CNN_IP_20030408.1600.04-E65-80
EM99	CNN_IP_20030408.1600.04-E66-81
EM102	CNN_IP_20030408.1600.04-E67-82
EM103	CNN_IP_20030408.1600.04-E68-83
EM104	CNN_IP_20030408.1600.04-E69-84
EM105	CNN_IP_20030408.1600.04-E70-85
EM106	CNN_IP_20030408.1600.04-E70-86
EM143	CNN_IP_20030408.1600.04-E86-87
EM108	CNN_IP_20030408.1600.04-E70-88
EM109	CNN_IP_20030408.1600.04-E71-89
EM110	CNN_IP_20030408.1600.04-E72-90
EM111	CNN_IP_20030408.1600.04-E73-91
EM112	CNN_IP_20030408.1600.04-E74-92
EM113	CNN_IP_20030408.1600.04-E24-93
EM114	CNN_IP_20030408.1600.04-E75-94
EM115	CNN_IP_20030408.1600.04-E75-95
EM117	CNN_IP_20030408.1600.04-E106-96
EM118	CNN_IP_20030408.1600.04-E76-97
EM119	CNN_IP_20030408.1600.04-E77-98
EM120	CNN_IP_20030408.1600.04-E78-99
EM121	CNN_IP_20030408.1600.04-E79-100
EM122	CNN_IP_20030408.1600.04-E80-101
EM123	CNN_IP_20030408.1600.04-E81-102
EM124	CNN_IP_20030408.1600.04-E109-103
EM125	CNN_IP_20030408.1600.04-E78-104
EM126	CNN_IP_20030408.1600.04-E82-105
EM127	CNN_IP_20030408.1600.04-E108-106
EM128	CNN_IP_20030408.1600.04-E84-107
EM129	CNN_IP_20030408.1600.04-E85-108
EM130	CNN_IP_20030408.1600.04-E86-109
EM131	CNN_IP_20030408.1600.04-E87-110
EM132	CNN_IP_20030408.1600.04-E2-111
EM133	CNN_IP_20030408.1600.04-E86-112
EM134	CNN_IP_20030408.1600.04-E88-113
EM135	CNN_IP_20030408.1600.04-E89-114
EM136	CNN_IP_20030408.1600.04-E90-115
EM137	CNN_IP_20030408.1600.04-E91-116
EM138	CNN_IP_20030408.1600.04-E92-117
EM144	CNN_IP_20030408.1600.04-E90-118
EM140	CNN_IP_20030408.1600.04-E86-119
EM145	CNN_IP_20030408.1600.04-E24-120
EM146	CNN_IP_20030408.1600.04-E93-121
EM147	CNN_IP_20030408.1600.04-E88-122
EM148	CNN_IP_20030408.1600.04-E86-123
EM150	CNN_IP_20030408.1600.04-E95-124
EM151	CNN_IP_20030408.1600.04-E94-125
EM152	CNN_IP_20030408.1600.04-E94-126
EM154	CNN_IP_20030408.1600.04-E96-127
EM155	CNN_IP_20030408.1600.04-E96-128
EM156	CNN_IP_20030408.1600.04-E86-129
EM157	CNN_IP_20030408.1600.04-E97-130
EM158	CNN_IP_20030408.1600.04-E24-131
EM159	CNN_IP_20030408.1600.04-E108-132
EM160	CNN_IP_20030408.1600.04-E108-133
EM161	CNN_IP_20030408.1600.04-E98-134
EM162	CNN_IP_20030408.1600.04-E108-135
EM163	CNN_IP_20030408.1600.04-E99-136
EM3	CNN_IP_20030408.1600.04-E100-137
EM164	CNN_IP_20030408.1600.04-E101-138
EM4	CNN_IP_20030408.1600.04-E29-139
EM5	CNN_IP_20030408.1600.04-E102-140
EM6	CNN_IP_20030408.1600.04-E103-141
EM7	CNN_IP_20030408.1600.04-E104-142
EM8	CNN_IP_20030408.1600.04-E103-143
EM22	CNN_IP_20030408.1600.04-E105-144
EM11	CNN_IP_20030408.1600.04-E106-145
EM12	CNN_IP_20030408.1600.04-E106-146
EM13	CNN_IP_20030408.1600.04-E107-147
EM14	CNN_IP_20030408.1600.04-E108-148
EM15	CNN_IP_20030408.1600.04-E109-149
EM16	CNN_IP_20030408.1600.04-E111-150
EM17	CNN_IP_20030408.1600.04-E110-151
EM18	CNN_IP_20030408.1600.04-E110-152
EM19	CNN_IP_20030408.1600.04-E1-153
R47	CNN_IP_20030408.1600.04-R1
R2	CNN_IP_20030408.1600.04-R2
R3	CNN_IP_20030408.1600.04-R3
R1	CNN_IP_20030408.1600.04-R4
R4	CNN_IP_20030408.1600.04-R5
R5	CNN_IP_20030408.1600.04-R6
R6	CNN_IP_20030408.1600.04-R7
R7	CNN_IP_20030408.1600.04-R8
R48	CNN_IP_20030408.1600.04-R9
R9	CNN_IP_20030408.1600.04-R10
R10	CNN_IP_20030408.1600.04-R11
R11	CNN_IP_20030408.1600.04-R12
R12	CNN_IP_20030408.1600.04-R13
R13	CNN_IP_20030408.1600.04-R14
R14	CNN_IP_20030408.1600.04-R15
R15	CNN_IP_20030408.1600.04-R16
R49	CNN_IP_20030408.1600.04-R17
R17	CNN_IP_20030408.1600.04-R18
R18	CNN_IP_20030408.1600.04-R19
R19	CNN_IP_20030408.1600.04-R20
R20	CNN_IP_20030408.1600.04-R21
R21	CNN_IP_20030408.1600.04-R22
R22	CNN_IP_20030408.1600.04-R23
R23	CNN_IP_20030408.1600.04-R24
R24	CNN_IP_20030408.1600.04-R25
R25	CNN_IP_20030408.1600.04-R26
R26	CNN_IP_20030408.1600.04-R27
R27	CNN_IP_20030408.1600.04-R28
R28	CNN_IP_20030408.1600.04-R29
R29	CNN_IP_20030408.1600.04-R30
R30	CNN_IP_20030408.1600.04-R31
R31	CNN_IP_20030408.1600.04-R32
R32	CNN_IP_20030408.1600.04-R33
R33	CNN_IP_20030408.1600.04-R34
R34	CNN_IP_20030408.1600.04-R35
R35	CNN_IP_20030408.1600.04-R36
R36	CNN_IP_20030408.1600.04-R37
R37	CNN_IP_20030408.1600.04-R38
R38	CNN_IP_20030408.1600.04-R39
R39	CNN_IP_20030408.1600.04-R40
R40	CNN_IP_20030408.1600.04-R41
R41	CNN_IP_20030408.1600.04-R42
R42	CNN_IP_20030408.1600.04-R43
R43	CNN_IP_20030408.1600.04-R44
R44	CNN_IP_20030408.1600.04-R45
R45	CNN_IP_20030408.1600.04-R46
R46	CNN_IP_20030408.1600.04-R47
R50	CNN_IP_20030408.1600.04-R48
R51	CNN_IP_20030408.1600.04-R49
R52	CNN_IP_20030408.1600.04-R50
R53	CNN_IP_20030408.1600.04-R51
RM49	CNN_IP_20030408.1600.04-R1-1
RM2	CNN_IP_20030408.1600.04-R2-1
RM3	CNN_IP_20030408.1600.04-R3-1
RM1	CNN_IP_20030408.1600.04-R4-1
RM4	CNN_IP_20030408.1600.04-R5-1
RM5	CNN_IP_20030408.1600.04-R6-1
RM6	CNN_IP_20030408.1600.04-R7-1
RM7	CNN_IP_20030408.1600.04-R8-1
RM50	CNN_IP_20030408.1600.04-R9-1
RM10	CNN_IP_20030408.1600.04-R10-1
RM11	CNN_IP_20030408.1600.04-R11-1
RM12	CNN_IP_20030408.1600.04-R12-1
RM13	CNN_IP_20030408.1600.04-R13-1
RM14	CNN_IP_20030408.1600.04-R14-1
RM15	CNN_IP_20030408.1600.04-R15-1
RM16	CNN_IP_20030408.1600.04-R15-2
RM51	CNN_IP_20030408.1600.04-R17-1
RM18	CNN_IP_20030408.1600.04-R18-1
RM19	CNN_IP_20030408.1600.04-R19-1
RM20	CNN_IP_20030408.1600.04-R20-1
RM21	CNN_IP_20030408.1600.04-R21-1
RM22	CNN_IP_20030408.1600.04-R22-1
RM23	CNN_IP_20030408.1600.04-R23-1
RM24	CNN_IP_20030408.1600.04-R24-1
RM25	CNN_IP_20030408.1600.04-R25-1
RM26	CNN_IP_20030408.1600.04-R26-1
RM27	CNN_IP_20030408.1600.04-R27-1
RM28	CNN_IP_20030408.1600.04-R28-1
RM29	CNN_IP_20030408.1600.04-R29-1
RM30	CNN_IP_20030408.1600.04-R30-1
RM31	CNN_IP_20030408.1600.04-R31-1
RM32	CNN_IP_20030408.1600.04-R32-1
RM33	CNN_IP_20030408.1600.04-R33-1
RM34	CNN_IP_20030408.1600.04-R34-1
RM35	CNN_IP_20030408.1600.04-R35-1
RM36	CNN_IP_20030408.1600.04-R36-1
RM37	CNN_IP_20030408.1600.04-R37-1
RM38	CNN_IP_20030408.1600.04-R38-1
RM39	CNN_IP_20030408.1600.04-R39-1
RM40	CNN_IP_20030408.1600.04-R40-1
RM41	CNN_IP_20030408.1600.04-R41-1
RM42	CNN_IP_20030408.1600.04-R42-1
RM43	CNN_IP_20030408.1600.04-R43-1
RM44	CNN_IP_20030408.1600.04-R44-1
RM45	CNN_IP_20030408.1600.04-R45-1
RM46	CNN_IP_20030408.1600.04-R46-1
RM47	CNN_IP_20030408.1600.04-R47-1
RM52	CNN_IP_20030408.1600.04-R48-1
RM53	CNN_IP_20030408.1600.04-R49-1
RM54	CNN_IP_20030408.1600.04-R50-1
RM55	CNN_IP_20030408.1600.04-R51-1
V1	CNN_IP_20030408.1600.04-EV1
V2	CNN_IP_20030408.1600.04-EV2
V3	CNN_IP_20030408.1600.04-EV3
V4	CNN_IP_20030408.1600.04-EV4
V5	CNN_IP_20030408.1600.04-EV5
V6	CNN_IP_20030408.1600.04-EV6
V7	CNN_IP_20030408.1600.04-EV7
V8	CNN_IP_20030408.1600.04-EV8
V9	CNN_IP_20030408.1600.04-EV9
V10	CNN_IP_20030408.1600.04-EV10
V11	CNN_IP_20030408.1600.04-EV11
V12	CNN_IP_20030408.1600.04-EV12
V13	CNN_IP_20030408.1600.04-EV13
V14	CNN_IP_20030408.1600.04-EV14
V15	CNN_IP_20030408.1600.04-EV15
V24	CNN_IP_20030408.1600.04-EV16
V18	CNN_IP_20030408.1600.04-EV17
V19	CNN_IP_20030408.1600.04-EV18
V20	CNN_IP_20030408.1600.04-EV19
V21	CNN_IP_20030408.1600.04-EV20
V22	CNN_IP_20030408.1600.04-EV21
V23	CNN_IP_20030408.1600.04-EV22
V25	CNN_IP_20030408.1600.04-EV23
V26	CNN_IP_20030408.1600.04-EV24
V27	CNN_IP_20030408.1600.04-EV25
V28	CNN_IP_20030408.1600.04-EV26
V29	CNN_IP_20030408.1600.04-EV27
V30	CNN_IP_20030408.1600.04-EV28
V31	CNN_IP_20030408.1600.04-EV29
V32	CNN_IP_20030408.1600.04-EV30
V33	CNN_IP_20030408.1600.04-EV31
V34	CNN_IP_20030408.1600.04-EV32
V35	CNN_IP_20030408.1600.04-EV33
V36	CNN_IP_20030408.1600.04-EV34
V37	CNN_IP_20030408.1600.04-EV35
VM1	CNN_IP_20030408.1600.04-EV1-1
VM2	CNN_IP_20030408.1600.04-EV2-1
VM3	CNN_IP_20030408.1600.04-EV3-1
VM4	CNN_IP_20030408.1600.04-EV4-1
VM25	CNN_IP_20030408.1600.04-EV16-1
VM6	CNN_IP_20030408.1600.04-EV5-1
VM7	CNN_IP_20030408.1600.04-EV6-1
VM8	CNN_IP_20030408.1600.04-EV7-1
VM9	CNN_IP_20030408.1600.04-EV8-1
VM10	CNN_IP_20030408.1600.04-EV9-1
VM11	CNN_IP_20030408.1600.04-EV10-1
VM12	CNN_IP_20030408.1600.04-EV11-1
VM13	CNN_IP_20030408.1600.04-EV12-1
VM14	CNN_IP_20030408.1600.04-EV13-1
VM15	CNN_IP_20030408.1600.04-EV14-1
VM16	CNN_IP_20030408.1600.04-EV15-1
VM19	CNN_IP_20030408.1600.04-EV17-1
VM20	CNN_IP_20030408.1600.04-EV18-1
VM21	CNN_IP_20030408.1600.04-EV19-1
VM22	CNN_IP_20030408.1600.04-EV20-1
VM23	CNN_IP_20030408.1600.04-EV21-1
VM24	CNN_IP_20030408.1600.04-EV22-1
VM26	CNN_IP_20030408.1600.04-EV23-1
VM27	CNN_IP_20030408.1600.04-EV24-1
VM28	CNN_IP_20030408.1600.04-EV25-1
VM29	CNN_IP_20030408.1600.04-EV26-1
VM30	CNN_IP_20030408.1600.04-EV27-1
VM31	CNN_IP_20030408.1600.04-EV28-1
VM32	CNN_IP_20030408.1600.04-EV29-1
VM33	CNN_IP_20030408.1600.04-EV30-1
VM34	CNN_IP_20030408.1600.04-EV31-1
VM35	CNN_IP_20030408.1600.04-EV32-1
VM36	CNN_IP_20030408.1600.04-EV33-1
VM37	CNN_IP_20030408.1600.04-EV34-1
VM38	CNN_IP_20030408.1600.04-EV35-1
Q1	CNN_IP_20030408.1600.04-T1
Q2	CNN_IP_20030408.1600.04-T2
Q3	CNN_IP_20030408.1600.04-T3
Q4	CNN_IP_20030408.1600.04-T4
Q5	CNN_IP_20030408.1600.04-T5
Q6	CNN_IP_20030408.1600.04-T6
Q7	CNN_IP_20030408.1600.04-T7
Q8	CNN_IP_20030408.1600.04-T8
Q9	CNN_IP_20030408.1600.04-T9
Q10	CNN_IP_20030408.1600.04-T10
Q11	CNN_IP_20030408.1600.04-T11
Q13	CNN_IP_20030408.1600.04-T12
Q12	CNN_IP_20030408.1600.04-T13
