CE12	CNN_CF_20030305.1900.06-1-CE1
EM35	CNN_CF_20030305.1900.06-1-E2-17
EM36	CNN_CF_20030305.1900.06-1-E8-18
EM37	CNN_CF_20030305.1900.06-1-E2-19
EM38	CNN_CF_20030305.1900.06-1-E9-20
EM39	CNN_CF_20030305.1900.06-1-E5-21
EM40	CNN_CF_20030305.1900.06-1-E10-22
EM41	CNN_CF_20030305.1900.06-1-E2-23
EM42	CNN_CF_20030305.1900.06-1-E20-24
EM43	CNN_CF_20030305.1900.06-1-E2-25
EM44	CNN_CF_20030305.1900.06-1-E20-26
EM45	CNN_CF_20030305.1900.06-1-E2-27
EM46	CNN_CF_20030305.1900.06-1-E20-28
EM47	CNN_CF_20030305.1900.06-1-E9-29
EM48	CNN_CF_20030305.1900.06-1-E37-30
EM49	CNN_CF_20030305.1900.06-1-E5-31
EM50	CNN_CF_20030305.1900.06-1-E11-32
EM51	CNN_CF_20030305.1900.06-1-E5-33
EM52	CNN_CF_20030305.1900.06-1-E12-34
EM53	CNN_CF_20030305.1900.06-1-E13-35
EM54	CNN_CF_20030305.1900.06-1-E2-36
EM55	CNN_CF_20030305.1900.06-1-E5-37
EM56	CNN_CF_20030305.1900.06-1-E14-38
EM57	CNN_CF_20030305.1900.06-1-E15-39
EM58	CNN_CF_20030305.1900.06-1-E16-40
EM59	CNN_CF_20030305.1900.06-1-E17-41
EM60	CNN_CF_20030305.1900.06-1-E18-42
EM61	CNN_CF_20030305.1900.06-1-E19-43
EM62	CNN_CF_20030305.1900.06-1-E5-44
EM63	CNN_CF_20030305.1900.06-1-E37-45
EM64	CNN_CF_20030305.1900.06-1-E7-46
EM65	CNN_CF_20030305.1900.06-1-E21-47
EM66	CNN_CF_20030305.1900.06-1-E37-48
EM67	CNN_CF_20030305.1900.06-1-E14-49
EM68	CNN_CF_20030305.1900.06-1-E22-50
EM69	CNN_CF_20030305.1900.06-1-E23-51
EM70	CNN_CF_20030305.1900.06-1-E24-52
EM71	CNN_CF_20030305.1900.06-1-E24-53
EM72	CNN_CF_20030305.1900.06-1-E25-54
EM73	CNN_CF_20030305.1900.06-1-E20-55
EM74	CNN_CF_20030305.1900.06-1-E7-56
EM75	CNN_CF_20030305.1900.06-1-E20-57
EM76	CNN_CF_20030305.1900.06-1-E20-58
EM77	CNN_CF_20030305.1900.06-1-E20-59
EM78	CNN_CF_20030305.1900.06-1-E20-60
EM79	CNN_CF_20030305.1900.06-1-E20-61
EM80	CNN_CF_20030305.1900.06-1-E17-62
EM81	CNN_CF_20030305.1900.06-1-E18-63
EM82	CNN_CF_20030305.1900.06-1-E19-64
EM83	CNN_CF_20030305.1900.06-1-E21-65
EM84	CNN_CF_20030305.1900.06-1-E21-66
EM85	CNN_CF_20030305.1900.06-1-E26-67
EM86	CNN_CF_20030305.1900.06-1-E21-68
EM87	CNN_CF_20030305.1900.06-1-E26-69
EM88	CNN_CF_20030305.1900.06-1-E27-70
EM89	CNN_CF_20030305.1900.06-1-E24-71
EM90	CNN_CF_20030305.1900.06-1-E20-72
EM91	CNN_CF_20030305.1900.06-1-E28-73
EM2	CNN_CF_20030305.1900.06-1-E20-74
EM3	CNN_CF_20030305.1900.06-1-E29-75
EM4	CNN_CF_20030305.1900.06-1-E29-76
EM5	CNN_CF_20030305.1900.06-1-E30-77
EM7	CNN_CF_20030305.1900.06-1-E31-78
EM8	CNN_CF_20030305.1900.06-1-E32-79
EM9	CNN_CF_20030305.1900.06-1-E33-80
EM10	CNN_CF_20030305.1900.06-1-E34-81
EM11	CNN_CF_20030305.1900.06-1-E35-82
EM12	CNN_CF_20030305.1900.06-1-E20-83
EM13	CNN_CF_20030305.1900.06-1-E20-84
EM14	CNN_CF_20030305.1900.06-1-E36-85
EM15	CNN_CF_20030305.1900.06-1-E37-86
EM16	CNN_CF_20030305.1900.06-1-E20-87
EM17	CNN_CF_20030305.1900.06-1-E20-88
EM18	CNN_CF_20030305.1900.06-1-E37-89
EM19	CNN_CF_20030305.1900.06-1-E1-90
R1	CNN_CF_20030305.1900.06-1-R1
R2	CNN_CF_20030305.1900.06-1-R2
R3	CNN_CF_20030305.1900.06-1-R3
R5	CNN_CF_20030305.1900.06-1-R4
R6	CNN_CF_20030305.1900.06-1-R5
RM1	CNN_CF_20030305.1900.06-1-R1-1
RM2	CNN_CF_20030305.1900.06-1-R2-1
RM3	CNN_CF_20030305.1900.06-1-R3-1
RM5	CNN_CF_20030305.1900.06-1-R4-1
RM6	CNN_CF_20030305.1900.06-1-R5-1
V2	CNN_CF_20030305.1900.06-1-EV1
V3	CNN_CF_20030305.1900.06-1-EV2
V4	CNN_CF_20030305.1900.06-1-EV3
V5	CNN_CF_20030305.1900.06-1-EV4
V6	CNN_CF_20030305.1900.06-1-EV5
V7	CNN_CF_20030305.1900.06-1-EV6
V8	CNN_CF_20030305.1900.06-1-EV7
V9	CNN_CF_20030305.1900.06-1-EV8
V10	CNN_CF_20030305.1900.06-1-EV9
V11	CNN_CF_20030305.1900.06-1-EV10
V1	CNN_CF_20030305.1900.06-1-EV11
VM2	CNN_CF_20030305.1900.06-1-EV1-1
VM3	CNN_CF_20030305.1900.06-1-EV2-1
VM4	CNN_CF_20030305.1900.06-1-EV3-1
VM5	CNN_CF_20030305.1900.06-1-EV4-1
VM6	CNN_CF_20030305.1900.06-1-EV5-1
VM7	CNN_CF_20030305.1900.06-1-EV6-1
VM8	CNN_CF_20030305.1900.06-1-EV7-1
VM9	CNN_CF_20030305.1900.06-1-EV8-1
VM10	CNN_CF_20030305.1900.06-1-EV9-1
VM11	CNN_CF_20030305.1900.06-1-EV10-1
VM1	CNN_CF_20030305.1900.06-1-EV11-1
Q1	CNN_CF_20030305.1900.06-1-T1
Q2	CNN_CF_20030305.1900.06-1-T2
Q3	CNN_CF_20030305.1900.06-1-V1
Q4	CNN_CF_20030305.1900.06-1-T3
Q5	CNN_CF_20030305.1900.06-1-T4
QM3	CNN_CF_20030305.1900.06-1-V1-1
