CE12	CNN_IP_20030412.1600.05-CE1
EM15	CNN_IP_20030412.1600.05-E42-62
EM16	CNN_IP_20030412.1600.05-E37-63
EM17	CNN_IP_20030412.1600.05-E37-64
R2	CNN_IP_20030412.1600.05-R1
R3	CNN_IP_20030412.1600.05-R2
R4	CNN_IP_20030412.1600.05-R3
R5	CNN_IP_20030412.1600.05-R4
R6	CNN_IP_20030412.1600.05-R5
R7	CNN_IP_20030412.1600.05-R6
R8	CNN_IP_20030412.1600.05-R7
R9	CNN_IP_20030412.1600.05-R8
R10	CNN_IP_20030412.1600.05-R9
R11	CNN_IP_20030412.1600.05-R10
R12	CNN_IP_20030412.1600.05-R11
R13	CNN_IP_20030412.1600.05-R12
R14	CNN_IP_20030412.1600.05-R13
R15	CNN_IP_20030412.1600.05-R14
R16	CNN_IP_20030412.1600.05-R15
RM2	CNN_IP_20030412.1600.05-R1-1
RM3	CNN_IP_20030412.1600.05-R2-1
RM4	CNN_IP_20030412.1600.05-R3-1
RM5	CNN_IP_20030412.1600.05-R4-1
RM6	CNN_IP_20030412.1600.05-R5-1
RM7	CNN_IP_20030412.1600.05-R6-1
RM8	CNN_IP_20030412.1600.05-R7-1
RM9	CNN_IP_20030412.1600.05-R8-1
RM10	CNN_IP_20030412.1600.05-R9-1
RM11	CNN_IP_20030412.1600.05-R10-1
RM12	CNN_IP_20030412.1600.05-R11-1
RM13	CNN_IP_20030412.1600.05-R12-1
RM14	CNN_IP_20030412.1600.05-R13-1
RM15	CNN_IP_20030412.1600.05-R14-1
RM16	CNN_IP_20030412.1600.05-R15-1
V1	CNN_IP_20030412.1600.05-EV1
V2	CNN_IP_20030412.1600.05-EV2
V3	CNN_IP_20030412.1600.05-EV3
V5	CNN_IP_20030412.1600.05-EV4
V6	CNN_IP_20030412.1600.05-EV5
V7	CNN_IP_20030412.1600.05-EV6
V8	CNN_IP_20030412.1600.05-EV7
V9	CNN_IP_20030412.1600.05-EV8
V10	CNN_IP_20030412.1600.05-EV9
V11	CNN_IP_20030412.1600.05-EV10
VM2	CNN_IP_20030412.1600.05-EV2-1
VM3	CNN_IP_20030412.1600.05-EV3-1
VM5	CNN_IP_20030412.1600.05-EV4-1
VM6	CNN_IP_20030412.1600.05-EV5-1
VM7	CNN_IP_20030412.1600.05-EV6-1
VM8	CNN_IP_20030412.1600.05-EV7-1
VM9	CNN_IP_20030412.1600.05-EV8-1
VM10	CNN_IP_20030412.1600.05-EV9-1
VM11	CNN_IP_20030412.1600.05-EV10-1
VM1	CNN_IP_20030412.1600.05-EV1-1
Q1	CNN_IP_20030412.1600.05-T1
Q2	CNN_IP_20030412.1600.05-T2
Q3	CNN_IP_20030412.1600.05-T3
Q4	CNN_IP_20030412.1600.05-T4
