CE12	CNN_IP_20030405.1600.02-CE1
E75	CNN_IP_20030405.1600.02-E46
E77	CNN_IP_20030405.1600.02-E47
E78	CNN_IP_20030405.1600.02-E48
E79	CNN_IP_20030405.1600.02-E49
E80	CNN_IP_20030405.1600.02-E50
E81	CNN_IP_20030405.1600.02-E51
E83	CNN_IP_20030405.1600.02-E52
E84	CNN_IP_20030405.1600.02-E53
E85	CNN_IP_20030405.1600.02-E54
E86	CNN_IP_20030405.1600.02-E55
E87	CNN_IP_20030405.1600.02-E56
E89	CNN_IP_20030405.1600.02-E57
E92	CNN_IP_20030405.1600.02-E58
E93	CNN_IP_20030405.1600.02-E59
E2	CNN_IP_20030405.1600.02-E60
E94	CNN_IP_20030405.1600.02-E61
E96	CNN_IP_20030405.1600.02-E62
E97	CNN_IP_20030405.1600.02-E63
E98	CNN_IP_20030405.1600.02-E64
E100	CNN_IP_20030405.1600.02-E65
E101	CNN_IP_20030405.1600.02-E66
E102	CNN_IP_20030405.1600.02-E67
E103	CNN_IP_20030405.1600.02-E68
E104	CNN_IP_20030405.1600.02-E69
E105	CNN_IP_20030405.1600.02-E70
E106	CNN_IP_20030405.1600.02-E71
E107	CNN_IP_20030405.1600.02-E72
E108	CNN_IP_20030405.1600.02-E73
E109	CNN_IP_20030405.1600.02-E74
E110	CNN_IP_20030405.1600.02-E75
E111	CNN_IP_20030405.1600.02-E76
E112	CNN_IP_20030405.1600.02-E77
E113	CNN_IP_20030405.1600.02-E78
E116	CNN_IP_20030405.1600.02-E79
E118	CNN_IP_20030405.1600.02-E80
E119	CNN_IP_20030405.1600.02-E81
E120	CNN_IP_20030405.1600.02-E82
E121	CNN_IP_20030405.1600.02-E83
E122	CNN_IP_20030405.1600.02-E84
E123	CNN_IP_20030405.1600.02-E85
E124	CNN_IP_20030405.1600.02-E86
E125	CNN_IP_20030405.1600.02-E87
E126	CNN_IP_20030405.1600.02-E88
E127	CNN_IP_20030405.1600.02-E89
E128	CNN_IP_20030405.1600.02-E90
E129	CNN_IP_20030405.1600.02-E91
E130	CNN_IP_20030405.1600.02-E92
E131	CNN_IP_20030405.1600.02-E93
E132	CNN_IP_20030405.1600.02-E94
E133	CNN_IP_20030405.1600.02-E95
E3	CNN_IP_20030405.1600.02-E96
E134	CNN_IP_20030405.1600.02-E97
E135	CNN_IP_20030405.1600.02-E98
E136	CNN_IP_20030405.1600.02-E99
E137	CNN_IP_20030405.1600.02-E100
E138	CNN_IP_20030405.1600.02-E101
E4	CNN_IP_20030405.1600.02-E102
E6	CNN_IP_20030405.1600.02-E103
E7	CNN_IP_20030405.1600.02-E104
E8	CNN_IP_20030405.1600.02-E105
E9	CNN_IP_20030405.1600.02-E106
E11	CNN_IP_20030405.1600.02-E107
E139	CNN_IP_20030405.1600.02-E108
E14	CNN_IP_20030405.1600.02-E109
E17	CNN_IP_20030405.1600.02-E110
EM1	CNN_IP_20030405.1600.02-E21-1
EM19	CNN_IP_20030405.1600.02-E2-2
EM20	CNN_IP_20030405.1600.02-E3-3
EM21	CNN_IP_20030405.1600.02-E4-4
EM22	CNN_IP_20030405.1600.02-E5-5
EM23	CNN_IP_20030405.1600.02-E6-6
EM24	CNN_IP_20030405.1600.02-E4-7
EM25	CNN_IP_20030405.1600.02-E7-8
EM26	CNN_IP_20030405.1600.02-E8-9
EM28	CNN_IP_20030405.1600.02-E6-10
EM29	CNN_IP_20030405.1600.02-E6-11
EM30	CNN_IP_20030405.1600.02-E6-12
EM31	CNN_IP_20030405.1600.02-E7-13
EM34	CNN_IP_20030405.1600.02-E9-14
EM35	CNN_IP_20030405.1600.02-E10-15
EM36	CNN_IP_20030405.1600.02-E11-16
EM37	CNN_IP_20030405.1600.02-E11-17
EM38	CNN_IP_20030405.1600.02-E12-18
EM39	CNN_IP_20030405.1600.02-E12-19
EM40	CNN_IP_20030405.1600.02-E12-20
EM41	CNN_IP_20030405.1600.02-E12-21
EM42	CNN_IP_20030405.1600.02-E12-22
EM43	CNN_IP_20030405.1600.02-E13-23
EM44	CNN_IP_20030405.1600.02-E14-24
EM46	CNN_IP_20030405.1600.02-E15-25
EM47	CNN_IP_20030405.1600.02-E16-26
EM48	CNN_IP_20030405.1600.02-E17-27
EM50	CNN_IP_20030405.1600.02-E18-28
EM51	CNN_IP_20030405.1600.02-E17-29
EM52	CNN_IP_20030405.1600.02-E19-30
EM53	CNN_IP_20030405.1600.02-E20-31
EM54	CNN_IP_20030405.1600.02-E7-32
EM55	CNN_IP_20030405.1600.02-E7-33
EM56	CNN_IP_20030405.1600.02-E22-34
EM57	CNN_IP_20030405.1600.02-E7-35
EM58	CNN_IP_20030405.1600.02-E23-36
EM59	CNN_IP_20030405.1600.02-E23-37
EM60	CNN_IP_20030405.1600.02-E24-38
EM61	CNN_IP_20030405.1600.02-E25-39
EM62	CNN_IP_20030405.1600.02-E26-40
EM63	CNN_IP_20030405.1600.02-E7-41
EM64	CNN_IP_20030405.1600.02-E7-42
EM65	CNN_IP_20030405.1600.02-E7-43
EM66	CNN_IP_20030405.1600.02-E27-44
EM68	CNN_IP_20030405.1600.02-E27-45
EM69	CNN_IP_20030405.1600.02-E28-46
EM71	CNN_IP_20030405.1600.02-E29-47
EM73	CNN_IP_20030405.1600.02-E29-48
EM74	CNN_IP_20030405.1600.02-E4-49
EM75	CNN_IP_20030405.1600.02-E30-50
EM76	CNN_IP_20030405.1600.02-E31-51
EM77	CNN_IP_20030405.1600.02-E32-52
EM78	CNN_IP_20030405.1600.02-E33-53
EM79	CNN_IP_20030405.1600.02-E32-54
EM80	CNN_IP_20030405.1600.02-E31-55
EM81	CNN_IP_20030405.1600.02-E34-56
EM82	CNN_IP_20030405.1600.02-E35-57
EM83	CNN_IP_20030405.1600.02-E36-58
EM84	CNN_IP_20030405.1600.02-E7-59
EM86	CNN_IP_20030405.1600.02-E37-60
EM87	CNN_IP_20030405.1600.02-E38-61
EM88	CNN_IP_20030405.1600.02-E39-62
EM89	CNN_IP_20030405.1600.02-E105-63
EM90	CNN_IP_20030405.1600.02-E40-64
EM91	CNN_IP_20030405.1600.02-E41-65
EM92	CNN_IP_20030405.1600.02-E42-66
EM2	CNN_IP_20030405.1600.02-E60-67
EM93	CNN_IP_20030405.1600.02-E43-68
EM95	CNN_IP_20030405.1600.02-E5-69
EM96	CNN_IP_20030405.1600.02-E44-70
EM97	CNN_IP_20030405.1600.02-E39-71
EM98	CNN_IP_20030405.1600.02-E3-72
EM99	CNN_IP_20030405.1600.02-E45-73
EM100	CNN_IP_20030405.1600.02-E46-74
EM102	CNN_IP_20030405.1600.02-E6-75
EM103	CNN_IP_20030405.1600.02-E47-76
EM104	CNN_IP_20030405.1600.02-E48-77
EM105	CNN_IP_20030405.1600.02-E46-78
EM106	CNN_IP_20030405.1600.02-E46-79
EM107	CNN_IP_20030405.1600.02-E49-80
EM108	CNN_IP_20030405.1600.02-E50-81
EM109	CNN_IP_20030405.1600.02-E51-82
EM110	CNN_IP_20030405.1600.02-E52-83
EM111	CNN_IP_20030405.1600.02-E3-84
EM112	CNN_IP_20030405.1600.02-E53-85
EM113	CNN_IP_20030405.1600.02-E48-86
EM114	CNN_IP_20030405.1600.02-E48-87
EM115	CNN_IP_20030405.1600.02-E48-88
EM116	CNN_IP_20030405.1600.02-E54-89
EM117	CNN_IP_20030405.1600.02-E105-90
EM118	CNN_IP_20030405.1600.02-E55-91
EM119	CNN_IP_20030405.1600.02-E56-92
EM120	CNN_IP_20030405.1600.02-E46-93
EM122	CNN_IP_20030405.1600.02-E46-94
EM123	CNN_IP_20030405.1600.02-E57-95
EM126	CNN_IP_20030405.1600.02-E58-96
EM127	CNN_IP_20030405.1600.02-E59-97
EM128	CNN_IP_20030405.1600.02-E59-98
EM129	CNN_IP_20030405.1600.02-E59-99
EM130	CNN_IP_20030405.1600.02-E48-100
EM131	CNN_IP_20030405.1600.02-E47-101
EM132	CNN_IP_20030405.1600.02-E46-102
EM133	CNN_IP_20030405.1600.02-E46-103
EM134	CNN_IP_20030405.1600.02-E48-104
EM135	CNN_IP_20030405.1600.02-E48-105
EM136	CNN_IP_20030405.1600.02-E48-106
EM137	CNN_IP_20030405.1600.02-E59-107
EM138	CNN_IP_20030405.1600.02-E61-108
EM139	CNN_IP_20030405.1600.02-E62-109
EM140	CNN_IP_20030405.1600.02-E46-110
EM141	CNN_IP_20030405.1600.02-E63-111
EM142	CNN_IP_20030405.1600.02-E46-112
EM143	CNN_IP_20030405.1600.02-E46-113
EM144	CNN_IP_20030405.1600.02-E46-114
EM145	CNN_IP_20030405.1600.02-E46-115
EM146	CNN_IP_20030405.1600.02-E64-116
EM147	CNN_IP_20030405.1600.02-E65-117
EM148	CNN_IP_20030405.1600.02-E46-118
EM149	CNN_IP_20030405.1600.02-E46-119
EM150	CNN_IP_20030405.1600.02-E46-120
EM151	CNN_IP_20030405.1600.02-E46-121
EM152	CNN_IP_20030405.1600.02-E55-122
EM153	CNN_IP_20030405.1600.02-E66-123
EM155	CNN_IP_20030405.1600.02-E67-124
EM156	CNN_IP_20030405.1600.02-E67-125
EM157	CNN_IP_20030405.1600.02-E3-126
EM158	CNN_IP_20030405.1600.02-E67-127
EM160	CNN_IP_20030405.1600.02-E68-128
EM161	CNN_IP_20030405.1600.02-E69-129
EM162	CNN_IP_20030405.1600.02-E70-130
EM163	CNN_IP_20030405.1600.02-E71-131
EM164	CNN_IP_20030405.1600.02-E72-132
EM165	CNN_IP_20030405.1600.02-E73-133
EM166	CNN_IP_20030405.1600.02-E74-134
EM168	CNN_IP_20030405.1600.02-E67-135
EM169	CNN_IP_20030405.1600.02-E74-136
EM170	CNN_IP_20030405.1600.02-E75-137
EM171	CNN_IP_20030405.1600.02-E76-138
EM172	CNN_IP_20030405.1600.02-E77-139
EM173	CNN_IP_20030405.1600.02-E67-140
EM174	CNN_IP_20030405.1600.02-E78-141
EM176	CNN_IP_20030405.1600.02-E74-142
EM177	CNN_IP_20030405.1600.02-E79-143
EM3	CNN_IP_20030405.1600.02-E96-144
EM178	CNN_IP_20030405.1600.02-E74-145
EM179	CNN_IP_20030405.1600.02-E67-146
EM181	CNN_IP_20030405.1600.02-E80-147
EM182	CNN_IP_20030405.1600.02-E68-148
EM183	CNN_IP_20030405.1600.02-E68-149
EM184	CNN_IP_20030405.1600.02-E68-150
EM185	CNN_IP_20030405.1600.02-E68-151
EM186	CNN_IP_20030405.1600.02-E77-152
EM187	CNN_IP_20030405.1600.02-E81-153
EM188	CNN_IP_20030405.1600.02-E82-154
EM189	CNN_IP_20030405.1600.02-E83-155
EM190	CNN_IP_20030405.1600.02-E67-156
EM191	CNN_IP_20030405.1600.02-E84-157
EM192	CNN_IP_20030405.1600.02-E67-158
EM193	CNN_IP_20030405.1600.02-E67-159
EM194	CNN_IP_20030405.1600.02-E85-160
EM195	CNN_IP_20030405.1600.02-E85-161
EM196	CNN_IP_20030405.1600.02-E85-162
EM197	CNN_IP_20030405.1600.02-E86-163
EM198	CNN_IP_20030405.1600.02-E87-164
EM199	CNN_IP_20030405.1600.02-E88-165
EM200	CNN_IP_20030405.1600.02-E89-166
EM201	CNN_IP_20030405.1600.02-E90-167
EM202	CNN_IP_20030405.1600.02-E91-168
EM203	CNN_IP_20030405.1600.02-E3-169
EM204	CNN_IP_20030405.1600.02-E105-170
EM205	CNN_IP_20030405.1600.02-E44-171
EM207	CNN_IP_20030405.1600.02-E5-172
EM208	CNN_IP_20030405.1600.02-E5-173
EM209	CNN_IP_20030405.1600.02-E92-174
EM210	CNN_IP_20030405.1600.02-E92-175
EM211	CNN_IP_20030405.1600.02-E92-176
EM212	CNN_IP_20030405.1600.02-E93-177
EM213	CNN_IP_20030405.1600.02-E94-178
EM214	CNN_IP_20030405.1600.02-E95-179
EM215	CNN_IP_20030405.1600.02-E97-180
EM216	CNN_IP_20030405.1600.02-E98-181
EM217	CNN_IP_20030405.1600.02-E99-182
EM218	CNN_IP_20030405.1600.02-E75-183
EM219	CNN_IP_20030405.1600.02-E77-184
EM220	CNN_IP_20030405.1600.02-E99-185
EM221	CNN_IP_20030405.1600.02-E100-186
EM4	CNN_IP_20030405.1600.02-E102-187
EM222	CNN_IP_20030405.1600.02-E67-188
EM223	CNN_IP_20030405.1600.02-E101-189
EM5	CNN_IP_20030405.1600.02-E103-190
EM6	CNN_IP_20030405.1600.02-E102-191
EM7	CNN_IP_20030405.1600.02-E102-192
EM8	CNN_IP_20030405.1600.02-E104-193
EM9	CNN_IP_20030405.1600.02-E106-194
EM10	CNN_IP_20030405.1600.02-E107-195
EM94	CNN_IP_20030405.1600.02-E108-196
EM13	CNN_IP_20030405.1600.02-E109-197
EM16	CNN_IP_20030405.1600.02-E110-198
EM17	CNN_IP_20030405.1600.02-E109-199
EM18	CNN_IP_20030405.1600.02-E1-200
R15	CNN_IP_20030405.1600.02-R1
R2	CNN_IP_20030405.1600.02-R2
R3	CNN_IP_20030405.1600.02-R3
R4	CNN_IP_20030405.1600.02-R4
R6	CNN_IP_20030405.1600.02-R5
R7	CNN_IP_20030405.1600.02-R6
R8	CNN_IP_20030405.1600.02-R7
R9	CNN_IP_20030405.1600.02-R8
R10	CNN_IP_20030405.1600.02-R9
R11	CNN_IP_20030405.1600.02-R10
R12	CNN_IP_20030405.1600.02-R11
R13	CNN_IP_20030405.1600.02-R12
R14	CNN_IP_20030405.1600.02-R13
R15	CNN_IP_20030405.1600.02-R14
R18	CNN_IP_20030405.1600.02-R15
R19	CNN_IP_20030405.1600.02-R16
R20	CNN_IP_20030405.1600.02-R17
RM2	CNN_IP_20030405.1600.02-R2-1
RM3	CNN_IP_20030405.1600.02-R3-1
RM4	CNN_IP_20030405.1600.02-R4-1
RM6	CNN_IP_20030405.1600.02-R5-1
RM7	CNN_IP_20030405.1600.02-R6-1
RM8	CNN_IP_20030405.1600.02-R7-1
RM9	CNN_IP_20030405.1600.02-R8-1
RM10	CNN_IP_20030405.1600.02-R9-1
RM11	CNN_IP_20030405.1600.02-R10-1
RM12	CNN_IP_20030405.1600.02-R11-1
RM13	CNN_IP_20030405.1600.02-R12-1
RM14	CNN_IP_20030405.1600.02-R13-1
RM15	CNN_IP_20030405.1600.02-R14-1
RM18	CNN_IP_20030405.1600.02-R15-1
RM19	CNN_IP_20030405.1600.02-R16-1
RM20	CNN_IP_20030405.1600.02-R17-1
RM21	CNN_IP_20030405.1600.02-R14-2
V1	CNN_IP_20030405.1600.02-EV1
V3	CNN_IP_20030405.1600.02-EV2
V4	CNN_IP_20030405.1600.02-EV3
V5	CNN_IP_20030405.1600.02-EV4
V6	CNN_IP_20030405.1600.02-EV5
V7	CNN_IP_20030405.1600.02-EV6
V8	CNN_IP_20030405.1600.02-EV7
V9	CNN_IP_20030405.1600.02-EV8
VM1	CNN_IP_20030405.1600.02-EV1-1
VM3	CNN_IP_20030405.1600.02-EV2-1
VM4	CNN_IP_20030405.1600.02-EV3-1
VM5	CNN_IP_20030405.1600.02-EV4-1
VM6	CNN_IP_20030405.1600.02-EV5-1
VM7	CNN_IP_20030405.1600.02-EV6-1
VM8	CNN_IP_20030405.1600.02-EV7-1
VM9	CNN_IP_20030405.1600.02-EV8-1
Q1	CNN_IP_20030405.1600.02-T1
Q2	CNN_IP_20030405.1600.02-T2
Q3	CNN_IP_20030405.1600.02-T3
Q4	CNN_IP_20030405.1600.02-T4
Q5	CNN_IP_20030405.1600.02-T5
Q6	CNN_IP_20030405.1600.02-T6
Q7	CNN_IP_20030405.1600.02-T7
Q8	CNN_IP_20030405.1600.02-T8
Q9	CNN_IP_20030405.1600.02-T9
Q10	CNN_IP_20030405.1600.02-T10
Q11	CNN_IP_20030405.1600.02-T11
