CE12	CNN_CF_20030304.1900.02-CE1
EM78	CNN_CF_20030304.1900.02-E24-64
EM79	CNN_CF_20030304.1900.02-E33-65
EM80	CNN_CF_20030304.1900.02-E91-66
EM81	CNN_CF_20030304.1900.02-E91-67
EM82	CNN_CF_20030304.1900.02-E24-68
EM84	CNN_CF_20030304.1900.02-E31-69
EM85	CNN_CF_20030304.1900.02-E31-70
EM86	CNN_CF_20030304.1900.02-E34-71
EM89	CNN_CF_20030304.1900.02-E35-72
EM90	CNN_CF_20030304.1900.02-E36-73
EM91	CNN_CF_20030304.1900.02-E37-74
EM92	CNN_CF_20030304.1900.02-E38-75
EM93	CNN_CF_20030304.1900.02-E24-76
EM94	CNN_CF_20030304.1900.02-E39-77
EM95	CNN_CF_20030304.1900.02-E39-78
EM96	CNN_CF_20030304.1900.02-E39-79
EM97	CNN_CF_20030304.1900.02-E40-80
EM98	CNN_CF_20030304.1900.02-E40-81
EM99	CNN_CF_20030304.1900.02-E24-82
EM100	CNN_CF_20030304.1900.02-E41-83
EM101	CNN_CF_20030304.1900.02-E24-84
EM102	CNN_CF_20030304.1900.02-E42-85
EM103	CNN_CF_20030304.1900.02-E43-86
EM104	CNN_CF_20030304.1900.02-E42-87
EM105	CNN_CF_20030304.1900.02-E42-88
EM106	CNN_CF_20030304.1900.02-E44-89
EM107	CNN_CF_20030304.1900.02-E93-90
EM108	CNN_CF_20030304.1900.02-E44-91
EM109	CNN_CF_20030304.1900.02-E98-92
EM110	CNN_CF_20030304.1900.02-E98-93
EM111	CNN_CF_20030304.1900.02-E44-94
EM112	CNN_CF_20030304.1900.02-E45-95
EM113	CNN_CF_20030304.1900.02-E44-96
EM114	CNN_CF_20030304.1900.02-E93-97
EM116	CNN_CF_20030304.1900.02-E44-98
EM117	CNN_CF_20030304.1900.02-E98-99
EM118	CNN_CF_20030304.1900.02-E98-100
EM119	CNN_CF_20030304.1900.02-E30-101
EM120	CNN_CF_20030304.1900.02-E24-102
EM121	CNN_CF_20030304.1900.02-E24-103
EM122	CNN_CF_20030304.1900.02-E46-104
EM123	CNN_CF_20030304.1900.02-E44-105
EM124	CNN_CF_20030304.1900.02-E47-106
EM126	CNN_CF_20030304.1900.02-E48-107
EM127	CNN_CF_20030304.1900.02-E98-108
EM128	CNN_CF_20030304.1900.02-E49-109
EM129	CNN_CF_20030304.1900.02-E50-110
EM130	CNN_CF_20030304.1900.02-E51-111
EM131	CNN_CF_20030304.1900.02-E50-112
EM132	CNN_CF_20030304.1900.02-E50-113
EM133	CNN_CF_20030304.1900.02-E51-114
EM134	CNN_CF_20030304.1900.02-E52-115
EM135	CNN_CF_20030304.1900.02-E53-116
EM136	CNN_CF_20030304.1900.02-E54-117
EM137	CNN_CF_20030304.1900.02-E98-118
EM138	CNN_CF_20030304.1900.02-E28-119
EM139	CNN_CF_20030304.1900.02-E55-120
EM141	CNN_CF_20030304.1900.02-E22-121
EM142	CNN_CF_20030304.1900.02-E56-122
EM143	CNN_CF_20030304.1900.02-E57-123
EM144	CNN_CF_20030304.1900.02-E91-124
EM145	CNN_CF_20030304.1900.02-E57-125
EM146	CNN_CF_20030304.1900.02-E59-126
EM147	CNN_CF_20030304.1900.02-E57-127
EM148	CNN_CF_20030304.1900.02-E24-128
EM149	CNN_CF_20030304.1900.02-E58-129
EM150	CNN_CF_20030304.1900.02-E60-130
EM151	CNN_CF_20030304.1900.02-E60-131
EM152	CNN_CF_20030304.1900.02-E28-132
EM153	CNN_CF_20030304.1900.02-E24-133
EM154	CNN_CF_20030304.1900.02-E58-134
EM155	CNN_CF_20030304.1900.02-E22-135
EM156	CNN_CF_20030304.1900.02-E44-136
EM157	CNN_CF_20030304.1900.02-E60-137
EM158	CNN_CF_20030304.1900.02-E60-138
EM159	CNN_CF_20030304.1900.02-E60-139
EM160	CNN_CF_20030304.1900.02-E61-140
EM161	CNN_CF_20030304.1900.02-E4-141
EM162	CNN_CF_20030304.1900.02-E62-142
EM163	CNN_CF_20030304.1900.02-E62-143
EM164	CNN_CF_20030304.1900.02-E63-144
EM165	CNN_CF_20030304.1900.02-E63-145
EM166	CNN_CF_20030304.1900.02-E63-146
EM167	CNN_CF_20030304.1900.02-E63-147
EM168	CNN_CF_20030304.1900.02-E63-148
EM169	CNN_CF_20030304.1900.02-E64-149
EM170	CNN_CF_20030304.1900.02-E65-150
EM171	CNN_CF_20030304.1900.02-E96-151
EM172	CNN_CF_20030304.1900.02-E66-152
EM173	CNN_CF_20030304.1900.02-E67-153
EM175	CNN_CF_20030304.1900.02-E68-154
EM176	CNN_CF_20030304.1900.02-E68-155
EM177	CNN_CF_20030304.1900.02-E96-156
EM178	CNN_CF_20030304.1900.02-E69-157
EM180	CNN_CF_20030304.1900.02-E98-158
EM181	CNN_CF_20030304.1900.02-E70-159
EM182	CNN_CF_20030304.1900.02-E98-160
EM183	CNN_CF_20030304.1900.02-E68-161
EM184	CNN_CF_20030304.1900.02-E68-162
EM185	CNN_CF_20030304.1900.02-E71-163
EM186	CNN_CF_20030304.1900.02-E55-164
EM174	CNN_CF_20030304.1900.02-E55-165
EM179	CNN_CF_20030304.1900.02-E55-166
EM187	CNN_CF_20030304.1900.02-E68-167
EM188	CNN_CF_20030304.1900.02-E72-168
EM189	CNN_CF_20030304.1900.02-E4-169
EM190	CNN_CF_20030304.1900.02-E96-170
EM191	CNN_CF_20030304.1900.02-E73-171
EM192	CNN_CF_20030304.1900.02-E94-172
EM196	CNN_CF_20030304.1900.02-E74-173
EM197	CNN_CF_20030304.1900.02-E74-174
EM198	CNN_CF_20030304.1900.02-E75-175
EM199	CNN_CF_20030304.1900.02-E74-176
EM200	CNN_CF_20030304.1900.02-E96-177
EM201	CNN_CF_20030304.1900.02-E4-178
EM202	CNN_CF_20030304.1900.02-E96-179
EM203	CNN_CF_20030304.1900.02-E96-180
EM204	CNN_CF_20030304.1900.02-E96-181
EM205	CNN_CF_20030304.1900.02-E96-182
EM206	CNN_CF_20030304.1900.02-E76-183
EM207	CNN_CF_20030304.1900.02-E76-184
EM208	CNN_CF_20030304.1900.02-E77-185
EM209	CNN_CF_20030304.1900.02-E78-186
EM210	CNN_CF_20030304.1900.02-E78-187
EM211	CNN_CF_20030304.1900.02-E79-188
EM212	CNN_CF_20030304.1900.02-E80-189
EM213	CNN_CF_20030304.1900.02-E81-190
EM214	CNN_CF_20030304.1900.02-E76-191
EM215	CNN_CF_20030304.1900.02-E76-192
EM216	CNN_CF_20030304.1900.02-E55-193
EM219	CNN_CF_20030304.1900.02-E82-194
EM220	CNN_CF_20030304.1900.02-E76-195
EM221	CNN_CF_20030304.1900.02-E76-196
EM222	CNN_CF_20030304.1900.02-E76-197
EM223	CNN_CF_20030304.1900.02-E83-198
EM224	CNN_CF_20030304.1900.02-E84-199
EM225	CNN_CF_20030304.1900.02-E96-200
EM226	CNN_CF_20030304.1900.02-E24-201
EM227	CNN_CF_20030304.1900.02-E85-202
EM228	CNN_CF_20030304.1900.02-E85-203
EM229	CNN_CF_20030304.1900.02-E44-204
EM230	CNN_CF_20030304.1900.02-E24-205
EM231	CNN_CF_20030304.1900.02-E24-206
EM232	CNN_CF_20030304.1900.02-E98-207
EM233	CNN_CF_20030304.1900.02-E28-208
EM234	CNN_CF_20030304.1900.02-E22-209
EM235	CNN_CF_20030304.1900.02-E86-210
EM236	CNN_CF_20030304.1900.02-E86-211
EM237	CNN_CF_20030304.1900.02-E98-212
EM238	CNN_CF_20030304.1900.02-E98-213
EM239	CNN_CF_20030304.1900.02-E22-214
EM240	CNN_CF_20030304.1900.02-E28-215
EM241	CNN_CF_20030304.1900.02-E22-216
EM242	CNN_CF_20030304.1900.02-E28-217
EM243	CNN_CF_20030304.1900.02-E98-218
EM244	CNN_CF_20030304.1900.02-E22-219
EM245	CNN_CF_20030304.1900.02-E94-220
EM248	CNN_CF_20030304.1900.02-E94-221
EM4	CNN_CF_20030304.1900.02-E88-222
EM5	CNN_CF_20030304.1900.02-E89-223
EM6	CNN_CF_20030304.1900.02-E89-224
EM7	CNN_CF_20030304.1900.02-E90-225
EM8	CNN_CF_20030304.1900.02-E91-226
EM9	CNN_CF_20030304.1900.02-E58-227
EM10	CNN_CF_20030304.1900.02-E92-228
EM11	CNN_CF_20030304.1900.02-E93-229
EM12	CNN_CF_20030304.1900.02-E94-230
EM13	CNN_CF_20030304.1900.02-E95-231
EM14	CNN_CF_20030304.1900.02-E96-232
EM15	CNN_CF_20030304.1900.02-E97-233
EM16	CNN_CF_20030304.1900.02-E98-234
R1	CNN_CF_20030304.1900.02-R1
R2	CNN_CF_20030304.1900.02-R2
R3	CNN_CF_20030304.1900.02-R3
R4	CNN_CF_20030304.1900.02-R4
R5	CNN_CF_20030304.1900.02-R5
R7	CNN_CF_20030304.1900.02-R6
R8	CNN_CF_20030304.1900.02-R7
R9	CNN_CF_20030304.1900.02-R8
R10	CNN_CF_20030304.1900.02-R9
R11	CNN_CF_20030304.1900.02-R10
R12	CNN_CF_20030304.1900.02-R11
R13	CNN_CF_20030304.1900.02-R12
R14	CNN_CF_20030304.1900.02-R13
R15	CNN_CF_20030304.1900.02-R14
R16	CNN_CF_20030304.1900.02-R15
R17	CNN_CF_20030304.1900.02-R16
R18	CNN_CF_20030304.1900.02-R17
R19	CNN_CF_20030304.1900.02-R18
R20	CNN_CF_20030304.1900.02-R19
R21	CNN_CF_20030304.1900.02-R20
R22	CNN_CF_20030304.1900.02-R21
R23	CNN_CF_20030304.1900.02-R22
R24	CNN_CF_20030304.1900.02-R23
RM1	CNN_CF_20030304.1900.02-R1-1
RM2	CNN_CF_20030304.1900.02-R2-1
RM3	CNN_CF_20030304.1900.02-R3-1
RM4	CNN_CF_20030304.1900.02-R4-1
RM5	CNN_CF_20030304.1900.02-R5-1
RM8	CNN_CF_20030304.1900.02-R6-1
RM9	CNN_CF_20030304.1900.02-R7-1
RM10	CNN_CF_20030304.1900.02-R8-1
RM11	CNN_CF_20030304.1900.02-R9-1
RM12	CNN_CF_20030304.1900.02-R10-1
RM13	CNN_CF_20030304.1900.02-R11-1
RM14	CNN_CF_20030304.1900.02-R12-1
RM15	CNN_CF_20030304.1900.02-R13-1
RM16	CNN_CF_20030304.1900.02-R14-1
RM17	CNN_CF_20030304.1900.02-R15-1
RM18	CNN_CF_20030304.1900.02-R16-1
RM19	CNN_CF_20030304.1900.02-R17-1
RM20	CNN_CF_20030304.1900.02-R18-1
RM21	CNN_CF_20030304.1900.02-R19-1
RM22	CNN_CF_20030304.1900.02-R20-1
RM23	CNN_CF_20030304.1900.02-R21-1
RM24	CNN_CF_20030304.1900.02-R22-1
RM25	CNN_CF_20030304.1900.02-R23-1
V10	CNN_CF_20030304.1900.02-EV1
V1	CNN_CF_20030304.1900.02-EV2
V2	CNN_CF_20030304.1900.02-EV3
V3	CNN_CF_20030304.1900.02-EV4
V4	CNN_CF_20030304.1900.02-EV5
V5	CNN_CF_20030304.1900.02-EV6
V6	CNN_CF_20030304.1900.02-EV7
V7	CNN_CF_20030304.1900.02-EV8
V8	CNN_CF_20030304.1900.02-EV9
V9	CNN_CF_20030304.1900.02-EV10
V11	CNN_CF_20030304.1900.02-EV11
V12	CNN_CF_20030304.1900.02-EV12
V13	CNN_CF_20030304.1900.02-EV13
V14	CNN_CF_20030304.1900.02-EV14
V15	CNN_CF_20030304.1900.02-EV15
V16	CNN_CF_20030304.1900.02-EV16
VM10	CNN_CF_20030304.1900.02-EV1-1
VM1	CNN_CF_20030304.1900.02-EV2-1
VM2	CNN_CF_20030304.1900.02-EV3-1
VM3	CNN_CF_20030304.1900.02-EV4-1
VM4	CNN_CF_20030304.1900.02-EV5-1
VM5	CNN_CF_20030304.1900.02-EV6-1
VM6	CNN_CF_20030304.1900.02-EV7-1
VM7	CNN_CF_20030304.1900.02-EV8-1
VM11	CNN_CF_20030304.1900.02-EV11-1
VM8	CNN_CF_20030304.1900.02-EV9-1
VM9	CNN_CF_20030304.1900.02-EV10-1
VM12	CNN_CF_20030304.1900.02-EV12-1
VM13	CNN_CF_20030304.1900.02-EV13-1
VM14	CNN_CF_20030304.1900.02-EV14-1
VM15	CNN_CF_20030304.1900.02-EV15-1
VM16	CNN_CF_20030304.1900.02-EV16-1
Q3	CNN_CF_20030304.1900.02-V1
Q4	CNN_CF_20030304.1900.02-V2
Q5	CNN_CF_20030304.1900.02-T1
Q6	CNN_CF_20030304.1900.02-T2
Q7	CNN_CF_20030304.1900.02-V3
Q1	CNN_CF_20030304.1900.02-T3
Q8	CNN_CF_20030304.1900.02-V4
Q9	CNN_CF_20030304.1900.02-V5
Q10	CNN_CF_20030304.1900.02-V6
Q11	CNN_CF_20030304.1900.02-T4
Q12	CNN_CF_20030304.1900.02-V7
Q13	CNN_CF_20030304.1900.02-T5
Q2	CNN_CF_20030304.1900.02-T6
Q14	CNN_CF_20030304.1900.02-V8
Q15	CNN_CF_20030304.1900.02-V9
Q16	CNN_CF_20030304.1900.02-V10
Q17	CNN_CF_20030304.1900.02-T7
Q18	CNN_CF_20030304.1900.02-V11
Q19	CNN_CF_20030304.1900.02-V12
Q20	CNN_CF_20030304.1900.02-V13
Q21	CNN_CF_20030304.1900.02-V14
Q22	CNN_CF_20030304.1900.02-T8
Q23	CNN_CF_20030304.1900.02-V15
Q24	CNN_CF_20030304.1900.02-V16
Q25	CNN_CF_20030304.1900.02-V17
Q26	CNN_CF_20030304.1900.02-V18
Q27	CNN_CF_20030304.1900.02-V19
Q28	CNN_CF_20030304.1900.02-V20
Q30	CNN_CF_20030304.1900.02-T9
Q29	CNN_CF_20030304.1900.02-V21
QM4	CNN_CF_20030304.1900.02-V2-1
QM7	CNN_CF_20030304.1900.02-V3-1
QM8	CNN_CF_20030304.1900.02-V4-1
QM9	CNN_CF_20030304.1900.02-V5-1
QM10	CNN_CF_20030304.1900.02-V6-1
QM12	CNN_CF_20030304.1900.02-V7-1
QM14	CNN_CF_20030304.1900.02-V8-1
QM15	CNN_CF_20030304.1900.02-V9-1
QM16	CNN_CF_20030304.1900.02-V10-1
QM18	CNN_CF_20030304.1900.02-V11-1
QM19	CNN_CF_20030304.1900.02-V12-1
QM20	CNN_CF_20030304.1900.02-V13-1
QM21	CNN_CF_20030304.1900.02-V14-1
QM23	CNN_CF_20030304.1900.02-V15-1
QM3	CNN_CF_20030304.1900.02-V1-1
QM24	CNN_CF_20030304.1900.02-V16-1
QM25	CNN_CF_20030304.1900.02-V17-1
QM26	CNN_CF_20030304.1900.02-V18-1
QM27	CNN_CF_20030304.1900.02-V19-1
QM28	CNN_CF_20030304.1900.02-V20-1
QM29	CNN_CF_20030304.1900.02-V21-1
