CE13	CNN_CF_20030305.1900.00-1-CE1
E42	CNN_CF_20030305.1900.00-1-E28
E43	CNN_CF_20030305.1900.00-1-E29
E44	CNN_CF_20030305.1900.00-1-E30
E45	CNN_CF_20030305.1900.00-1-E31
E46	CNN_CF_20030305.1900.00-1-E32
E47	CNN_CF_20030305.1900.00-1-E33
E48	CNN_CF_20030305.1900.00-1-E34
E50	CNN_CF_20030305.1900.00-1-E35
E51	CNN_CF_20030305.1900.00-1-E36
E52	CNN_CF_20030305.1900.00-1-E37
E53	CNN_CF_20030305.1900.00-1-E38
E54	CNN_CF_20030305.1900.00-1-E39
E55	CNN_CF_20030305.1900.00-1-E40
E56	CNN_CF_20030305.1900.00-1-E41
E58	CNN_CF_20030305.1900.00-1-E42
E59	CNN_CF_20030305.1900.00-1-E43
E60	CNN_CF_20030305.1900.00-1-E44
E61	CNN_CF_20030305.1900.00-1-E45
E62	CNN_CF_20030305.1900.00-1-E46
E63	CNN_CF_20030305.1900.00-1-E47
E64	CNN_CF_20030305.1900.00-1-E48
E65	CNN_CF_20030305.1900.00-1-E49
E66	CNN_CF_20030305.1900.00-1-E50
E67	CNN_CF_20030305.1900.00-1-E51
E68	CNN_CF_20030305.1900.00-1-E52
E69	CNN_CF_20030305.1900.00-1-E53
E2	CNN_CF_20030305.1900.00-1-E54
E72	CNN_CF_20030305.1900.00-1-E55
E73	CNN_CF_20030305.1900.00-1-E56
E74	CNN_CF_20030305.1900.00-1-E57
E3	CNN_CF_20030305.1900.00-1-E58
E4	CNN_CF_20030305.1900.00-1-E59
E5	CNN_CF_20030305.1900.00-1-E60
E6	CNN_CF_20030305.1900.00-1-E61
E7	CNN_CF_20030305.1900.00-1-E62
E8	CNN_CF_20030305.1900.00-1-E63
E9	CNN_CF_20030305.1900.00-1-E64
E10	CNN_CF_20030305.1900.00-1-E65
E11	CNN_CF_20030305.1900.00-1-E66
E12	CNN_CF_20030305.1900.00-1-E67
E13	CNN_CF_20030305.1900.00-1-E68
EM1	CNN_CF_20030305.1900.00-1-E20-1
EM18	CNN_CF_20030305.1900.00-1-E2-2
EM19	CNN_CF_20030305.1900.00-1-E3-3
EM152	CNN_CF_20030305.1900.00-1-E6-4
EM22	CNN_CF_20030305.1900.00-1-E4-5
EM23	CNN_CF_20030305.1900.00-1-E5-6
EM153	CNN_CF_20030305.1900.00-1-E16-7
EM25	CNN_CF_20030305.1900.00-1-E7-8
EM26	CNN_CF_20030305.1900.00-1-E59-9
EM27	CNN_CF_20030305.1900.00-1-E8-10
EM28	CNN_CF_20030305.1900.00-1-E7-11
EM29	CNN_CF_20030305.1900.00-1-E9-12
EM30	CNN_CF_20030305.1900.00-1-E59-13
EM31	CNN_CF_20030305.1900.00-1-E59-14
EM32	CNN_CF_20030305.1900.00-1-E59-15
EM33	CNN_CF_20030305.1900.00-1-E10-16
EM34	CNN_CF_20030305.1900.00-1-E59-17
EM35	CNN_CF_20030305.1900.00-1-E59-18
EM36	CNN_CF_20030305.1900.00-1-E59-19
EM37	CNN_CF_20030305.1900.00-1-E59-20
EM38	CNN_CF_20030305.1900.00-1-E11-21
EM39	CNN_CF_20030305.1900.00-1-E2-22
EM40	CNN_CF_20030305.1900.00-1-E3-23
EM41	CNN_CF_20030305.1900.00-1-E2-24
EM42	CNN_CF_20030305.1900.00-1-E3-25
EM43	CNN_CF_20030305.1900.00-1-E12-26
EM44	CNN_CF_20030305.1900.00-1-E9-27
EM45	CNN_CF_20030305.1900.00-1-E9-28
EM46	CNN_CF_20030305.1900.00-1-E9-29
EM48	CNN_CF_20030305.1900.00-1-E9-30
EM49	CNN_CF_20030305.1900.00-1-E2-31
EM50	CNN_CF_20030305.1900.00-1-E13-32
EM154	CNN_CF_20030305.1900.00-1-E16-33
EM155	CNN_CF_20030305.1900.00-1-E27-34
EM53	CNN_CF_20030305.1900.00-1-E13-35
EM54	CNN_CF_20030305.1900.00-1-E13-36
EM55	CNN_CF_20030305.1900.00-1-E14-37
EM56	CNN_CF_20030305.1900.00-1-E15-38
EM57	CNN_CF_20030305.1900.00-1-E13-39
EM59	CNN_CF_20030305.1900.00-1-E16-40
EM60	CNN_CF_20030305.1900.00-1-E13-41
EM61	CNN_CF_20030305.1900.00-1-E17-42
EM62	CNN_CF_20030305.1900.00-1-E13-43
EM63	CNN_CF_20030305.1900.00-1-E18-44
EM64	CNN_CF_20030305.1900.00-1-E19-45
EM65	CNN_CF_20030305.1900.00-1-E21-46
EM66	CNN_CF_20030305.1900.00-1-E22-47
EM67	CNN_CF_20030305.1900.00-1-E23-48
EM68	CNN_CF_20030305.1900.00-1-E24-49
EM69	CNN_CF_20030305.1900.00-1-E25-50
EM70	CNN_CF_20030305.1900.00-1-E26-51
EM71	CNN_CF_20030305.1900.00-1-E26-52
EM72	CNN_CF_20030305.1900.00-1-E26-53
EM73	CNN_CF_20030305.1900.00-1-E26-54
EM74	CNN_CF_20030305.1900.00-1-E26-55
EM75	CNN_CF_20030305.1900.00-1-E26-56
EM76	CNN_CF_20030305.1900.00-1-E26-57
EM77	CNN_CF_20030305.1900.00-1-E9-58
EM78	CNN_CF_20030305.1900.00-1-E28-59
EM79	CNN_CF_20030305.1900.00-1-E29-60
EM80	CNN_CF_20030305.1900.00-1-E30-61
EM81	CNN_CF_20030305.1900.00-1-E31-62
EM82	CNN_CF_20030305.1900.00-1-E32-63
EM83	CNN_CF_20030305.1900.00-1-E29-64
EM85	CNN_CF_20030305.1900.00-1-E9-65
EM86	CNN_CF_20030305.1900.00-1-E33-66
EM87	CNN_CF_20030305.1900.00-1-E29-67
EM88	CNN_CF_20030305.1900.00-1-E34-68
EM90	CNN_CF_20030305.1900.00-1-E35-69
EM91	CNN_CF_20030305.1900.00-1-E35-70
EM92	CNN_CF_20030305.1900.00-1-E35-71
EM93	CNN_CF_20030305.1900.00-1-E35-72
EM94	CNN_CF_20030305.1900.00-1-E29-73
EM95	CNN_CF_20030305.1900.00-1-E36-74
EM96	CNN_CF_20030305.1900.00-1-E37-75
EM97	CNN_CF_20030305.1900.00-1-E38-76
EM98	CNN_CF_20030305.1900.00-1-E29-77
EM99	CNN_CF_20030305.1900.00-1-E39-78
EM100	CNN_CF_20030305.1900.00-1-E40-79
EM101	CNN_CF_20030305.1900.00-1-E41-80
EM102	CNN_CF_20030305.1900.00-1-E26-81
EM104	CNN_CF_20030305.1900.00-1-E42-82
EM2	CNN_CF_20030305.1900.00-1-E54-83
EM105	CNN_CF_20030305.1900.00-1-E29-84
EM107	CNN_CF_20030305.1900.00-1-E43-85
EM108	CNN_CF_20030305.1900.00-1-E31-86
EM109	CNN_CF_20030305.1900.00-1-E42-87
EM110	CNN_CF_20030305.1900.00-1-E44-88
EM111	CNN_CF_20030305.1900.00-1-E45-89
EM112	CNN_CF_20030305.1900.00-1-E42-90
EM113	CNN_CF_20030305.1900.00-1-E27-91
EM114	CNN_CF_20030305.1900.00-1-E9-92
EM115	CNN_CF_20030305.1900.00-1-E59-93
EM116	CNN_CF_20030305.1900.00-1-E16-94
EM117	CNN_CF_20030305.1900.00-1-E9-95
EM118	CNN_CF_20030305.1900.00-1-E59-96
EM119	CNN_CF_20030305.1900.00-1-E59-97
EM120	CNN_CF_20030305.1900.00-1-E26-98
EM121	CNN_CF_20030305.1900.00-1-E26-99
EM122	CNN_CF_20030305.1900.00-1-E26-100
EM124	CNN_CF_20030305.1900.00-1-E46-101
EM125	CNN_CF_20030305.1900.00-1-E46-102
EM126	CNN_CF_20030305.1900.00-1-E47-103
EM128	CNN_CF_20030305.1900.00-1-E48-104
EM129	CNN_CF_20030305.1900.00-1-E46-105
EM130	CNN_CF_20030305.1900.00-1-E46-106
EM131	CNN_CF_20030305.1900.00-1-E9-107
EM132	CNN_CF_20030305.1900.00-1-E49-108
EM133	CNN_CF_20030305.1900.00-1-E26-109
EM134	CNN_CF_20030305.1900.00-1-E26-110
EM135	CNN_CF_20030305.1900.00-1-E16-111
EM136	CNN_CF_20030305.1900.00-1-E26-112
EM137	CNN_CF_20030305.1900.00-1-E50-113
EM138	CNN_CF_20030305.1900.00-1-E26-114
EM139	CNN_CF_20030305.1900.00-1-E27-115
EM140	CNN_CF_20030305.1900.00-1-E27-116
EM141	CNN_CF_20030305.1900.00-1-E51-117
EM142	CNN_CF_20030305.1900.00-1-E52-118
EM143	CNN_CF_20030305.1900.00-1-E16-119
EM144	CNN_CF_20030305.1900.00-1-E26-120
EM145	CNN_CF_20030305.1900.00-1-E16-121
EM147	CNN_CF_20030305.1900.00-1-E16-122
EM148	CNN_CF_20030305.1900.00-1-E27-123
EM149	CNN_CF_20030305.1900.00-1-E16-124
EM150	CNN_CF_20030305.1900.00-1-E53-125
EM151	CNN_CF_20030305.1900.00-1-E53-126
EM156	CNN_CF_20030305.1900.00-1-E55-127
EM157	CNN_CF_20030305.1900.00-1-E57-128
EM158	CNN_CF_20030305.1900.00-1-E56-129
EM3	CNN_CF_20030305.1900.00-1-E58-130
EM4	CNN_CF_20030305.1900.00-1-E54-131
EM5	CNN_CF_20030305.1900.00-1-E59-132
EM6	CNN_CF_20030305.1900.00-1-E60-133
EM7	CNN_CF_20030305.1900.00-1-E61-134
EM8	CNN_CF_20030305.1900.00-1-E62-135
EM9	CNN_CF_20030305.1900.00-1-E63-136
EM10	CNN_CF_20030305.1900.00-1-E64-137
EM11	CNN_CF_20030305.1900.00-1-E65-138
EM12	CNN_CF_20030305.1900.00-1-E65-139
EM13	CNN_CF_20030305.1900.00-1-E65-140
EM14	CNN_CF_20030305.1900.00-1-E66-141
EM15	CNN_CF_20030305.1900.00-1-E67-142
EM16	CNN_CF_20030305.1900.00-1-E68-143
EM17	CNN_CF_20030305.1900.00-1-E1-144
R1	CNN_CF_20030305.1900.00-1-R1
R2	CNN_CF_20030305.1900.00-1-R2
R3	CNN_CF_20030305.1900.00-1-R3
R4	CNN_CF_20030305.1900.00-1-R4
R5	CNN_CF_20030305.1900.00-1-R5
R6	CNN_CF_20030305.1900.00-1-R6
R7	CNN_CF_20030305.1900.00-1-R7
R10	CNN_CF_20030305.1900.00-1-R8
R11	CNN_CF_20030305.1900.00-1-R9
R12	CNN_CF_20030305.1900.00-1-R10
RM1	CNN_CF_20030305.1900.00-1-R1-1
RM2	CNN_CF_20030305.1900.00-1-R2-1
RM3	CNN_CF_20030305.1900.00-1-R3-1
RM4	CNN_CF_20030305.1900.00-1-R4-1
RM5	CNN_CF_20030305.1900.00-1-R5-1
RM6	CNN_CF_20030305.1900.00-1-R6-1
RM7	CNN_CF_20030305.1900.00-1-R7-1
RM10	CNN_CF_20030305.1900.00-1-R8-1
RM11	CNN_CF_20030305.1900.00-1-R9-1
RM12	CNN_CF_20030305.1900.00-1-R10-1
V1	CNN_CF_20030305.1900.00-1-EV1
V2	CNN_CF_20030305.1900.00-1-EV2
V3	CNN_CF_20030305.1900.00-1-EV3
V4	CNN_CF_20030305.1900.00-1-EV4
V5	CNN_CF_20030305.1900.00-1-EV5
V6	CNN_CF_20030305.1900.00-1-EV6
VM1	CNN_CF_20030305.1900.00-1-EV1-1
VM2	CNN_CF_20030305.1900.00-1-EV2-1
VM3	CNN_CF_20030305.1900.00-1-EV1-2
VM4	CNN_CF_20030305.1900.00-1-EV1-3
VM6	CNN_CF_20030305.1900.00-1-EV3-1
VM7	CNN_CF_20030305.1900.00-1-EV4-1
VM8	CNN_CF_20030305.1900.00-1-EV4-2
VM9	CNN_CF_20030305.1900.00-1-EV4-3
VM10	CNN_CF_20030305.1900.00-1-EV5-1
VM11	CNN_CF_20030305.1900.00-1-EV6-1
Q1	CNN_CF_20030305.1900.00-1-T1
Q2	CNN_CF_20030305.1900.00-1-T2
Q3	CNN_CF_20030305.1900.00-1-T3
Q4	CNN_CF_20030305.1900.00-1-T4
Q5	CNN_CF_20030305.1900.00-1-T5
Q6	CNN_CF_20030305.1900.00-1-T6
Q7	CNN_CF_20030305.1900.00-1-T7
Q8	CNN_CF_20030305.1900.00-1-T8
Q9	CNN_CF_20030305.1900.00-1-T9
