CE11	CNN_CF_20030304.1900.01-CE1
E51	CNN_CF_20030304.1900.01-E35
E52	CNN_CF_20030304.1900.01-E36
E53	CNN_CF_20030304.1900.01-E37
E54	CNN_CF_20030304.1900.01-E38
E56	CNN_CF_20030304.1900.01-E39
E57	CNN_CF_20030304.1900.01-E40
E58	CNN_CF_20030304.1900.01-E41
E59	CNN_CF_20030304.1900.01-E42
E60	CNN_CF_20030304.1900.01-E43
E61	CNN_CF_20030304.1900.01-E44
E62	CNN_CF_20030304.1900.01-E45
E63	CNN_CF_20030304.1900.01-E46
E66	CNN_CF_20030304.1900.01-E47
E67	CNN_CF_20030304.1900.01-E48
E69	CNN_CF_20030304.1900.01-E49
E70	CNN_CF_20030304.1900.01-E50
E71	CNN_CF_20030304.1900.01-E51
E72	CNN_CF_20030304.1900.01-E52
E73	CNN_CF_20030304.1900.01-E53
E74	CNN_CF_20030304.1900.01-E54
E75	CNN_CF_20030304.1900.01-E55
E76	CNN_CF_20030304.1900.01-E56
E77	CNN_CF_20030304.1900.01-E57
E78	CNN_CF_20030304.1900.01-E58
E2	CNN_CF_20030304.1900.01-E59
E81	CNN_CF_20030304.1900.01-E60
E82	CNN_CF_20030304.1900.01-E61
E83	CNN_CF_20030304.1900.01-E62
E84	CNN_CF_20030304.1900.01-E63
E86	CNN_CF_20030304.1900.01-E64
E87	CNN_CF_20030304.1900.01-E65
E88	CNN_CF_20030304.1900.01-E66
E89	CNN_CF_20030304.1900.01-E67
E90	CNN_CF_20030304.1900.01-E68
E91	CNN_CF_20030304.1900.01-E69
E92	CNN_CF_20030304.1900.01-E70
E93	CNN_CF_20030304.1900.01-E71
E94	CNN_CF_20030304.1900.01-E72
E95	CNN_CF_20030304.1900.01-E73
E97	CNN_CF_20030304.1900.01-E74
E98	CNN_CF_20030304.1900.01-E75
E99	CNN_CF_20030304.1900.01-E76
E100	CNN_CF_20030304.1900.01-E77
E101	CNN_CF_20030304.1900.01-E78
E102	CNN_CF_20030304.1900.01-E79
E103	CNN_CF_20030304.1900.01-E80
E104	CNN_CF_20030304.1900.01-E81
E105	CNN_CF_20030304.1900.01-E82
E106	CNN_CF_20030304.1900.01-E83
E107	CNN_CF_20030304.1900.01-E84
E108	CNN_CF_20030304.1900.01-E85
E109	CNN_CF_20030304.1900.01-E86
E110	CNN_CF_20030304.1900.01-E87
E111	CNN_CF_20030304.1900.01-E88
E112	CNN_CF_20030304.1900.01-E89
E113	CNN_CF_20030304.1900.01-E90
E115	CNN_CF_20030304.1900.01-E91
E116	CNN_CF_20030304.1900.01-E92
E3	CNN_CF_20030304.1900.01-E93
E117	CNN_CF_20030304.1900.01-E94
E118	CNN_CF_20030304.1900.01-E95
E119	CNN_CF_20030304.1900.01-E96
E120	CNN_CF_20030304.1900.01-E97
E121	CNN_CF_20030304.1900.01-E98
E122	CNN_CF_20030304.1900.01-E99
E123	CNN_CF_20030304.1900.01-E100
E125	CNN_CF_20030304.1900.01-E101
E126	CNN_CF_20030304.1900.01-E102
E127	CNN_CF_20030304.1900.01-E103
E131	CNN_CF_20030304.1900.01-E104
E132	CNN_CF_20030304.1900.01-E105
E133	CNN_CF_20030304.1900.01-E106
E134	CNN_CF_20030304.1900.01-E107
E136	CNN_CF_20030304.1900.01-E108
E137	CNN_CF_20030304.1900.01-E109
E139	CNN_CF_20030304.1900.01-E110
E140	CNN_CF_20030304.1900.01-E111
E141	CNN_CF_20030304.1900.01-E112
E142	CNN_CF_20030304.1900.01-E113
E143	CNN_CF_20030304.1900.01-E114
E144	CNN_CF_20030304.1900.01-E115
E145	CNN_CF_20030304.1900.01-E116
E146	CNN_CF_20030304.1900.01-E117
E147	CNN_CF_20030304.1900.01-E118
E148	CNN_CF_20030304.1900.01-E119
E149	CNN_CF_20030304.1900.01-E120
E150	CNN_CF_20030304.1900.01-E121
E151	CNN_CF_20030304.1900.01-E122
E152	CNN_CF_20030304.1900.01-E123
E153	CNN_CF_20030304.1900.01-E124
E154	CNN_CF_20030304.1900.01-E125
E155	CNN_CF_20030304.1900.01-E126
E156	CNN_CF_20030304.1900.01-E127
E158	CNN_CF_20030304.1900.01-E128
E4	CNN_CF_20030304.1900.01-E129
E5	CNN_CF_20030304.1900.01-E130
E6	CNN_CF_20030304.1900.01-E131
E7	CNN_CF_20030304.1900.01-E132
E8	CNN_CF_20030304.1900.01-E133
E9	CNN_CF_20030304.1900.01-E134
E10	CNN_CF_20030304.1900.01-E135
E12	CNN_CF_20030304.1900.01-E136
E13	CNN_CF_20030304.1900.01-E137
E14	CNN_CF_20030304.1900.01-E138
EM1	CNN_CF_20030304.1900.01-E23-1
EM19	CNN_CF_20030304.1900.01-E1-2
EM21	CNN_CF_20030304.1900.01-E137-3
EM22	CNN_CF_20030304.1900.01-E2-4
EM23	CNN_CF_20030304.1900.01-E134-5
EM24	CNN_CF_20030304.1900.01-E3-6
EM25	CNN_CF_20030304.1900.01-E138-7
EM26	CNN_CF_20030304.1900.01-E3-8
EM27	CNN_CF_20030304.1900.01-E4-9
EM28	CNN_CF_20030304.1900.01-E4-10
EM29	CNN_CF_20030304.1900.01-E5-11
EM30	CNN_CF_20030304.1900.01-E6-12
EM31	CNN_CF_20030304.1900.01-E6-13
EM32	CNN_CF_20030304.1900.01-E6-14
EM33	CNN_CF_20030304.1900.01-E7-15
EM34	CNN_CF_20030304.1900.01-E8-16
EM36	CNN_CF_20030304.1900.01-E9-17
EM37	CNN_CF_20030304.1900.01-E10-18
EM38	CNN_CF_20030304.1900.01-E11-19
EM39	CNN_CF_20030304.1900.01-E12-20
EM40	CNN_CF_20030304.1900.01-E13-21
EM41	CNN_CF_20030304.1900.01-E14-22
EM42	CNN_CF_20030304.1900.01-E15-23
EM43	CNN_CF_20030304.1900.01-E134-24
EM44	CNN_CF_20030304.1900.01-E134-25
EM45	CNN_CF_20030304.1900.01-E134-26
EM47	CNN_CF_20030304.1900.01-E16-27
EM48	CNN_CF_20030304.1900.01-E17-28
EM49	CNN_CF_20030304.1900.01-E18-29
EM50	CNN_CF_20030304.1900.01-E19-30
EM51	CNN_CF_20030304.1900.01-E20-31
EM52	CNN_CF_20030304.1900.01-E20-32
EM53	CNN_CF_20030304.1900.01-E21-33
EM54	CNN_CF_20030304.1900.01-E20-34
EM55	CNN_CF_20030304.1900.01-E20-35
EM56	CNN_CF_20030304.1900.01-E20-36
EM57	CNN_CF_20030304.1900.01-E22-37
EM58	CNN_CF_20030304.1900.01-E24-38
EM59	CNN_CF_20030304.1900.01-E25-39
EM60	CNN_CF_20030304.1900.01-E2-40
EM62	CNN_CF_20030304.1900.01-E26-41
EM64	CNN_CF_20030304.1900.01-E15-42
EM65	CNN_CF_20030304.1900.01-E27-43
EM66	CNN_CF_20030304.1900.01-E26-44
EM67	CNN_CF_20030304.1900.01-E26-45
EM68	CNN_CF_20030304.1900.01-E26-46
EM69	CNN_CF_20030304.1900.01-E28-47
EM70	CNN_CF_20030304.1900.01-E2-48
EM71	CNN_CF_20030304.1900.01-E26-49
EM72	CNN_CF_20030304.1900.01-E26-50
EM73	CNN_CF_20030304.1900.01-E26-51
EM74	CNN_CF_20030304.1900.01-E29-52
EM75	CNN_CF_20030304.1900.01-E134-53
EM76	CNN_CF_20030304.1900.01-E134-54
EM77	CNN_CF_20030304.1900.01-E2-55
EM78	CNN_CF_20030304.1900.01-E2-56
EM79	CNN_CF_20030304.1900.01-E30-57
EM80	CNN_CF_20030304.1900.01-E134-58
EM82	CNN_CF_20030304.1900.01-E31-59
EM83	CNN_CF_20030304.1900.01-E31-60
EM84	CNN_CF_20030304.1900.01-E32-61
EM85	CNN_CF_20030304.1900.01-E31-62
EM86	CNN_CF_20030304.1900.01-E134-63
EM87	CNN_CF_20030304.1900.01-E31-64
EM88	CNN_CF_20030304.1900.01-E26-65
EM89	CNN_CF_20030304.1900.01-E27-66
EM90	CNN_CF_20030304.1900.01-E33-67
EM91	CNN_CF_20030304.1900.01-E34-68
EM92	CNN_CF_20030304.1900.01-E35-69
EM93	CNN_CF_20030304.1900.01-E36-70
EM94	CNN_CF_20030304.1900.01-E37-71
EM96	CNN_CF_20030304.1900.01-E38-72
EM98	CNN_CF_20030304.1900.01-E39-73
EM99	CNN_CF_20030304.1900.01-E2-74
EM100	CNN_CF_20030304.1900.01-E5-75
EM101	CNN_CF_20030304.1900.01-E40-76
EM102	CNN_CF_20030304.1900.01-E40-77
EM2	CNN_CF_20030304.1900.01-E59-78
EM103	CNN_CF_20030304.1900.01-E41-79
EM104	CNN_CF_20030304.1900.01-E42-80
EM105	CNN_CF_20030304.1900.01-E131-81
EM106	CNN_CF_20030304.1900.01-E130-82
EM107	CNN_CF_20030304.1900.01-E5-83
EM108	CNN_CF_20030304.1900.01-E43-84
EM109	CNN_CF_20030304.1900.01-E44-85
EM110	CNN_CF_20030304.1900.01-E45-86
EM111	CNN_CF_20030304.1900.01-E46-87
EM112	CNN_CF_20030304.1900.01-E39-88
EM115	CNN_CF_20030304.1900.01-E47-89
EM116	CNN_CF_20030304.1900.01-E48-90
EM118	CNN_CF_20030304.1900.01-E15-91
EM119	CNN_CF_20030304.1900.01-E134-92
EM120	CNN_CF_20030304.1900.01-E49-93
EM121	CNN_CF_20030304.1900.01-E50-94
EM122	CNN_CF_20030304.1900.01-E51-95
EM123	CNN_CF_20030304.1900.01-E51-96
EM124	CNN_CF_20030304.1900.01-E52-97
EM125	CNN_CF_20030304.1900.01-E53-98
EM126	CNN_CF_20030304.1900.01-E51-99
EM127	CNN_CF_20030304.1900.01-E54-100
EM128	CNN_CF_20030304.1900.01-E53-101
EM129	CNN_CF_20030304.1900.01-E51-102
EM130	CNN_CF_20030304.1900.01-E134-103
EM131	CNN_CF_20030304.1900.01-E55-104
EM132	CNN_CF_20030304.1900.01-E56-105
EM133	CNN_CF_20030304.1900.01-E56-106
EM134	CNN_CF_20030304.1900.01-E57-107
EM135	CNN_CF_20030304.1900.01-E23-108
EM136	CNN_CF_20030304.1900.01-E137-109
EM137	CNN_CF_20030304.1900.01-E58-110
EM138	CNN_CF_20030304.1900.01-E137-111
EM141	CNN_CF_20030304.1900.01-E137-112
EM142	CNN_CF_20030304.1900.01-E137-113
EM143	CNN_CF_20030304.1900.01-E60-114
EM145	CNN_CF_20030304.1900.01-E137-115
EM146	CNN_CF_20030304.1900.01-E138-116
EM147	CNN_CF_20030304.1900.01-E23-117
EM148	CNN_CF_20030304.1900.01-E61-118
EM149	CNN_CF_20030304.1900.01-E23-119
EM150	CNN_CF_20030304.1900.01-E137-120
EM151	CNN_CF_20030304.1900.01-E62-121
EM152	CNN_CF_20030304.1900.01-E63-122
EM153	CNN_CF_20030304.1900.01-E62-123
EM154	CNN_CF_20030304.1900.01-E62-124
EM157	CNN_CF_20030304.1900.01-E64-125
EM159	CNN_CF_20030304.1900.01-E65-126
EM160	CNN_CF_20030304.1900.01-E65-127
EM161	CNN_CF_20030304.1900.01-E66-128
EM162	CNN_CF_20030304.1900.01-E65-129
EM163	CNN_CF_20030304.1900.01-E62-130
EM164	CNN_CF_20030304.1900.01-E62-131
EM165	CNN_CF_20030304.1900.01-E67-132
EM166	CNN_CF_20030304.1900.01-E68-133
EM167	CNN_CF_20030304.1900.01-E65-134
EM168	CNN_CF_20030304.1900.01-E62-135
EM169	CNN_CF_20030304.1900.01-E69-136
EM170	CNN_CF_20030304.1900.01-E23-137
EM171	CNN_CF_20030304.1900.01-E137-138
EM172	CNN_CF_20030304.1900.01-E62-139
EM173	CNN_CF_20030304.1900.01-E62-140
EM174	CNN_CF_20030304.1900.01-E62-141
EM175	CNN_CF_20030304.1900.01-E70-142
EM176	CNN_CF_20030304.1900.01-E59-143
EM177	CNN_CF_20030304.1900.01-E71-144
EM178	CNN_CF_20030304.1900.01-E62-145
EM179	CNN_CF_20030304.1900.01-E59-146
EM180	CNN_CF_20030304.1900.01-E72-147
EM181	CNN_CF_20030304.1900.01-E62-148
EM182	CNN_CF_20030304.1900.01-E23-149
EM183	CNN_CF_20030304.1900.01-E62-150
EM184	CNN_CF_20030304.1900.01-E59-151
EM185	CNN_CF_20030304.1900.01-E15-152
EM186	CNN_CF_20030304.1900.01-E62-153
EM187	CNN_CF_20030304.1900.01-E73-154
EM189	CNN_CF_20030304.1900.01-E62-155
EM190	CNN_CF_20030304.1900.01-E65-156
EM191	CNN_CF_20030304.1900.01-E59-157
EM192	CNN_CF_20030304.1900.01-E59-158
EM3	CNN_CF_20030304.1900.01-E93-159
EM193	CNN_CF_20030304.1900.01-E59-160
EM194	CNN_CF_20030304.1900.01-E74-161
EM195	CNN_CF_20030304.1900.01-E59-162
EM196	CNN_CF_20030304.1900.01-E75-163
EM197	CNN_CF_20030304.1900.01-E76-164
EM198	CNN_CF_20030304.1900.01-E137-165
EM199	CNN_CF_20030304.1900.01-E77-166
EM200	CNN_CF_20030304.1900.01-E77-167
EM201	CNN_CF_20030304.1900.01-E138-168
EM202	CNN_CF_20030304.1900.01-E138-169
EM203	CNN_CF_20030304.1900.01-E78-170
EM204	CNN_CF_20030304.1900.01-E138-171
EM205	CNN_CF_20030304.1900.01-E79-172
EM206	CNN_CF_20030304.1900.01-E80-173
EM207	CNN_CF_20030304.1900.01-E81-174
EM208	CNN_CF_20030304.1900.01-E82-175
EM209	CNN_CF_20030304.1900.01-E83-176
EM210	CNN_CF_20030304.1900.01-E84-177
EM211	CNN_CF_20030304.1900.01-E85-178
EM212	CNN_CF_20030304.1900.01-E86-179
EM213	CNN_CF_20030304.1900.01-E87-180
EM214	CNN_CF_20030304.1900.01-E88-181
EM215	CNN_CF_20030304.1900.01-E89-182
EM216	CNN_CF_20030304.1900.01-E87-183
EM217	CNN_CF_20030304.1900.01-E86-184
EM218	CNN_CF_20030304.1900.01-E23-185
EM219	CNN_CF_20030304.1900.01-E23-186
EM220	CNN_CF_20030304.1900.01-E137-187
EM221	CNN_CF_20030304.1900.01-E23-188
EM222	CNN_CF_20030304.1900.01-E23-189
EM223	CNN_CF_20030304.1900.01-E137-190
EM224	CNN_CF_20030304.1900.01-E62-191
EM225	CNN_CF_20030304.1900.01-E90-192
EM227	CNN_CF_20030304.1900.01-E137-193
EM229	CNN_CF_20030304.1900.01-E59-194
EM230	CNN_CF_20030304.1900.01-E15-195
EM232	CNN_CF_20030304.1900.01-E91-196
EM233	CNN_CF_20030304.1900.01-E92-197
EM234	CNN_CF_20030304.1900.01-E62-198
EM235	CNN_CF_20030304.1900.01-E62-199
EM236	CNN_CF_20030304.1900.01-E65-200
EM237	CNN_CF_20030304.1900.01-E62-201
EM238	CNN_CF_20030304.1900.01-E15-202
EM239	CNN_CF_20030304.1900.01-E94-203
EM240	CNN_CF_20030304.1900.01-E95-204
EM241	CNN_CF_20030304.1900.01-E96-205
EM242	CNN_CF_20030304.1900.01-E97-206
EM243	CNN_CF_20030304.1900.01-E98-207
EM244	CNN_CF_20030304.1900.01-E39-208
EM245	CNN_CF_20030304.1900.01-E98-209
EM246	CNN_CF_20030304.1900.01-E99-210
EM247	CNN_CF_20030304.1900.01-E98-211
EM248	CNN_CF_20030304.1900.01-E100-212
EM250	CNN_CF_20030304.1900.01-E101-213
EM251	CNN_CF_20030304.1900.01-E102-214
EM252	CNN_CF_20030304.1900.01-E103-215
EM253	CNN_CF_20030304.1900.01-E134-216
EM254	CNN_CF_20030304.1900.01-E98-217
EM255	CNN_CF_20030304.1900.01-E98-218
EM4	CNN_CF_20030304.1900.01-E59-219
EM308	CNN_CF_20030304.1900.01-E128-220
EM257	CNN_CF_20030304.1900.01-E104-221
EM258	CNN_CF_20030304.1900.01-E7-222
EM259	CNN_CF_20030304.1900.01-E7-223
EM260	CNN_CF_20030304.1900.01-E105-224
EM261	CNN_CF_20030304.1900.01-E106-225
EM262	CNN_CF_20030304.1900.01-E29-226
EM263	CNN_CF_20030304.1900.01-E106-227
EM264	CNN_CF_20030304.1900.01-E107-228
EM265	CNN_CF_20030304.1900.01-E108-229
EM266	CNN_CF_20030304.1900.01-E134-230
EM267	CNN_CF_20030304.1900.01-E25-231
EM268	CNN_CF_20030304.1900.01-E109-232
EM269	CNN_CF_20030304.1900.01-E23-233
EM270	CNN_CF_20030304.1900.01-E109-234
EM271	CNN_CF_20030304.1900.01-E109-235
EM272	CNN_CF_20030304.1900.01-E109-236
EM273	CNN_CF_20030304.1900.01-E138-237
EM274	CNN_CF_20030304.1900.01-E110-238
EM275	CNN_CF_20030304.1900.01-E137-239
EM276	CNN_CF_20030304.1900.01-E137-240
EM277	CNN_CF_20030304.1900.01-E111-241
EM278	CNN_CF_20030304.1900.01-E112-242
EM279	CNN_CF_20030304.1900.01-E113-243
EM280	CNN_CF_20030304.1900.01-E111-244
EM281	CNN_CF_20030304.1900.01-E114-245
EM282	CNN_CF_20030304.1900.01-E115-246
EM283	CNN_CF_20030304.1900.01-E114-247
EM284	CNN_CF_20030304.1900.01-E114-248
EM285	CNN_CF_20030304.1900.01-E116-249
EM286	CNN_CF_20030304.1900.01-E117-250
EM287	CNN_CF_20030304.1900.01-E118-251
EM288	CNN_CF_20030304.1900.01-E111-252
EM289	CNN_CF_20030304.1900.01-E111-253
EM290	CNN_CF_20030304.1900.01-E101-254
EM291	CNN_CF_20030304.1900.01-E101-255
EM292	CNN_CF_20030304.1900.01-E119-256
EM293	CNN_CF_20030304.1900.01-E120-257
EM294	CNN_CF_20030304.1900.01-E101-258
EM295	CNN_CF_20030304.1900.01-E119-259
EM296	CNN_CF_20030304.1900.01-E121-260
EM297	CNN_CF_20030304.1900.01-E122-261
EM5	CNN_CF_20030304.1900.01-E129-262
EM298	CNN_CF_20030304.1900.01-E123-263
EM299	CNN_CF_20030304.1900.01-E122-264
EM300	CNN_CF_20030304.1900.01-E124-265
EM301	CNN_CF_20030304.1900.01-E125-266
EM302	CNN_CF_20030304.1900.01-E2-267
EM303	CNN_CF_20030304.1900.01-E126-268
EM304	CNN_CF_20030304.1900.01-E134-269
EM305	CNN_CF_20030304.1900.01-E119-270
EM306	CNN_CF_20030304.1900.01-E127-271
EM307	CNN_CF_20030304.1900.01-E96-272
EM6	CNN_CF_20030304.1900.01-E130-273
EM7	CNN_CF_20030304.1900.01-E131-274
EM8	CNN_CF_20030304.1900.01-E131-275
EM9	CNN_CF_20030304.1900.01-E132-276
EM10	CNN_CF_20030304.1900.01-E131-277
EM11	CNN_CF_20030304.1900.01-E133-278
EM12	CNN_CF_20030304.1900.01-E131-279
EM13	CNN_CF_20030304.1900.01-E134-280
EM14	CNN_CF_20030304.1900.01-E135-281
EM15	CNN_CF_20030304.1900.01-E136-282
EM16	CNN_CF_20030304.1900.01-E137-283
EM17	CNN_CF_20030304.1900.01-E138-284
EM18	CNN_CF_20030304.1900.01-E137-285
R1	CNN_CF_20030304.1900.01-R1
R2	CNN_CF_20030304.1900.01-R2
R3	CNN_CF_20030304.1900.01-R3
R4	CNN_CF_20030304.1900.01-R4
R5	CNN_CF_20030304.1900.01-R5
R7	CNN_CF_20030304.1900.01-R6
R8	CNN_CF_20030304.1900.01-R7
R9	CNN_CF_20030304.1900.01-R8
R10	CNN_CF_20030304.1900.01-R9
R11	CNN_CF_20030304.1900.01-R10
R12	CNN_CF_20030304.1900.01-R11
R13	CNN_CF_20030304.1900.01-R12
R14	CNN_CF_20030304.1900.01-R13
R15	CNN_CF_20030304.1900.01-R14
R17	CNN_CF_20030304.1900.01-R15
R18	CNN_CF_20030304.1900.01-R16
R20	CNN_CF_20030304.1900.01-R17
R21	CNN_CF_20030304.1900.01-R18
R22	CNN_CF_20030304.1900.01-R19
R23	CNN_CF_20030304.1900.01-R20
R24	CNN_CF_20030304.1900.01-R21
R26	CNN_CF_20030304.1900.01-R22
R28	CNN_CF_20030304.1900.01-R23
R29	CNN_CF_20030304.1900.01-R24
R30	CNN_CF_20030304.1900.01-R25
R31	CNN_CF_20030304.1900.01-R26
R32	CNN_CF_20030304.1900.01-R27
R33	CNN_CF_20030304.1900.01-R28
R34	CNN_CF_20030304.1900.01-R29
R35	CNN_CF_20030304.1900.01-R30
R37	CNN_CF_20030304.1900.01-R31
R3	CNN_CF_20030304.1900.01-R32
R1	CNN_CF_20030304.1900.01-R33
R17	CNN_CF_20030304.1900.01-R34
R21	CNN_CF_20030304.1900.01-R35
R21	CNN_CF_20030304.1900.01-R36
R37	CNN_CF_20030304.1900.01-R37
RM1	CNN_CF_20030304.1900.01-R1-1
RM2	CNN_CF_20030304.1900.01-R2-1
RM3	CNN_CF_20030304.1900.01-R3-1
RM4	CNN_CF_20030304.1900.01-R4-1
RM5	CNN_CF_20030304.1900.01-R5-1
RM6	CNN_CF_20030304.1900.01-R32-1
RM8	CNN_CF_20030304.1900.01-R6-1
RM9	CNN_CF_20030304.1900.01-R7-1
RM10	CNN_CF_20030304.1900.01-R8-1
RM11	CNN_CF_20030304.1900.01-R9-1
RM12	CNN_CF_20030304.1900.01-R1-2
RM13	CNN_CF_20030304.1900.01-R10-1
RM14	CNN_CF_20030304.1900.01-R11-1
