CE12	CNN_CF_20030305.1900.00-1-CE1
EM63	CNN_CF_20030305.1900.00-1-E26-43
EM64	CNN_CF_20030305.1900.00-1-E26-44
EM65	CNN_CF_20030305.1900.00-1-E19-45
EM66	CNN_CF_20030305.1900.00-1-E6-46
EM67	CNN_CF_20030305.1900.00-1-E19-47
EM68	CNN_CF_20030305.1900.00-1-E67-48
EM69	CNN_CF_20030305.1900.00-1-E28-49
EM70	CNN_CF_20030305.1900.00-1-E29-50
EM71	CNN_CF_20030305.1900.00-1-E29-51
EM72	CNN_CF_20030305.1900.00-1-E26-52
EM73	CNN_CF_20030305.1900.00-1-E19-53
EM74	CNN_CF_20030305.1900.00-1-E19-54
EM75	CNN_CF_20030305.1900.00-1-E6-55
EM76	CNN_CF_20030305.1900.00-1-E5-56
EM77	CNN_CF_20030305.1900.00-1-E4-57
EM78	CNN_CF_20030305.1900.00-1-E70-58
EM79	CNN_CF_20030305.1900.00-1-E30-59
EM81	CNN_CF_20030305.1900.00-1-E31-60
EM82	CNN_CF_20030305.1900.00-1-E26-61
EM83	CNN_CF_20030305.1900.00-1-E32-62
EM84	CNN_CF_20030305.1900.00-1-E70-63
EM85	CNN_CF_20030305.1900.00-1-E33-64
EM86	CNN_CF_20030305.1900.00-1-E10-65
EM88	CNN_CF_20030305.1900.00-1-E34-66
EM89	CNN_CF_20030305.1900.00-1-E10-67
EM90	CNN_CF_20030305.1900.00-1-E35-68
EM91	CNN_CF_20030305.1900.00-1-E70-69
EM92	CNN_CF_20030305.1900.00-1-E10-70
EM93	CNN_CF_20030305.1900.00-1-E36-71
EM94	CNN_CF_20030305.1900.00-1-E10-72
EM97	CNN_CF_20030305.1900.00-1-E37-73
EM98	CNN_CF_20030305.1900.00-1-E37-74
EM99	CNN_CF_20030305.1900.00-1-E38-75
EM100	CNN_CF_20030305.1900.00-1-E37-76
EM101	CNN_CF_20030305.1900.00-1-E10-77
EM102	CNN_CF_20030305.1900.00-1-E10-78
EM103	CNN_CF_20030305.1900.00-1-E70-79
EM2	CNN_CF_20030305.1900.00-1-E59-80
EM104	CNN_CF_20030305.1900.00-1-E39-81
EM105	CNN_CF_20030305.1900.00-1-E40-82
EM106	CNN_CF_20030305.1900.00-1-E41-83
EM107	CNN_CF_20030305.1900.00-1-E42-84
EM108	CNN_CF_20030305.1900.00-1-E43-85
EM109	CNN_CF_20030305.1900.00-1-E70-86
EM110	CNN_CF_20030305.1900.00-1-E44-87
EM111	CNN_CF_20030305.1900.00-1-E26-88
EM112	CNN_CF_20030305.1900.00-1-E45-89
EM113	CNN_CF_20030305.1900.00-1-E46-90
EM114	CNN_CF_20030305.1900.00-1-E26-91
EM115	CNN_CF_20030305.1900.00-1-E47-92
EM116	CNN_CF_20030305.1900.00-1-E48-93
EM117	CNN_CF_20030305.1900.00-1-E70-94
EM118	CNN_CF_20030305.1900.00-1-E49-95
EM119	CNN_CF_20030305.1900.00-1-E50-96
EM120	CNN_CF_20030305.1900.00-1-E5-97
EM121	CNN_CF_20030305.1900.00-1-E51-98
EM123	CNN_CF_20030305.1900.00-1-E52-99
EM125	CNN_CF_20030305.1900.00-1-E20-100
EM126	CNN_CF_20030305.1900.00-1-E20-101
EM127	CNN_CF_20030305.1900.00-1-E53-102
EM128	CNN_CF_20030305.1900.00-1-E10-103
EM129	CNN_CF_20030305.1900.00-1-E54-104
EM130	CNN_CF_20030305.1900.00-1-E67-105
EM131	CNN_CF_20030305.1900.00-1-E19-106
EM132	CNN_CF_20030305.1900.00-1-E10-107
EM133	CNN_CF_20030305.1900.00-1-E67-108
EM134	CNN_CF_20030305.1900.00-1-E67-109
EM135	CNN_CF_20030305.1900.00-1-E55-110
EM136	CNN_CF_20030305.1900.00-1-E56-111
EM138	CNN_CF_20030305.1900.00-1-E58-112
EM139	CNN_CF_20030305.1900.00-1-E57-113
EM140	CNN_CF_20030305.1900.00-1-E57-114
EM141	CNN_CF_20030305.1900.00-1-E26-115
EM142	CNN_CF_20030305.1900.00-1-E26-116
EM143	CNN_CF_20030305.1900.00-1-E26-117
EM144	CNN_CF_20030305.1900.00-1-E60-118
EM145	CNN_CF_20030305.1900.00-1-E26-119
EM146	CNN_CF_20030305.1900.00-1-E26-120
EM147	CNN_CF_20030305.1900.00-1-E19-121
EM148	CNN_CF_20030305.1900.00-1-E61-122
EM149	CNN_CF_20030305.1900.00-1-E26-123
EM150	CNN_CF_20030305.1900.00-1-E26-124
EM151	CNN_CF_20030305.1900.00-1-E62-125
EM152	CNN_CF_20030305.1900.00-1-E6-126
EM153	CNN_CF_20030305.1900.00-1-E63-127
EM154	CNN_CF_20030305.1900.00-1-E64-128
EM155	CNN_CF_20030305.1900.00-1-E6-129
EM156	CNN_CF_20030305.1900.00-1-E19-130
EM157	CNN_CF_20030305.1900.00-1-E26-131
EM158	CNN_CF_20030305.1900.00-1-E19-132
EM159	CNN_CF_20030305.1900.00-1-E65-133
EM3	CNN_CF_20030305.1900.00-1-E66-134
EM4	CNN_CF_20030305.1900.00-1-E59-135
EM5	CNN_CF_20030305.1900.00-1-E67-136
EM6	CNN_CF_20030305.1900.00-1-E68-137
EM7	CNN_CF_20030305.1900.00-1-E69-138
EM8	CNN_CF_20030305.1900.00-1-E70-139
EM9	CNN_CF_20030305.1900.00-1-E71-140
EM10	CNN_CF_20030305.1900.00-1-E72-141
EM11	CNN_CF_20030305.1900.00-1-E73-142
EM13	CNN_CF_20030305.1900.00-1-E73-143
EM14	CNN_CF_20030305.1900.00-1-E74-144
EM15	CNN_CF_20030305.1900.00-1-E75-145
EM16	CNN_CF_20030305.1900.00-1-E73-146
EM17	CNN_CF_20030305.1900.00-1-E76-147
EM18	CNN_CF_20030305.1900.00-1-E1-148
R10	CNN_CF_20030305.1900.00-1-R1
R1	CNN_CF_20030305.1900.00-1-R2
R2	CNN_CF_20030305.1900.00-1-R3
R3	CNN_CF_20030305.1900.00-1-R4
R4	CNN_CF_20030305.1900.00-1-R5
R5	CNN_CF_20030305.1900.00-1-R6
R6	CNN_CF_20030305.1900.00-1-R7
R8	CNN_CF_20030305.1900.00-1-R8
R9	CNN_CF_20030305.1900.00-1-R9
R10	CNN_CF_20030305.1900.00-1-R10
R11	CNN_CF_20030305.1900.00-1-R11
R12	CNN_CF_20030305.1900.00-1-R12
R13	CNN_CF_20030305.1900.00-1-R13
R14	CNN_CF_20030305.1900.00-1-R14
R15	CNN_CF_20030305.1900.00-1-R15
R16	CNN_CF_20030305.1900.00-1-R16
R17	CNN_CF_20030305.1900.00-1-R17
R18	CNN_CF_20030305.1900.00-1-R18
R19	CNN_CF_20030305.1900.00-1-R19
RM1	CNN_CF_20030305.1900.00-1-R2-1
RM2	CNN_CF_20030305.1900.00-1-R3-1
RM3	CNN_CF_20030305.1900.00-1-R4-1
RM4	CNN_CF_20030305.1900.00-1-R5-1
RM5	CNN_CF_20030305.1900.00-1-R6-1
RM6	CNN_CF_20030305.1900.00-1-R7-1
RM8	CNN_CF_20030305.1900.00-1-R8-1
RM9	CNN_CF_20030305.1900.00-1-R9-1
RM10	CNN_CF_20030305.1900.00-1-R10-1
RM11	CNN_CF_20030305.1900.00-1-R11-1
RM12	CNN_CF_20030305.1900.00-1-R12-1
RM13	CNN_CF_20030305.1900.00-1-R13-1
RM14	CNN_CF_20030305.1900.00-1-R14-1
RM15	CNN_CF_20030305.1900.00-1-R15-1
RM16	CNN_CF_20030305.1900.00-1-R1-1
RM17	CNN_CF_20030305.1900.00-1-R16-1
RM18	CNN_CF_20030305.1900.00-1-R17-1
RM19	CNN_CF_20030305.1900.00-1-R18-1
RM20	CNN_CF_20030305.1900.00-1-R19-1
V1	CNN_CF_20030305.1900.00-1-EV1
V2	CNN_CF_20030305.1900.00-1-EV2
V3	CNN_CF_20030305.1900.00-1-EV3
VM1	CNN_CF_20030305.1900.00-1-EV1-1
VM2	CNN_CF_20030305.1900.00-1-EV1-2
VM3	CNN_CF_20030305.1900.00-1-EV2-1
VM4	CNN_CF_20030305.1900.00-1-EV1-3
VM5	CNN_CF_20030305.1900.00-1-EV3-1
VM6	CNN_CF_20030305.1900.00-1-EV1-4
Q1	CNN_CF_20030305.1900.00-1-T1
Q2	CNN_CF_20030305.1900.00-1-T2
Q3	CNN_CF_20030305.1900.00-1-T3
Q4	CNN_CF_20030305.1900.00-1-T4
Q5	CNN_CF_20030305.1900.00-1-T5
Q6	CNN_CF_20030305.1900.00-1-T6
Q7	CNN_CF_20030305.1900.00-1-T7
Q8	CNN_CF_20030305.1900.00-1-T8
Q9	CNN_CF_20030305.1900.00-1-T9
Q10	CNN_CF_20030305.1900.00-1-T10
