CE13	CNN_CF_20030304.1900.04-CE1
EM34	CNN_CF_20030304.1900.04-E6-19
EM35	CNN_CF_20030304.1900.04-E11-20
EM36	CNN_CF_20030304.1900.04-E12-21
EM37	CNN_CF_20030304.1900.04-E13-22
EM38	CNN_CF_20030304.1900.04-E15-23
EM39	CNN_CF_20030304.1900.04-E6-24
EM40	CNN_CF_20030304.1900.04-E16-25
EM41	CNN_CF_20030304.1900.04-E6-26
EM42	CNN_CF_20030304.1900.04-E17-27
EM43	CNN_CF_20030304.1900.04-E10-28
EM44	CNN_CF_20030304.1900.04-E18-29
EM45	CNN_CF_20030304.1900.04-E19-30
EM46	CNN_CF_20030304.1900.04-E20-31
EM47	CNN_CF_20030304.1900.04-E21-32
EM48	CNN_CF_20030304.1900.04-E22-33
EM49	CNN_CF_20030304.1900.04-E14-34
EM50	CNN_CF_20030304.1900.04-E23-35
EM51	CNN_CF_20030304.1900.04-E24-36
EM52	CNN_CF_20030304.1900.04-E25-37
EM53	CNN_CF_20030304.1900.04-E6-38
EM54	CNN_CF_20030304.1900.04-E8-39
EM55	CNN_CF_20030304.1900.04-E27-40
EM56	CNN_CF_20030304.1900.04-E24-41
EM57	CNN_CF_20030304.1900.04-E27-42
EM58	CNN_CF_20030304.1900.04-E6-43
EM59	CNN_CF_20030304.1900.04-E24-44
EM60	CNN_CF_20030304.1900.04-E28-45
EM61	CNN_CF_20030304.1900.04-E6-46
EM62	CNN_CF_20030304.1900.04-E29-47
EM63	CNN_CF_20030304.1900.04-E30-48
EM64	CNN_CF_20030304.1900.04-E85-49
EM65	CNN_CF_20030304.1900.04-E32-50
EM66	CNN_CF_20030304.1900.04-E33-51
EM67	CNN_CF_20030304.1900.04-E10-52
EM68	CNN_CF_20030304.1900.04-E6-53
EM69	CNN_CF_20030304.1900.04-E6-54
EM70	CNN_CF_20030304.1900.04-E10-55
EM71	CNN_CF_20030304.1900.04-E33-56
EM72	CNN_CF_20030304.1900.04-E33-57
EM73	CNN_CF_20030304.1900.04-E85-58
EM74	CNN_CF_20030304.1900.04-E14-59
EM75	CNN_CF_20030304.1900.04-E34-60
EM76	CNN_CF_20030304.1900.04-E6-61
EM77	CNN_CF_20030304.1900.04-E3-62
EM78	CNN_CF_20030304.1900.04-E35-63
EM79	CNN_CF_20030304.1900.04-E10-64
EM80	CNN_CF_20030304.1900.04-E10-65
EM81	CNN_CF_20030304.1900.04-E3-66
EM82	CNN_CF_20030304.1900.04-E3-67
EM83	CNN_CF_20030304.1900.04-E36-68
EM84	CNN_CF_20030304.1900.04-E36-69
EM85	CNN_CF_20030304.1900.04-E37-70
EM86	CNN_CF_20030304.1900.04-E38-71
EM87	CNN_CF_20030304.1900.04-E39-72
EM88	CNN_CF_20030304.1900.04-E36-73
EM89	CNN_CF_20030304.1900.04-E3-74
EM90	CNN_CF_20030304.1900.04-E3-75
EM91	CNN_CF_20030304.1900.04-E36-76
EM92	CNN_CF_20030304.1900.04-E36-77
EM94	CNN_CF_20030304.1900.04-E40-78
EM95	CNN_CF_20030304.1900.04-E41-79
EM96	CNN_CF_20030304.1900.04-E39-80
EM97	CNN_CF_20030304.1900.04-E42-81
EM98	CNN_CF_20030304.1900.04-E43-82
EM2	CNN_CF_20030304.1900.04-E55-83
EM99	CNN_CF_20030304.1900.04-E44-84
EM100	CNN_CF_20030304.1900.04-E36-85
EM101	CNN_CF_20030304.1900.04-E38-86
EM102	CNN_CF_20030304.1900.04-E3-87
EM103	CNN_CF_20030304.1900.04-E36-88
EM104	CNN_CF_20030304.1900.04-E3-89
EM105	CNN_CF_20030304.1900.04-E39-90
EM106	CNN_CF_20030304.1900.04-E3-91
EM107	CNN_CF_20030304.1900.04-E3-92
EM108	CNN_CF_20030304.1900.04-E3-93
EM109	CNN_CF_20030304.1900.04-E39-94
EM110	CNN_CF_20030304.1900.04-E39-95
EM111	CNN_CF_20030304.1900.04-E39-96
EM112	CNN_CF_20030304.1900.04-E3-97
EM113	CNN_CF_20030304.1900.04-E45-98
EM114	CNN_CF_20030304.1900.04-E45-99
EM115	CNN_CF_20030304.1900.04-E45-100
EM116	CNN_CF_20030304.1900.04-E46-101
EM117	CNN_CF_20030304.1900.04-E47-102
EM118	CNN_CF_20030304.1900.04-E47-103
EM119	CNN_CF_20030304.1900.04-E3-104
EM120	CNN_CF_20030304.1900.04-E44-105
EM121	CNN_CF_20030304.1900.04-E42-106
EM122	CNN_CF_20030304.1900.04-E36-107
EM123	CNN_CF_20030304.1900.04-E3-108
EM124	CNN_CF_20030304.1900.04-E36-109
EM125	CNN_CF_20030304.1900.04-E48-110
EM126	CNN_CF_20030304.1900.04-E36-111
EM127	CNN_CF_20030304.1900.04-E45-112
EM128	CNN_CF_20030304.1900.04-E36-113
EM130	CNN_CF_20030304.1900.04-E42-114
EM131	CNN_CF_20030304.1900.04-E3-115
EM132	CNN_CF_20030304.1900.04-E3-116
EM133	CNN_CF_20030304.1900.04-E36-117
EM134	CNN_CF_20030304.1900.04-E14-118
EM135	CNN_CF_20030304.1900.04-E36-119
EM136	CNN_CF_20030304.1900.04-E49-120
EM137	CNN_CF_20030304.1900.04-E49-121
EM138	CNN_CF_20030304.1900.04-E50-122
EM139	CNN_CF_20030304.1900.04-E30-123
EM140	CNN_CF_20030304.1900.04-E30-124
EM141	CNN_CF_20030304.1900.04-E49-125
EM142	CNN_CF_20030304.1900.04-E51-126
EM144	CNN_CF_20030304.1900.04-E52-127
EM145	CNN_CF_20030304.1900.04-E53-128
EM146	CNN_CF_20030304.1900.04-E52-129
EM147	CNN_CF_20030304.1900.04-E54-130
EM148	CNN_CF_20030304.1900.04-E51-131
EM149	CNN_CF_20030304.1900.04-E54-132
EM150	CNN_CF_20030304.1900.04-E14-133
EM151	CNN_CF_20030304.1900.04-E14-134
EM152	CNN_CF_20030304.1900.04-E10-135
EM153	CNN_CF_20030304.1900.04-E52-136
EM154	CNN_CF_20030304.1900.04-E54-137
EM155	CNN_CF_20030304.1900.04-E54-138
EM156	CNN_CF_20030304.1900.04-E52-139
EM157	CNN_CF_20030304.1900.04-E14-140
EM158	CNN_CF_20030304.1900.04-E10-141
EM159	CNN_CF_20030304.1900.04-E14-142
EM160	CNN_CF_20030304.1900.04-E54-143
EM161	CNN_CF_20030304.1900.04-E49-144
EM162	CNN_CF_20030304.1900.04-E56-145
EM163	CNN_CF_20030304.1900.04-E57-146
EM164	CNN_CF_20030304.1900.04-E10-147
EM165	CNN_CF_20030304.1900.04-E6-148
EM166	CNN_CF_20030304.1900.04-E57-149
EM167	CNN_CF_20030304.1900.04-E54-150
EM168	CNN_CF_20030304.1900.04-E52-151
EM169	CNN_CF_20030304.1900.04-E6-152
EM170	CNN_CF_20030304.1900.04-E52-153
EM171	CNN_CF_20030304.1900.04-E14-154
EM172	CNN_CF_20030304.1900.04-E54-155
EM173	CNN_CF_20030304.1900.04-E54-156
EM174	CNN_CF_20030304.1900.04-E58-157
EM175	CNN_CF_20030304.1900.04-E49-158
EM176	CNN_CF_20030304.1900.04-E6-159
EM177	CNN_CF_20030304.1900.04-E51-160
EM178	CNN_CF_20030304.1900.04-E6-161
EM179	CNN_CF_20030304.1900.04-E14-162
EM180	CNN_CF_20030304.1900.04-E6-163
EM181	CNN_CF_20030304.1900.04-E6-164
EM182	CNN_CF_20030304.1900.04-E3-165
EM183	CNN_CF_20030304.1900.04-E3-166
EM184	CNN_CF_20030304.1900.04-E14-167
EM185	CNN_CF_20030304.1900.04-E31-168
EM186	CNN_CF_20030304.1900.04-E49-169
EM187	CNN_CF_20030304.1900.04-E59-170
EM188	CNN_CF_20030304.1900.04-E60-171
EM189	CNN_CF_20030304.1900.04-E61-172
EM190	CNN_CF_20030304.1900.04-E6-173
EM191	CNN_CF_20030304.1900.04-E62-174
EM192	CNN_CF_20030304.1900.04-E6-175
EM193	CNN_CF_20030304.1900.04-E6-176
EM194	CNN_CF_20030304.1900.04-E63-177
EM195	CNN_CF_20030304.1900.04-E8-178
EM196	CNN_CF_20030304.1900.04-E51-179
EM197	CNN_CF_20030304.1900.04-E3-180
EM198	CNN_CF_20030304.1900.04-E3-181
EM199	CNN_CF_20030304.1900.04-E64-182
EM200	CNN_CF_20030304.1900.04-E65-183
EM3	CNN_CF_20030304.1900.04-E74-184
EM201	CNN_CF_20030304.1900.04-E5-185
EM203	CNN_CF_20030304.1900.04-E66-186
EM204	CNN_CF_20030304.1900.04-E30-187
EM205	CNN_CF_20030304.1900.04-E30-188
EM206	CNN_CF_20030304.1900.04-E39-189
EM207	CNN_CF_20030304.1900.04-E67-190
EM208	CNN_CF_20030304.1900.04-E68-191
EM209	CNN_CF_20030304.1900.04-E69-192
EM211	CNN_CF_20030304.1900.04-E70-193
EM212	CNN_CF_20030304.1900.04-E71-194
EM213	CNN_CF_20030304.1900.04-E3-195
EM214	CNN_CF_20030304.1900.04-E72-196
EM215	CNN_CF_20030304.1900.04-E10-197
EM216	CNN_CF_20030304.1900.04-E73-198
EM129	CNN_CF_20030304.1900.04-E75-199
EM217	CNN_CF_20030304.1900.04-E76-200
EM4	CNN_CF_20030304.1900.04-E77-201
EM5	CNN_CF_20030304.1900.04-E78-202
EM6	CNN_CF_20030304.1900.04-E79-203
EM7	CNN_CF_20030304.1900.04-E80-204
EM8	CNN_CF_20030304.1900.04-E81-205
EM9	CNN_CF_20030304.1900.04-E82-206
EM10	CNN_CF_20030304.1900.04-E83-207
EM11	CNN_CF_20030304.1900.04-E84-208
EM12	CNN_CF_20030304.1900.04-E84-209
EM13	CNN_CF_20030304.1900.04-E85-210
EM14	CNN_CF_20030304.1900.04-E86-211
EM15	CNN_CF_20030304.1900.04-E87-212
EM16	CNN_CF_20030304.1900.04-E85-213
R1	CNN_CF_20030304.1900.04-R1
R2	CNN_CF_20030304.1900.04-R2
R3	CNN_CF_20030304.1900.04-R3
R4	CNN_CF_20030304.1900.04-R4
R5	CNN_CF_20030304.1900.04-R5
R6	CNN_CF_20030304.1900.04-R6
R7	CNN_CF_20030304.1900.04-R7
R8	CNN_CF_20030304.1900.04-R8
R9	CNN_CF_20030304.1900.04-R9
R10	CNN_CF_20030304.1900.04-R10
R11	CNN_CF_20030304.1900.04-R11
R12	CNN_CF_20030304.1900.04-R12
R13	CNN_CF_20030304.1900.04-R13
R14	CNN_CF_20030304.1900.04-R14
R15	CNN_CF_20030304.1900.04-R15
R16	CNN_CF_20030304.1900.04-R16
R17	CNN_CF_20030304.1900.04-R17
R18	CNN_CF_20030304.1900.04-R18
R19	CNN_CF_20030304.1900.04-R19
R20	CNN_CF_20030304.1900.04-R20
R21	CNN_CF_20030304.1900.04-R21
R22	CNN_CF_20030304.1900.04-R22
R23	CNN_CF_20030304.1900.04-R23
R24	CNN_CF_20030304.1900.04-R24
RM1	CNN_CF_20030304.1900.04-R1-1
RM2	CNN_CF_20030304.1900.04-R2-1
RM3	CNN_CF_20030304.1900.04-R3-1
RM4	CNN_CF_20030304.1900.04-R4-1
RM5	CNN_CF_20030304.1900.04-R5-1
RM6	CNN_CF_20030304.1900.04-R6-1
RM7	CNN_CF_20030304.1900.04-R7-1
RM8	CNN_CF_20030304.1900.04-R8-1
RM9	CNN_CF_20030304.1900.04-R9-1
RM10	CNN_CF_20030304.1900.04-R10-1
RM11	CNN_CF_20030304.1900.04-R11-1
RM12	CNN_CF_20030304.1900.04-R12-1
RM13	CNN_CF_20030304.1900.04-R13-1
RM14	CNN_CF_20030304.1900.04-R14-1
RM15	CNN_CF_20030304.1900.04-R15-1
RM17	CNN_CF_20030304.1900.04-R16-1
RM18	CNN_CF_20030304.1900.04-R17-1
RM19	CNN_CF_20030304.1900.04-R18-1
RM20	CNN_CF_20030304.1900.04-R19-1
RM21	CNN_CF_20030304.1900.04-R20-1
RM22	CNN_CF_20030304.1900.04-R21-1
RM23	CNN_CF_20030304.1900.04-R22-1
RM24	CNN_CF_20030304.1900.04-R23-1
RM25	CNN_CF_20030304.1900.04-R24-1
V9	CNN_CF_20030304.1900.04-EV1
V10	CNN_CF_20030304.1900.04-EV2
V11	CNN_CF_20030304.1900.04-EV3
V1	CNN_CF_20030304.1900.04-EV4
V2	CNN_CF_20030304.1900.04-EV5
V3	CNN_CF_20030304.1900.04-EV6
V4	CNN_CF_20030304.1900.04-EV7
V5	CNN_CF_20030304.1900.04-EV8
V6	CNN_CF_20030304.1900.04-EV9
V7	CNN_CF_20030304.1900.04-EV10
V8	CNN_CF_20030304.1900.04-EV11
V12	CNN_CF_20030304.1900.04-EV12
V13	CNN_CF_20030304.1900.04-EV13
V14	CNN_CF_20030304.1900.04-EV14
V15	CNN_CF_20030304.1900.04-EV15
V16	CNN_CF_20030304.1900.04-EV16
V17	CNN_CF_20030304.1900.04-EV17
V18	CNN_CF_20030304.1900.04-EV18
V19	CNN_CF_20030304.1900.04-EV19
V20	CNN_CF_20030304.1900.04-EV20
V21	CNN_CF_20030304.1900.04-EV21
V22	CNN_CF_20030304.1900.04-EV22
V23	CNN_CF_20030304.1900.04-EV23
V24	CNN_CF_20030304.1900.04-EV24
VM9	CNN_CF_20030304.1900.04-EV1-1
VM10	CNN_CF_20030304.1900.04-EV2-1
VM11	CNN_CF_20030304.1900.04-EV3-1
VM12	CNN_CF_20030304.1900.04-EV12-1
VM1	CNN_CF_20030304.1900.04-EV4-1
VM2	CNN_CF_20030304.1900.04-EV5-1
VM3	CNN_CF_20030304.1900.04-EV6-1
VM4	CNN_CF_20030304.1900.04-EV7-1
VM5	CNN_CF_20030304.1900.04-EV8-1
VM6	CNN_CF_20030304.1900.04-EV9-1
VM7	CNN_CF_20030304.1900.04-EV10-1
VM8	CNN_CF_20030304.1900.04-EV11-1
VM13	CNN_CF_20030304.1900.04-EV13-1
VM14	CNN_CF_20030304.1900.04-EV14-1
VM15	CNN_CF_20030304.1900.04-EV15-1
VM16	CNN_CF_20030304.1900.04-EV16-1
VM17	CNN_CF_20030304.1900.04-EV17-1
VM18	CNN_CF_20030304.1900.04-EV18-1
VM19	CNN_CF_20030304.1900.04-EV19-1
VM20	CNN_CF_20030304.1900.04-EV20-1
VM21	CNN_CF_20030304.1900.04-EV21-1
VM22	CNN_CF_20030304.1900.04-EV22-1
VM23	CNN_CF_20030304.1900.04-EV23-1
VM24	CNN_CF_20030304.1900.04-EV24-1
Q1	CNN_CF_20030304.1900.04-T1
Q2	CNN_CF_20030304.1900.04-T2
Q3	CNN_CF_20030304.1900.04-T3
Q4	CNN_CF_20030304.1900.04-T4
Q5	CNN_CF_20030304.1900.04-T5
Q6	CNN_CF_20030304.1900.04-V1
Q11	CNN_CF_20030304.1900.04-T6
Q8	CNN_CF_20030304.1900.04-V2
Q9	CNN_CF_20030304.1900.04-V3
Q10	CNN_CF_20030304.1900.04-V4
QM6	CNN_CF_20030304.1900.04-V1-1
QM8	CNN_CF_20030304.1900.04-V2-1
QM9	CNN_CF_20030304.1900.04-V3-1
QM10	CNN_CF_20030304.1900.04-V4-1
