CE13	CNN_CF_20030304.1900.02-CE1
E124	CNN_CF_20030304.1900.02-E100
E125	CNN_CF_20030304.1900.02-E101
E4	CNN_CF_20030304.1900.02-E102
E5	CNN_CF_20030304.1900.02-E103
E6	CNN_CF_20030304.1900.02-E104
E7	CNN_CF_20030304.1900.02-E105
E8	CNN_CF_20030304.1900.02-E106
E9	CNN_CF_20030304.1900.02-E107
E10	CNN_CF_20030304.1900.02-E108
E11	CNN_CF_20030304.1900.02-E109
E12	CNN_CF_20030304.1900.02-E110
E14	CNN_CF_20030304.1900.02-E111
E15	CNN_CF_20030304.1900.02-E112
EM1	CNN_CF_20030304.1900.02-E23-1
EM18	CNN_CF_20030304.1900.02-E2-2
EM19	CNN_CF_20030304.1900.02-E3-3
EM20	CNN_CF_20030304.1900.02-E4-4
EM21	CNN_CF_20030304.1900.02-E112-5
EM22	CNN_CF_20030304.1900.02-E5-6
EM23	CNN_CF_20030304.1900.02-E108-7
EM24	CNN_CF_20030304.1900.02-E4-8
EM25	CNN_CF_20030304.1900.02-E105-9
EM26	CNN_CF_20030304.1900.02-E105-10
EM27	CNN_CF_20030304.1900.02-E6-11
EM28	CNN_CF_20030304.1900.02-E7-12
EM29	CNN_CF_20030304.1900.02-E105-13
EM30	CNN_CF_20030304.1900.02-E105-14
EM31	CNN_CF_20030304.1900.02-E105-15
EM32	CNN_CF_20030304.1900.02-E8-16
EM33	CNN_CF_20030304.1900.02-E9-17
EM34	CNN_CF_20030304.1900.02-E4-18
EM35	CNN_CF_20030304.1900.02-E10-19
EM36	CNN_CF_20030304.1900.02-E9-20
EM37	CNN_CF_20030304.1900.02-E11-21
EM38	CNN_CF_20030304.1900.02-E105-22
EM39	CNN_CF_20030304.1900.02-E112-23
EM40	CNN_CF_20030304.1900.02-E105-24
EM41	CNN_CF_20030304.1900.02-E12-25
EM42	CNN_CF_20030304.1900.02-E9-26
EM44	CNN_CF_20030304.1900.02-E14-27
EM45	CNN_CF_20030304.1900.02-E15-28
EM46	CNN_CF_20030304.1900.02-E16-29
EM47	CNN_CF_20030304.1900.02-E15-30
EM48	CNN_CF_20030304.1900.02-E17-31
EM49	CNN_CF_20030304.1900.02-E15-32
EM50	CNN_CF_20030304.1900.02-E18-33
EM51	CNN_CF_20030304.1900.02-E19-34
EM52	CNN_CF_20030304.1900.02-E19-35
EM53	CNN_CF_20030304.1900.02-E20-36
EM54	CNN_CF_20030304.1900.02-E19-37
EM55	CNN_CF_20030304.1900.02-E15-38
EM56	CNN_CF_20030304.1900.02-E21-39
EM57	CNN_CF_20030304.1900.02-E21-40
EM58	CNN_CF_20030304.1900.02-E21-41
EM59	CNN_CF_20030304.1900.02-E22-42
EM60	CNN_CF_20030304.1900.02-E21-43
EM61	CNN_CF_20030304.1900.02-E24-44
EM62	CNN_CF_20030304.1900.02-E15-45
EM63	CNN_CF_20030304.1900.02-E25-46
EM64	CNN_CF_20030304.1900.02-E26-47
EM65	CNN_CF_20030304.1900.02-E27-48
EM66	CNN_CF_20030304.1900.02-E28-49
EM67	CNN_CF_20030304.1900.02-E29-50
EM68	CNN_CF_20030304.1900.02-E112-51
EM69	CNN_CF_20030304.1900.02-E4-52
EM70	CNN_CF_20030304.1900.02-E30-53
EM71	CNN_CF_20030304.1900.02-E31-54
EM72	CNN_CF_20030304.1900.02-E28-55
EM74	CNN_CF_20030304.1900.02-E32-56
EM75	CNN_CF_20030304.1900.02-E33-57
EM76	CNN_CF_20030304.1900.02-E66-58
EM77	CNN_CF_20030304.1900.02-E34-59
EM78	CNN_CF_20030304.1900.02-E66-60
EM79	CNN_CF_20030304.1900.02-E34-61
EM80	CNN_CF_20030304.1900.02-E4-62
EM104	CNN_CF_20030304.1900.02-E39-63
EM82	CNN_CF_20030304.1900.02-E34-64
EM83	CNN_CF_20030304.1900.02-E112-65
EM84	CNN_CF_20030304.1900.02-E35-66
EM85	CNN_CF_20030304.1900.02-E36-67
EM86	CNN_CF_20030304.1900.02-E36-68
EM87	CNN_CF_20030304.1900.02-E37-69
EM88	CNN_CF_20030304.1900.02-E38-70
EM90	CNN_CF_20030304.1900.02-E28-71
EM92	CNN_CF_20030304.1900.02-E40-72
EM105	CNN_CF_20030304.1900.02-E39-73
EM94	CNN_CF_20030304.1900.02-E41-74
EM95	CNN_CF_20030304.1900.02-E28-75
EM96	CNN_CF_20030304.1900.02-E109-76
EM97	CNN_CF_20030304.1900.02-E37-77
EM98	CNN_CF_20030304.1900.02-E37-78
EM99	CNN_CF_20030304.1900.02-E37-79
EM100	CNN_CF_20030304.1900.02-E42-80
EM101	CNN_CF_20030304.1900.02-E43-81
EM106	CNN_CF_20030304.1900.02-E44-82
EM102	CNN_CF_20030304.1900.02-E13-83
EM107	CNN_CF_20030304.1900.02-E44-84
EM108	CNN_CF_20030304.1900.02-E45-85
EM109	CNN_CF_20030304.1900.02-E112-86
EM110	CNN_CF_20030304.1900.02-E28-87
EM111	CNN_CF_20030304.1900.02-E46-88
EM112	CNN_CF_20030304.1900.02-E47-89
EM113	CNN_CF_20030304.1900.02-E46-90
EM114	CNN_CF_20030304.1900.02-E46-91
EM115	CNN_CF_20030304.1900.02-E48-92
EM116	CNN_CF_20030304.1900.02-E49-93
EM117	CNN_CF_20030304.1900.02-E109-94
EM118	CNN_CF_20030304.1900.02-E48-95
EM119	CNN_CF_20030304.1900.02-E112-96
EM120	CNN_CF_20030304.1900.02-E112-97
EM121	CNN_CF_20030304.1900.02-E112-98
EM122	CNN_CF_20030304.1900.02-E109-99
EM123	CNN_CF_20030304.1900.02-E48-100
EM124	CNN_CF_20030304.1900.02-E48-101
EM125	CNN_CF_20030304.1900.02-E49-102
EM126	CNN_CF_20030304.1900.02-E48-103
EM127	CNN_CF_20030304.1900.02-E112-104
EM128	CNN_CF_20030304.1900.02-E112-105
EM129	CNN_CF_20030304.1900.02-E109-106
EM130	CNN_CF_20030304.1900.02-E66-107
EM3	CNN_CF_20030304.1900.02-E66-108
EM131	CNN_CF_20030304.1900.02-E28-109
EM132	CNN_CF_20030304.1900.02-E28-110
EM133	CNN_CF_20030304.1900.02-E109-111
EM134	CNN_CF_20030304.1900.02-E112-112
EM135	CNN_CF_20030304.1900.02-E50-113
EM136	CNN_CF_20030304.1900.02-E51-114
EM137	CNN_CF_20030304.1900.02-E52-115
EM138	CNN_CF_20030304.1900.02-E112-116
EM139	CNN_CF_20030304.1900.02-E53-117
EM140	CNN_CF_20030304.1900.02-E53-118
EM141	CNN_CF_20030304.1900.02-E54-119
EM142	CNN_CF_20030304.1900.02-E53-120
EM143	CNN_CF_20030304.1900.02-E53-121
EM144	CNN_CF_20030304.1900.02-E54-122
EM145	CNN_CF_20030304.1900.02-E55-123
EM146	CNN_CF_20030304.1900.02-E56-124
EM147	CNN_CF_20030304.1900.02-E57-125
EM148	CNN_CF_20030304.1900.02-E109-126
EM149	CNN_CF_20030304.1900.02-E58-127
EM150	CNN_CF_20030304.1900.02-E34-128
EM151	CNN_CF_20030304.1900.02-E58-129
EM153	CNN_CF_20030304.1900.02-E66-130
EM154	CNN_CF_20030304.1900.02-E66-131
EM155	CNN_CF_20030304.1900.02-E59-132
EM156	CNN_CF_20030304.1900.02-E60-133
EM157	CNN_CF_20030304.1900.02-E41-134
EM158	CNN_CF_20030304.1900.02-E61-135
EM159	CNN_CF_20030304.1900.02-E62-136
EM160	CNN_CF_20030304.1900.02-E61-137
EM161	CNN_CF_20030304.1900.02-E23-138
EM162	CNN_CF_20030304.1900.02-E28-139
EM163	CNN_CF_20030304.1900.02-E105-140
EM164	CNN_CF_20030304.1900.02-E63-141
EM165	CNN_CF_20030304.1900.02-E63-142
EM166	CNN_CF_20030304.1900.02-E64-143
EM167	CNN_CF_20030304.1900.02-E105-144
EM168	CNN_CF_20030304.1900.02-E28-145
EM169	CNN_CF_20030304.1900.02-E66-146
EM170	CNN_CF_20030304.1900.02-E105-147
EM171	CNN_CF_20030304.1900.02-E64-148
EM172	CNN_CF_20030304.1900.02-E63-149
EM173	CNN_CF_20030304.1900.02-E63-150
EM174	CNN_CF_20030304.1900.02-E63-151
EM175	CNN_CF_20030304.1900.02-E23-152
EM176	CNN_CF_20030304.1900.02-E65-153
EM177	CNN_CF_20030304.1900.02-E23-154
EM178	CNN_CF_20030304.1900.02-E109-155
EM179	CNN_CF_20030304.1900.02-E67-156
EM180	CNN_CF_20030304.1900.02-E67-157
EM181	CNN_CF_20030304.1900.02-E68-158
EM183	CNN_CF_20030304.1900.02-E68-159
EM184	CNN_CF_20030304.1900.02-E69-160
EM185	CNN_CF_20030304.1900.02-E69-161
EM186	CNN_CF_20030304.1900.02-E69-162
EM187	CNN_CF_20030304.1900.02-E70-163
EM188	CNN_CF_20030304.1900.02-E71-164
EM189	CNN_CF_20030304.1900.02-E23-165
EM190	CNN_CF_20030304.1900.02-E109-166
EM191	CNN_CF_20030304.1900.02-E72-167
EM192	CNN_CF_20030304.1900.02-E109-168
EM193	CNN_CF_20030304.1900.02-E73-169
EM194	CNN_CF_20030304.1900.02-E23-170
EM195	CNN_CF_20030304.1900.02-E112-171
EM196	CNN_CF_20030304.1900.02-E74-172
EM197	CNN_CF_20030304.1900.02-E74-173
EM198	CNN_CF_20030304.1900.02-E109-174
EM199	CNN_CF_20030304.1900.02-E75-175
EM200	CNN_CF_20030304.1900.02-E109-176
EM201	CNN_CF_20030304.1900.02-E66-177
EM202	CNN_CF_20030304.1900.02-E4-178
EM203	CNN_CF_20030304.1900.02-E112-179
EM204	CNN_CF_20030304.1900.02-E76-180
EM205	CNN_CF_20030304.1900.02-E112-181
EM206	CNN_CF_20030304.1900.02-E112-182
EM207	CNN_CF_20030304.1900.02-E109-183
EM208	CNN_CF_20030304.1900.02-E112-184
EM209	CNN_CF_20030304.1900.02-E74-185
EM210	CNN_CF_20030304.1900.02-E74-186
EM211	CNN_CF_20030304.1900.02-E74-187
EM212	CNN_CF_20030304.1900.02-E77-188
EM213	CNN_CF_20030304.1900.02-E74-189
EM214	CNN_CF_20030304.1900.02-E23-190
EM215	CNN_CF_20030304.1900.02-E23-191
EM216	CNN_CF_20030304.1900.02-E109-192
EM217	CNN_CF_20030304.1900.02-E78-193
EM218	CNN_CF_20030304.1900.02-E79-194
EM219	CNN_CF_20030304.1900.02-E79-195
EM220	CNN_CF_20030304.1900.02-E80-196
EM222	CNN_CF_20030304.1900.02-E79-197
EM223	CNN_CF_20030304.1900.02-E109-198
EM4	CNN_CF_20030304.1900.02-E98-199
EM225	CNN_CF_20030304.1900.02-E23-200
EM226	CNN_CF_20030304.1900.02-E109-201
EM228	CNN_CF_20030304.1900.02-E109-202
EM229	CNN_CF_20030304.1900.02-E81-203
EM230	CNN_CF_20030304.1900.02-E81-204
EM231	CNN_CF_20030304.1900.02-E81-205
EM232	CNN_CF_20030304.1900.02-E82-206
EM233	CNN_CF_20030304.1900.02-E109-207
EM234	CNN_CF_20030304.1900.02-E109-208
EM235	CNN_CF_20030304.1900.02-E109-209
EM236	CNN_CF_20030304.1900.02-E83-210
EM237	CNN_CF_20030304.1900.02-E83-211
EM238	CNN_CF_20030304.1900.02-E84-212
EM239	CNN_CF_20030304.1900.02-E85-213
EM241	CNN_CF_20030304.1900.02-E86-214
EM242	CNN_CF_20030304.1900.02-E87-215
EM243	CNN_CF_20030304.1900.02-E88-216
EM244	CNN_CF_20030304.1900.02-E89-217
EM245	CNN_CF_20030304.1900.02-E90-218
EM246	CNN_CF_20030304.1900.02-E83-219
EM247	CNN_CF_20030304.1900.02-E83-220
EM248	CNN_CF_20030304.1900.02-E91-221
EM249	CNN_CF_20030304.1900.02-E83-222
EM250	CNN_CF_20030304.1900.02-E92-223
EM251	CNN_CF_20030304.1900.02-E83-224
EM252	CNN_CF_20030304.1900.02-E83-225
EM253	CNN_CF_20030304.1900.02-E93-226
EM254	CNN_CF_20030304.1900.02-E94-227
EM255	CNN_CF_20030304.1900.02-E109-228
EM256	CNN_CF_20030304.1900.02-E112-229
EM257	CNN_CF_20030304.1900.02-E95-230
EM258	CNN_CF_20030304.1900.02-E96-231
EM259	CNN_CF_20030304.1900.02-E96-232
EM260	CNN_CF_20030304.1900.02-E97-233
EM261	CNN_CF_20030304.1900.02-E108-234
EM262	CNN_CF_20030304.1900.02-E108-235
EM263	CNN_CF_20030304.1900.02-E109-236
EM265	CNN_CF_20030304.1900.02-E112-237
EM266	CNN_CF_20030304.1900.02-E109-238
EM268	CNN_CF_20030304.1900.02-E34-239
EM269	CNN_CF_20030304.1900.02-E112-240
EM270	CNN_CF_20030304.1900.02-E66-241
EM271	CNN_CF_20030304.1900.02-E99-242
EM272	CNN_CF_20030304.1900.02-E99-243
EM273	CNN_CF_20030304.1900.02-E109-244
EM274	CNN_CF_20030304.1900.02-E112-245
EM275	CNN_CF_20030304.1900.02-E109-246
EM276	CNN_CF_20030304.1900.02-E100-247
EM277	CNN_CF_20030304.1900.02-E112-248
EM278	CNN_CF_20030304.1900.02-E34-249
EM279	CNN_CF_20030304.1900.02-E112-250
EM280	CNN_CF_20030304.1900.02-E66-251
EM281	CNN_CF_20030304.1900.02-E112-252
EM282	CNN_CF_20030304.1900.02-E66-253
EM283	CNN_CF_20030304.1900.02-E112-254
EM284	CNN_CF_20030304.1900.02-E112-255
EM285	CNN_CF_20030304.1900.02-E66-256
EM286	CNN_CF_20030304.1900.02-E112-257
EM287	CNN_CF_20030304.1900.02-E34-258
EM288	CNN_CF_20030304.1900.02-E109-259
EM289	CNN_CF_20030304.1900.02-E4-260
EM291	CNN_CF_20030304.1900.02-E101-261
EM292	CNN_CF_20030304.1900.02-E101-262
EM293	CNN_CF_20030304.1900.02-E108-263
EM294	CNN_CF_20030304.1900.02-E28-264
EM295	CNN_CF_20030304.1900.02-E28-265
EM5	CNN_CF_20030304.1900.02-E102-266
EM6	CNN_CF_20030304.1900.02-E103-267
EM7	CNN_CF_20030304.1900.02-E103-268
EM8	CNN_CF_20030304.1900.02-E104-269
EM9	CNN_CF_20030304.1900.02-E105-270
EM10	CNN_CF_20030304.1900.02-E106-271
EM11	CNN_CF_20030304.1900.02-E107-272
EM12	CNN_CF_20030304.1900.02-E108-273
EM13	CNN_CF_20030304.1900.02-E109-274
EM14	CNN_CF_20030304.1900.02-E110-275
EM15	CNN_CF_20030304.1900.02-E111-276
EM16	CNN_CF_20030304.1900.02-E112-277
EM17	CNN_CF_20030304.1900.02-E1-278
R3	CNN_CF_20030304.1900.02-R1
R9	CNN_CF_20030304.1900.02-R2
R22	CNN_CF_20030304.1900.02-R3
R1	CNN_CF_20030304.1900.02-R4
R2	CNN_CF_20030304.1900.02-R5
R3	CNN_CF_20030304.1900.02-R6
R4	CNN_CF_20030304.1900.02-R7
R5	CNN_CF_20030304.1900.02-R8
R6	CNN_CF_20030304.1900.02-R9
R7	CNN_CF_20030304.1900.02-R10
R8	CNN_CF_20030304.1900.02-R11
R9	CNN_CF_20030304.1900.02-R12
R10	CNN_CF_20030304.1900.02-R13
R11	CNN_CF_20030304.1900.02-R14
R12	CNN_CF_20030304.1900.02-R15
R13	CNN_CF_20030304.1900.02-R16
R14	CNN_CF_20030304.1900.02-R17
R16	CNN_CF_20030304.1900.02-R18
R17	CNN_CF_20030304.1900.02-R19
R18	CNN_CF_20030304.1900.02-R20
R19	CNN_CF_20030304.1900.02-R21
R20	CNN_CF_20030304.1900.02-R22
R21	CNN_CF_20030304.1900.02-R23
R22	CNN_CF_20030304.1900.02-R24
R23	CNN_CF_20030304.1900.02-R25
R24	CNN_CF_20030304.1900.02-R26
R25	CNN_CF_20030304.1900.02-R27
R26	CNN_CF_20030304.1900.02-R28
RM1	CNN_CF_20030304.1900.02-R4-1
RM2	CNN_CF_20030304.1900.02-R5-1
RM3	CNN_CF_20030304.1900.02-R6-1
RM4	CNN_CF_20030304.1900.02-R7-1
RM5	CNN_CF_20030304.1900.02-R8-1
RM6	CNN_CF_20030304.1900.02-R1-1
RM7	CNN_CF_20030304.1900.02-R9-1
RM8	CNN_CF_20030304.1900.02-R10-1
RM9	CNN_CF_20030304.1900.02-R11-1
RM10	CNN_CF_20030304.1900.02-R12-1
RM12	CNN_CF_20030304.1900.02-R13-1
RM13	CNN_CF_20030304.1900.02-R2-1
RM14	CNN_CF_20030304.1900.02-R14-1
RM15	CNN_CF_20030304.1900.02-R15-1
RM16	CNN_CF_20030304.1900.02-R16-1
RM17	CNN_CF_20030304.1900.02-R17-1
RM19	CNN_CF_20030304.1900.02-R18-1
RM20	CNN_CF_20030304.1900.02-R19-1
RM21	CNN_CF_20030304.1900.02-R20-1
RM22	CNN_CF_20030304.1900.02-R21-1
RM23	CNN_CF_20030304.1900.02-R22-1
RM24	CNN_CF_20030304.1900.02-R23-1
RM25	CNN_CF_20030304.1900.02-R24-1
RM26	CNN_CF_20030304.1900.02-R25-1
RM27	CNN_CF_20030304.1900.02-R26-1
RM28	CNN_CF_20030304.1900.02-R27-1
RM29	CNN_CF_20030304.1900.02-R3-1
RM30	CNN_CF_20030304.1900.02-R28-1
V1	CNN_CF_20030304.1900.02-EV1
V2	CNN_CF_20030304.1900.02-EV2
V4	CNN_CF_20030304.1900.02-EV3
V5	CNN_CF_20030304.1900.02-EV4
V7	CNN_CF_20030304.1900.02-EV5
V8	CNN_CF_20030304.1900.02-EV6
V9	CNN_CF_20030304.1900.02-EV7
V10	CNN_CF_20030304.1900.02-EV8
V11	CNN_CF_20030304.1900.02-EV9
VM1	CNN_CF_20030304.1900.02-EV1-1
VM2	CNN_CF_20030304.1900.02-EV2-1
VM4	CNN_CF_20030304.1900.02-EV3-1
VM5	CNN_CF_20030304.1900.02-EV4-1
VM7	CNN_CF_20030304.1900.02-EV5-1
VM8	CNN_CF_20030304.1900.02-EV5-2
VM9	CNN_CF_20030304.1900.02-EV6-1
VM10	CNN_CF_20030304.1900.02-EV7-1
VM11	CNN_CF_20030304.1900.02-EV8-1
VM12	CNN_CF_20030304.1900.02-EV9-1
Q1	CNN_CF_20030304.1900.02-T1
Q2	CNN_CF_20030304.1900.02-T2
Q3	CNN_CF_20030304.1900.02-T3
Q4	CNN_CF_20030304.1900.02-T4
Q5	CNN_CF_20030304.1900.02-V1
Q6	CNN_CF_20030304.1900.02-V2
Q7	CNN_CF_20030304.1900.02-V3
Q8	CNN_CF_20030304.1900.02-V4
Q9	CNN_CF_20030304.1900.02-V5
Q11	CNN_CF_20030304.1900.02-V6
Q12	CNN_CF_20030304.1900.02-T5
Q13	CNN_CF_20030304.1900.02-T6
Q14	CNN_CF_20030304.1900.02-T7
Q15	CNN_CF_20030304.1900.02-V7
Q16	CNN_CF_20030304.1900.02-V8
Q17	CNN_CF_20030304.1900.02-T8
Q18	CNN_CF_20030304.1900.02-V9
Q19	CNN_CF_20030304.1900.02-T9
Q20	CNN_CF_20030304.1900.02-V10
Q21	CNN_CF_20030304.1900.02-V11
Q22	CNN_CF_20030304.1900.02-V12
Q23	CNN_CF_20030304.1900.02-V13
Q24	CNN_CF_20030304.1900.02-T10
Q25	CNN_CF_20030304.1900.02-T11
Q26	CNN_CF_20030304.1900.02-V14
QM5	CNN_CF_20030304.1900.02-V1-1
QM6	CNN_CF_20030304.1900.02-V2-1
QM7	CNN_CF_20030304.1900.02-V3-1
QM8	CNN_CF_20030304.1900.02-V4-1
QM9	CNN_CF_20030304.1900.02-V5-1
