CE11	CNN_CF_20030304.1900.06-1-CE1
EM19	CNN_CF_20030304.1900.06-1-E33-2
EM20	CNN_CF_20030304.1900.06-1-E18-3
EM21	CNN_CF_20030304.1900.06-1-E32-4
EM22	CNN_CF_20030304.1900.06-1-E2-5
EM23	CNN_CF_20030304.1900.06-1-E3-6
EM24	CNN_CF_20030304.1900.06-1-E4-7
EM25	CNN_CF_20030304.1900.06-1-E5-8
EM26	CNN_CF_20030304.1900.06-1-E6-9
EM27	CNN_CF_20030304.1900.06-1-E7-10
EM28	CNN_CF_20030304.1900.06-1-E3-11
EM29	CNN_CF_20030304.1900.06-1-E18-12
EM31	CNN_CF_20030304.1900.06-1-E8-13
EM32	CNN_CF_20030304.1900.06-1-E32-14
EM33	CNN_CF_20030304.1900.06-1-E9-15
EM34	CNN_CF_20030304.1900.06-1-E18-16
EM35	CNN_CF_20030304.1900.06-1-E10-17
EM36	CNN_CF_20030304.1900.06-1-E10-18
EM37	CNN_CF_20030304.1900.06-1-E10-19
EM38	CNN_CF_20030304.1900.06-1-E11-20
EM40	CNN_CF_20030304.1900.06-1-E12-21
EM41	CNN_CF_20030304.1900.06-1-E13-22
EM42	CNN_CF_20030304.1900.06-1-E10-23
EM30	CNN_CF_20030304.1900.06-1-E32-24
EM43	CNN_CF_20030304.1900.06-1-E32-25
EM44	CNN_CF_20030304.1900.06-1-E32-26
EM45	CNN_CF_20030304.1900.06-1-E18-27
EM46	CNN_CF_20030304.1900.06-1-E32-28
EM47	CNN_CF_20030304.1900.06-1-E32-29
EM48	CNN_CF_20030304.1900.06-1-E14-30
EM49	CNN_CF_20030304.1900.06-1-E15-31
EM50	CNN_CF_20030304.1900.06-1-E15-32
EM51	CNN_CF_20030304.1900.06-1-E15-33
EM52	CNN_CF_20030304.1900.06-1-E16-34
EM53	CNN_CF_20030304.1900.06-1-E17-35
EM54	CNN_CF_20030304.1900.06-1-E19-36
EM55	CNN_CF_20030304.1900.06-1-E14-37
EM56	CNN_CF_20030304.1900.06-1-E15-38
EM57	CNN_CF_20030304.1900.06-1-E15-39
EM58	CNN_CF_20030304.1900.06-1-E18-40
EM59	CNN_CF_20030304.1900.06-1-E20-41
EM60	CNN_CF_20030304.1900.06-1-E21-42
EM61	CNN_CF_20030304.1900.06-1-E22-43
EM62	CNN_CF_20030304.1900.06-1-E32-44
EM63	CNN_CF_20030304.1900.06-1-E22-45
EM64	CNN_CF_20030304.1900.06-1-E22-46
EM2	CNN_CF_20030304.1900.06-1-E23-47
EM3	CNN_CF_20030304.1900.06-1-E24-48
EM4	CNN_CF_20030304.1900.06-1-E25-49
EM5	CNN_CF_20030304.1900.06-1-E26-50
EM6	CNN_CF_20030304.1900.06-1-E26-51
EM7	CNN_CF_20030304.1900.06-1-E27-52
EM8	CNN_CF_20030304.1900.06-1-E28-53
EM9	CNN_CF_20030304.1900.06-1-E29-54
EM10	CNN_CF_20030304.1900.06-1-E30-55
EM11	CNN_CF_20030304.1900.06-1-E31-56
EM12	CNN_CF_20030304.1900.06-1-E26-57
EM13	CNN_CF_20030304.1900.06-1-E26-58
EM14	CNN_CF_20030304.1900.06-1-E32-59
EM15	CNN_CF_20030304.1900.06-1-E26-60
EM16	CNN_CF_20030304.1900.06-1-E33-61
EM17	CNN_CF_20030304.1900.06-1-E33-62
EM18	CNN_CF_20030304.1900.06-1-E1-63
Q1	CNN_CF_20030304.1900.06-1-T1
