CE10	CNN_CF_20030305.1900.00-2-CE1
EM25	CNN_CF_20030305.1900.00-2-E2-6
EM27	CNN_CF_20030305.1900.00-2-E3-7
EM28	CNN_CF_20030305.1900.00-2-E23-8
EM29	CNN_CF_20030305.1900.00-2-E21-9
EM30	CNN_CF_20030305.1900.00-2-E21-10
EM31	CNN_CF_20030305.1900.00-2-E4-11
EM32	CNN_CF_20030305.1900.00-2-E5-12
EM33	CNN_CF_20030305.1900.00-2-E23-13
EM34	CNN_CF_20030305.1900.00-2-E6-14
EM35	CNN_CF_20030305.1900.00-2-E6-15
EM36	CNN_CF_20030305.1900.00-2-E6-16
EM37	CNN_CF_20030305.1900.00-2-E6-17
EM38	CNN_CF_20030305.1900.00-2-E21-18
EM39	CNN_CF_20030305.1900.00-2-E7-19
EM40	CNN_CF_20030305.1900.00-2-E7-20
EM41	CNN_CF_20030305.1900.00-2-E21-21
EM42	CNN_CF_20030305.1900.00-2-E21-22
EM43	CNN_CF_20030305.1900.00-2-E8-23
EM44	CNN_CF_20030305.1900.00-2-E21-24
EM45	CNN_CF_20030305.1900.00-2-E7-25
EM46	CNN_CF_20030305.1900.00-2-E7-26
EM47	CNN_CF_20030305.1900.00-2-E9-27
EM48	CNN_CF_20030305.1900.00-2-E10-28
EM49	CNN_CF_20030305.1900.00-2-E9-29
EM50	CNN_CF_20030305.1900.00-2-E11-30
EM51	CNN_CF_20030305.1900.00-2-E9-31
EM52	CNN_CF_20030305.1900.00-2-E12-32
EM53	CNN_CF_20030305.1900.00-2-E13-33
EM54	CNN_CF_20030305.1900.00-2-E13-34
EM55	CNN_CF_20030305.1900.00-2-E14-35
EM56	CNN_CF_20030305.1900.00-2-E14-36
EM57	CNN_CF_20030305.1900.00-2-E23-37
EM58	CNN_CF_20030305.1900.00-2-E6-38
EM59	CNN_CF_20030305.1900.00-2-E21-39
EM60	CNN_CF_20030305.1900.00-2-E9-40
EM61	CNN_CF_20030305.1900.00-2-E9-41
EM62	CNN_CF_20030305.1900.00-2-E20-42
EM63	CNN_CF_20030305.1900.00-2-E20-43
EM64	CNN_CF_20030305.1900.00-2-E20-44
EM65	CNN_CF_20030305.1900.00-2-E9-45
EM66	CNN_CF_20030305.1900.00-2-E15-46
EM67	CNN_CF_20030305.1900.00-2-E20-47
EM68	CNN_CF_20030305.1900.00-2-E20-48
EM69	CNN_CF_20030305.1900.00-2-E20-49
EM71	CNN_CF_20030305.1900.00-2-E16-50
EM72	CNN_CF_20030305.1900.00-2-E16-51
EM73	CNN_CF_20030305.1900.00-2-E7-52
EM74	CNN_CF_20030305.1900.00-2-E20-53
EM75	CNN_CF_20030305.1900.00-2-E17-54
EM76	CNN_CF_20030305.1900.00-2-E21-55
EM2	CNN_CF_20030305.1900.00-2-E18-56
EM3	CNN_CF_20030305.1900.00-2-E18-57
EM4	CNN_CF_20030305.1900.00-2-E19-58
EM5	CNN_CF_20030305.1900.00-2-E20-59
EM6	CNN_CF_20030305.1900.00-2-E20-60
EM7	CNN_CF_20030305.1900.00-2-E21-61
EM8	CNN_CF_20030305.1900.00-2-E21-62
EM9	CNN_CF_20030305.1900.00-2-E22-63
EM10	CNN_CF_20030305.1900.00-2-E23-64
EM11	CNN_CF_20030305.1900.00-2-E24-65
EM12	CNN_CF_20030305.1900.00-2-E25-66
EM13	CNN_CF_20030305.1900.00-2-E26-67
EM15	CNN_CF_20030305.1900.00-2-E27-68
EM16	CNN_CF_20030305.1900.00-2-E28-69
EM17	CNN_CF_20030305.1900.00-2-E21-70
EM18	CNN_CF_20030305.1900.00-2-E29-71
EM19	CNN_CF_20030305.1900.00-2-E30-72
R2	CNN_CF_20030305.1900.00-2-R1
R3	CNN_CF_20030305.1900.00-2-R2
R4	CNN_CF_20030305.1900.00-2-R3
R5	CNN_CF_20030305.1900.00-2-R4
RM2	CNN_CF_20030305.1900.00-2-R1-1
RM3	CNN_CF_20030305.1900.00-2-R2-1
RM4	CNN_CF_20030305.1900.00-2-R3-1
RM5	CNN_CF_20030305.1900.00-2-R4-1
V4	CNN_CF_20030305.1900.00-2-EV1
V5	CNN_CF_20030305.1900.00-2-EV2
V2	CNN_CF_20030305.1900.00-2-EV3
V3	CNN_CF_20030305.1900.00-2-EV4
VM5	CNN_CF_20030305.1900.00-2-EV3-1
VM7	CNN_CF_20030305.1900.00-2-EV2-1
VM2	CNN_CF_20030305.1900.00-2-EV3-2
VM3	CNN_CF_20030305.1900.00-2-EV3-3
VM4	CNN_CF_20030305.1900.00-2-EV4-1
VM6	CNN_CF_20030305.1900.00-2-EV1-1
Q1	CNN_CF_20030305.1900.00-2-T1
Q3	CNN_CF_20030305.1900.00-2-T2
