CE8	CNN_CF_20030305.1900.00-3-CE1
EM28	CNN_CF_20030305.1900.00-3-E3-6
EM29	CNN_CF_20030305.1900.00-3-E4-7
EM30	CNN_CF_20030305.1900.00-3-E3-8
EM31	CNN_CF_20030305.1900.00-3-E5-9
EM32	CNN_CF_20030305.1900.00-3-E6-10
EM33	CNN_CF_20030305.1900.00-3-E3-11
EM34	CNN_CF_20030305.1900.00-3-E7-12
EM35	CNN_CF_20030305.1900.00-3-E8-13
EM36	CNN_CF_20030305.1900.00-3-E9-14
EM37	CNN_CF_20030305.1900.00-3-E10-15
EM38	CNN_CF_20030305.1900.00-3-E11-16
EM39	CNN_CF_20030305.1900.00-3-E12-17
EM40	CNN_CF_20030305.1900.00-3-E13-18
EM41	CNN_CF_20030305.1900.00-3-E14-19
EM42	CNN_CF_20030305.1900.00-3-E15-20
EM43	CNN_CF_20030305.1900.00-3-E16-21
EM44	CNN_CF_20030305.1900.00-3-E3-22
EM45	CNN_CF_20030305.1900.00-3-E3-23
EM46	CNN_CF_20030305.1900.00-3-E3-24
EM47	CNN_CF_20030305.1900.00-3-E17-25
EM48	CNN_CF_20030305.1900.00-3-E18-26
EM49	CNN_CF_20030305.1900.00-3-E19-27
EM50	CNN_CF_20030305.1900.00-3-E17-28
EM51	CNN_CF_20030305.1900.00-3-E17-29
EM52	CNN_CF_20030305.1900.00-3-E20-30
EM53	CNN_CF_20030305.1900.00-3-E3-31
EM54	CNN_CF_20030305.1900.00-3-E21-32
EM55	CNN_CF_20030305.1900.00-3-E3-33
EM56	CNN_CF_20030305.1900.00-3-E16-34
EM57	CNN_CF_20030305.1900.00-3-E6-35
EM58	CNN_CF_20030305.1900.00-3-E22-36
EM59	CNN_CF_20030305.1900.00-3-E23-37
EM60	CNN_CF_20030305.1900.00-3-E3-38
EM61	CNN_CF_20030305.1900.00-3-E3-39
EM62	CNN_CF_20030305.1900.00-3-E25-40
EM63	CNN_CF_20030305.1900.00-3-E26-41
EM64	CNN_CF_20030305.1900.00-3-E3-42
EM65	CNN_CF_20030305.1900.00-3-E27-43
EM66	CNN_CF_20030305.1900.00-3-E3-44
EM67	CNN_CF_20030305.1900.00-3-E28-45
EM68	CNN_CF_20030305.1900.00-3-E3-46
EM69	CNN_CF_20030305.1900.00-3-E29-47
EM70	CNN_CF_20030305.1900.00-3-E29-48
EM71	CNN_CF_20030305.1900.00-3-E30-49
EM72	CNN_CF_20030305.1900.00-3-E31-50
EM73	CNN_CF_20030305.1900.00-3-E30-51
EM75	CNN_CF_20030305.1900.00-3-E32-52
EM76	CNN_CF_20030305.1900.00-3-E33-53
EM77	CNN_CF_20030305.1900.00-3-E34-54
EM78	CNN_CF_20030305.1900.00-3-E35-55
EM79	CNN_CF_20030305.1900.00-3-E35-56
EM80	CNN_CF_20030305.1900.00-3-E36-57
EM81	CNN_CF_20030305.1900.00-3-E37-58
EM82	CNN_CF_20030305.1900.00-3-E29-59
EM83	CNN_CF_20030305.1900.00-3-E35-60
EM84	CNN_CF_20030305.1900.00-3-E34-61
EM85	CNN_CF_20030305.1900.00-3-E29-62
EM2	CNN_CF_20030305.1900.00-3-E38-63
EM3	CNN_CF_20030305.1900.00-3-E39-64
EM4	CNN_CF_20030305.1900.00-3-E40-65
EM5	CNN_CF_20030305.1900.00-3-E24-66
EM6	CNN_CF_20030305.1900.00-3-E24-67
EM7	CNN_CF_20030305.1900.00-3-E24-68
EM8	CNN_CF_20030305.1900.00-3-E24-69
EM9	CNN_CF_20030305.1900.00-3-E41-70
EM10	CNN_CF_20030305.1900.00-3-E24-71
EM11	CNN_CF_20030305.1900.00-3-E41-72
EM12	CNN_CF_20030305.1900.00-3-E24-73
EM13	CNN_CF_20030305.1900.00-3-E24-74
EM14	CNN_CF_20030305.1900.00-3-E42-75
EM24	CNN_CF_20030305.1900.00-3-E2-76
EM16	CNN_CF_20030305.1900.00-3-E43-77
EM17	CNN_CF_20030305.1900.00-3-E24-78
EM18	CNN_CF_20030305.1900.00-3-E24-79
EM20	CNN_CF_20030305.1900.00-3-E44-80
EM21	CNN_CF_20030305.1900.00-3-E45-81
EM22	CNN_CF_20030305.1900.00-3-E1-82
R2	CNN_CF_20030305.1900.00-3-R1
R3	CNN_CF_20030305.1900.00-3-R2
R4	CNN_CF_20030305.1900.00-3-R3
R5	CNN_CF_20030305.1900.00-3-R4
R7	CNN_CF_20030305.1900.00-3-R5
R8	CNN_CF_20030305.1900.00-3-R6
RM2	CNN_CF_20030305.1900.00-3-R1-1
RM3	CNN_CF_20030305.1900.00-3-R2-1
RM4	CNN_CF_20030305.1900.00-3-R3-1
RM5	CNN_CF_20030305.1900.00-3-R4-1
RM7	CNN_CF_20030305.1900.00-3-R5-1
RM8	CNN_CF_20030305.1900.00-3-R6-1
V1	CNN_CF_20030305.1900.00-3-EV1
V2	CNN_CF_20030305.1900.00-3-EV2
V3	CNN_CF_20030305.1900.00-3-EV3
V4	CNN_CF_20030305.1900.00-3-EV4
VM1	CNN_CF_20030305.1900.00-3-EV1-1
VM2	CNN_CF_20030305.1900.00-3-EV2-1
VM3	CNN_CF_20030305.1900.00-3-EV3-1
VM4	CNN_CF_20030305.1900.00-3-EV4-1
Q1	CNN_CF_20030305.1900.00-3-T1
Q2	CNN_CF_20030305.1900.00-3-T2
Q3	CNN_CF_20030305.1900.00-3-T3
Q4	CNN_CF_20030305.1900.00-3-T4
Q5	CNN_CF_20030305.1900.00-3-T5
Q6	CNN_CF_20030305.1900.00-3-V1
Q7	CNN_CF_20030305.1900.00-3-T6
QM6	CNN_CF_20030305.1900.00-3-V1-1
