CE12	CNN_CF_20030305.1900.06-1-CE1
EM32	CNN_CF_20030305.1900.06-1-E38-14
EM33	CNN_CF_20030305.1900.06-1-E3-15
EM34	CNN_CF_20030305.1900.06-1-E6-16
EM35	CNN_CF_20030305.1900.06-1-E8-17
EM36	CNN_CF_20030305.1900.06-1-E39-18
EM37	CNN_CF_20030305.1900.06-1-E3-19
EM38	CNN_CF_20030305.1900.06-1-E9-20
EM39	CNN_CF_20030305.1900.06-1-E3-21
EM40	CNN_CF_20030305.1900.06-1-E6-22
EM41	CNN_CF_20030305.1900.06-1-E10-23
EM42	CNN_CF_20030305.1900.06-1-E3-24
EM43	CNN_CF_20030305.1900.06-1-E20-25
EM44	CNN_CF_20030305.1900.06-1-E3-26
EM45	CNN_CF_20030305.1900.06-1-E20-27
EM47	CNN_CF_20030305.1900.06-1-E3-28
EM48	CNN_CF_20030305.1900.06-1-E20-29
EM49	CNN_CF_20030305.1900.06-1-E11-30
EM50	CNN_CF_20030305.1900.06-1-E39-31
EM51	CNN_CF_20030305.1900.06-1-E6-32
EM52	CNN_CF_20030305.1900.06-1-E12-33
EM53	CNN_CF_20030305.1900.06-1-E6-34
EM54	CNN_CF_20030305.1900.06-1-E13-35
EM55	CNN_CF_20030305.1900.06-1-E14-36
EM56	CNN_CF_20030305.1900.06-1-E3-37
EM57	CNN_CF_20030305.1900.06-1-E6-38
EM58	CNN_CF_20030305.1900.06-1-E15-39
EM59	CNN_CF_20030305.1900.06-1-E16-40
EM60	CNN_CF_20030305.1900.06-1-E17-41
EM61	CNN_CF_20030305.1900.06-1-E18-42
EM62	CNN_CF_20030305.1900.06-1-E19-43
EM63	CNN_CF_20030305.1900.06-1-E21-44
EM64	CNN_CF_20030305.1900.06-1-E6-45
EM65	CNN_CF_20030305.1900.06-1-E39-46
EM66	CNN_CF_20030305.1900.06-1-E15-47
EM67	CNN_CF_20030305.1900.06-1-E22-48
EM68	CNN_CF_20030305.1900.06-1-E39-49
EM69	CNN_CF_20030305.1900.06-1-E15-50
EM70	CNN_CF_20030305.1900.06-1-E23-51
EM71	CNN_CF_20030305.1900.06-1-E24-52
EM72	CNN_CF_20030305.1900.06-1-E11-53
EM73	CNN_CF_20030305.1900.06-1-E11-54
EM74	CNN_CF_20030305.1900.06-1-E25-55
EM75	CNN_CF_20030305.1900.06-1-E26-56
EM77	CNN_CF_20030305.1900.06-1-E27-57
EM78	CNN_CF_20030305.1900.06-1-E20-58
EM79	CNN_CF_20030305.1900.06-1-E20-59
EM80	CNN_CF_20030305.1900.06-1-E20-60
EM81	CNN_CF_20030305.1900.06-1-E20-61
EM82	CNN_CF_20030305.1900.06-1-E20-62
EM83	CNN_CF_20030305.1900.06-1-E18-63
EM84	CNN_CF_20030305.1900.06-1-E19-64
EM85	CNN_CF_20030305.1900.06-1-E21-65
EM86	CNN_CF_20030305.1900.06-1-E22-66
EM87	CNN_CF_20030305.1900.06-1-E28-67
EM88	CNN_CF_20030305.1900.06-1-E29-68
EM89	CNN_CF_20030305.1900.06-1-E28-69
EM90	CNN_CF_20030305.1900.06-1-E22-70
EM91	CNN_CF_20030305.1900.06-1-E22-71
EM92	CNN_CF_20030305.1900.06-1-E11-72
EM93	CNN_CF_20030305.1900.06-1-E20-73
EM2	CNN_CF_20030305.1900.06-1-E20-74
EM3	CNN_CF_20030305.1900.06-1-E30-75
EM4	CNN_CF_20030305.1900.06-1-E30-76
EM5	CNN_CF_20030305.1900.06-1-E31-77
EM6	CNN_CF_20030305.1900.06-1-E32-78
EM7	CNN_CF_20030305.1900.06-1-E33-79
EM9	CNN_CF_20030305.1900.06-1-E34-80
EM10	CNN_CF_20030305.1900.06-1-E35-81
EM11	CNN_CF_20030305.1900.06-1-E36-82
EM12	CNN_CF_20030305.1900.06-1-E37-83
EM13	CNN_CF_20030305.1900.06-1-E20-84
EM14	CNN_CF_20030305.1900.06-1-E20-85
EM15	CNN_CF_20030305.1900.06-1-E38-86
EM16	CNN_CF_20030305.1900.06-1-E39-87
EM17	CNN_CF_20030305.1900.06-1-E20-88
EM18	CNN_CF_20030305.1900.06-1-E35-89
EM19	CNN_CF_20030305.1900.06-1-E1-90
R1	CNN_CF_20030305.1900.06-1-R1
R2	CNN_CF_20030305.1900.06-1-R2
R3	CNN_CF_20030305.1900.06-1-R3
R4	CNN_CF_20030305.1900.06-1-R4
R6	CNN_CF_20030305.1900.06-1-R5
R8	CNN_CF_20030305.1900.06-1-R6
R9	CNN_CF_20030305.1900.06-1-R7
R10	CNN_CF_20030305.1900.06-1-R8
R11	CNN_CF_20030305.1900.06-1-R9
R12	CNN_CF_20030305.1900.06-1-R10
R13	CNN_CF_20030305.1900.06-1-R11
R14	CNN_CF_20030305.1900.06-1-R12
R9	CNN_CF_20030305.1900.06-1-R13
RM1	CNN_CF_20030305.1900.06-1-R1-1
RM2	CNN_CF_20030305.1900.06-1-R2-1
RM3	CNN_CF_20030305.1900.06-1-R3-1
RM4	CNN_CF_20030305.1900.06-1-R4-1
RM6	CNN_CF_20030305.1900.06-1-R5-1
RM8	CNN_CF_20030305.1900.06-1-R6-1
RM9	CNN_CF_20030305.1900.06-1-R7-1
RM11	CNN_CF_20030305.1900.06-1-R8-1
RM12	CNN_CF_20030305.1900.06-1-R7-2
RM13	CNN_CF_20030305.1900.06-1-R9-1
RM14	CNN_CF_20030305.1900.06-1-R10-1
RM15	CNN_CF_20030305.1900.06-1-R11-1
RM16	CNN_CF_20030305.1900.06-1-R12-1
V1	CNN_CF_20030305.1900.06-1-EV1
V2	CNN_CF_20030305.1900.06-1-EV2
V6	CNN_CF_20030305.1900.06-1-EV3
V9	CNN_CF_20030305.1900.06-1-EV4
VM2	CNN_CF_20030305.1900.06-1-EV2-1
VM7	CNN_CF_20030305.1900.06-1-EV3-1
VM8	CNN_CF_20030305.1900.06-1-EV3-2
VM9	CNN_CF_20030305.1900.06-1-EV3-3
VM12	CNN_CF_20030305.1900.06-1-EV4-1
VM13	CNN_CF_20030305.1900.06-1-EV3-4
VM14	CNN_CF_20030305.1900.06-1-EV3-5
VM15	CNN_CF_20030305.1900.06-1-EV3-6
VM16	CNN_CF_20030305.1900.06-1-EV3-7
VM1	CNN_CF_20030305.1900.06-1-EV1-1
Q1	CNN_CF_20030305.1900.06-1-T1
Q2	CNN_CF_20030305.1900.06-1-T2
Q3	CNN_CF_20030305.1900.06-1-T3
Q4	CNN_CF_20030305.1900.06-1-T4
Q5	CNN_CF_20030305.1900.06-1-T5
Q6	CNN_CF_20030305.1900.06-1-V1
Q8	CNN_CF_20030305.1900.06-1-T6
Q10	CNN_CF_20030305.1900.06-1-T7
QM6	CNN_CF_20030305.1900.06-1-V1-1
