CE12	CNN_CF_20030305.1900.06-2-CE1
E3	CNN_CF_20030305.1900.06-2-E25
E4	CNN_CF_20030305.1900.06-2-E26
E5	CNN_CF_20030305.1900.06-2-E27
E6	CNN_CF_20030305.1900.06-2-E28
E7	CNN_CF_20030305.1900.06-2-E29
E8	CNN_CF_20030305.1900.06-2-E30
E9	CNN_CF_20030305.1900.06-2-E31
E10	CNN_CF_20030305.1900.06-2-E32
E11	CNN_CF_20030305.1900.06-2-E33
E12	CNN_CF_20030305.1900.06-2-E34
EM1	CNN_CF_20030305.1900.06-2-E18-1
EM19	CNN_CF_20030305.1900.06-2-E29-2
EM20	CNN_CF_20030305.1900.06-2-E29-3
EM21	CNN_CF_20030305.1900.06-2-E1-4
EM22	CNN_CF_20030305.1900.06-2-E1-5
EM24	CNN_CF_20030305.1900.06-2-E2-6
EM25	CNN_CF_20030305.1900.06-2-E2-7
EM26	CNN_CF_20030305.1900.06-2-E3-8
EM27	CNN_CF_20030305.1900.06-2-E4-9
EM28	CNN_CF_20030305.1900.06-2-E5-10
EM30	CNN_CF_20030305.1900.06-2-E2-11
EM31	CNN_CF_20030305.1900.06-2-E29-12
EM32	CNN_CF_20030305.1900.06-2-E5-13
EM33	CNN_CF_20030305.1900.06-2-E3-14
EM34	CNN_CF_20030305.1900.06-2-E5-15
EM35	CNN_CF_20030305.1900.06-2-E3-16
EM36	CNN_CF_20030305.1900.06-2-E29-17
EM37	CNN_CF_20030305.1900.06-2-E26-18
EM38	CNN_CF_20030305.1900.06-2-E6-19
EM39	CNN_CF_20030305.1900.06-2-E6-20
EM40	CNN_CF_20030305.1900.06-2-E6-21
EM41	CNN_CF_20030305.1900.06-2-E7-22
EM42	CNN_CF_20030305.1900.06-2-E8-23
EM43	CNN_CF_20030305.1900.06-2-E6-24
EM44	CNN_CF_20030305.1900.06-2-E9-25
EM45	CNN_CF_20030305.1900.06-2-E10-26
EM46	CNN_CF_20030305.1900.06-2-E11-27
EM47	CNN_CF_20030305.1900.06-2-E8-28
EM48	CNN_CF_20030305.1900.06-2-E12-29
EM49	CNN_CF_20030305.1900.06-2-E2-30
EM50	CNN_CF_20030305.1900.06-2-E13-31
EM51	CNN_CF_20030305.1900.06-2-E26-32
EM52	CNN_CF_20030305.1900.06-2-E14-33
EM53	CNN_CF_20030305.1900.06-2-E14-34
EM54	CNN_CF_20030305.1900.06-2-E15-35
EM55	CNN_CF_20030305.1900.06-2-E16-36
EM56	CNN_CF_20030305.1900.06-2-E2-37
EM57	CNN_CF_20030305.1900.06-2-E10-38
EM58	CNN_CF_20030305.1900.06-2-E8-39
EM59	CNN_CF_20030305.1900.06-2-E17-40
EM60	CNN_CF_20030305.1900.06-2-E13-41
EM61	CNN_CF_20030305.1900.06-2-E17-42
EM62	CNN_CF_20030305.1900.06-2-E17-43
EM63	CNN_CF_20030305.1900.06-2-E3-44
EM64	CNN_CF_20030305.1900.06-2-E19-45
EM65	CNN_CF_20030305.1900.06-2-E2-46
EM66	CNN_CF_20030305.1900.06-2-E19-47
EM67	CNN_CF_20030305.1900.06-2-E26-48
EM68	CNN_CF_20030305.1900.06-2-E3-49
EM69	CNN_CF_20030305.1900.06-2-E19-50
EM70	CNN_CF_20030305.1900.06-2-E3-51
EM71	CNN_CF_20030305.1900.06-2-E3-52
EM72	CNN_CF_20030305.1900.06-2-E20-53
EM73	CNN_CF_20030305.1900.06-2-E21-54
EM74	CNN_CF_20030305.1900.06-2-E20-55
EM76	CNN_CF_20030305.1900.06-2-E22-56
EM77	CNN_CF_20030305.1900.06-2-E2-57
EM78	CNN_CF_20030305.1900.06-2-E23-58
EM79	CNN_CF_20030305.1900.06-2-E19-59
EM80	CNN_CF_20030305.1900.06-2-E2-60
EM81	CNN_CF_20030305.1900.06-2-E3-61
EM82	CNN_CF_20030305.1900.06-2-E3-62
EM83	CNN_CF_20030305.1900.06-2-E26-63
EM84	CNN_CF_20030305.1900.06-2-E26-64
EM85	CNN_CF_20030305.1900.06-2-E26-65
EM86	CNN_CF_20030305.1900.06-2-E4-66
EM2	CNN_CF_20030305.1900.06-2-E18-67
EM3	CNN_CF_20030305.1900.06-2-E18-68
EM4	CNN_CF_20030305.1900.06-2-E18-69
EM5	CNN_CF_20030305.1900.06-2-E24-70
EM6	CNN_CF_20030305.1900.06-2-E25-71
EM7	CNN_CF_20030305.1900.06-2-E18-72
EM9	CNN_CF_20030305.1900.06-2-E27-73
EM10	CNN_CF_20030305.1900.06-2-E28-74
EM11	CNN_CF_20030305.1900.06-2-E30-75
EM12	CNN_CF_20030305.1900.06-2-E28-76
EM13	CNN_CF_20030305.1900.06-2-E31-77
EM14	CNN_CF_20030305.1900.06-2-E32-78
EM15	CNN_CF_20030305.1900.06-2-E33-79
EM16	CNN_CF_20030305.1900.06-2-E34-80
EM17	CNN_CF_20030305.1900.06-2-E26-81
EM18	CNN_CF_20030305.1900.06-2-E26-82
R1	CNN_CF_20030305.1900.06-2-R1
R2	CNN_CF_20030305.1900.06-2-R2
R3	CNN_CF_20030305.1900.06-2-R3
R4	CNN_CF_20030305.1900.06-2-R4
R5	CNN_CF_20030305.1900.06-2-R5
R6	CNN_CF_20030305.1900.06-2-R6
R7	CNN_CF_20030305.1900.06-2-R7
R8	CNN_CF_20030305.1900.06-2-R8
R9	CNN_CF_20030305.1900.06-2-R9
R10	CNN_CF_20030305.1900.06-2-R10
R11	CNN_CF_20030305.1900.06-2-R11
R12	CNN_CF_20030305.1900.06-2-R12
R14	CNN_CF_20030305.1900.06-2-R13
R15	CNN_CF_20030305.1900.06-2-R14
R16	CNN_CF_20030305.1900.06-2-R15
R17	CNN_CF_20030305.1900.06-2-R16
R18	CNN_CF_20030305.1900.06-2-R17
RM1	CNN_CF_20030305.1900.06-2-R1-1
RM2	CNN_CF_20030305.1900.06-2-R2-1
RM3	CNN_CF_20030305.1900.06-2-R3-1
RM4	CNN_CF_20030305.1900.06-2-R4-1
RM5	CNN_CF_20030305.1900.06-2-R5-1
RM6	CNN_CF_20030305.1900.06-2-R6-1
RM8	CNN_CF_20030305.1900.06-2-R7-1
RM9	CNN_CF_20030305.1900.06-2-R8-1
RM10	CNN_CF_20030305.1900.06-2-R9-1
RM11	CNN_CF_20030305.1900.06-2-R10-1
RM12	CNN_CF_20030305.1900.06-2-R11-1
RM13	CNN_CF_20030305.1900.06-2-R12-1
RM15	CNN_CF_20030305.1900.06-2-R13-1
RM16	CNN_CF_20030305.1900.06-2-R14-1
RM17	CNN_CF_20030305.1900.06-2-R15-1
RM18	CNN_CF_20030305.1900.06-2-R16-1
RM19	CNN_CF_20030305.1900.06-2-R17-1
V1	CNN_CF_20030305.1900.06-2-EV1
V2	CNN_CF_20030305.1900.06-2-EV2
V3	CNN_CF_20030305.1900.06-2-EV3
V5	CNN_CF_20030305.1900.06-2-EV4
VM1	CNN_CF_20030305.1900.06-2-EV1-1
VM2	CNN_CF_20030305.1900.06-2-EV2-1
VM3	CNN_CF_20030305.1900.06-2-EV3-1
VM5	CNN_CF_20030305.1900.06-2-EV4-1
Q1	CNN_CF_20030305.1900.06-2-T1
Q2	CNN_CF_20030305.1900.06-2-T2
Q3	CNN_CF_20030305.1900.06-2-T3
