CE13	CNR20001204.1700.1021-CE1
EM45	CNR20001204.1700.1021-E12-27
EM46	CNR20001204.1700.1021-E32-28
EM47	CNR20001204.1700.1021-E13-29
EM48	CNR20001204.1700.1021-E22-30
EM49	CNR20001204.1700.1021-E14-31
EM50	CNR20001204.1700.1021-E15-32
EM51	CNR20001204.1700.1021-E16-33
EM20	CNR20001204.1700.1021-E19-34
EM10	CNR20001204.1700.1021-E22-35
EM11	CNR20001204.1700.1021-E30-36
EM2	CNR20001204.1700.1021-E20-37
EM52	CNR20001204.1700.1021-E21-38
EM3	CNR20001204.1700.1021-E22-39
EM4	CNR20001204.1700.1021-E23-40
EM5	CNR20001204.1700.1021-E24-41
EM6	CNR20001204.1700.1021-E25-42
EM7	CNR20001204.1700.1021-E26-43
EM9	CNR20001204.1700.1021-E26-44
EM8	CNR20001204.1700.1021-E27-45
EM12	CNR20001204.1700.1021-E28-46
EM13	CNR20001204.1700.1021-E29-47
EM14	CNR20001204.1700.1021-E23-48
EM15	CNR20001204.1700.1021-E24-49
EM43	CNR20001204.1700.1021-E23-50
EM16	CNR20001204.1700.1021-E31-51
EM17	CNR20001204.1700.1021-E32-52
R10	CNR20001204.1700.1021-R1
R16	CNR20001204.1700.1021-R2
R12	CNR20001204.1700.1021-R3
R20	CNR20001204.1700.1021-R4
R2	CNR20001204.1700.1021-R5
R4	CNR20001204.1700.1021-R6
R5	CNR20001204.1700.1021-R7
R6	CNR20001204.1700.1021-R8
R7	CNR20001204.1700.1021-R9
R8	CNR20001204.1700.1021-R10
R9	CNR20001204.1700.1021-R11
R11	CNR20001204.1700.1021-R12
R13	CNR20001204.1700.1021-R13
R14	CNR20001204.1700.1021-R14
R19	CNR20001204.1700.1021-R15
R18	CNR20001204.1700.1021-R16
RM16	CNR20001204.1700.1021-R2-1
RM12	CNR20001204.1700.1021-R3-1
RM20	CNR20001204.1700.1021-R3-2
RM3	CNR20001204.1700.1021-R5-1
RM4	CNR20001204.1700.1021-R6-1
RM9	CNR20001204.1700.1021-R7-1
RM5	CNR20001204.1700.1021-R8-1
RM6	CNR20001204.1700.1021-R9-1
RM7	CNR20001204.1700.1021-R10-1
RM8	CNR20001204.1700.1021-R11-1
RM11	CNR20001204.1700.1021-R12-1
RM13	CNR20001204.1700.1021-R13-1
RM14	CNR20001204.1700.1021-R14-1
RM19	CNR20001204.1700.1021-R11-2
RM18	CNR20001204.1700.1021-R16-1
RM10	CNR20001204.1700.1021-R1-1
V1	CNR20001204.1700.1021-EV1
V2	CNR20001204.1700.1021-EV2
V3	CNR20001204.1700.1021-EV3
V4	CNR20001204.1700.1021-EV4
VM1	CNR20001204.1700.1021-EV1-1
VM2	CNR20001204.1700.1021-EV2-1
VM3	CNR20001204.1700.1021-EV3-1
VM4	CNR20001204.1700.1021-EV4-1
Q2	CNR20001204.1700.1021-T1
Q4	CNR20001204.1700.1021-T2
Q5	CNR20001204.1700.1021-T3
Q6	CNR20001204.1700.1021-T4
Q7	CNR20001204.1700.1021-T5
Q3	CNR20001204.1700.1021-T6
Q1	CNR20001204.1700.1021-T7
