CE11	CNR20001016.1700.0645-CE1
RM20	CNR20001016.1700.0645-R26-1
RM24	CNR20001016.1700.0645-R27-1
RM25	CNR20001016.1700.0645-R28-1
RM26	CNR20001016.1700.0645-R29-1
RM28	CNR20001016.1700.0645-R30-1
RM29	CNR20001016.1700.0645-R31-1
RM30	CNR20001016.1700.0645-R32-1
RM31	CNR20001016.1700.0645-R33-1
RM32	CNR20001016.1700.0645-R34-1
V1	CNR20001016.1700.0645-EV1
V2	CNR20001016.1700.0645-EV2
V3	CNR20001016.1700.0645-EV3
V4	CNR20001016.1700.0645-EV4
VM1	CNR20001016.1700.0645-EV1-1
VM2	CNR20001016.1700.0645-EV2-1
VM3	CNR20001016.1700.0645-EV3-1
VM4	CNR20001016.1700.0645-EV4-1
Q1	CNR20001016.1700.0645-T1
Q2	CNR20001016.1700.0645-V1
Q3	CNR20001016.1700.0645-V2
Q4	CNR20001016.1700.0645-T2
Q5	CNR20001016.1700.0645-V3
QM2	CNR20001016.1700.0645-V1-1
QM3	CNR20001016.1700.0645-V2-1
QM5	CNR20001016.1700.0645-V3-1
