CE13	AGGRESSIVEVOICEDAILY_20050205.1954-CE1
E33	AGGRESSIVEVOICEDAILY_20050205.1954-E13
E34	AGGRESSIVEVOICEDAILY_20050205.1954-E14
E1	AGGRESSIVEVOICEDAILY_20050205.1954-E15
E2	AGGRESSIVEVOICEDAILY_20050205.1954-E16
E3	AGGRESSIVEVOICEDAILY_20050205.1954-E17
E4	AGGRESSIVEVOICEDAILY_20050205.1954-E18
E5	AGGRESSIVEVOICEDAILY_20050205.1954-E19
E7	AGGRESSIVEVOICEDAILY_20050205.1954-E20
E8	AGGRESSIVEVOICEDAILY_20050205.1954-E21
E9	AGGRESSIVEVOICEDAILY_20050205.1954-E22
E10	AGGRESSIVEVOICEDAILY_20050205.1954-E23
E12	AGGRESSIVEVOICEDAILY_20050205.1954-E24
E13	AGGRESSIVEVOICEDAILY_20050205.1954-E25
E14	AGGRESSIVEVOICEDAILY_20050205.1954-E26
EM1	AGGRESSIVEVOICEDAILY_20050205.1954-E15-1
EM18	AGGRESSIVEVOICEDAILY_20050205.1954-E21-2
EM19	AGGRESSIVEVOICEDAILY_20050205.1954-E22-3
EM20	AGGRESSIVEVOICEDAILY_20050205.1954-E22-4
EM21	AGGRESSIVEVOICEDAILY_20050205.1954-E1-5
EM22	AGGRESSIVEVOICEDAILY_20050205.1954-E2-6
EM23	AGGRESSIVEVOICEDAILY_20050205.1954-E3-7
EM24	AGGRESSIVEVOICEDAILY_20050205.1954-E4-8
EM25	AGGRESSIVEVOICEDAILY_20050205.1954-E19-9
EM26	AGGRESSIVEVOICEDAILY_20050205.1954-E5-10
EM27	AGGRESSIVEVOICEDAILY_20050205.1954-E6-11
EM28	AGGRESSIVEVOICEDAILY_20050205.1954-E7-12
EM29	AGGRESSIVEVOICEDAILY_20050205.1954-E8-13
EM30	AGGRESSIVEVOICEDAILY_20050205.1954-E21-14
EM31	AGGRESSIVEVOICEDAILY_20050205.1954-E9-15
EM32	AGGRESSIVEVOICEDAILY_20050205.1954-E10-16
EM33	AGGRESSIVEVOICEDAILY_20050205.1954-E21-17
EM34	AGGRESSIVEVOICEDAILY_20050205.1954-E11-18
EM35	AGGRESSIVEVOICEDAILY_20050205.1954-E9-19
EM37	AGGRESSIVEVOICEDAILY_20050205.1954-E21-20
EM38	AGGRESSIVEVOICEDAILY_20050205.1954-E23-21
EM39	AGGRESSIVEVOICEDAILY_20050205.1954-E12-22
EM40	AGGRESSIVEVOICEDAILY_20050205.1954-E21-23
EM11	AGGRESSIVEVOICEDAILY_20050205.1954-E13-24
EM36	AGGRESSIVEVOICEDAILY_20050205.1954-E14-25
EM41	AGGRESSIVEVOICEDAILY_20050205.1954-E17-26
EM2	AGGRESSIVEVOICEDAILY_20050205.1954-E16-27
EM3	AGGRESSIVEVOICEDAILY_20050205.1954-E17-28
EM4	AGGRESSIVEVOICEDAILY_20050205.1954-E18-29
EM5	AGGRESSIVEVOICEDAILY_20050205.1954-E19-30
EM6	AGGRESSIVEVOICEDAILY_20050205.1954-E20-31
EM7	AGGRESSIVEVOICEDAILY_20050205.1954-E21-32
EM8	AGGRESSIVEVOICEDAILY_20050205.1954-E22-33
EM9	AGGRESSIVEVOICEDAILY_20050205.1954-E21-34
EM10	AGGRESSIVEVOICEDAILY_20050205.1954-E22-35
EM12	AGGRESSIVEVOICEDAILY_20050205.1954-E21-36
EM13	AGGRESSIVEVOICEDAILY_20050205.1954-E24-37
EM14	AGGRESSIVEVOICEDAILY_20050205.1954-E22-38
EM15	AGGRESSIVEVOICEDAILY_20050205.1954-E25-39
EM16	AGGRESSIVEVOICEDAILY_20050205.1954-E26-40
EM17	AGGRESSIVEVOICEDAILY_20050205.1954-E22-41
R9	AGGRESSIVEVOICEDAILY_20050205.1954-R1
R1	AGGRESSIVEVOICEDAILY_20050205.1954-R2
R7	AGGRESSIVEVOICEDAILY_20050205.1954-R3
R5	AGGRESSIVEVOICEDAILY_20050205.1954-R4
R6	AGGRESSIVEVOICEDAILY_20050205.1954-R5
R3	AGGRESSIVEVOICEDAILY_20050205.1954-R6
R4	AGGRESSIVEVOICEDAILY_20050205.1954-R7
R8	AGGRESSIVEVOICEDAILY_20050205.1954-R8
R2	AGGRESSIVEVOICEDAILY_20050205.1954-R9
RM9	AGGRESSIVEVOICEDAILY_20050205.1954-R1-1
RM7	AGGRESSIVEVOICEDAILY_20050205.1954-R3-1
RM1	AGGRESSIVEVOICEDAILY_20050205.1954-R2-1
RM5	AGGRESSIVEVOICEDAILY_20050205.1954-R4-1
RM6	AGGRESSIVEVOICEDAILY_20050205.1954-R5-1
RM3	AGGRESSIVEVOICEDAILY_20050205.1954-R6-1
RM4	AGGRESSIVEVOICEDAILY_20050205.1954-R7-1
RM8	AGGRESSIVEVOICEDAILY_20050205.1954-R8-1
RM2	AGGRESSIVEVOICEDAILY_20050205.1954-R9-1
V1	AGGRESSIVEVOICEDAILY_20050205.1954-EV1
V2	AGGRESSIVEVOICEDAILY_20050205.1954-EV2
V3	AGGRESSIVEVOICEDAILY_20050205.1954-EV3
V5	AGGRESSIVEVOICEDAILY_20050205.1954-EV4
VM1	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050205.1954-EV2-1
VM3	AGGRESSIVEVOICEDAILY_20050205.1954-EV3-1
VM4	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-2
VM6	AGGRESSIVEVOICEDAILY_20050205.1954-EV1-3
VM7	AGGRESSIVEVOICEDAILY_20050205.1954-EV4-1
Q1	AGGRESSIVEVOICEDAILY_20050205.1954-T1
Q2	AGGRESSIVEVOICEDAILY_20050205.1954-T2
Q3	AGGRESSIVEVOICEDAILY_20050205.1954-V1
Q4	AGGRESSIVEVOICEDAILY_20050205.1954-V2
Q5	AGGRESSIVEVOICEDAILY_20050205.1954-V3
Q7	AGGRESSIVEVOICEDAILY_20050205.1954-T3
Q11	AGGRESSIVEVOICEDAILY_20050205.1954-T4
Q12	AGGRESSIVEVOICEDAILY_20050205.1954-T5
Q13	AGGRESSIVEVOICEDAILY_20050205.1954-T6
Q14	AGGRESSIVEVOICEDAILY_20050205.1954-T7
Q15	AGGRESSIVEVOICEDAILY_20050205.1954-T8
Q6	AGGRESSIVEVOICEDAILY_20050205.1954-T9
Q8	AGGRESSIVEVOICEDAILY_20050205.1954-T10
Q9	AGGRESSIVEVOICEDAILY_20050205.1954-T11
Q10	AGGRESSIVEVOICEDAILY_20050205.1954-T12
QM3	AGGRESSIVEVOICEDAILY_20050205.1954-V1-1
QM4	AGGRESSIVEVOICEDAILY_20050205.1954-V2-1
QM5	AGGRESSIVEVOICEDAILY_20050205.1954-V3-1
