CE9	MARKBACKER_20050103.0829-CE1
EM33	MARKBACKER_20050103.0829-E15-10
EM35	MARKBACKER_20050103.0829-E5-11
EM36	MARKBACKER_20050103.0829-E15-12
EM13	MARKBACKER_20050103.0829-E6-13
EM14	MARKBACKER_20050103.0829-E22-14
EM15	MARKBACKER_20050103.0829-E15-15
EM18	MARKBACKER_20050103.0829-E15-16
EM31	MARKBACKER_20050103.0829-E15-17
EM40	MARKBACKER_20050103.0829-E7-18
EM41	MARKBACKER_20050103.0829-E8-19
EM43	MARKBACKER_20050103.0829-E8-20
EM45	MARKBACKER_20050103.0829-E8-21
EM42	MARKBACKER_20050103.0829-E15-22
EM47	MARKBACKER_20050103.0829-E9-23
EM48	MARKBACKER_20050103.0829-E9-24
EM49	MARKBACKER_20050103.0829-E10-25
EM50	MARKBACKER_20050103.0829-E11-26
EM76	MARKBACKER_20050103.0829-E15-27
EM51	MARKBACKER_20050103.0829-E12-28
EM52	MARKBACKER_20050103.0829-E9-29
EM54	MARKBACKER_20050103.0829-E8-30
EM55	MARKBACKER_20050103.0829-E13-31
EM57	MARKBACKER_20050103.0829-E14-32
EM58	MARKBACKER_20050103.0829-E21-33
EM59	MARKBACKER_20050103.0829-E3-34
EM60	MARKBACKER_20050103.0829-E21-35
EM63	MARKBACKER_20050103.0829-E1-36
EM64	MARKBACKER_20050103.0829-E1-37
EM66	MARKBACKER_20050103.0829-E1-38
EM67	MARKBACKER_20050103.0829-E1-39
EM68	MARKBACKER_20050103.0829-E15-40
EM71	MARKBACKER_20050103.0829-E24-41
EM73	MARKBACKER_20050103.0829-E16-42
EM74	MARKBACKER_20050103.0829-E2-43
EM75	MARKBACKER_20050103.0829-E15-44
EM6	MARKBACKER_20050103.0829-E17-45
EM56	MARKBACKER_20050103.0829-E17-46
EM32	MARKBACKER_20050103.0829-E18-47
EM72	MARKBACKER_20050103.0829-E19-48
EM4	MARKBACKER_20050103.0829-E15-49
EM26	MARKBACKER_20050103.0829-E15-50
EM16	MARKBACKER_20050103.0829-E20-51
EM69	MARKBACKER_20050103.0829-E8-52
EM2	MARKBACKER_20050103.0829-E15-53
EM5	MARKBACKER_20050103.0829-E21-54
EM3	MARKBACKER_20050103.0829-E22-55
EM7	MARKBACKER_20050103.0829-E23-56
EM8	MARKBACKER_20050103.0829-E22-57
EM9	MARKBACKER_20050103.0829-E21-58
EM10	MARKBACKER_20050103.0829-E15-59
EM11	MARKBACKER_20050103.0829-E24-60
EM12	MARKBACKER_20050103.0829-E15-61
EM21	MARKBACKER_20050103.0829-E15-62
EM23	MARKBACKER_20050103.0829-E15-63
EM30	MARKBACKER_20050103.0829-E15-64
EM34	MARKBACKER_20050103.0829-E15-65
EM37	MARKBACKER_20050103.0829-E15-66
EM38	MARKBACKER_20050103.0829-E15-67
EM39	MARKBACKER_20050103.0829-E15-68
EM44	MARKBACKER_20050103.0829-E15-69
EM46	MARKBACKER_20050103.0829-E15-70
EM53	MARKBACKER_20050103.0829-E15-71
EM61	MARKBACKER_20050103.0829-E15-72
EM62	MARKBACKER_20050103.0829-E15-73
EM65	MARKBACKER_20050103.0829-E15-74
EM70	MARKBACKER_20050103.0829-E15-75
EM17	MARKBACKER_20050103.0829-E1-76
R2	MARKBACKER_20050103.0829-R1
R3	MARKBACKER_20050103.0829-R2
R4	MARKBACKER_20050103.0829-R3
R8	MARKBACKER_20050103.0829-R4
R9	MARKBACKER_20050103.0829-R5
R10	MARKBACKER_20050103.0829-R6
R11	MARKBACKER_20050103.0829-R7
R1	MARKBACKER_20050103.0829-R8
R5	MARKBACKER_20050103.0829-R9
R6	MARKBACKER_20050103.0829-R10
R7	MARKBACKER_20050103.0829-R11
RM2	MARKBACKER_20050103.0829-R1-1
RM3	MARKBACKER_20050103.0829-R2-1
RM4	MARKBACKER_20050103.0829-R3-1
RM8	MARKBACKER_20050103.0829-R4-1
RM9	MARKBACKER_20050103.0829-R5-1
RM10	MARKBACKER_20050103.0829-R6-1
RM11	MARKBACKER_20050103.0829-R3-2
RM1	MARKBACKER_20050103.0829-R8-1
RM5	MARKBACKER_20050103.0829-R6-2
RM6	MARKBACKER_20050103.0829-R10-1
RM7	MARKBACKER_20050103.0829-R11-1
V3	MARKBACKER_20050103.0829-EV1
V1	MARKBACKER_20050103.0829-EV2
V2	MARKBACKER_20050103.0829-EV3
VM3	MARKBACKER_20050103.0829-EV1-1
VM1	MARKBACKER_20050103.0829-EV2-1
VM2	MARKBACKER_20050103.0829-EV3-1
Q23	MARKBACKER_20050103.0829-T1
Q24	MARKBACKER_20050103.0829-T2
Q1	MARKBACKER_20050103.0829-T3
Q3	MARKBACKER_20050103.0829-T4
Q4	MARKBACKER_20050103.0829-T5
Q5	MARKBACKER_20050103.0829-T6
Q6	MARKBACKER_20050103.0829-V1
Q7	MARKBACKER_20050103.0829-T7
Q10	MARKBACKER_20050103.0829-T8
Q12	MARKBACKER_20050103.0829-T9
Q13	MARKBACKER_20050103.0829-T10
Q16	MARKBACKER_20050103.0829-V2
Q19	MARKBACKER_20050103.0829-T11
Q15	MARKBACKER_20050103.0829-T12
Q20	MARKBACKER_20050103.0829-T13
Q2	MARKBACKER_20050103.0829-T14
Q8	MARKBACKER_20050103.0829-T15
Q11	MARKBACKER_20050103.0829-T16
Q14	MARKBACKER_20050103.0829-T17
Q17	MARKBACKER_20050103.0829-T18
Q18	MARKBACKER_20050103.0829-T19
Q21	MARKBACKER_20050103.0829-T20
QM6	MARKBACKER_20050103.0829-V1-1
QM16	MARKBACKER_20050103.0829-V2-1
