CE1	FLOPPINGACES_20050217.1237.014-CE1
E38	FLOPPINGACES_20050217.1237.014-E21
E1	FLOPPINGACES_20050217.1237.014-E22
E39	FLOPPINGACES_20050217.1237.014-E23
E40	FLOPPINGACES_20050217.1237.014-E24
E41	FLOPPINGACES_20050217.1237.014-E25
E42	FLOPPINGACES_20050217.1237.014-E26
E43	FLOPPINGACES_20050217.1237.014-E27
E44	FLOPPINGACES_20050217.1237.014-E28
E45	FLOPPINGACES_20050217.1237.014-E29
E47	FLOPPINGACES_20050217.1237.014-E30
E50	FLOPPINGACES_20050217.1237.014-E31
E51	FLOPPINGACES_20050217.1237.014-E32
E52	FLOPPINGACES_20050217.1237.014-E33
E53	FLOPPINGACES_20050217.1237.014-E34
E54	FLOPPINGACES_20050217.1237.014-E35
E55	FLOPPINGACES_20050217.1237.014-E36
E56	FLOPPINGACES_20050217.1237.014-E37
E57	FLOPPINGACES_20050217.1237.014-E38
E58	FLOPPINGACES_20050217.1237.014-E39
E59	FLOPPINGACES_20050217.1237.014-E40
E60	FLOPPINGACES_20050217.1237.014-E41
E61	FLOPPINGACES_20050217.1237.014-E42
E62	FLOPPINGACES_20050217.1237.014-E43
E63	FLOPPINGACES_20050217.1237.014-E44
E64	FLOPPINGACES_20050217.1237.014-E45
E65	FLOPPINGACES_20050217.1237.014-E46
E66	FLOPPINGACES_20050217.1237.014-E47
E68	FLOPPINGACES_20050217.1237.014-E48
E69	FLOPPINGACES_20050217.1237.014-E49
E70	FLOPPINGACES_20050217.1237.014-E50
E71	FLOPPINGACES_20050217.1237.014-E51
E72	FLOPPINGACES_20050217.1237.014-E52
E73	FLOPPINGACES_20050217.1237.014-E53
E74	FLOPPINGACES_20050217.1237.014-E54
E75	FLOPPINGACES_20050217.1237.014-E55
E76	FLOPPINGACES_20050217.1237.014-E56
E77	FLOPPINGACES_20050217.1237.014-E57
E78	FLOPPINGACES_20050217.1237.014-E58
E79	FLOPPINGACES_20050217.1237.014-E59
E80	FLOPPINGACES_20050217.1237.014-E60
E81	FLOPPINGACES_20050217.1237.014-E61
E82	FLOPPINGACES_20050217.1237.014-E62
E83	FLOPPINGACES_20050217.1237.014-E63
E84	FLOPPINGACES_20050217.1237.014-E64
E85	FLOPPINGACES_20050217.1237.014-E65
E86	FLOPPINGACES_20050217.1237.014-E66
E87	FLOPPINGACES_20050217.1237.014-E67
E88	FLOPPINGACES_20050217.1237.014-E68
E89	FLOPPINGACES_20050217.1237.014-E69
E90	FLOPPINGACES_20050217.1237.014-E70
E91	FLOPPINGACES_20050217.1237.014-E71
E92	FLOPPINGACES_20050217.1237.014-E72
E93	FLOPPINGACES_20050217.1237.014-E73
E94	FLOPPINGACES_20050217.1237.014-E74
E95	FLOPPINGACES_20050217.1237.014-E75
E96	FLOPPINGACES_20050217.1237.014-E76
E105	FLOPPINGACES_20050217.1237.014-E77
E97	FLOPPINGACES_20050217.1237.014-E78
E106	FLOPPINGACES_20050217.1237.014-E79
E107	FLOPPINGACES_20050217.1237.014-E80
E99	FLOPPINGACES_20050217.1237.014-E81
E2	FLOPPINGACES_20050217.1237.014-E82
E3	FLOPPINGACES_20050217.1237.014-E83
E4	FLOPPINGACES_20050217.1237.014-E84
E5	FLOPPINGACES_20050217.1237.014-E85
E6	FLOPPINGACES_20050217.1237.014-E86
E7	FLOPPINGACES_20050217.1237.014-E87
E8	FLOPPINGACES_20050217.1237.014-E88
E9	FLOPPINGACES_20050217.1237.014-E89
E102	FLOPPINGACES_20050217.1237.014-E90
E11	FLOPPINGACES_20050217.1237.014-E91
E12	FLOPPINGACES_20050217.1237.014-E92
E13	FLOPPINGACES_20050217.1237.014-E93
E14	FLOPPINGACES_20050217.1237.014-E94
EM1	FLOPPINGACES_20050217.1237.014-E22-1
EM134	FLOPPINGACES_20050217.1237.014-E86-2
EM42	FLOPPINGACES_20050217.1237.014-E22-3
EM60	FLOPPINGACES_20050217.1237.014-E22-4
EM64	FLOPPINGACES_20050217.1237.014-E91-5
EM86	FLOPPINGACES_20050217.1237.014-E22-6
EM100	FLOPPINGACES_20050217.1237.014-E22-7
EM101	FLOPPINGACES_20050217.1237.014-E22-8
EM105	FLOPPINGACES_20050217.1237.014-E22-9
EM135	FLOPPINGACES_20050217.1237.014-E91-10
EM139	FLOPPINGACES_20050217.1237.014-E2-11
EM161	FLOPPINGACES_20050217.1237.014-E22-12
EM162	FLOPPINGACES_20050217.1237.014-E22-13
EM163	FLOPPINGACES_20050217.1237.014-E3-14
EM20	FLOPPINGACES_20050217.1237.014-E88-15
EM21	FLOPPINGACES_20050217.1237.014-E4-16
EM85	FLOPPINGACES_20050217.1237.014-E15-17
EM165	FLOPPINGACES_20050217.1237.014-E84-18
EM23	FLOPPINGACES_20050217.1237.014-E5-19
EM24	FLOPPINGACES_20050217.1237.014-E6-20
EM28	FLOPPINGACES_20050217.1237.014-E7-21
EM33	FLOPPINGACES_20050217.1237.014-E88-22
EM50	FLOPPINGACES_20050217.1237.014-E88-23
EM51	FLOPPINGACES_20050217.1237.014-E8-24
EM53	FLOPPINGACES_20050217.1237.014-E88-25
EM57	FLOPPINGACES_20050217.1237.014-E88-26
EM58	FLOPPINGACES_20050217.1237.014-E9-27
EM74	FLOPPINGACES_20050217.1237.014-E88-28
EM75	FLOPPINGACES_20050217.1237.014-E10-29
EM76	FLOPPINGACES_20050217.1237.014-E11-30
EM78	FLOPPINGACES_20050217.1237.014-E12-31
EM79	FLOPPINGACES_20050217.1237.014-E13-32
EM81	FLOPPINGACES_20050217.1237.014-E14-33
EM80	FLOPPINGACES_20050217.1237.014-E13-34
EM84	FLOPPINGACES_20050217.1237.014-E88-35
EM88	FLOPPINGACES_20050217.1237.014-E88-36
EM89	FLOPPINGACES_20050217.1237.014-E16-37
EM121	FLOPPINGACES_20050217.1237.014-E88-38
EM108	FLOPPINGACES_20050217.1237.014-E88-39
EM109	FLOPPINGACES_20050217.1237.014-E17-40
EM140	FLOPPINGACES_20050217.1237.014-E88-41
EM12	FLOPPINGACES_20050217.1237.014-E18-42
EM25	FLOPPINGACES_20050217.1237.014-E19-43
EM52	FLOPPINGACES_20050217.1237.014-E20-44
EM59	FLOPPINGACES_20050217.1237.014-E21-45
EM90	FLOPPINGACES_20050217.1237.014-E23-46
EM110	FLOPPINGACES_20050217.1237.014-E24-47
EM15	FLOPPINGACES_20050217.1237.014-E25-48
EM17	FLOPPINGACES_20050217.1237.014-E26-49
EM19	FLOPPINGACES_20050217.1237.014-E26-50
EM26	FLOPPINGACES_20050217.1237.014-E28-51
EM27	FLOPPINGACES_20050217.1237.014-E29-52
EM29	FLOPPINGACES_20050217.1237.014-E27-53
EM32	FLOPPINGACES_20050217.1237.014-E30-54
EM35	FLOPPINGACES_20050217.1237.014-E31-55
EM36	FLOPPINGACES_20050217.1237.014-E30-56
EM37	FLOPPINGACES_20050217.1237.014-E30-57
EM40	FLOPPINGACES_20050217.1237.014-E32-58
EM38	FLOPPINGACES_20050217.1237.014-E33-59
EM41	FLOPPINGACES_20050217.1237.014-E29-60
EM43	FLOPPINGACES_20050217.1237.014-E34-61
EM44	FLOPPINGACES_20050217.1237.014-E35-62
EM46	FLOPPINGACES_20050217.1237.014-E36-63
EM48	FLOPPINGACES_20050217.1237.014-E38-64
EM47	FLOPPINGACES_20050217.1237.014-E36-65
EM49	FLOPPINGACES_20050217.1237.014-E39-66
EM54	FLOPPINGACES_20050217.1237.014-E87-67
EM55	FLOPPINGACES_20050217.1237.014-E40-68
EM56	FLOPPINGACES_20050217.1237.014-E27-69
EM61	FLOPPINGACES_20050217.1237.014-E41-70
EM63	FLOPPINGACES_20050217.1237.014-E42-71
EM62	FLOPPINGACES_20050217.1237.014-E43-72
EM65	FLOPPINGACES_20050217.1237.014-E44-73
EM67	FLOPPINGACES_20050217.1237.014-E45-74
EM66	FLOPPINGACES_20050217.1237.014-E46-75
EM68	FLOPPINGACES_20050217.1237.014-E47-76
EM69	FLOPPINGACES_20050217.1237.014-E47-77
EM70	FLOPPINGACES_20050217.1237.014-E48-78
EM71	FLOPPINGACES_20050217.1237.014-E49-79
EM4	FLOPPINGACES_20050217.1237.014-E22-80
EM73	FLOPPINGACES_20050217.1237.014-E47-81
EM83	FLOPPINGACES_20050217.1237.014-E50-82
EM82	FLOPPINGACES_20050217.1237.014-E47-83
EM87	FLOPPINGACES_20050217.1237.014-E87-84
EM91	FLOPPINGACES_20050217.1237.014-E43-85
EM92	FLOPPINGACES_20050217.1237.014-E51-86
EM93	FLOPPINGACES_20050217.1237.014-E52-87
EM94	FLOPPINGACES_20050217.1237.014-E53-88
EM95	FLOPPINGACES_20050217.1237.014-E25-89
EM97	FLOPPINGACES_20050217.1237.014-E54-90
EM98	FLOPPINGACES_20050217.1237.014-E55-91
EM99	FLOPPINGACES_20050217.1237.014-E56-92
EM102	FLOPPINGACES_20050217.1237.014-E57-93
EM103	FLOPPINGACES_20050217.1237.014-E58-94
EM104	FLOPPINGACES_20050217.1237.014-E59-95
EM107	FLOPPINGACES_20050217.1237.014-E60-96
EM118	FLOPPINGACES_20050217.1237.014-E87-97
EM106	FLOPPINGACES_20050217.1237.014-E61-98
EM111	FLOPPINGACES_20050217.1237.014-E62-99
EM113	FLOPPINGACES_20050217.1237.014-E63-100
EM114	FLOPPINGACES_20050217.1237.014-E64-101
EM116	FLOPPINGACES_20050217.1237.014-E65-102
EM115	FLOPPINGACES_20050217.1237.014-E66-103
EM117	FLOPPINGACES_20050217.1237.014-E67-104
EM119	FLOPPINGACES_20050217.1237.014-E63-105
EM120	FLOPPINGACES_20050217.1237.014-E61-106
EM122	FLOPPINGACES_20050217.1237.014-E63-107
EM123	FLOPPINGACES_20050217.1237.014-E68-108
EM130	FLOPPINGACES_20050217.1237.014-E68-109
EM126	FLOPPINGACES_20050217.1237.014-E63-110
EM125	FLOPPINGACES_20050217.1237.014-E61-111
EM127	FLOPPINGACES_20050217.1237.014-E61-112
EM128	FLOPPINGACES_20050217.1237.014-E27-113
EM129	FLOPPINGACES_20050217.1237.014-E66-114
EM131	FLOPPINGACES_20050217.1237.014-E69-115
EM133	FLOPPINGACES_20050217.1237.014-E69-116
EM136	FLOPPINGACES_20050217.1237.014-E70-117
EM137	FLOPPINGACES_20050217.1237.014-E71-118
EM138	FLOPPINGACES_20050217.1237.014-E70-119
EM141	FLOPPINGACES_20050217.1237.014-E71-120
EM142	FLOPPINGACES_20050217.1237.014-E66-121
EM5	FLOPPINGACES_20050217.1237.014-E22-122
EM144	FLOPPINGACES_20050217.1237.014-E72-123
EM143	FLOPPINGACES_20050217.1237.014-E73-124
EM145	FLOPPINGACES_20050217.1237.014-E73-125
EM147	FLOPPINGACES_20050217.1237.014-E66-126
EM148	FLOPPINGACES_20050217.1237.014-E73-127
EM149	FLOPPINGACES_20050217.1237.014-E88-128
EM150	FLOPPINGACES_20050217.1237.014-E88-129
EM151	FLOPPINGACES_20050217.1237.014-E37-130
EM152	FLOPPINGACES_20050217.1237.014-E71-131
EM153	FLOPPINGACES_20050217.1237.014-E71-132
EM154	FLOPPINGACES_20050217.1237.014-E87-133
EM158	FLOPPINGACES_20050217.1237.014-E87-134
EM157	FLOPPINGACES_20050217.1237.014-E70-135
EM155	FLOPPINGACES_20050217.1237.014-E74-136
EM156	FLOPPINGACES_20050217.1237.014-E75-137
EM159	FLOPPINGACES_20050217.1237.014-E75-138
EM160	FLOPPINGACES_20050217.1237.014-E84-139
EM164	FLOPPINGACES_20050217.1237.014-E84-140
EM132	FLOPPINGACES_20050217.1237.014-E77-141
EM45	FLOPPINGACES_20050217.1237.014-E76-142
EM6	FLOPPINGACES_20050217.1237.014-E82-143
EM77	FLOPPINGACES_20050217.1237.014-E92-144
EM124	FLOPPINGACES_20050217.1237.014-E78-145
EM112	FLOPPINGACES_20050217.1237.014-E63-146
EM22	FLOPPINGACES_20050217.1237.014-E79-147
EM30	FLOPPINGACES_20050217.1237.014-E71-148
EM34	FLOPPINGACES_20050217.1237.014-E80-149
EM72	FLOPPINGACES_20050217.1237.014-E46-150
EM146	FLOPPINGACES_20050217.1237.014-E81-151
EM7	FLOPPINGACES_20050217.1237.014-E83-152
EM2	FLOPPINGACES_20050217.1237.014-E84-153
EM3	FLOPPINGACES_20050217.1237.014-E85-154
EM8	FLOPPINGACES_20050217.1237.014-E86-155
EM9	FLOPPINGACES_20050217.1237.014-E87-156
EM10	FLOPPINGACES_20050217.1237.014-E88-157
EM11	FLOPPINGACES_20050217.1237.014-E89-158
EM31	FLOPPINGACES_20050217.1237.014-E90-159
EM13	FLOPPINGACES_20050217.1237.014-E91-160
EM14	FLOPPINGACES_20050217.1237.014-E92-161
EM16	FLOPPINGACES_20050217.1237.014-E93-162
EM39	FLOPPINGACES_20050217.1237.014-E91-163
EM18	FLOPPINGACES_20050217.1237.014-E94-164
EM96	FLOPPINGACES_20050217.1237.014-E1-165
R1	FLOPPINGACES_20050217.1237.014-R1
R3	FLOPPINGACES_20050217.1237.014-R2
R4	FLOPPINGACES_20050217.1237.014-R3
R1	FLOPPINGACES_20050217.1237.014-R4
R1	FLOPPINGACES_20050217.1237.014-R5
R5	FLOPPINGACES_20050217.1237.014-R6
R6	FLOPPINGACES_20050217.1237.014-R7
R7	FLOPPINGACES_20050217.1237.014-R8
R10	FLOPPINGACES_20050217.1237.014-R9
R9	FLOPPINGACES_20050217.1237.014-R10
R1	FLOPPINGACES_20050217.1237.014-R11
R17	FLOPPINGACES_20050217.1237.014-R12
R11	FLOPPINGACES_20050217.1237.014-R13
R12	FLOPPINGACES_20050217.1237.014-R14
R13	FLOPPINGACES_20050217.1237.014-R15
R14	FLOPPINGACES_20050217.1237.014-R16
R15	FLOPPINGACES_20050217.1237.014-R17
R16	FLOPPINGACES_20050217.1237.014-R18
R17	FLOPPINGACES_20050217.1237.014-R19
R20	FLOPPINGACES_20050217.1237.014-R20
R1	FLOPPINGACES_20050217.1237.014-R21
R22	FLOPPINGACES_20050217.1237.014-R22
R23	FLOPPINGACES_20050217.1237.014-R23
R25	FLOPPINGACES_20050217.1237.014-R24
R1	FLOPPINGACES_20050217.1237.014-R25
R3	FLOPPINGACES_20050217.1237.014-R26
R20	FLOPPINGACES_20050217.1237.014-R27
R23	FLOPPINGACES_20050217.1237.014-R28
R2	FLOPPINGACES_20050217.1237.014-R29
R8	FLOPPINGACES_20050217.1237.014-R30
R18	FLOPPINGACES_20050217.1237.014-R31
R19	FLOPPINGACES_20050217.1237.014-R32
R21	FLOPPINGACES_20050217.1237.014-R33
R24	FLOPPINGACES_20050217.1237.014-R34
R26	FLOPPINGACES_20050217.1237.014-R35
R27	FLOPPINGACES_20050217.1237.014-R36
RM1	FLOPPINGACES_20050217.1237.014-R1-1
RM3	FLOPPINGACES_20050217.1237.014-R2-1
RM4	FLOPPINGACES_20050217.1237.014-R3-1
RM5	FLOPPINGACES_20050217.1237.014-R6-1
RM6	FLOPPINGACES_20050217.1237.014-R4-1
RM7	FLOPPINGACES_20050217.1237.014-R7-1
RM8	FLOPPINGACES_20050217.1237.014-R8-1
RM11	FLOPPINGACES_20050217.1237.014-R9-1
RM10	FLOPPINGACES_20050217.1237.014-R10-1
RM12	FLOPPINGACES_20050217.1237.014-R13-1
RM13	FLOPPINGACES_20050217.1237.014-R14-1
RM14	FLOPPINGACES_20050217.1237.014-R5-1
RM15	FLOPPINGACES_20050217.1237.014-R11-1
RM16	FLOPPINGACES_20050217.1237.014-R15-1
RM17	FLOPPINGACES_20050217.1237.014-R16-1
RM18	FLOPPINGACES_20050217.1237.014-R17-1
RM19	FLOPPINGACES_20050217.1237.014-R18-1
RM20	FLOPPINGACES_20050217.1237.014-R19-1
RM22	FLOPPINGACES_20050217.1237.014-R12-1
RM24	FLOPPINGACES_20050217.1237.014-R21-1
RM29	FLOPPINGACES_20050217.1237.014-R25-1
RM25	FLOPPINGACES_20050217.1237.014-R26-1
RM26	FLOPPINGACES_20050217.1237.014-R20-1
RM28	FLOPPINGACES_20050217.1237.014-R27-1
RM30	FLOPPINGACES_20050217.1237.014-R22-1
RM31	FLOPPINGACES_20050217.1237.014-R23-1
RM32	FLOPPINGACES_20050217.1237.014-R28-1
RM34	FLOPPINGACES_20050217.1237.014-R24-1
RM2	FLOPPINGACES_20050217.1237.014-R29-1
RM9	FLOPPINGACES_20050217.1237.014-R30-1
RM21	FLOPPINGACES_20050217.1237.014-R31-1
RM23	FLOPPINGACES_20050217.1237.014-R32-1
RM27	FLOPPINGACES_20050217.1237.014-R33-1
RM33	FLOPPINGACES_20050217.1237.014-R34-1
RM35	FLOPPINGACES_20050217.1237.014-R35-1
RM36	FLOPPINGACES_20050217.1237.014-R36-1
V1	FLOPPINGACES_20050217.1237.014-EV1
V2	FLOPPINGACES_20050217.1237.014-EV2
V3	FLOPPINGACES_20050217.1237.014-EV3
V5	FLOPPINGACES_20050217.1237.014-EV4
V6	FLOPPINGACES_20050217.1237.014-EV5
V7	FLOPPINGACES_20050217.1237.014-EV6
V8	FLOPPINGACES_20050217.1237.014-EV7
V9	FLOPPINGACES_20050217.1237.014-EV8
V4	FLOPPINGACES_20050217.1237.014-EV9
VM1	FLOPPINGACES_20050217.1237.014-EV1-1
VM2	FLOPPINGACES_20050217.1237.014-EV2-1
VM3	FLOPPINGACES_20050217.1237.014-EV3-1
VM5	FLOPPINGACES_20050217.1237.014-EV4-1
VM6	FLOPPINGACES_20050217.1237.014-EV5-1
VM7	FLOPPINGACES_20050217.1237.014-EV6-1
VM8	FLOPPINGACES_20050217.1237.014-EV7-1
VM9	FLOPPINGACES_20050217.1237.014-EV8-1
VM4	FLOPPINGACES_20050217.1237.014-EV9-1
Q1	FLOPPINGACES_20050217.1237.014-T1
Q3	FLOPPINGACES_20050217.1237.014-T2
Q5	FLOPPINGACES_20050217.1237.014-V1
Q7	FLOPPINGACES_20050217.1237.014-T3
Q8	FLOPPINGACES_20050217.1237.014-T4
Q9	FLOPPINGACES_20050217.1237.014-T5
Q11	FLOPPINGACES_20050217.1237.014-T6
Q6	FLOPPINGACES_20050217.1237.014-T7
Q4	FLOPPINGACES_20050217.1237.014-T8
Q2	FLOPPINGACES_20050217.1237.014-T9
Q10	FLOPPINGACES_20050217.1237.014-T10
Q12	FLOPPINGACES_20050217.1237.014-T11
QM5	FLOPPINGACES_20050217.1237.014-V1-1
