CE3	FLOPPINGACES_20041117.2002.024-CE1
E90	FLOPPINGACES_20041117.2002.024-E62
E91	FLOPPINGACES_20041117.2002.024-E63
E8	FLOPPINGACES_20041117.2002.024-E64
E9	FLOPPINGACES_20041117.2002.024-E65
EM1	FLOPPINGACES_20041117.2002.024-E22-1
EM89	FLOPPINGACES_20041117.2002.024-E3-2
EM26	FLOPPINGACES_20041117.2002.024-E2-3
EM98	FLOPPINGACES_20041117.2002.024-E3-4
EM27	FLOPPINGACES_20041117.2002.024-E3-5
EM28	FLOPPINGACES_20041117.2002.024-E3-6
EM29	FLOPPINGACES_20041117.2002.024-E4-7
EM105	FLOPPINGACES_20041117.2002.024-E9-8
EM35	FLOPPINGACES_20041117.2002.024-E48-9
EM36	FLOPPINGACES_20041117.2002.024-E3-10
EM37	FLOPPINGACES_20041117.2002.024-E3-11
EM38	FLOPPINGACES_20041117.2002.024-E3-12
EM39	FLOPPINGACES_20041117.2002.024-E5-13
EM40	FLOPPINGACES_20041117.2002.024-E6-14
EM30	FLOPPINGACES_20041117.2002.024-E7-15
EM41	FLOPPINGACES_20041117.2002.024-E8-16
EM42	FLOPPINGACES_20041117.2002.024-E10-17
EM43	FLOPPINGACES_20041117.2002.024-E8-18
EM44	FLOPPINGACES_20041117.2002.024-E3-19
EM45	FLOPPINGACES_20041117.2002.024-E11-20
EM46	FLOPPINGACES_20041117.2002.024-E12-21
EM47	FLOPPINGACES_20041117.2002.024-E13-22
EM48	FLOPPINGACES_20041117.2002.024-E14-23
EM49	FLOPPINGACES_20041117.2002.024-E15-24
EM50	FLOPPINGACES_20041117.2002.024-E3-25
EM51	FLOPPINGACES_20041117.2002.024-E16-26
EM52	FLOPPINGACES_20041117.2002.024-E5-27
EM53	FLOPPINGACES_20041117.2002.024-E17-28
EM54	FLOPPINGACES_20041117.2002.024-E18-29
EM55	FLOPPINGACES_20041117.2002.024-E19-30
EM58	FLOPPINGACES_20041117.2002.024-E20-31
EM57	FLOPPINGACES_20041117.2002.024-E18-32
EM56	FLOPPINGACES_20041117.2002.024-E19-33
EM60	FLOPPINGACES_20041117.2002.024-E21-34
EM61	FLOPPINGACES_20041117.2002.024-E61-35
EM62	FLOPPINGACES_20041117.2002.024-E24-36
EM64	FLOPPINGACES_20041117.2002.024-E25-37
EM65	FLOPPINGACES_20041117.2002.024-E19-38
EM66	FLOPPINGACES_20041117.2002.024-E26-39
EM67	FLOPPINGACES_20041117.2002.024-E27-40
EM68	FLOPPINGACES_20041117.2002.024-E19-41
EM69	FLOPPINGACES_20041117.2002.024-E28-42
EM71	FLOPPINGACES_20041117.2002.024-E19-43
EM76	FLOPPINGACES_20041117.2002.024-E22-44
EM77	FLOPPINGACES_20041117.2002.024-E29-45
EM79	FLOPPINGACES_20041117.2002.024-E30-46
EM80	FLOPPINGACES_20041117.2002.024-E31-47
EM81	FLOPPINGACES_20041117.2002.024-E32-48
EM82	FLOPPINGACES_20041117.2002.024-E33-49
EM83	FLOPPINGACES_20041117.2002.024-E23-50
EM84	FLOPPINGACES_20041117.2002.024-E34-51
EM85	FLOPPINGACES_20041117.2002.024-E34-52
EM86	FLOPPINGACES_20041117.2002.024-E35-53
EM87	FLOPPINGACES_20041117.2002.024-E34-54
EM88	FLOPPINGACES_20041117.2002.024-E36-55
EM90	FLOPPINGACES_20041117.2002.024-E37-56
EM91	FLOPPINGACES_20041117.2002.024-E3-57
EM92	FLOPPINGACES_20041117.2002.024-E36-58
EM94	FLOPPINGACES_20041117.2002.024-E3-59
EM95	FLOPPINGACES_20041117.2002.024-E36-60
EM96	FLOPPINGACES_20041117.2002.024-E3-61
EM97	FLOPPINGACES_20041117.2002.024-E38-62
EM99	FLOPPINGACES_20041117.2002.024-E39-63
EM100	FLOPPINGACES_20041117.2002.024-E3-64
EM2	FLOPPINGACES_20041117.2002.024-E48-65
EM101	FLOPPINGACES_20041117.2002.024-E40-66
EM102	FLOPPINGACES_20041117.2002.024-E41-67
EM103	FLOPPINGACES_20041117.2002.024-E36-68
EM104	FLOPPINGACES_20041117.2002.024-E42-69
EM106	FLOPPINGACES_20041117.2002.024-E43-70
EM107	FLOPPINGACES_20041117.2002.024-E44-71
EM108	FLOPPINGACES_20041117.2002.024-E36-72
EM109	FLOPPINGACES_20041117.2002.024-E3-73
EM110	FLOPPINGACES_20041117.2002.024-E3-74
EM111	FLOPPINGACES_20041117.2002.024-E36-75
EM112	FLOPPINGACES_20041117.2002.024-E36-76
EM113	FLOPPINGACES_20041117.2002.024-E36-77
EM114	FLOPPINGACES_20041117.2002.024-E3-78
EM115	FLOPPINGACES_20041117.2002.024-E45-79
EM116	FLOPPINGACES_20041117.2002.024-E3-80
EM117	FLOPPINGACES_20041117.2002.024-E3-81
EM118	FLOPPINGACES_20041117.2002.024-E46-82
EM119	FLOPPINGACES_20041117.2002.024-E5-83
EM120	FLOPPINGACES_20041117.2002.024-E46-84
EM121	FLOPPINGACES_20041117.2002.024-E47-85
EM122	FLOPPINGACES_20041117.2002.024-E46-86
EM123	FLOPPINGACES_20041117.2002.024-E47-87
EM124	FLOPPINGACES_20041117.2002.024-E46-88
EM16	FLOPPINGACES_20041117.2002.024-E22-89
EM18	FLOPPINGACES_20041117.2002.024-E49-90
EM78	FLOPPINGACES_20041117.2002.024-E29-91
EM74	FLOPPINGACES_20041117.2002.024-E50-92
EM3	FLOPPINGACES_20041117.2002.024-E48-93
EM59	FLOPPINGACES_20041117.2002.024-E51-94
EM4	FLOPPINGACES_20041117.2002.024-E52-95
EM24	FLOPPINGACES_20041117.2002.024-E59-96
EM19	FLOPPINGACES_20041117.2002.024-E59-97
EM20	FLOPPINGACES_20041117.2002.024-E53-98
EM33	FLOPPINGACES_20041117.2002.024-E59-99
EM34	FLOPPINGACES_20041117.2002.024-E59-100
EM32	FLOPPINGACES_20041117.2002.024-E59-101
EM63	FLOPPINGACES_20041117.2002.024-E61-102
EM25	FLOPPINGACES_20041117.2002.024-E23-103
EM7	FLOPPINGACES_20041117.2002.024-E23-104
EM15	FLOPPINGACES_20041117.2002.024-E23-105
EM72	FLOPPINGACES_20041117.2002.024-E23-106
EM70	FLOPPINGACES_20041117.2002.024-E59-107
EM73	FLOPPINGACES_20041117.2002.024-E59-108
EM75	FLOPPINGACES_20041117.2002.024-E54-109
EM13	FLOPPINGACES_20041117.2002.024-E55-110
EM14	FLOPPINGACES_20041117.2002.024-E56-111
EM31	FLOPPINGACES_20041117.2002.024-E57-112
EM5	FLOPPINGACES_20041117.2002.024-E58-113
EM6	FLOPPINGACES_20041117.2002.024-E59-114
EM12	FLOPPINGACES_20041117.2002.024-E60-115
EM8	FLOPPINGACES_20041117.2002.024-E61-116
EM9	FLOPPINGACES_20041117.2002.024-E62-117
EM10	FLOPPINGACES_20041117.2002.024-E48-118
EM11	FLOPPINGACES_20041117.2002.024-E59-119
EM17	FLOPPINGACES_20041117.2002.024-E48-120
EM93	FLOPPINGACES_20041117.2002.024-E63-121
EM21	FLOPPINGACES_20041117.2002.024-E64-122
EM22	FLOPPINGACES_20041117.2002.024-E65-123
EM23	FLOPPINGACES_20041117.2002.024-E1-124
R15	FLOPPINGACES_20041117.2002.024-R1
R1	FLOPPINGACES_20041117.2002.024-R2
R3	FLOPPINGACES_20041117.2002.024-R3
R10	FLOPPINGACES_20041117.2002.024-R4
R15	FLOPPINGACES_20041117.2002.024-R5
R15	FLOPPINGACES_20041117.2002.024-R6
R5	FLOPPINGACES_20041117.2002.024-R7
R2	FLOPPINGACES_20041117.2002.024-R8
R4	FLOPPINGACES_20041117.2002.024-R9
R8	FLOPPINGACES_20041117.2002.024-R10
R6	FLOPPINGACES_20041117.2002.024-R11
R7	FLOPPINGACES_20041117.2002.024-R12
R9	FLOPPINGACES_20041117.2002.024-R13
R11	FLOPPINGACES_20041117.2002.024-R14
R12	FLOPPINGACES_20041117.2002.024-R15
R13	FLOPPINGACES_20041117.2002.024-R16
R14	FLOPPINGACES_20041117.2002.024-R17
R15	FLOPPINGACES_20041117.2002.024-R18
R18	FLOPPINGACES_20041117.2002.024-R19
R19	FLOPPINGACES_20041117.2002.024-R20
R20	FLOPPINGACES_20041117.2002.024-R21
RM1	FLOPPINGACES_20041117.2002.024-R2-1
RM3	FLOPPINGACES_20041117.2002.024-R3-1
RM10	FLOPPINGACES_20041117.2002.024-R4-1
RM5	FLOPPINGACES_20041117.2002.024-R7-1
RM2	FLOPPINGACES_20041117.2002.024-R8-1
RM4	FLOPPINGACES_20041117.2002.024-R9-1
RM6	FLOPPINGACES_20041117.2002.024-R11-1
RM7	FLOPPINGACES_20041117.2002.024-R12-1
RM8	FLOPPINGACES_20041117.2002.024-R10-1
RM9	FLOPPINGACES_20041117.2002.024-R13-1
RM11	FLOPPINGACES_20041117.2002.024-R14-1
RM12	FLOPPINGACES_20041117.2002.024-R15-1
RM13	FLOPPINGACES_20041117.2002.024-R16-1
RM14	FLOPPINGACES_20041117.2002.024-R17-1
RM15	FLOPPINGACES_20041117.2002.024-R18-1
RM16	FLOPPINGACES_20041117.2002.024-R1-1
RM18	FLOPPINGACES_20041117.2002.024-R18-2
RM21	FLOPPINGACES_20041117.2002.024-R6-1
RM20	FLOPPINGACES_20041117.2002.024-R19-1
RM22	FLOPPINGACES_20041117.2002.024-R20-1
RM23	FLOPPINGACES_20041117.2002.024-R21-1
V1	FLOPPINGACES_20041117.2002.024-EV1
V2	FLOPPINGACES_20041117.2002.024-EV2
V3	FLOPPINGACES_20041117.2002.024-EV3
V4	FLOPPINGACES_20041117.2002.024-EV4
V5	FLOPPINGACES_20041117.2002.024-EV5
V6	FLOPPINGACES_20041117.2002.024-EV6
V7	FLOPPINGACES_20041117.2002.024-EV7
V8	FLOPPINGACES_20041117.2002.024-EV8
V9	FLOPPINGACES_20041117.2002.024-EV9
V10	FLOPPINGACES_20041117.2002.024-EV10
V11	FLOPPINGACES_20041117.2002.024-EV11
V12	FLOPPINGACES_20041117.2002.024-EV12
V13	FLOPPINGACES_20041117.2002.024-EV13
VM1	FLOPPINGACES_20041117.2002.024-EV1-1
VM2	FLOPPINGACES_20041117.2002.024-EV2-1
VM3	FLOPPINGACES_20041117.2002.024-EV3-1
VM4	FLOPPINGACES_20041117.2002.024-EV4-1
VM5	FLOPPINGACES_20041117.2002.024-EV5-1
VM6	FLOPPINGACES_20041117.2002.024-EV6-1
VM7	FLOPPINGACES_20041117.2002.024-EV7-1
VM8	FLOPPINGACES_20041117.2002.024-EV8-1
VM9	FLOPPINGACES_20041117.2002.024-EV9-1
VM10	FLOPPINGACES_20041117.2002.024-EV10-1
VM11	FLOPPINGACES_20041117.2002.024-EV11-1
VM12	FLOPPINGACES_20041117.2002.024-EV12-1
VM13	FLOPPINGACES_20041117.2002.024-EV13-1
Q1	FLOPPINGACES_20041117.2002.024-T1
Q2	FLOPPINGACES_20041117.2002.024-T2
Q3	FLOPPINGACES_20041117.2002.024-T3
Q4	FLOPPINGACES_20041117.2002.024-T4
Q5	FLOPPINGACES_20041117.2002.024-T5
Q6	FLOPPINGACES_20041117.2002.024-T6
Q7	FLOPPINGACES_20041117.2002.024-T7
Q8	FLOPPINGACES_20041117.2002.024-T8
