CE12	MARKBACKER_20041112.0707-CE1
E46	MARKBACKER_20041112.0707-E37
E47	MARKBACKER_20041112.0707-E38
E48	MARKBACKER_20041112.0707-E39
E50	MARKBACKER_20041112.0707-E40
E51	MARKBACKER_20041112.0707-E41
E53	MARKBACKER_20041112.0707-E42
E54	MARKBACKER_20041112.0707-E43
E55	MARKBACKER_20041112.0707-E44
E56	MARKBACKER_20041112.0707-E45
E57	MARKBACKER_20041112.0707-E46
E58	MARKBACKER_20041112.0707-E47
E59	MARKBACKER_20041112.0707-E48
E60	MARKBACKER_20041112.0707-E49
E61	MARKBACKER_20041112.0707-E50
E63	MARKBACKER_20041112.0707-E51
E69	MARKBACKER_20041112.0707-E52
E67	MARKBACKER_20041112.0707-E53
E1	MARKBACKER_20041112.0707-E54
E2	MARKBACKER_20041112.0707-E55
E3	MARKBACKER_20041112.0707-E56
E4	MARKBACKER_20041112.0707-E57
E5	MARKBACKER_20041112.0707-E58
E6	MARKBACKER_20041112.0707-E59
EM12	MARKBACKER_20041112.0707-E54-1
EM13	MARKBACKER_20041112.0707-E54-2
EM14	MARKBACKER_20041112.0707-E2-3
EM15	MARKBACKER_20041112.0707-E56-4
EM16	MARKBACKER_20041112.0707-E54-5
EM17	MARKBACKER_20041112.0707-E3-6
EM18	MARKBACKER_20041112.0707-E4-7
EM19	MARKBACKER_20041112.0707-E4-8
EM20	MARKBACKER_20041112.0707-E54-9
EM21	MARKBACKER_20041112.0707-E54-10
EM22	MARKBACKER_20041112.0707-E5-11
EM23	MARKBACKER_20041112.0707-E54-12
EM24	MARKBACKER_20041112.0707-E1-13
EM25	MARKBACKER_20041112.0707-E54-14
EM26	MARKBACKER_20041112.0707-E6-15
EM27	MARKBACKER_20041112.0707-E7-16
EM28	MARKBACKER_20041112.0707-E8-17
EM29	MARKBACKER_20041112.0707-E9-18
EM30	MARKBACKER_20041112.0707-E10-19
EM31	MARKBACKER_20041112.0707-E11-20
EM32	MARKBACKER_20041112.0707-E9-21
EM33	MARKBACKER_20041112.0707-E12-22
EM34	MARKBACKER_20041112.0707-E54-23
EM35	MARKBACKER_20041112.0707-E13-24
EM36	MARKBACKER_20041112.0707-E10-25
EM37	MARKBACKER_20041112.0707-E54-26
EM38	MARKBACKER_20041112.0707-E54-27
EM39	MARKBACKER_20041112.0707-E9-28
EM40	MARKBACKER_20041112.0707-E9-29
EM41	MARKBACKER_20041112.0707-E14-30
EM42	MARKBACKER_20041112.0707-E9-31
EM43	MARKBACKER_20041112.0707-E9-32
EM44	MARKBACKER_20041112.0707-E9-33
EM45	MARKBACKER_20041112.0707-E10-34
EM46	MARKBACKER_20041112.0707-E9-35
EM47	MARKBACKER_20041112.0707-E15-36
EM49	MARKBACKER_20041112.0707-E10-37
EM50	MARKBACKER_20041112.0707-E16-38
EM51	MARKBACKER_20041112.0707-E9-39
EM52	MARKBACKER_20041112.0707-E15-40
EM53	MARKBACKER_20041112.0707-E10-41
EM54	MARKBACKER_20041112.0707-E15-42
EM55	MARKBACKER_20041112.0707-E17-43
EM56	MARKBACKER_20041112.0707-E9-44
EM57	MARKBACKER_20041112.0707-E9-45
EM59	MARKBACKER_20041112.0707-E9-46
EM58	MARKBACKER_20041112.0707-E18-47
EM60	MARKBACKER_20041112.0707-E19-48
EM61	MARKBACKER_20041112.0707-E20-49
EM62	MARKBACKER_20041112.0707-E19-50
EM63	MARKBACKER_20041112.0707-E21-51
EM64	MARKBACKER_20041112.0707-E9-52
EM65	MARKBACKER_20041112.0707-E22-53
EM66	MARKBACKER_20041112.0707-E10-54
EM67	MARKBACKER_20041112.0707-E23-55
EM68	MARKBACKER_20041112.0707-E24-56
EM69	MARKBACKER_20041112.0707-E54-57
EM70	MARKBACKER_20041112.0707-E25-58
EM71	MARKBACKER_20041112.0707-E9-59
EM72	MARKBACKER_20041112.0707-E10-60
EM73	MARKBACKER_20041112.0707-E54-61
EM74	MARKBACKER_20041112.0707-E9-62
EM75	MARKBACKER_20041112.0707-E10-63
EM76	MARKBACKER_20041112.0707-E26-64
EM77	MARKBACKER_20041112.0707-E19-65
EM78	MARKBACKER_20041112.0707-E27-66
EM79	MARKBACKER_20041112.0707-E28-67
EM80	MARKBACKER_20041112.0707-E29-68
EM81	MARKBACKER_20041112.0707-E9-69
EM82	MARKBACKER_20041112.0707-E30-70
EM83	MARKBACKER_20041112.0707-E10-71
EM84	MARKBACKER_20041112.0707-E31-72
EM85	MARKBACKER_20041112.0707-E32-73
EM86	MARKBACKER_20041112.0707-E33-74
EM87	MARKBACKER_20041112.0707-E31-75
EM88	MARKBACKER_20041112.0707-E34-76
EM89	MARKBACKER_20041112.0707-E35-77
EM90	MARKBACKER_20041112.0707-E9-78
EM91	MARKBACKER_20041112.0707-E36-79
EM92	MARKBACKER_20041112.0707-E37-80
EM94	MARKBACKER_20041112.0707-E10-81
EM95	MARKBACKER_20041112.0707-E38-82
EM96	MARKBACKER_20041112.0707-E39-83
EM97	MARKBACKER_20041112.0707-E54-84
EM98	MARKBACKER_20041112.0707-E40-85
EM99	MARKBACKER_20041112.0707-E41-86
EM100	MARKBACKER_20041112.0707-E42-87
EM101	MARKBACKER_20041112.0707-E25-88
EM102	MARKBACKER_20041112.0707-E9-89
EM103	MARKBACKER_20041112.0707-E9-90
EM105	MARKBACKER_20041112.0707-E9-91
EM106	MARKBACKER_20041112.0707-E10-92
EM104	MARKBACKER_20041112.0707-E36-93
EM107	MARKBACKER_20041112.0707-E21-94
EM108	MARKBACKER_20041112.0707-E43-95
EM109	MARKBACKER_20041112.0707-E44-96
EM110	MARKBACKER_20041112.0707-E45-97
EM111	MARKBACKER_20041112.0707-E45-98
EM112	MARKBACKER_20041112.0707-E54-99
EM113	MARKBACKER_20041112.0707-E46-100
EM114	MARKBACKER_20041112.0707-E47-101
EM115	MARKBACKER_20041112.0707-E48-102
EM116	MARKBACKER_20041112.0707-E47-103
EM117	MARKBACKER_20041112.0707-E49-104
EM118	MARKBACKER_20041112.0707-E54-105
EM119	MARKBACKER_20041112.0707-E9-106
EM120	MARKBACKER_20041112.0707-E9-107
EM121	MARKBACKER_20041112.0707-E9-108
EM123	MARKBACKER_20041112.0707-E9-109
EM124	MARKBACKER_20041112.0707-E9-110
EM125	MARKBACKER_20041112.0707-E54-111
EM126	MARKBACKER_20041112.0707-E54-112
EM127	MARKBACKER_20041112.0707-E54-113
EM128	MARKBACKER_20041112.0707-E21-114
EM129	MARKBACKER_20041112.0707-E50-115
EM130	MARKBACKER_20041112.0707-E51-116
EM131	MARKBACKER_20041112.0707-E21-117
EM132	MARKBACKER_20041112.0707-E10-118
EM133	MARKBACKER_20041112.0707-E54-119
EM122	MARKBACKER_20041112.0707-E52-120
EM48	MARKBACKER_20041112.0707-E56-121
EM93	MARKBACKER_20041112.0707-E53-122
EM1	MARKBACKER_20041112.0707-E54-123
EM2	MARKBACKER_20041112.0707-E55-124
EM3	MARKBACKER_20041112.0707-E56-125
EM5	MARKBACKER_20041112.0707-E57-126
EM6	MARKBACKER_20041112.0707-E58-127
EM7	MARKBACKER_20041112.0707-E59-128
EM4	MARKBACKER_20041112.0707-E56-129
EM8	MARKBACKER_20041112.0707-E54-130
EM9	MARKBACKER_20041112.0707-E54-131
EM10	MARKBACKER_20041112.0707-E54-132
EM11	MARKBACKER_20041112.0707-E1-133
R1	MARKBACKER_20041112.0707-R1
R4	MARKBACKER_20041112.0707-R2
R3	MARKBACKER_20041112.0707-R3
R2	MARKBACKER_20041112.0707-R4
R5	MARKBACKER_20041112.0707-R5
R6	MARKBACKER_20041112.0707-R6
R7	MARKBACKER_20041112.0707-R7
R8	MARKBACKER_20041112.0707-R8
R9	MARKBACKER_20041112.0707-R9
R10	MARKBACKER_20041112.0707-R10
R11	MARKBACKER_20041112.0707-R11
R12	MARKBACKER_20041112.0707-R12
R13	MARKBACKER_20041112.0707-R13
R14	MARKBACKER_20041112.0707-R14
R15	MARKBACKER_20041112.0707-R15
R16	MARKBACKER_20041112.0707-R16
R17	MARKBACKER_20041112.0707-R17
R18	MARKBACKER_20041112.0707-R18
RM4	MARKBACKER_20041112.0707-R2-1
RM3	MARKBACKER_20041112.0707-R3-1
RM1	MARKBACKER_20041112.0707-R4-1
RM5	MARKBACKER_20041112.0707-R5-1
RM6	MARKBACKER_20041112.0707-R6-1
RM7	MARKBACKER_20041112.0707-R7-1
RM8	MARKBACKER_20041112.0707-R5-2
RM9	MARKBACKER_20041112.0707-R9-1
RM10	MARKBACKER_20041112.0707-R10-1
RM11	MARKBACKER_20041112.0707-R11-1
RM12	MARKBACKER_20041112.0707-R12-1
RM13	MARKBACKER_20041112.0707-R13-1
RM14	MARKBACKER_20041112.0707-R14-1
RM15	MARKBACKER_20041112.0707-R15-1
RM16	MARKBACKER_20041112.0707-R16-1
RM17	MARKBACKER_20041112.0707-R17-1
RM18	MARKBACKER_20041112.0707-R16-2
RM2	MARKBACKER_20041112.0707-R1-1
V1	MARKBACKER_20041112.0707-EV1
VM1	MARKBACKER_20041112.0707-EV1-1
Q1	MARKBACKER_20041112.0707-T1
Q2	MARKBACKER_20041112.0707-T2
Q3	MARKBACKER_20041112.0707-T3
Q14	MARKBACKER_20041112.0707-T4
Q16	MARKBACKER_20041112.0707-T5
Q17	MARKBACKER_20041112.0707-T6
Q7	MARKBACKER_20041112.0707-T7
Q18	MARKBACKER_20041112.0707-T8
Q19	MARKBACKER_20041112.0707-T9
Q20	MARKBACKER_20041112.0707-T10
Q4	MARKBACKER_20041112.0707-T11
Q5	MARKBACKER_20041112.0707-T12
Q8	MARKBACKER_20041112.0707-T13
Q9	MARKBACKER_20041112.0707-T14
Q10	MARKBACKER_20041112.0707-T15
Q11	MARKBACKER_20041112.0707-T16
Q12	MARKBACKER_20041112.0707-T17
Q13	MARKBACKER_20041112.0707-T18
