CE9	MARKBACKER_20041216.0656-CE1
EM65	MARKBACKER_20041216.0656-E23-45
EM66	MARKBACKER_20041216.0656-E17-46
EM67	MARKBACKER_20041216.0656-E23-47
EM68	MARKBACKER_20041216.0656-E23-48
EM69	MARKBACKER_20041216.0656-E23-49
EM70	MARKBACKER_20041216.0656-E18-50
EM71	MARKBACKER_20041216.0656-E19-51
EM72	MARKBACKER_20041216.0656-E20-52
EM73	MARKBACKER_20041216.0656-E17-53
EM74	MARKBACKER_20041216.0656-E21-54
EM75	MARKBACKER_20041216.0656-E6-55
EM77	MARKBACKER_20041216.0656-E6-56
EM78	MARKBACKER_20041216.0656-E17-57
EM79	MARKBACKER_20041216.0656-E17-58
EM80	MARKBACKER_20041216.0656-E17-59
EM81	MARKBACKER_20041216.0656-E24-60
EM82	MARKBACKER_20041216.0656-E14-61
EM84	MARKBACKER_20041216.0656-E23-62
EM86	MARKBACKER_20041216.0656-E17-63
EM2	MARKBACKER_20041216.0656-E22-64
EM85	MARKBACKER_20041216.0656-E23-65
EM3	MARKBACKER_20041216.0656-E17-66
EM4	MARKBACKER_20041216.0656-E23-67
EM5	MARKBACKER_20041216.0656-E23-68
EM6	MARKBACKER_20041216.0656-E24-69
EM7	MARKBACKER_20041216.0656-E24-70
EM8	MARKBACKER_20041216.0656-E24-71
EM9	MARKBACKER_20041216.0656-E23-72
EM10	MARKBACKER_20041216.0656-E23-73
EM11	MARKBACKER_20041216.0656-E23-74
EM12	MARKBACKER_20041216.0656-E23-75
EM13	MARKBACKER_20041216.0656-E24-76
EM14	MARKBACKER_20041216.0656-E24-77
EM15	MARKBACKER_20041216.0656-E23-78
EM16	MARKBACKER_20041216.0656-E24-79
EM17	MARKBACKER_20041216.0656-E25-80
EM18	MARKBACKER_20041216.0656-E23-81
EM19	MARKBACKER_20041216.0656-E23-82
EM20	MARKBACKER_20041216.0656-E26-83
EM21	MARKBACKER_20041216.0656-E27-84
EM22	MARKBACKER_20041216.0656-E23-85
EM23	MARKBACKER_20041216.0656-E23-86
R1	MARKBACKER_20041216.0656-R1
R2	MARKBACKER_20041216.0656-R2
R3	MARKBACKER_20041216.0656-R3
R4	MARKBACKER_20041216.0656-R4
R6	MARKBACKER_20041216.0656-R5
R7	MARKBACKER_20041216.0656-R6
R8	MARKBACKER_20041216.0656-R7
R5	MARKBACKER_20041216.0656-R8
R10	MARKBACKER_20041216.0656-R9
R9	MARKBACKER_20041216.0656-R10
RM1	MARKBACKER_20041216.0656-R1-1
RM5	MARKBACKER_20041216.0656-R8-1
RM2	MARKBACKER_20041216.0656-R2-1
RM3	MARKBACKER_20041216.0656-R3-1
RM4	MARKBACKER_20041216.0656-R4-1
RM6	MARKBACKER_20041216.0656-R5-1
RM7	MARKBACKER_20041216.0656-R6-1
RM8	MARKBACKER_20041216.0656-R7-1
RM10	MARKBACKER_20041216.0656-R9-1
RM9	MARKBACKER_20041216.0656-R6-2
V1	MARKBACKER_20041216.0656-EV1
V2	MARKBACKER_20041216.0656-EV2
V3	MARKBACKER_20041216.0656-EV3
VM2	MARKBACKER_20041216.0656-EV2-1
VM1	MARKBACKER_20041216.0656-EV1-1
VM3	MARKBACKER_20041216.0656-EV3-1
Q7	MARKBACKER_20041216.0656-T1
Q1	MARKBACKER_20041216.0656-T2
Q2	MARKBACKER_20041216.0656-T3
Q3	MARKBACKER_20041216.0656-T4
Q4	MARKBACKER_20041216.0656-T5
Q5	MARKBACKER_20041216.0656-V1
Q6	MARKBACKER_20041216.0656-V2
Q8	MARKBACKER_20041216.0656-T6
Q9	MARKBACKER_20041216.0656-T7
Q10	MARKBACKER_20041216.0656-T8
Q11	MARKBACKER_20041216.0656-T9
Q13	MARKBACKER_20041216.0656-V3
Q14	MARKBACKER_20041216.0656-T10
Q15	MARKBACKER_20041216.0656-T11
QM13	MARKBACKER_20041216.0656-V3-1
QM5	MARKBACKER_20041216.0656-V1-1
QM6	MARKBACKER_20041216.0656-V2-1
