CE19	FLOPPINGACES_20041113.1528.042-CE1
E5	FLOPPINGACES_20041113.1528.042-E78
E6	FLOPPINGACES_20041113.1528.042-E79
E7	FLOPPINGACES_20041113.1528.042-E80
E8	FLOPPINGACES_20041113.1528.042-E81
E9	FLOPPINGACES_20041113.1528.042-E82
E11	FLOPPINGACES_20041113.1528.042-E83
EM22	FLOPPINGACES_20041113.1528.042-E1-1
EM23	FLOPPINGACES_20041113.1528.042-E2-2
EM24	FLOPPINGACES_20041113.1528.042-E78-3
EM25	FLOPPINGACES_20041113.1528.042-E3-4
EM26	FLOPPINGACES_20041113.1528.042-E4-5
EM27	FLOPPINGACES_20041113.1528.042-E78-6
EM28	FLOPPINGACES_20041113.1528.042-E78-7
EM30	FLOPPINGACES_20041113.1528.042-E78-8
EM33	FLOPPINGACES_20041113.1528.042-E78-9
EM35	FLOPPINGACES_20041113.1528.042-E5-10
EM36	FLOPPINGACES_20041113.1528.042-E78-11
EM37	FLOPPINGACES_20041113.1528.042-E6-12
EM38	FLOPPINGACES_20041113.1528.042-E7-13
EM40	FLOPPINGACES_20041113.1528.042-E78-14
EM41	FLOPPINGACES_20041113.1528.042-E78-15
EM58	FLOPPINGACES_20041113.1528.042-E5-16
EM73	FLOPPINGACES_20041113.1528.042-E78-17
EM76	FLOPPINGACES_20041113.1528.042-E78-18
EM77	FLOPPINGACES_20041113.1528.042-E78-19
EM82	FLOPPINGACES_20041113.1528.042-E78-20
EM84	FLOPPINGACES_20041113.1528.042-E78-21
EM85	FLOPPINGACES_20041113.1528.042-E78-22
EM86	FLOPPINGACES_20041113.1528.042-E78-23
EM89	FLOPPINGACES_20041113.1528.042-E78-24
EM92	FLOPPINGACES_20041113.1528.042-E78-25
EM94	FLOPPINGACES_20041113.1528.042-E78-26
EM96	FLOPPINGACES_20041113.1528.042-E78-27
EM119	FLOPPINGACES_20041113.1528.042-E78-28
EM141	FLOPPINGACES_20041113.1528.042-E78-29
EM144	FLOPPINGACES_20041113.1528.042-E8-30
EM31	FLOPPINGACES_20041113.1528.042-E6-31
EM39	FLOPPINGACES_20041113.1528.042-E9-32
EM42	FLOPPINGACES_20041113.1528.042-E10-33
EM44	FLOPPINGACES_20041113.1528.042-E11-34
EM45	FLOPPINGACES_20041113.1528.042-E12-35
EM46	FLOPPINGACES_20041113.1528.042-E13-36
EM47	FLOPPINGACES_20041113.1528.042-E13-37
EM50	FLOPPINGACES_20041113.1528.042-E14-38
EM48	FLOPPINGACES_20041113.1528.042-E15-39
EM3	FLOPPINGACES_20041113.1528.042-E37-40
EM51	FLOPPINGACES_20041113.1528.042-E16-41
EM49	FLOPPINGACES_20041113.1528.042-E18-42
EM53	FLOPPINGACES_20041113.1528.042-E19-43
EM52	FLOPPINGACES_20041113.1528.042-E20-44
EM55	FLOPPINGACES_20041113.1528.042-E21-45
EM57	FLOPPINGACES_20041113.1528.042-E22-46
EM56	FLOPPINGACES_20041113.1528.042-E23-47
EM59	FLOPPINGACES_20041113.1528.042-E6-48
EM60	FLOPPINGACES_20041113.1528.042-E19-49
EM62	FLOPPINGACES_20041113.1528.042-E24-50
EM63	FLOPPINGACES_20041113.1528.042-E24-51
EM64	FLOPPINGACES_20041113.1528.042-E25-52
EM67	FLOPPINGACES_20041113.1528.042-E26-53
EM68	FLOPPINGACES_20041113.1528.042-E5-54
EM65	FLOPPINGACES_20041113.1528.042-E27-55
EM66	FLOPPINGACES_20041113.1528.042-E28-56
EM69	FLOPPINGACES_20041113.1528.042-E7-57
EM70	FLOPPINGACES_20041113.1528.042-E29-58
EM71	FLOPPINGACES_20041113.1528.042-E13-59
EM72	FLOPPINGACES_20041113.1528.042-E7-60
EM80	FLOPPINGACES_20041113.1528.042-E7-61
EM99	FLOPPINGACES_20041113.1528.042-E7-62
EM115	FLOPPINGACES_20041113.1528.042-E7-63
EM137	FLOPPINGACES_20041113.1528.042-E7-64
EM140	FLOPPINGACES_20041113.1528.042-E7-65
EM74	FLOPPINGACES_20041113.1528.042-E6-66
EM75	FLOPPINGACES_20041113.1528.042-E30-67
EM29	FLOPPINGACES_20041113.1528.042-E31-68
EM81	FLOPPINGACES_20041113.1528.042-E32-69
EM32	FLOPPINGACES_20041113.1528.042-E33-70
EM87	FLOPPINGACES_20041113.1528.042-E34-71
EM88	FLOPPINGACES_20041113.1528.042-E35-72
EM90	FLOPPINGACES_20041113.1528.042-E38-73
EM93	FLOPPINGACES_20041113.1528.042-E39-74
EM91	FLOPPINGACES_20041113.1528.042-E36-75
EM95	FLOPPINGACES_20041113.1528.042-E36-76
EM98	FLOPPINGACES_20041113.1528.042-E6-77
EM101	FLOPPINGACES_20041113.1528.042-E40-78
EM100	FLOPPINGACES_20041113.1528.042-E41-79
EM102	FLOPPINGACES_20041113.1528.042-E36-80
EM103	FLOPPINGACES_20041113.1528.042-E42-81
EM104	FLOPPINGACES_20041113.1528.042-E42-82
EM106	FLOPPINGACES_20041113.1528.042-E43-83
EM107	FLOPPINGACES_20041113.1528.042-E44-84
EM83	FLOPPINGACES_20041113.1528.042-E45-85
EM108	FLOPPINGACES_20041113.1528.042-E46-86
EM109	FLOPPINGACES_20041113.1528.042-E47-87
EM110	FLOPPINGACES_20041113.1528.042-E36-88
EM124	FLOPPINGACES_20041113.1528.042-E50-89
EM112	FLOPPINGACES_20041113.1528.042-E48-90
EM113	FLOPPINGACES_20041113.1528.042-E49-91
EM117	FLOPPINGACES_20041113.1528.042-E36-92
EM118	FLOPPINGACES_20041113.1528.042-E51-93
EM120	FLOPPINGACES_20041113.1528.042-E78-94
EM121	FLOPPINGACES_20041113.1528.042-E52-95
EM122	FLOPPINGACES_20041113.1528.042-E36-96
EM123	FLOPPINGACES_20041113.1528.042-E6-97
EM125	FLOPPINGACES_20041113.1528.042-E53-98
EM126	FLOPPINGACES_20041113.1528.042-E54-99
EM127	FLOPPINGACES_20041113.1528.042-E55-100
EM128	FLOPPINGACES_20041113.1528.042-E56-101
EM129	FLOPPINGACES_20041113.1528.042-E57-102
EM130	FLOPPINGACES_20041113.1528.042-E58-103
EM131	FLOPPINGACES_20041113.1528.042-E36-104
EM132	FLOPPINGACES_20041113.1528.042-E59-105
EM133	FLOPPINGACES_20041113.1528.042-E60-106
EM134	FLOPPINGACES_20041113.1528.042-E60-107
EM135	FLOPPINGACES_20041113.1528.042-E61-108
EM4	FLOPPINGACES_20041113.1528.042-E37-109
EM136	FLOPPINGACES_20041113.1528.042-E62-110
EM139	FLOPPINGACES_20041113.1528.042-E63-111
EM138	FLOPPINGACES_20041113.1528.042-E64-112
EM142	FLOPPINGACES_20041113.1528.042-E65-113
EM143	FLOPPINGACES_20041113.1528.042-E66-114
EM145	FLOPPINGACES_20041113.1528.042-E37-115
EM54	FLOPPINGACES_20041113.1528.042-E67-116
EM61	FLOPPINGACES_20041113.1528.042-E68-117
EM19	FLOPPINGACES_20041113.1528.042-E71-118
EM34	FLOPPINGACES_20041113.1528.042-E69-119
EM10	FLOPPINGACES_20041113.1528.042-E70-120
EM6	FLOPPINGACES_20041113.1528.042-E37-121
EM78	FLOPPINGACES_20041113.1528.042-E72-122
EM5	FLOPPINGACES_20041113.1528.042-E37-123
EM79	FLOPPINGACES_20041113.1528.042-E72-124
EM111	FLOPPINGACES_20041113.1528.042-E73-125
EM105	FLOPPINGACES_20041113.1528.042-E73-126
EM1	FLOPPINGACES_20041113.1528.042-E37-127
EM116	FLOPPINGACES_20041113.1528.042-E73-128
EM114	FLOPPINGACES_20041113.1528.042-E74-129
EM97	FLOPPINGACES_20041113.1528.042-E75-130
EM7	FLOPPINGACES_20041113.1528.042-E76-131
EM43	FLOPPINGACES_20041113.1528.042-E10-132
EM8	FLOPPINGACES_20041113.1528.042-E37-133
EM9	FLOPPINGACES_20041113.1528.042-E77-134
EM11	FLOPPINGACES_20041113.1528.042-E78-135
EM12	FLOPPINGACES_20041113.1528.042-E79-136
EM13	FLOPPINGACES_20041113.1528.042-E78-137
EM14	FLOPPINGACES_20041113.1528.042-E78-138
EM15	FLOPPINGACES_20041113.1528.042-E80-139
EM16	FLOPPINGACES_20041113.1528.042-E81-140
EM17	FLOPPINGACES_20041113.1528.042-E78-141
EM18	FLOPPINGACES_20041113.1528.042-E82-142
EM2	FLOPPINGACES_20041113.1528.042-E17-143
EM20	FLOPPINGACES_20041113.1528.042-E83-144
EM21	FLOPPINGACES_20041113.1528.042-E78-145
R2	FLOPPINGACES_20041113.1528.042-R1
R3	FLOPPINGACES_20041113.1528.042-R2
R4	FLOPPINGACES_20041113.1528.042-R3
R5	FLOPPINGACES_20041113.1528.042-R4
R7	FLOPPINGACES_20041113.1528.042-R5
R8	FLOPPINGACES_20041113.1528.042-R6
R9	FLOPPINGACES_20041113.1528.042-R7
R11	FLOPPINGACES_20041113.1528.042-R8
R10	FLOPPINGACES_20041113.1528.042-R9
R13	FLOPPINGACES_20041113.1528.042-R10
R14	FLOPPINGACES_20041113.1528.042-R11
R15	FLOPPINGACES_20041113.1528.042-R12
R16	FLOPPINGACES_20041113.1528.042-R13
R18	FLOPPINGACES_20041113.1528.042-R14
R19	FLOPPINGACES_20041113.1528.042-R15
R20	FLOPPINGACES_20041113.1528.042-R16
R21	FLOPPINGACES_20041113.1528.042-R17
R22	FLOPPINGACES_20041113.1528.042-R18
R23	FLOPPINGACES_20041113.1528.042-R19
R6	FLOPPINGACES_20041113.1528.042-R20
R12	FLOPPINGACES_20041113.1528.042-R21
R17	FLOPPINGACES_20041113.1528.042-R22
RM2	FLOPPINGACES_20041113.1528.042-R1-1
RM3	FLOPPINGACES_20041113.1528.042-R2-1
RM4	FLOPPINGACES_20041113.1528.042-R3-1
RM5	FLOPPINGACES_20041113.1528.042-R4-1
RM7	FLOPPINGACES_20041113.1528.042-R5-1
RM8	FLOPPINGACES_20041113.1528.042-R6-1
RM9	FLOPPINGACES_20041113.1528.042-R7-1
RM11	FLOPPINGACES_20041113.1528.042-R8-1
RM10	FLOPPINGACES_20041113.1528.042-R9-1
RM13	FLOPPINGACES_20041113.1528.042-R10-1
RM14	FLOPPINGACES_20041113.1528.042-R11-1
RM15	FLOPPINGACES_20041113.1528.042-R12-1
RM16	FLOPPINGACES_20041113.1528.042-R13-1
RM18	FLOPPINGACES_20041113.1528.042-R14-1
RM19	FLOPPINGACES_20041113.1528.042-R15-1
RM20	FLOPPINGACES_20041113.1528.042-R16-1
RM21	FLOPPINGACES_20041113.1528.042-R17-1
RM22	FLOPPINGACES_20041113.1528.042-R18-1
RM23	FLOPPINGACES_20041113.1528.042-R19-1
RM6	FLOPPINGACES_20041113.1528.042-R20-1
RM12	FLOPPINGACES_20041113.1528.042-R21-1
RM17	FLOPPINGACES_20041113.1528.042-R22-1
V1	FLOPPINGACES_20041113.1528.042-EV1
V12	FLOPPINGACES_20041113.1528.042-EV2
V2	FLOPPINGACES_20041113.1528.042-EV3
V3	FLOPPINGACES_20041113.1528.042-EV4
V4	FLOPPINGACES_20041113.1528.042-EV5
V5	FLOPPINGACES_20041113.1528.042-EV6
V6	FLOPPINGACES_20041113.1528.042-EV7
V7	FLOPPINGACES_20041113.1528.042-EV8
V8	FLOPPINGACES_20041113.1528.042-EV9
V9	FLOPPINGACES_20041113.1528.042-EV10
V13	FLOPPINGACES_20041113.1528.042-EV11
V15	FLOPPINGACES_20041113.1528.042-EV12
V14	FLOPPINGACES_20041113.1528.042-EV13
V16	FLOPPINGACES_20041113.1528.042-EV14
V18	FLOPPINGACES_20041113.1528.042-EV15
V10	FLOPPINGACES_20041113.1528.042-EV16
V11	FLOPPINGACES_20041113.1528.042-EV17
V17	FLOPPINGACES_20041113.1528.042-EV18
VM1	FLOPPINGACES_20041113.1528.042-EV1-1
VM12	FLOPPINGACES_20041113.1528.042-EV8-1
VM17	FLOPPINGACES_20041113.1528.042-EV2-1
VM2	FLOPPINGACES_20041113.1528.042-EV3-1
VM3	FLOPPINGACES_20041113.1528.042-EV4-1
VM4	FLOPPINGACES_20041113.1528.042-EV5-1
VM5	FLOPPINGACES_20041113.1528.042-EV6-1
VM6	FLOPPINGACES_20041113.1528.042-EV7-1
VM7	FLOPPINGACES_20041113.1528.042-EV8-2
VM8	FLOPPINGACES_20041113.1528.042-EV8-3
VM9	FLOPPINGACES_20041113.1528.042-EV8-4
VM10	FLOPPINGACES_20041113.1528.042-EV9-1
VM11	FLOPPINGACES_20041113.1528.042-EV10-1
VM14	FLOPPINGACES_20041113.1528.042-EV3-2
VM16	FLOPPINGACES_20041113.1528.042-EV3-3
VM18	FLOPPINGACES_20041113.1528.042-EV11-1
VM20	FLOPPINGACES_20041113.1528.042-EV12-1
VM19	FLOPPINGACES_20041113.1528.042-EV13-1
VM21	FLOPPINGACES_20041113.1528.042-EV14-1
VM23	FLOPPINGACES_20041113.1528.042-EV15-1
VM13	FLOPPINGACES_20041113.1528.042-EV16-1
VM15	FLOPPINGACES_20041113.1528.042-EV17-1
VM22	FLOPPINGACES_20041113.1528.042-EV18-1
Q1	FLOPPINGACES_20041113.1528.042-T1
Q3	FLOPPINGACES_20041113.1528.042-T2
Q2	FLOPPINGACES_20041113.1528.042-T3
Q5	FLOPPINGACES_20041113.1528.042-T4
Q6	FLOPPINGACES_20041113.1528.042-T5
Q7	FLOPPINGACES_20041113.1528.042-V1
Q8	FLOPPINGACES_20041113.1528.042-V2
Q9	FLOPPINGACES_20041113.1528.042-T6
Q10	FLOPPINGACES_20041113.1528.042-V3
Q11	FLOPPINGACES_20041113.1528.042-T7
Q12	FLOPPINGACES_20041113.1528.042-T8
Q13	FLOPPINGACES_20041113.1528.042-T9
Q14	FLOPPINGACES_20041113.1528.042-V4
Q15	FLOPPINGACES_20041113.1528.042-T10
Q16	FLOPPINGACES_20041113.1528.042-T11
Q19	FLOPPINGACES_20041113.1528.042-V5
Q20	FLOPPINGACES_20041113.1528.042-V6
Q21	FLOPPINGACES_20041113.1528.042-T12
Q22	FLOPPINGACES_20041113.1528.042-T13
Q23	FLOPPINGACES_20041113.1528.042-V7
Q24	FLOPPINGACES_20041113.1528.042-V8
Q25	FLOPPINGACES_20041113.1528.042-V9
Q26	FLOPPINGACES_20041113.1528.042-T14
Q27	FLOPPINGACES_20041113.1528.042-T15
Q29	FLOPPINGACES_20041113.1528.042-V10
Q30	FLOPPINGACES_20041113.1528.042-T16
Q31	FLOPPINGACES_20041113.1528.042-V11
Q17	FLOPPINGACES_20041113.1528.042-T17
Q18	FLOPPINGACES_20041113.1528.042-V12
Q28	FLOPPINGACES_20041113.1528.042-V13
Q32	FLOPPINGACES_20041113.1528.042-T18
Q33	FLOPPINGACES_20041113.1528.042-T19
Q4	FLOPPINGACES_20041113.1528.042-T20
QM7	FLOPPINGACES_20041113.1528.042-V1-1
QM8	FLOPPINGACES_20041113.1528.042-V2-1
QM10	FLOPPINGACES_20041113.1528.042-V3-1
QM14	FLOPPINGACES_20041113.1528.042-V4-1
QM19	FLOPPINGACES_20041113.1528.042-V5-1
QM20	FLOPPINGACES_20041113.1528.042-V6-1
QM23	FLOPPINGACES_20041113.1528.042-V7-1
QM24	FLOPPINGACES_20041113.1528.042-V8-1
QM25	FLOPPINGACES_20041113.1528.042-V9-1
QM29	FLOPPINGACES_20041113.1528.042-V10-1
QM31	FLOPPINGACES_20041113.1528.042-V11-1
QM18	FLOPPINGACES_20041113.1528.042-V12-1
QM28	FLOPPINGACES_20041113.1528.042-V13-1
