CE11	MARKBACKER_20041202.0711-CE1
E9	MARKBACKER_20041202.0711-E43
E10	MARKBACKER_20041202.0711-E44
E11	MARKBACKER_20041202.0711-E45
E12	MARKBACKER_20041202.0711-E46
EM1	MARKBACKER_20041202.0711-E19-1
EM23	MARKBACKER_20041202.0711-E19-2
EM24	MARKBACKER_20041202.0711-E1-3
EM25	MARKBACKER_20041202.0711-E2-4
EM26	MARKBACKER_20041202.0711-E38-5
EM27	MARKBACKER_20041202.0711-E1-6
EM28	MARKBACKER_20041202.0711-E43-7
EM29	MARKBACKER_20041202.0711-E43-8
EM30	MARKBACKER_20041202.0711-E3-9
EM31	MARKBACKER_20041202.0711-E3-10
EM32	MARKBACKER_20041202.0711-E4-11
EM33	MARKBACKER_20041202.0711-E5-12
EM34	MARKBACKER_20041202.0711-E6-13
EM35	MARKBACKER_20041202.0711-E6-14
EM36	MARKBACKER_20041202.0711-E6-15
EM37	MARKBACKER_20041202.0711-E6-16
EM38	MARKBACKER_20041202.0711-E7-17
EM42	MARKBACKER_20041202.0711-E8-18
EM43	MARKBACKER_20041202.0711-E9-19
EM45	MARKBACKER_20041202.0711-E8-20
EM52	MARKBACKER_20041202.0711-E14-21
EM46	MARKBACKER_20041202.0711-E10-22
EM47	MARKBACKER_20041202.0711-E11-23
EM48	MARKBACKER_20041202.0711-E12-24
EM49	MARKBACKER_20041202.0711-E13-25
EM50	MARKBACKER_20041202.0711-E6-26
EM53	MARKBACKER_20041202.0711-E15-27
EM51	MARKBACKER_20041202.0711-E3-28
EM55	MARKBACKER_20041202.0711-E16-29
EM54	MARKBACKER_20041202.0711-E43-30
EM67	MARKBACKER_20041202.0711-E43-31
EM68	MARKBACKER_20041202.0711-E17-32
EM70	MARKBACKER_20041202.0711-E43-33
EM71	MARKBACKER_20041202.0711-E43-34
EM72	MARKBACKER_20041202.0711-E43-35
EM73	MARKBACKER_20041202.0711-E43-36
EM87	MARKBACKER_20041202.0711-E11-37
EM89	MARKBACKER_20041202.0711-E11-38
EM90	MARKBACKER_20041202.0711-E18-39
EM91	MARKBACKER_20041202.0711-E18-40
EM88	MARKBACKER_20041202.0711-E20-41
EM7	MARKBACKER_20041202.0711-E21-42
EM8	MARKBACKER_20041202.0711-E22-43
EM19	MARKBACKER_20041202.0711-E23-44
EM44	MARKBACKER_20041202.0711-E24-45
EM69	MARKBACKER_20041202.0711-E25-46
EM56	MARKBACKER_20041202.0711-E26-47
EM58	MARKBACKER_20041202.0711-E26-48
EM57	MARKBACKER_20041202.0711-E27-49
EM59	MARKBACKER_20041202.0711-E27-50
EM60	MARKBACKER_20041202.0711-E26-51
EM61	MARKBACKER_20041202.0711-E6-52
EM62	MARKBACKER_20041202.0711-E28-53
EM63	MARKBACKER_20041202.0711-E6-54
EM65	MARKBACKER_20041202.0711-E6-55
EM64	MARKBACKER_20041202.0711-E29-56
EM75	MARKBACKER_20041202.0711-E18-57
EM76	MARKBACKER_20041202.0711-E11-58
EM77	MARKBACKER_20041202.0711-E30-59
EM78	MARKBACKER_20041202.0711-E30-60
EM79	MARKBACKER_20041202.0711-E31-61
EM80	MARKBACKER_20041202.0711-E30-62
EM81	MARKBACKER_20041202.0711-E31-63
EM82	MARKBACKER_20041202.0711-E31-64
EM83	MARKBACKER_20041202.0711-E32-65
EM84	MARKBACKER_20041202.0711-E31-66
EM85	MARKBACKER_20041202.0711-E31-67
EM86	MARKBACKER_20041202.0711-E31-68
EM66	MARKBACKER_20041202.0711-E11-69
EM74	MARKBACKER_20041202.0711-E33-70
EM92	MARKBACKER_20041202.0711-E34-71
EM2	MARKBACKER_20041202.0711-E19-72
EM40	MARKBACKER_20041202.0711-E40-73
EM39	MARKBACKER_20041202.0711-E40-74
EM41	MARKBACKER_20041202.0711-E35-75
EM22	MARKBACKER_20041202.0711-E45-76
EM3	MARKBACKER_20041202.0711-E36-77
EM4	MARKBACKER_20041202.0711-E37-78
EM5	MARKBACKER_20041202.0711-E38-79
EM6	MARKBACKER_20041202.0711-E19-80
EM9	MARKBACKER_20041202.0711-E19-81
EM10	MARKBACKER_20041202.0711-E39-82
EM11	MARKBACKER_20041202.0711-E40-83
EM12	MARKBACKER_20041202.0711-E40-84
EM13	MARKBACKER_20041202.0711-E40-85
EM14	MARKBACKER_20041202.0711-E41-86
EM16	MARKBACKER_20041202.0711-E42-87
EM15	MARKBACKER_20041202.0711-E43-88
EM17	MARKBACKER_20041202.0711-E44-89
EM18	MARKBACKER_20041202.0711-E19-90
EM20	MARKBACKER_20041202.0711-E45-91
EM21	MARKBACKER_20041202.0711-E46-92
EM93	MARKBACKER_20041202.0711-E11-93
R1	MARKBACKER_20041202.0711-R1
R2	MARKBACKER_20041202.0711-R2
R3	MARKBACKER_20041202.0711-R3
R4	MARKBACKER_20041202.0711-R4
RM1	MARKBACKER_20041202.0711-R1-1
RM2	MARKBACKER_20041202.0711-R2-1
RM3	MARKBACKER_20041202.0711-R3-1
RM4	MARKBACKER_20041202.0711-R4-1
V1	MARKBACKER_20041202.0711-EV1
VM1	MARKBACKER_20041202.0711-EV1-1
Q12	MARKBACKER_20041202.0711-T1
Q1	MARKBACKER_20041202.0711-T2
Q2	MARKBACKER_20041202.0711-T3
Q10	MARKBACKER_20041202.0711-T4
Q11	MARKBACKER_20041202.0711-T5
Q9	MARKBACKER_20041202.0711-T6
Q3	MARKBACKER_20041202.0711-T7
Q5	MARKBACKER_20041202.0711-T8
Q6	MARKBACKER_20041202.0711-T9
Q7	MARKBACKER_20041202.0711-T10
Q8	MARKBACKER_20041202.0711-T11
