CE13	MARKBACKER_20050105.1526-CE1
EM71	MARKBACKER_20050105.1526-E20-45
EM72	MARKBACKER_20050105.1526-E21-46
EM73	MARKBACKER_20050105.1526-E52-47
EM74	MARKBACKER_20050105.1526-E52-48
EM75	MARKBACKER_20050105.1526-E23-49
EM76	MARKBACKER_20050105.1526-E24-50
EM77	MARKBACKER_20050105.1526-E23-51
EM79	MARKBACKER_20050105.1526-E25-52
EM80	MARKBACKER_20050105.1526-E26-53
EM82	MARKBACKER_20050105.1526-E55-54
EM83	MARKBACKER_20050105.1526-E55-55
EM84	MARKBACKER_20050105.1526-E55-56
EM85	MARKBACKER_20050105.1526-E55-57
EM86	MARKBACKER_20050105.1526-E55-58
EM87	MARKBACKER_20050105.1526-E55-59
EM88	MARKBACKER_20050105.1526-E27-60
EM89	MARKBACKER_20050105.1526-E55-61
EM90	MARKBACKER_20050105.1526-E28-62
EM91	MARKBACKER_20050105.1526-E29-63
EM93	MARKBACKER_20050105.1526-E22-64
EM92	MARKBACKER_20050105.1526-E27-65
EM94	MARKBACKER_20050105.1526-E55-66
EM96	MARKBACKER_20050105.1526-E55-67
EM101	MARKBACKER_20050105.1526-E55-68
EM95	MARKBACKER_20050105.1526-E30-69
EM97	MARKBACKER_20050105.1526-E31-70
EM99	MARKBACKER_20050105.1526-E32-71
EM100	MARKBACKER_20050105.1526-E27-72
EM102	MARKBACKER_20050105.1526-E34-73
EM103	MARKBACKER_20050105.1526-E34-74
EM104	MARKBACKER_20050105.1526-E34-75
EM105	MARKBACKER_20050105.1526-E35-76
EM106	MARKBACKER_20050105.1526-E55-77
EM107	MARKBACKER_20050105.1526-E36-78
EM30	MARKBACKER_20050105.1526-E44-79
EM108	MARKBACKER_20050105.1526-E34-80
EM109	MARKBACKER_20050105.1526-E34-81
EM110	MARKBACKER_20050105.1526-E34-82
EM111	MARKBACKER_20050105.1526-E34-83
EM113	MARKBACKER_20050105.1526-E53-84
EM114	MARKBACKER_20050105.1526-E53-85
EM115	MARKBACKER_20050105.1526-E52-86
EM116	MARKBACKER_20050105.1526-E52-87
EM119	MARKBACKER_20050105.1526-E37-88
EM120	MARKBACKER_20050105.1526-E38-89
EM2	MARKBACKER_20050105.1526-E45-90
EM118	MARKBACKER_20050105.1526-E39-91
EM112	MARKBACKER_20050105.1526-E20-92
EM121	MARKBACKER_20050105.1526-E40-93
EM122	MARKBACKER_20050105.1526-E41-94
EM123	MARKBACKER_20050105.1526-E42-95
EM124	MARKBACKER_20050105.1526-E43-96
EM56	MARKBACKER_20050105.1526-E46-97
EM78	MARKBACKER_20050105.1526-E47-98
EM81	MARKBACKER_20050105.1526-E48-99
EM12	MARKBACKER_20050105.1526-E49-100
EM41	MARKBACKER_20050105.1526-E50-101
EM117	MARKBACKER_20050105.1526-E20-102
EM63	MARKBACKER_20050105.1526-E52-103
EM65	MARKBACKER_20050105.1526-E52-104
EM69	MARKBACKER_20050105.1526-E52-105
EM98	MARKBACKER_20050105.1526-E48-106
EM26	MARKBACKER_20050105.1526-E3-107
EM27	MARKBACKER_20050105.1526-E3-108
EM28	MARKBACKER_20050105.1526-E51-109
EM3	MARKBACKER_20050105.1526-E52-110
EM4	MARKBACKER_20050105.1526-E53-111
EM5	MARKBACKER_20050105.1526-E45-112
EM6	MARKBACKER_20050105.1526-E45-113
EM7	MARKBACKER_20050105.1526-E45-114
EM8	MARKBACKER_20050105.1526-E54-115
EM9	MARKBACKER_20050105.1526-E55-116
EM10	MARKBACKER_20050105.1526-E52-117
EM11	MARKBACKER_20050105.1526-E55-118
EM13	MARKBACKER_20050105.1526-E52-119
EM14	MARKBACKER_20050105.1526-E56-120
EM15	MARKBACKER_20050105.1526-E52-121
EM16	MARKBACKER_20050105.1526-E57-122
EM17	MARKBACKER_20050105.1526-E55-123
EM18	MARKBACKER_20050105.1526-E45-124
EM19	MARKBACKER_20050105.1526-E58-125
R1	MARKBACKER_20050105.1526-R1
R3	MARKBACKER_20050105.1526-R2
R4	MARKBACKER_20050105.1526-R3
R6	MARKBACKER_20050105.1526-R4
R7	MARKBACKER_20050105.1526-R5
R5	MARKBACKER_20050105.1526-R6
R10	MARKBACKER_20050105.1526-R7
R11	MARKBACKER_20050105.1526-R8
R12	MARKBACKER_20050105.1526-R9
R13	MARKBACKER_20050105.1526-R10
R14	MARKBACKER_20050105.1526-R11
R2	MARKBACKER_20050105.1526-R12
R8	MARKBACKER_20050105.1526-R13
R9	MARKBACKER_20050105.1526-R14
RM1	MARKBACKER_20050105.1526-R1-1
RM3	MARKBACKER_20050105.1526-R2-1
RM4	MARKBACKER_20050105.1526-R3-1
RM6	MARKBACKER_20050105.1526-R4-1
RM7	MARKBACKER_20050105.1526-R5-1
RM5	MARKBACKER_20050105.1526-R6-1
RM10	MARKBACKER_20050105.1526-R7-1
RM11	MARKBACKER_20050105.1526-R8-1
RM12	MARKBACKER_20050105.1526-R9-1
RM13	MARKBACKER_20050105.1526-R10-1
RM14	MARKBACKER_20050105.1526-R11-1
RM2	MARKBACKER_20050105.1526-R12-1
RM8	MARKBACKER_20050105.1526-R13-1
RM9	MARKBACKER_20050105.1526-R14-1
V1	MARKBACKER_20050105.1526-EV1
V2	MARKBACKER_20050105.1526-EV2
V3	MARKBACKER_20050105.1526-EV3
V4	MARKBACKER_20050105.1526-EV4
VM1	MARKBACKER_20050105.1526-EV1-1
VM2	MARKBACKER_20050105.1526-EV2-1
VM3	MARKBACKER_20050105.1526-EV3-1
VM4	MARKBACKER_20050105.1526-EV4-1
VM5	MARKBACKER_20050105.1526-EV4-2
Q4	MARKBACKER_20050105.1526-T1
Q5	MARKBACKER_20050105.1526-T2
Q6	MARKBACKER_20050105.1526-T3
Q8	MARKBACKER_20050105.1526-T4
Q10	MARKBACKER_20050105.1526-T5
Q11	MARKBACKER_20050105.1526-T6
Q12	MARKBACKER_20050105.1526-T7
Q13	MARKBACKER_20050105.1526-T8
Q14	MARKBACKER_20050105.1526-T9
Q1	MARKBACKER_20050105.1526-T10
Q2	MARKBACKER_20050105.1526-T11
Q15	MARKBACKER_20050105.1526-V1
Q16	MARKBACKER_20050105.1526-T12
Q17	MARKBACKER_20050105.1526-V2
Q18	MARKBACKER_20050105.1526-T13
Q19	MARKBACKER_20050105.1526-T14
Q20	MARKBACKER_20050105.1526-T15
Q21	MARKBACKER_20050105.1526-T16
Q22	MARKBACKER_20050105.1526-T17
Q23	MARKBACKER_20050105.1526-T18
Q24	MARKBACKER_20050105.1526-T19
Q25	MARKBACKER_20050105.1526-T20
Q26	MARKBACKER_20050105.1526-T21
Q27	MARKBACKER_20050105.1526-T22
Q28	MARKBACKER_20050105.1526-T23
QM15	MARKBACKER_20050105.1526-V1-1
QM17	MARKBACKER_20050105.1526-V2-1
