CE8	MARKETVIEW_20041215.2128-CE1
Q12	MARKETVIEW_20041215.2128-V6
Q13	MARKETVIEW_20041215.2128-V7
Q14	MARKETVIEW_20041215.2128-V8
Q25	MARKETVIEW_20041215.2128-T7
Q15	MARKETVIEW_20041215.2128-T8
Q16	MARKETVIEW_20041215.2128-V9
Q17	MARKETVIEW_20041215.2128-V10
Q18	MARKETVIEW_20041215.2128-T9
Q19	MARKETVIEW_20041215.2128-T10
QM6	MARKETVIEW_20041215.2128-V1-1
QM8	MARKETVIEW_20041215.2128-V2-1
QM9	MARKETVIEW_20041215.2128-V3-1
QM10	MARKETVIEW_20041215.2128-V4-1
QM11	MARKETVIEW_20041215.2128-V5-1
QM12	MARKETVIEW_20041215.2128-V6-1
QM13	MARKETVIEW_20041215.2128-V7-1
QM14	MARKETVIEW_20041215.2128-V8-1
QM16	MARKETVIEW_20041215.2128-V9-1
QM17	MARKETVIEW_20041215.2128-V10-1
