CE12	MARKBACKER_20050217.0647-CE1
VM1	MARKBACKER_20050217.0647-EV1-1
VM4	MARKBACKER_20050217.0647-EV2-1
VM3	MARKBACKER_20050217.0647-EV3-1
Q1	MARKBACKER_20050217.0647-T1
Q2	MARKBACKER_20050217.0647-T2
Q3	MARKBACKER_20050217.0647-T3
Q5	MARKBACKER_20050217.0647-T4
Q7	MARKBACKER_20050217.0647-T5
Q8	MARKBACKER_20050217.0647-V1
Q9	MARKBACKER_20050217.0647-V2
Q10	MARKBACKER_20050217.0647-T6
Q12	MARKBACKER_20050217.0647-T7
Q13	MARKBACKER_20050217.0647-T8
Q16	MARKBACKER_20050217.0647-T9
Q17	MARKBACKER_20050217.0647-T10
Q21	MARKBACKER_20050217.0647-T11
Q22	MARKBACKER_20050217.0647-T12
QM8	MARKBACKER_20050217.0647-V1-1
QM9	MARKBACKER_20050217.0647-V2-1
