CE12	AGGRESSIVEVOICEDAILY_20041201.2313-CE1
R4	AGGRESSIVEVOICEDAILY_20041201.2313-R3
R6	AGGRESSIVEVOICEDAILY_20041201.2313-R4
R7	AGGRESSIVEVOICEDAILY_20041201.2313-R5
R1	AGGRESSIVEVOICEDAILY_20041201.2313-R6
R5	AGGRESSIVEVOICEDAILY_20041201.2313-R7
RM2	AGGRESSIVEVOICEDAILY_20041201.2313-R1-1
RM3	AGGRESSIVEVOICEDAILY_20041201.2313-R2-1
RM4	AGGRESSIVEVOICEDAILY_20041201.2313-R3-1
RM6	AGGRESSIVEVOICEDAILY_20041201.2313-R4-1
RM7	AGGRESSIVEVOICEDAILY_20041201.2313-R5-1
RM1	AGGRESSIVEVOICEDAILY_20041201.2313-R6-1
RM5	AGGRESSIVEVOICEDAILY_20041201.2313-R6-2
V1	AGGRESSIVEVOICEDAILY_20041201.2313-EV1
V2	AGGRESSIVEVOICEDAILY_20041201.2313-EV2
V3	AGGRESSIVEVOICEDAILY_20041201.2313-EV3
V4	AGGRESSIVEVOICEDAILY_20041201.2313-EV4
V5	AGGRESSIVEVOICEDAILY_20041201.2313-EV5
VM1	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-1
VM3	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-2
VM4	AGGRESSIVEVOICEDAILY_20041201.2313-EV2-1
VM5	AGGRESSIVEVOICEDAILY_20041201.2313-EV3-1
VM6	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-3
VM7	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-4
VM2	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-5
VM8	AGGRESSIVEVOICEDAILY_20041201.2313-EV4-1
VM9	AGGRESSIVEVOICEDAILY_20041201.2313-EV5-1
VM11	AGGRESSIVEVOICEDAILY_20041201.2313-EV4-2
VM12	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-6
VM10	AGGRESSIVEVOICEDAILY_20041201.2313-EV1-7
Q1	AGGRESSIVEVOICEDAILY_20041201.2313-T1
Q2	AGGRESSIVEVOICEDAILY_20041201.2313-T2
Q3	AGGRESSIVEVOICEDAILY_20041201.2313-T3
Q4	AGGRESSIVEVOICEDAILY_20041201.2313-T4
Q5	AGGRESSIVEVOICEDAILY_20041201.2313-T5
Q6	AGGRESSIVEVOICEDAILY_20041201.2313-V1
Q7	AGGRESSIVEVOICEDAILY_20041201.2313-T6
Q8	AGGRESSIVEVOICEDAILY_20041201.2313-T7
Q9	AGGRESSIVEVOICEDAILY_20041201.2313-T8
Q11	AGGRESSIVEVOICEDAILY_20041201.2313-V2
Q10	AGGRESSIVEVOICEDAILY_20041201.2313-V3
QM6	AGGRESSIVEVOICEDAILY_20041201.2313-V1-1
QM11	AGGRESSIVEVOICEDAILY_20041201.2313-V2-1
QM10	AGGRESSIVEVOICEDAILY_20041201.2313-V3-1
