CE11	XIN_ENG_20030523.0202-CE1
V1	XIN_ENG_20030523.0202-EV1
V2	XIN_ENG_20030523.0202-EV2
V3	XIN_ENG_20030523.0202-EV3
V4	XIN_ENG_20030523.0202-EV4
VM1	XIN_ENG_20030523.0202-EV1-1
VM2	XIN_ENG_20030523.0202-EV2-1
VM3	XIN_ENG_20030523.0202-EV3-1
VM4	XIN_ENG_20030523.0202-EV4-1
VM5	XIN_ENG_20030523.0202-EV1-2
Q2	XIN_ENG_20030523.0202-T1
Q3	XIN_ENG_20030523.0202-T2
Q4	XIN_ENG_20030523.0202-T3
Q5	XIN_ENG_20030523.0202-T4
Q6	XIN_ENG_20030523.0202-T5
Q7	XIN_ENG_20030523.0202-T6
Q8	XIN_ENG_20030523.0202-T7
Q9	XIN_ENG_20030523.0202-V1
Q10	XIN_ENG_20030523.0202-T8
Q11	XIN_ENG_20030523.0202-T9
Q12	XIN_ENG_20030523.0202-V2
QM9	XIN_ENG_20030523.0202-V1-1
QM12	XIN_ENG_20030523.0202-V2-1
