CE10	XIN_ENG_20030327.0202-CE1
V1	XIN_ENG_20030327.0202-EV1
V2	XIN_ENG_20030327.0202-EV2
VM1	XIN_ENG_20030327.0202-EV1-1
VM2	XIN_ENG_20030327.0202-EV2-1
Q2	XIN_ENG_20030327.0202-T1
Q3	XIN_ENG_20030327.0202-T2
Q4	XIN_ENG_20030327.0202-T3
Q5	XIN_ENG_20030327.0202-T4
Q6	XIN_ENG_20030327.0202-T5
Q1	XIN_ENG_20030327.0202-T6
