CE11	NYT_ENG_20030630.0075-CE1
E10	NYT_ENG_20030630.0075-E65
E11	NYT_ENG_20030630.0075-E66
E12	NYT_ENG_20030630.0075-E67
E13	NYT_ENG_20030630.0075-E68
EM1	NYT_ENG_20030630.0075-E28-1
EM19	NYT_ENG_20030630.0075-E2-2
EM20	NYT_ENG_20030630.0075-E3-3
EM21	NYT_ENG_20030630.0075-E61-4
EM22	NYT_ENG_20030630.0075-E4-5
EM23	NYT_ENG_20030630.0075-E61-6
EM24	NYT_ENG_20030630.0075-E5-7
EM25	NYT_ENG_20030630.0075-E6-8
EM26	NYT_ENG_20030630.0075-E58-9
EM27	NYT_ENG_20030630.0075-E58-10
EM28	NYT_ENG_20030630.0075-E7-11
EM29	NYT_ENG_20030630.0075-E8-12
EM30	NYT_ENG_20030630.0075-E9-13
EM31	NYT_ENG_20030630.0075-E5-14
EM32	NYT_ENG_20030630.0075-E10-15
EM33	NYT_ENG_20030630.0075-E11-16
EM34	NYT_ENG_20030630.0075-E12-17
EM35	NYT_ENG_20030630.0075-E13-18
EM36	NYT_ENG_20030630.0075-E14-19
EM37	NYT_ENG_20030630.0075-E15-20
EM38	NYT_ENG_20030630.0075-E16-21
EM39	NYT_ENG_20030630.0075-E17-22
EM40	NYT_ENG_20030630.0075-E13-23
EM41	NYT_ENG_20030630.0075-E16-24
EM42	NYT_ENG_20030630.0075-E62-25
EM43	NYT_ENG_20030630.0075-E18-26
EM44	NYT_ENG_20030630.0075-E61-27
EM45	NYT_ENG_20030630.0075-E60-28
EM46	NYT_ENG_20030630.0075-E20-29
EM47	NYT_ENG_20030630.0075-E21-30
EM48	NYT_ENG_20030630.0075-E65-31
EM49	NYT_ENG_20030630.0075-E22-32
EM50	NYT_ENG_20030630.0075-E23-33
EM51	NYT_ENG_20030630.0075-E24-34
EM52	NYT_ENG_20030630.0075-E25-35
EM53	NYT_ENG_20030630.0075-E26-36
EM54	NYT_ENG_20030630.0075-E24-37
EM55	NYT_ENG_20030630.0075-E60-38
EM56	NYT_ENG_20030630.0075-E27-39
EM57	NYT_ENG_20030630.0075-E61-40
EM58	NYT_ENG_20030630.0075-E22-41
EM59	NYT_ENG_20030630.0075-E29-42
EM60	NYT_ENG_20030630.0075-E24-43
EM61	NYT_ENG_20030630.0075-E24-44
EM62	NYT_ENG_20030630.0075-E22-45
EM63	NYT_ENG_20030630.0075-E4-46
EM64	NYT_ENG_20030630.0075-E24-47
EM65	NYT_ENG_20030630.0075-E61-48
EM66	NYT_ENG_20030630.0075-E30-49
EM67	NYT_ENG_20030630.0075-E31-50
EM68	NYT_ENG_20030630.0075-E32-51
EM69	NYT_ENG_20030630.0075-E33-52
EM70	NYT_ENG_20030630.0075-E60-53
EM71	NYT_ENG_20030630.0075-E34-54
EM72	NYT_ENG_20030630.0075-E35-55
EM73	NYT_ENG_20030630.0075-E34-56
EM74	NYT_ENG_20030630.0075-E19-57
EM75	NYT_ENG_20030630.0075-E58-58
EM76	NYT_ENG_20030630.0075-E61-59
EM77	NYT_ENG_20030630.0075-E36-60
EM78	NYT_ENG_20030630.0075-E61-61
EM79	NYT_ENG_20030630.0075-E61-62
EM80	NYT_ENG_20030630.0075-E37-63
EM81	NYT_ENG_20030630.0075-E38-64
EM82	NYT_ENG_20030630.0075-E39-65
EM83	NYT_ENG_20030630.0075-E40-66
EM84	NYT_ENG_20030630.0075-E13-67
EM85	NYT_ENG_20030630.0075-E61-68
EM86	NYT_ENG_20030630.0075-E61-69
EM87	NYT_ENG_20030630.0075-E19-70
EM88	NYT_ENG_20030630.0075-E68-71
EM89	NYT_ENG_20030630.0075-E19-72
EM90	NYT_ENG_20030630.0075-E13-73
EM91	NYT_ENG_20030630.0075-E65-74
EM92	NYT_ENG_20030630.0075-E41-75
EM93	NYT_ENG_20030630.0075-E42-76
EM94	NYT_ENG_20030630.0075-E43-77
EM95	NYT_ENG_20030630.0075-E44-78
EM96	NYT_ENG_20030630.0075-E45-79
EM97	NYT_ENG_20030630.0075-E64-80
EM98	NYT_ENG_20030630.0075-E46-81
EM99	NYT_ENG_20030630.0075-E47-82
EM100	NYT_ENG_20030630.0075-E48-83
EM2	NYT_ENG_20030630.0075-E58-84
EM101	NYT_ENG_20030630.0075-E49-85
EM102	NYT_ENG_20030630.0075-E50-86
EM103	NYT_ENG_20030630.0075-E51-87
EM104	NYT_ENG_20030630.0075-E58-88
EM105	NYT_ENG_20030630.0075-E52-89
EM106	NYT_ENG_20030630.0075-E19-90
EM107	NYT_ENG_20030630.0075-E53-91
EM108	NYT_ENG_20030630.0075-E54-92
EM109	NYT_ENG_20030630.0075-E61-93
EM110	NYT_ENG_20030630.0075-E61-94
EM111	NYT_ENG_20030630.0075-E68-95
EM112	NYT_ENG_20030630.0075-E19-96
EM113	NYT_ENG_20030630.0075-E61-97
EM114	NYT_ENG_20030630.0075-E29-98
EM115	NYT_ENG_20030630.0075-E19-99
EM116	NYT_ENG_20030630.0075-E55-100
EM117	NYT_ENG_20030630.0075-E61-101
EM118	NYT_ENG_20030630.0075-E56-102
EM119	NYT_ENG_20030630.0075-E56-103
EM120	NYT_ENG_20030630.0075-E62-104
EM121	NYT_ENG_20030630.0075-E62-105
EM122	NYT_ENG_20030630.0075-E57-106
EM3	NYT_ENG_20030630.0075-E59-107
EM4	NYT_ENG_20030630.0075-E60-108
EM5	NYT_ENG_20030630.0075-E61-109
EM6	NYT_ENG_20030630.0075-E61-110
EM7	NYT_ENG_20030630.0075-E62-111
EM8	NYT_ENG_20030630.0075-E63-112
EM9	NYT_ENG_20030630.0075-E62-113
EM10	NYT_ENG_20030630.0075-E61-114
EM11	NYT_ENG_20030630.0075-E64-115
EM12	NYT_ENG_20030630.0075-E65-116
EM13	NYT_ENG_20030630.0075-E66-117
EM14	NYT_ENG_20030630.0075-E67-118
EM15	NYT_ENG_20030630.0075-E58-119
EM16	NYT_ENG_20030630.0075-E58-120
EM17	NYT_ENG_20030630.0075-E61-121
EM18	NYT_ENG_20030630.0075-E1-122
R1	NYT_ENG_20030630.0075-R1
R2	NYT_ENG_20030630.0075-R2
R3	NYT_ENG_20030630.0075-R3
R4	NYT_ENG_20030630.0075-R4
R5	NYT_ENG_20030630.0075-R5
R6	NYT_ENG_20030630.0075-R6
R7	NYT_ENG_20030630.0075-R7
R8	NYT_ENG_20030630.0075-R8
R10	NYT_ENG_20030630.0075-R9
R11	NYT_ENG_20030630.0075-R10
R12	NYT_ENG_20030630.0075-R11
R13	NYT_ENG_20030630.0075-R12
R14	NYT_ENG_20030630.0075-R13
R1	NYT_ENG_20030630.0075-R14
R13	NYT_ENG_20030630.0075-R15
RM1	NYT_ENG_20030630.0075-R1-1
RM2	NYT_ENG_20030630.0075-R2-1
RM3	NYT_ENG_20030630.0075-R3-1
RM4	NYT_ENG_20030630.0075-R4-1
RM5	NYT_ENG_20030630.0075-R14-1
RM6	NYT_ENG_20030630.0075-R5-1
RM7	NYT_ENG_20030630.0075-R6-1
RM8	NYT_ENG_20030630.0075-R7-1
RM9	NYT_ENG_20030630.0075-R8-1
RM11	NYT_ENG_20030630.0075-R9-1
RM12	NYT_ENG_20030630.0075-R10-1
RM13	NYT_ENG_20030630.0075-R11-1
RM14	NYT_ENG_20030630.0075-R12-1
RM15	NYT_ENG_20030630.0075-R13-1
RM16	NYT_ENG_20030630.0075-R15-1
V1	NYT_ENG_20030630.0075-EV1
V2	NYT_ENG_20030630.0075-EV2
V3	NYT_ENG_20030630.0075-EV3
V4	NYT_ENG_20030630.0075-EV4
V5	NYT_ENG_20030630.0075-EV5
V6	NYT_ENG_20030630.0075-EV6
V8	NYT_ENG_20030630.0075-EV7
V9	NYT_ENG_20030630.0075-EV8
V10	NYT_ENG_20030630.0075-EV9
V12	NYT_ENG_20030630.0075-EV10
V13	NYT_ENG_20030630.0075-EV11
V14	NYT_ENG_20030630.0075-EV12
V15	NYT_ENG_20030630.0075-EV13
V16	NYT_ENG_20030630.0075-EV14
VM1	NYT_ENG_20030630.0075-EV1-1
VM2	NYT_ENG_20030630.0075-EV1-2
VM3	NYT_ENG_20030630.0075-EV2-1
VM4	NYT_ENG_20030630.0075-EV3-1
VM5	NYT_ENG_20030630.0075-EV1-3
VM6	NYT_ENG_20030630.0075-EV4-1
VM7	NYT_ENG_20030630.0075-EV5-1
VM8	NYT_ENG_20030630.0075-EV6-1
VM10	NYT_ENG_20030630.0075-EV1-4
VM11	NYT_ENG_20030630.0075-EV7-1
VM12	NYT_ENG_20030630.0075-EV8-1
VM13	NYT_ENG_20030630.0075-EV1-5
VM14	NYT_ENG_20030630.0075-EV9-1
VM16	NYT_ENG_20030630.0075-EV1-6
VM17	NYT_ENG_20030630.0075-EV10-1
VM18	NYT_ENG_20030630.0075-EV3-2
VM19	NYT_ENG_20030630.0075-EV1-7
VM20	NYT_ENG_20030630.0075-EV7-2
VM21	NYT_ENG_20030630.0075-EV11-1
VM22	NYT_ENG_20030630.0075-EV12-1
VM23	NYT_ENG_20030630.0075-EV11-2
VM24	NYT_ENG_20030630.0075-EV13-1
VM25	NYT_ENG_20030630.0075-EV14-1
Q1	NYT_ENG_20030630.0075-T1
Q2	NYT_ENG_20030630.0075-T2
Q3	NYT_ENG_20030630.0075-V1
Q4	NYT_ENG_20030630.0075-V2
Q5	NYT_ENG_20030630.0075-T3
Q6	NYT_ENG_20030630.0075-T4
Q7	NYT_ENG_20030630.0075-T5
Q8	NYT_ENG_20030630.0075-T6
Q9	NYT_ENG_20030630.0075-T7
Q10	NYT_ENG_20030630.0075-T8
Q11	NYT_ENG_20030630.0075-V3
Q12	NYT_ENG_20030630.0075-V4
Q13	NYT_ENG_20030630.0075-T9
Q16	NYT_ENG_20030630.0075-T10
Q15	NYT_ENG_20030630.0075-V5
Q17	NYT_ENG_20030630.0075-T11
Q18	NYT_ENG_20030630.0075-T12
Q19	NYT_ENG_20030630.0075-T13
Q20	NYT_ENG_20030630.0075-T14
Q21	NYT_ENG_20030630.0075-V6
Q22	NYT_ENG_20030630.0075-V7
QM3	NYT_ENG_20030630.0075-V1-1
QM4	NYT_ENG_20030630.0075-V2-1
QM11	NYT_ENG_20030630.0075-V3-1
QM12	NYT_ENG_20030630.0075-V4-1
QM15	NYT_ENG_20030630.0075-V5-1
QM21	NYT_ENG_20030630.0075-V6-1
QM22	NYT_ENG_20030630.0075-V7-1
